chrom	start	end	n_isoforms	n_fsm
NC_073237.2	61973957	62007453	1	0
NC_073237.2	62032368	62095013	1	0
NC_073237.2	62439672	62586298	2	0
NC_073237.2	62586798	62606024	1	0
NC_073237.2	63818837	63839408	1	0
NC_073237.2	63898065	64140604	16	2
NC_073237.2	64180878	64427542	3	1
NC_073237.2	64463771	64521877	1	0
NC_073237.2	64533674	64546873	1	0
NC_073237.2	64705893	64752327	1	0
NC_073237.2	64925637	65229586	6	1
NC_073237.2	65348001	65482117	3	0
NC_073237.2	65562534	65617858	1	0
NC_073237.2	66071099	66084929	1	0
NC_073237.2	66258479	66270104	1	0
NC_073237.2	66332481	66483618	2	0
NC_073237.2	66483633	66579607	7	0
NC_073237.2	66905171	67077775	1	0
NC_073237.2	67895962	67962959	2	0
NC_073237.2	68097589	68100998	1	0
NC_073237.2	68125590	68202571	2	0
NC_073237.2	68323720	68461005	3	0
NC_073237.2	68563968	68575364	2	0
NC_073237.2	68804702	69055336	1	0
NC_073237.2	69266761	69280400	1	0
NC_073237.2	69364855	69378550	1	0
NC_073237.2	69470425	69516797	1	0
NC_073237.2	69571145	69664074	1	0
NC_073237.2	69925483	69938799	1	0
NC_073237.2	70835578	70897294	1	0
NC_073237.2	70933302	71098636	2	0
NC_073237.2	71163671	71213539	2	0
NC_073237.2	71275240	71363836	6	0
NC_073237.2	72318517	72431532	4	0
NC_073237.2	72529597	72532889	1	0
NC_073237.2	72591511	72594336	1	0
NC_073237.2	72664944	72711350	1	0
NC_073237.2	72722302	72724698	1	0
NC_073237.2	72910574	72920933	1	0
NC_073237.2	73118872	73136911	1	0
NC_073237.2	73379466	73454546	1	0
NC_073237.2	73706083	73846353	1	0
NC_073237.2	74432006	74490539	9	3
NC_073237.2	75728010	75744757	1	0
NC_073237.2	75784358	75939374	11	7
NC_073237.2	76246979	76250861	1	0
NC_073237.2	77838289	77944557	2	0
NC_073237.2	79273712	79281875	2	0
NC_073237.2	79793265	79864525	3	0
NC_073237.2	79911857	79919390	5	0
NC_073237.2	80037425	80124849	12	0
NC_073237.2	80170219	80206905	4	1
NC_073237.2	80296751	80299118	1	0
NC_073237.2	80476587	80488750	3	0
NC_073237.2	80725371	80817233	3	0
NC_073237.2	80876214	81017385	1	0
NC_073237.2	81071333	81231502	1	0
NC_073237.2	81438041	81451047	1	0
NC_073237.2	81495980	81500151	1	0
NC_073237.2	81753013	81946151	2	0
NC_073237.2	82145751	82227335	1	0
NC_073237.2	82281385	82306680	1	0
NC_073237.2	82317217	82318995	1	0
NC_073237.2	82491662	82496670	1	0
NC_073237.2	82505200	82556907	2	0
NC_073237.2	82722968	82740733	1	0
NC_073237.2	82879245	82882028	1	0
NC_073237.2	83071537	83077585	1	0
NC_073237.2	83709378	83917746	2	0
NC_073237.2	83934584	83940513	1	0
NC_073237.2	84079033	84133841	3	0
NC_073237.2	84341456	84346976	1	0
NC_073237.2	84364247	84459516	3	0
NC_073237.2	84519230	84527608	4	1
NC_073237.2	84550138	84562077	1	0
NC_073237.2	84588035	84682524	3	0
NC_073237.2	84685642	84689339	1	0
NC_073237.2	84822136	84911310	2	2
NC_073237.2	85447144	85548267	1	0
NC_073237.2	85758380	85800390	3	0
NC_073237.2	85801545	85917084	4	1
NC_073237.2	86982762	86986956	1	0
NC_073237.2	87292805	87347352	2	2
NC_073237.2	87661647	87802991	5	0
NC_073237.2	88164720	88398931	13	0
NC_073237.2	88479653	88580026	1	0
NC_073237.2	88610079	88613470	1	0
NC_073237.2	88845625	88865146	1	0
NC_073237.2	88957264	88998116	1	0
NC_073237.2	89282442	89291424	1	0
NC_073237.2	89310572	89347352	1	0
NC_073237.2	89526821	89549580	1	0
NC_073237.2	89594974	89602647	1	0
NC_073237.2	89736304	89788576	3	0
NC_073237.2	89930447	90032419	1	0
NC_073237.2	90557558	90576892	1	1
NC_073237.2	90719095	90761069	1	0
NC_073237.2	90772307	90773848	1	0
NC_073237.2	90859502	90904221	1	0
NC_073237.2	90997906	91001870	1	0
NC_073237.2	91002820	91017299	1	0
NC_073237.2	91177152	91540143	6	1
NC_073237.2	91552007	91770445	11	5
NC_073237.2	91808515	91879931	1	0
NC_073237.2	91897787	91959592	1	0
NC_073237.2	92322080	92464560	9	0
NC_073237.2	92596198	92599235	1	0
NC_073237.2	92627654	92652004	1	0
NC_073237.2	92679090	92763248	6	0
NC_073237.2	92770038	92819800	3	0
NC_073237.2	92951613	93017160	1	0
NC_073237.2	93517786	93622718	5	0
NC_073237.2	93637948	93700509	1	0
NC_073237.2	93897328	94014855	8	4
NC_073237.2	94026413	94035400	1	0
NC_073237.2	94218817	94239310	1	0
NC_073237.2	94299218	94308842	1	0
NC_073237.2	94512792	94572049	1	0
NC_073237.2	95046120	95091968	1	0
NC_073237.2	95140938	95167782	1	0
NC_073237.2	95447075	95473121	1	0
NC_073237.2	95540490	95551440	1	0
NC_073237.2	95698449	95712459	1	0
NC_073237.2	96142407	96157756	1	0
NC_073237.2	96298299	96421913	1	0
NC_073237.2	96421964	96625183	4	0
NC_073237.2	96675276	96901049	2	0
NC_073237.2	97283969	97315861	1	0
NC_073237.2	97609671	97650057	1	0
NC_073237.2	97694914	97705964	1	0
NC_073237.2	97820396	97839497	1	0
NC_073237.2	99894466	99971886	1	0
NC_073237.2	100337621	100368735	1	0
NC_073237.2	100372513	100449165	1	0
NC_073237.2	100720988	100788273	1	0
NC_073237.2	100856711	101005489	2	0
NC_073237.2	101007550	101022205	2	0
NC_073237.2	101039337	101087418	1	0
NC_073237.2	101509925	101655577	2	0
NC_073237.2	101815229	101890149	2	0
NC_073237.2	101909983	101928594	1	0
NC_073237.2	101948555	102036506	1	0
NC_073237.2	103114336	103264460	2	0
NC_073237.2	103376970	103389376	1	0
NC_073237.2	103533208	103577428	1	0
NC_073237.2	103825066	103867409	1	0
NC_073237.2	104049358	104054726	1	0
NC_073237.2	104059700	104084566	1	0
NC_073237.2	104194960	104315901	5	0
NC_073237.2	105179383	105187108	2	0
NC_073237.2	105417540	105513536	1	0
NC_073237.2	105621690	105744998	12	1
NC_073237.2	106114708	106263000	1	0
NC_073237.2	106536689	106659394	4	0
NC_073237.2	106682200	106698995	1	0
NC_073237.2	107107863	107273656	8	0
NC_073237.2	107876892	107897844	1	0
NC_073237.2	107928980	108043397	3	0
NC_073237.2	108270044	108421543	3	0
NC_073237.2	108465016	108579741	6	3
NC_073237.2	108725043	108727638	2	0
NC_073237.2	108727752	108901085	1	0
NC_073237.2	109096548	109107640	1	0
NC_073237.2	109509450	109569202	5	0
NC_073237.2	109648283	109654629	2	0
NC_073237.2	109735081	109752987	3	0
NC_073237.2	109761707	109780751	2	0
NC_073237.2	109843127	109945250	2	0
NC_073237.2	110224190	110403702	2	2
NC_073237.2	110583717	110661306	3	0
NC_073237.2	110809086	110853060	1	0
NC_073237.2	110958630	110992972	1	1
NC_073237.2	111320226	111324164	1	0
NC_073237.2	111373341	111410210	1	0
NC_073237.2	111412515	111470599	2	0
NC_073237.2	111964279	111967032	1	0
NC_073237.2	112093866	112100138	2	0
NC_073237.2	112263713	112323553	1	0
NC_073237.2	112791698	113651951	4	3
NC_073237.2	114233478	114263466	1	0
NC_073237.2	114350588	114390642	1	0
NC_073237.2	116241207	116342761	1	0
NC_073237.2	116759973	116948123	2	0
NC_073237.2	117122853	117159449	3	0
NC_073237.2	117209129	117212976	1	0
NC_073237.2	117221822	117243369	1	0
NC_073237.2	117320014	117412036	1	0
NC_073237.2	117440580	117543067	2	0
NC_073237.2	117567158	117695112	2	1
NC_073237.2	117732792	117824895	1	0
NC_073237.2	118117421	118145878	1	0
NC_073237.2	118180184	118230807	1	0
NC_073237.2	118623216	118689490	9	3
NC_073237.2	119190353	119200501	1	0
NC_073237.2	119299557	119304444	2	0
NC_073237.2	119308966	119470781	1	0
NC_073237.2	119750532	119774417	1	0
NC_073237.2	119809788	120126789	1	0
NC_073237.2	120160533	120248863	1	0
NC_073237.2	120621708	120715664	2	0
NC_073237.2	120718287	120780531	2	0
NC_073237.2	120845779	120871733	1	1
NC_073237.2	121083675	121137188	1	0
NC_073237.2	121247377	121307526	1	0
NC_073237.2	121566258	121600505	1	0
NC_073237.2	121628729	121739934	3	0
NC_073237.2	121802216	121813434	1	0
NC_073237.2	122119766	122338898	2	0
NC_073237.2	123478477	123499087	1	0
NC_073237.2	123600754	123786035	14	1
NC_073237.2	123801019	123883999	6	0
NC_073237.2	124032996	124094783	7	0
NC_073237.2	124094851	124106646	2	0
NC_073237.2	124108223	124110777	1	0
NC_073237.2	124165312	124172345	1	0
NC_073237.2	124182114	124193341	2	0
NC_073237.2	124204347	124214155	1	0
NC_073237.2	124303594	124321284	4	0
NC_073237.2	124505442	124511423	1	0
NC_073237.2	124534675	124538630	1	0
NC_073237.2	124551245	124577140	3	0
NC_073237.2	124641299	124661639	2	0
NC_073237.2	124693278	124718211	9	0
NC_073237.2	124724906	124744815	1	0
NC_073237.2	124805031	124821148	1	0
NC_073237.2	124839194	124887552	20	7
NC_073237.2	124914716	124922977	1	0
NC_073237.2	124925368	124938467	2	0
NC_073237.2	125018695	125044507	2	0
NC_073237.2	125173510	125194759	1	0
NC_073237.2	125203999	125266093	3	0
NC_073237.2	125330064	125395990	1	1
NC_073237.2	125424167	125462476	5	0
NC_073237.2	125471496	125480822	6	0
NC_073237.2	125485177	125539228	4	0
NC_073237.2	126198155	126220376	2	0
NC_073237.2	126231046	126277976	6	0
NC_073237.2	126283315	126441941	2	1
NC_073237.2	126601019	126636326	2	0
NC_073237.2	126865100	126905043	2	0
NC_073237.2	126960233	127019096	4	0
NC_073237.2	127073083	127260283	4	0
NC_073237.2	127302897	127309199	1	0
NC_073237.2	127578046	127615502	1	0
NC_073237.2	127851958	127903631	18	2
NC_073237.2	128637849	128729621	4	0
NC_073237.2	128729699	128752905	2	0
NC_073237.2	128963687	129041097	4	0
NC_073237.2	129182212	129248546	1	0
NC_073237.2	129261074	129316899	2	0
NC_073237.2	129407074	129435305	1	0
NC_073237.2	129475467	129498886	3	0
NC_073237.2	129628165	129650431	1	0
NC_073237.2	129708086	129727175	2	0
NC_073237.2	129727266	129730452	1	0
NC_073237.2	129730804	129735472	1	0
NC_073237.2	129735504	129740218	1	0
NC_073237.2	129755320	129787390	2	0
NC_073237.2	129800969	129839014	2	0
NC_073237.2	129839298	129850362	3	0
NC_073237.2	129916599	129950653	1	0
NC_073237.2	130040829	130115431	1	1
NC_073237.2	130138568	130368291	1	0
NC_073237.2	130493096	130517047	1	0
NC_073237.2	131478660	131479786	1	0
NC_073237.2	131888570	131898647	4	2
NC_073237.2	132050795	132058316	1	0
NC_073237.2	132070027	132072837	1	0
NC_073237.2	132098020	132104228	4	0
NC_073237.2	132104318	132201973	3	0
NC_073237.2	132215311	132230061	2	0
NC_073237.2	132339338	132368033	2	0
NC_073237.2	132458124	132460004	1	0
NC_073237.2	132519124	132520474	1	0
NC_073237.2	132812407	132819423	1	0
NC_073237.2	132820949	132834070	1	0
NC_073237.2	133148824	133157172	1	0
NC_073237.2	133227603	133229186	1	0
NC_073237.2	133271193	133272546	1	0
NC_073237.2	133363221	133367533	2	0
NC_073237.2	133367618	133369515	1	0
NC_073237.2	133415832	133417779	2	0
NC_073237.2	133418098	133420774	2	0
NC_073237.2	133430641	133446338	1	0
NC_073237.2	133502626	133508689	1	0
NC_073237.2	133510339	133533799	1	0
NC_073237.2	133535184	133553401	4	0
NC_073237.2	133598858	133612769	3	0
NC_073237.2	133675723	133677209	1	0
NC_073237.2	133679634	133697863	2	0
NC_073237.2	133730793	133800461	1	0
NC_073237.2	133849719	133862255	1	0
NC_073237.2	133983380	134008368	8	0
NC_073237.2	134035503	134044240	1	0
NC_073237.2	134047853	134271170	19	4
NC_073237.2	134585104	134619544	1	0
NC_073238.2	110987	116363	1	0
NC_073238.2	120778	129934	1	0
NC_073238.2	8052084	8073788	1	0
NC_073238.2	8121079	8143954	1	0
NC_073238.2	22111251	22124623	1	0
NC_073238.2	23244313	23249644	1	0
NC_073238.2	23392832	23417266	1	1
NC_073238.2	24382834	24398276	1	0
NC_073238.2	24426952	24483773	3	0
NC_073238.2	24580294	24653974	11	6
NC_073238.2	24959976	25041728	1	0
NC_073238.2	26041977	26144029	1	0
NC_073238.2	26537336	26582892	1	1
NC_073238.2	30078460	30107912	1	0
NC_073238.2	30202632	30236123	1	0
NC_073238.2	31138282	31203709	1	0
NC_073238.2	31243135	31245511	1	1
NC_073238.2	31331231	31408965	1	0
NC_073238.2	31476093	31482017	2	0
NC_073238.2	31583878	31640391	1	0
NC_073238.2	31648774	31659794	1	0
NC_073238.2	31966725	31972298	1	0
NC_073238.2	31983246	32054877	3	0
NC_073238.2	32061890	32064037	1	0
NC_073238.2	32176041	32185891	1	0
NC_073238.2	32222386	32228513	1	0
NC_073238.2	32340792	32414986	2	0
NC_073238.2	32460824	32490304	2	0
NC_073238.2	32574680	32677130	4	0
NC_073238.2	33042647	33143753	2	0
NC_073238.2	33279769	33321517	2	0
NC_073238.2	33382766	33390967	1	0
NC_073238.2	33411335	33511623	1	0
NC_073238.2	33511799	33619757	3	0
NC_073238.2	33723053	33890785	4	0
NC_073238.2	33978821	34164834	14	1
NC_073238.2	34520035	34527771	1	0
NC_073238.2	34859906	34984541	11	2
NC_073238.2	35156527	35194660	1	0
NC_073238.2	35265926	35281237	1	0
NC_073238.2	35448163	35471160	1	1
NC_073238.2	35667660	35753484	4	0
NC_073238.2	36217406	36229918	1	0
NC_073238.2	36337942	36388079	1	0
NC_073238.2	36524429	36527426	1	0
NC_073238.2	36891537	36949676	1	0
NC_073238.2	37241311	37246774	1	0
NC_073238.2	37782344	37799229	1	0
NC_073238.2	37888899	37985671	1	0
NC_073238.2	38040616	38203990	2	0
NC_073238.2	38359910	38366406	1	0
NC_073238.2	38472877	38621632	7	0
NC_073238.2	38824711	38881410	3	0
NC_073238.2	39041834	39252015	13	1
NC_073238.2	39529628	39582011	2	0
NC_073238.2	39628256	39641117	3	0
NC_073238.2	39642721	39654402	2	0
NC_073238.2	39880215	40366505	2	0
NC_073238.2	40963414	41015384	1	0
NC_073238.2	41015479	41065894	1	0
NC_073238.2	41561564	41571140	1	0
NC_073238.2	41576560	41581829	1	0
NC_073238.2	41690756	41695097	1	0
NC_073238.2	41750995	41780854	7	2
NC_073238.2	42465674	42622323	4	1
NC_073238.2	43149400	43257136	1	0
NC_073238.2	43865319	43935395	1	0
NC_073238.2	44391770	44400554	1	0
NC_073238.2	44790219	44992151	2	1
NC_073238.2	45470535	45497201	1	0
NC_073238.2	45535417	45661647	8	0
NC_073238.2	45802925	45803938	1	0
NC_073238.2	46156343	46165056	1	0
NC_073238.2	46636230	46654685	1	0
NC_073238.2	46658229	46700495	1	0
NC_073238.2	46721678	46749608	3	1
NC_073238.2	46831205	46859761	2	0
NC_073238.2	47423340	47524978	2	0
NC_073238.2	47678591	47843609	1	0
NC_073238.2	48844637	48895266	1	0
NC_073238.2	50467184	50591022	4	1
NC_073238.2	50731000	50741987	1	1
NC_073238.2	51298801	51360143	22	3
NC_073238.2	51981181	52154084	1	0
NC_073238.2	53316030	53328787	1	0
NC_073238.2	54320708	54323679	1	0
NC_073238.2	54386353	54393160	1	0
NC_073238.2	54832838	54922584	1	0
NC_073238.2	55003624	55047067	2	0
NC_073238.2	55100929	55196883	3	0
NC_073238.2	55207203	55292131	1	0
NC_073238.2	55494048	55541739	2	0
NC_073238.2	55571968	55574835	1	0
NC_073238.2	55587442	55654488	3	0
NC_073238.2	55858901	56180657	2	0
NC_073238.2	56444610	56527027	1	0
NC_073238.2	56562760	56606048	1	0
NC_073238.2	56620680	56702875	1	0
NC_073238.2	56715981	56767104	1	0
NC_073238.2	57491031	58042711	3	0
NC_073238.2	58083354	58119310	1	0
NC_073238.2	58152838	58168338	7	4
NC_073238.2	58181155	58256282	1	0
NC_073238.2	58646140	58671229	2	1
NC_073238.2	59397616	59563491	1	0
NC_073238.2	59615148	59619798	1	0
NC_073238.2	59673456	59776894	3	0
NC_073238.2	59877088	59916680	1	0
NC_073238.2	59941553	60000901	3	0
NC_073238.2	60031828	60073762	2	0
NC_073238.2	60073776	60156032	1	0
NC_073238.2	60563420	60572170	1	0
NC_073238.2	60576827	60646362	1	0
NC_073238.2	60683739	60708900	1	0
NC_073238.2	60757653	60840332	1	0
NC_073238.2	61066666	61155401	2	0
NC_073238.2	61173969	61200496	1	0
NC_073238.2	62342272	62401434	2	0
NC_073238.2	62444374	62460356	1	0
NC_073238.2	62534805	62566259	1	0
NC_073238.2	62695277	62700831	1	0
NC_073238.2	62702485	62887856	5	0
NC_073238.2	62894677	62939132	3	0
NC_073238.2	63720127	63989181	11	1
NC_073238.2	64027357	64085208	4	0
NC_073238.2	64414317	64476165	1	0
NC_073238.2	64487362	64494848	1	0
NC_073238.2	64540652	64580244	2	0
NC_073238.2	64913218	64931725	1	0
NC_073238.2	65259936	65462315	5	0
NC_073238.2	65530553	65533255	1	0
NC_073238.2	66096139	66278741	1	1
NC_073238.2	66279969	66314378	2	1
NC_073238.2	66446286	66472092	1	0
NC_073238.2	66526453	66546345	1	0
NC_073238.2	66601109	66674705	4	0
NC_073238.2	66735082	66742805	1	1
NC_073238.2	66756652	66782370	3	1
NC_073238.2	66785487	66823552	5	0
NC_073238.2	66912797	66946390	1	0
NC_073238.2	67037543	67064205	1	0
NC_073238.2	67074038	67110141	1	0
NC_073238.2	67125054	67155502	1	0
NC_073238.2	67463856	67481561	1	0
NC_073238.2	69229687	69237498	2	0
NC_073238.2	70674288	70678939	1	0
NC_073238.2	71965076	71996199	1	0
NC_073238.2	72106406	72160576	2	0
NC_073238.2	72433974	72436370	1	0
NC_073238.2	73510877	73785538	4	1
NC_073238.2	74806762	74812719	1	0
NC_073238.2	75044624	75221976	7	0
NC_073238.2	76876300	76877266	1	0
NC_073238.2	76970616	76973443	1	0
NC_073238.2	77285209	77304714	1	0
NC_073238.2	78393185	78399360	1	0
NC_073238.2	78544778	78548204	1	0
NC_073238.2	80634331	80682691	1	0
NC_073238.2	80693725	80711318	1	0
NC_073238.2	80942053	80998719	1	0
NC_073238.2	82048076	82050660	1	0
NC_073238.2	82716880	82740688	1	0
NC_073238.2	85850978	85874037	1	0
NC_073238.2	86147102	86392850	1	0
NC_073238.2	87426961	87715988	13	2
NC_073238.2	88389235	88696286	2	0
NC_073238.2	89054089	89068172	1	0
NC_073238.2	89072830	89115850	2	0
NC_073238.2	90253162	90565734	33	2
NC_073238.2	91685995	91686440	1	0
NC_073238.2	91697471	91720604	1	0
NC_073238.2	91791244	91904937	8	0
NC_073238.2	91905572	92021352	2	0
NC_073238.2	92168753	92337754	2	0
NC_073238.2	92601367	92611905	1	0
NC_073238.2	93280289	93285686	1	0
NC_073238.2	93303880	93347777	1	1
NC_073238.2	93724918	93744385	1	0
NC_073238.2	93812719	93835252	1	0
NC_073238.2	94028575	94122006	9	0
NC_073238.2	94765664	94772199	1	0
NC_073238.2	97783409	97823221	1	0
NC_073238.2	98635871	98850693	2	0
NC_073238.2	99138492	99186371	1	0
NC_073238.2	99608409	99635440	1	0
NC_073238.2	100727120	100738663	1	0
NC_073238.2	100880483	100937439	1	0
NC_073238.2	101507325	101533078	1	0
NC_073238.2	101622020	101639595	1	0
NC_073238.2	102140305	102144609	1	0
NC_073238.2	102825260	102830209	1	0
NC_073238.2	103061671	103165022	1	0
NC_073238.2	103165410	103219342	1	0
NC_073238.2	105775673	105777798	1	0
NC_073238.2	106416817	106659525	1	0
NC_073238.2	106774001	106782892	1	0
NC_073238.2	109211126	109281101	2	0
NC_073238.2	109305565	109327797	1	0
NC_073238.2	109333012	109368047	1	0
NC_073238.2	109754313	110132146	2	1
NC_073238.2	110309856	110373763	2	0
NC_073238.2	110377749	110379651	1	0
NC_073238.2	110523637	110775355	2	0
NC_073238.2	111945672	112119427	1	1
NC_073238.2	112271806	112338372	1	0
NC_073238.2	112665068	112681295	3	0
NC_073238.2	113068457	113165950	3	0
NC_073238.2	113168348	113296668	6	0
NC_073238.2	113517255	113675996	4	0
NC_073238.2	113911478	114098455	2	0
NC_073238.2	114210929	114275968	1	1
NC_073238.2	114319458	114622288	3	0
NC_073238.2	114799285	115247343	4	0
NC_073238.2	115317509	115388074	12	1
NC_073238.2	115771350	115785208	1	0
NC_073238.2	115807314	116135402	2	0
NC_073238.2	116143745	116172136	1	0
NC_073238.2	116286808	116437253	1	0
NC_073238.2	117311231	117314740	1	0
NC_073238.2	117314803	117397784	2	0
NC_073238.2	117521151	117562374	1	0
NC_073238.2	119433394	119480572	1	0
NC_073238.2	120403519	120429663	1	0
NC_073238.2	120865886	120867543	1	0
NC_073238.2	121051267	121068595	1	0
NC_073238.2	121208153	121251825	2	1
NC_073238.2	121284450	121285314	1	0
NC_073238.2	121334777	121347496	2	0
NC_073238.2	123397184	123864621	4	0
NC_073238.2	124102747	124133213	1	0
NC_073238.2	124262848	124299634	1	0
NC_073238.2	124422141	124462736	1	0
NC_073238.2	125189236	125259972	3	0
NC_073238.2	125352215	125377349	10	0
NC_073238.2	125378591	125460575	3	0
NC_073238.2	125561693	125573178	1	0
NC_073238.2	125618079	125654508	7	0
NC_073238.2	125674102	125695881	5	0
NC_073238.2	125773733	125778610	1	0
NC_073238.2	125853433	126043317	10	2
NC_073238.2	127363816	127457187	2	1
NC_073238.2	127659571	127758427	2	0
NC_073238.2	127765631	127773614	1	0
NC_073238.2	127893989	127974193	1	0
NC_073238.2	127976737	127978551	1	0
NC_073238.2	128031228	128035548	1	0
NC_073238.2	128036831	128049746	1	0
NC_073238.2	128125841	128129659	2	0
NC_073238.2	128176554	128242080	7	0
NC_073238.2	128370205	128429391	3	0
NC_073238.2	128463727	128522278	3	0
NC_073238.2	128790800	128803472	1	0
NC_073238.2	129071037	129109337	5	0
NC_073238.2	129118266	129141608	4	0
NC_073239.2	11418760	11465579	1	1
NC_073239.2	11536074	11587163	1	0
NC_073239.2	11604988	11655465	3	0
NC_073239.2	11673286	11705807	15	0
NC_073239.2	11715402	11860160	8	1
NC_073239.2	11877472	11894480	3	0
NC_073239.2	14840947	14979014	1	0
NC_073239.2	15135014	15181027	2	0
NC_073239.2	15946514	16009833	1	0
NC_073239.2	16009910	16096142	1	0
NC_073239.2	16175792	16280960	1	0
NC_073239.2	17266114	17350488	1	0
NC_073239.2	17363936	17383546	1	0
NC_073239.2	17406136	17408322	1	0
NC_073239.2	17428460	17457754	5	0
NC_073239.2	17549116	17577640	1	0
NC_073239.2	18837027	19024899	1	0
NC_073239.2	19094819	19460590	12	2
NC_073239.2	19782456	19983227	1	0
NC_073239.2	20089190	20334390	3	0
NC_073239.2	20933002	21120798	5	0
NC_073239.2	21384196	21578738	6	1
NC_073239.2	21580521	21617527	1	0
NC_073239.2	21632332	21679020	1	0
NC_073239.2	21856313	21906643	3	0
NC_073239.2	22029543	22098807	2	0
NC_073239.2	22427853	22428302	1	0
NC_073239.2	22514192	22515586	1	0
NC_073239.2	22688913	22723831	1	0
NC_073239.2	22865141	22968955	1	0
NC_073239.2	23526035	23588413	1	0
NC_073239.2	23810278	24208958	1	0
NC_073239.2	24478900	24560415	2	0
NC_073239.2	25256619	25359384	1	0
NC_073239.2	25500766	25624502	2	0
NC_073239.2	25687312	25759942	2	0
NC_073239.2	26031425	26093257	9	0
NC_073239.2	26100949	26105263	1	0
NC_073239.2	26899203	26917915	1	0
NC_073239.2	26986877	27053435	1	0
NC_073239.2	27651248	27817850	1	0
NC_073239.2	29445564	29521380	1	0
NC_073239.2	31646787	31834723	2	0
NC_073239.2	32209342	32222496	3	0
