a	b	seq_id	cov_min	cov_max	len_min	len_max	len_ratio	njunc_a	njunc_b	njunc_min	njunc_diff	njunc_ratio	frac_ref	frac_mem	aln_cov_small	contig	co_junc	antisense	same_chrom	log_dist	overlap	disjoint	edge_betw	jaccard_nbr	common_nbr	deg_min	deg_max	compara_pos	panel_real	panel_counter	group
LOC101150259	LOC109025440	0.9884	0.9997	1.0	3781	3782	0.9997	3	3	3	0	1.0	1.0	1.0	1.0	3	3	0	1	5.675	0	1	0.047619	1.0	3	4	4	0	0	0	612
LOC101150259	LOC115935779	0.9865	0.9384	1.0	3546	3781	0.9378	3	3	3	0	1.0	0.667	0.667	1.0	2	2	0	1	5.574	0	1	0.047619	1.0	3	4	4	0	0	0	612
LOC101152072	LOC129524644	0.9914	0.4459	0.7	877	4427	0.1981	4	4	4	0	1.0	0.25	0.25	0.398	1	1	0	1	5.585	0	1	1.0	0.0	0	1	1	0	0	0	665
LOC109025440	LOC115935781	0.9881	0.9979	1.0	3774	3782	0.9979	3	3	3	0	1.0	1.0	1.0	1.0	3	3	0	1	5.585	0	1	0.047619	1.0	3	4	4	0	0	0	612
LOC115935779	LOC115935781	0.9862	0.9401	1.0	3546	3774	0.9396	3	3	3	0	1.0	0.667	0.667	1.0	2	2	0	1	5.457	0	1	0.047619	1.0	3	4	4	0	0	0	612
LOC134756882	LOC134756883	1.0	0.3899	1.0	501	1217	0.4117	4	2	2	2	0.5	0.5	1.0	0.992	2	2	0	1	5.407	0	1	0.333333	1.0	1	2	2	0	0	0	664
LOC109025440	LOC115935779	0.9822	0.9381	1.0	3546	3782	0.9376	3	3	3	0	1.0	0.667	0.667	1.0	2	2	0	1	4.971	0	1	0.047619	1.0	3	4	4	0	0	0	612
CENPP	IPPK	1.0	0.1737	0.4605	3026	8634	0.3505	7	12	7	5	0.5833	0.0	0.0	0.496	0	0	1	1	0.0	1	0	1.0	0.0	0	1	1	0	0	0	666
LOC115935870	LOC129524455	0.907	0.0	0.6908	802	8301	0.0966	1	3	1	2	0.3333	0.0	0.0	0.685	0	0	0	1	6.631	0	1	0.125	0.0	0	1	3	0	0	0	591
LOC101141440	NUTM2F	0.9077	0.0	0.3211	3063	5051	0.6064	7	7	7	0	1.0	0.857	0.857	0.529	6	6	0	0		0	1	0.2	0.6667	2	3	4	0	0	0	304
ANKRD18A	LOC101147259	0.9298	0.0	0.9592	6053	6341	0.9546	25	27	25	2	0.9259	0.815	0.88	0.997	6	22	0	1	7.839	0	1	0.033333	0.75	3	4	5	0	0	0	591
TMOD1	TSTD2	1.0	0.263	0.4023	2928	4479	0.6537	10	10	10	0	1.0	0.0	0.0	0.402	0	0	1	1	0.0	1	0	1.0	0.0	0	1	1	0	0	0	667
LOC101151107	NIPSNAP3A	0.9106	0.4921	0.6005	1657	2022	0.8195	5	5	5	0	1.0	1.0	1.0	0.6	5	5	0	1	3.579	0	1	1.0	0.0	0	1	1	0	0	0	668
LOC115935857	OBI1	0.9877	0.9177	0.9207	3696	3729	0.9912	1	5	1	4	0.2	0.2	1.0	0.921	1	1	0	0		0	1	1.0	0.0	0	1	1	0	0	0	669
GNG10	LOC109023336	0.9651	0.8281	0.9644	1066	1245	0.8562	2	1	1	1	0.5	0.0	0.0	0.964	0	0	0	0		0	1	1.0	0.0	0	1	1	0	0	0	670
LOC129524559	LOC129528280	0.9926	0.4483	0.5824	2330	3027	0.7697	1	1	1	0	1.0	0.0	0.0	0.582	0	0	0	0		0	1	0.000175	0.8095	17	18	22	0	0	0	13
LOC129524559	LOC134757253	0.9913	0.3523	0.4416	2330	2921	0.7977	1	1	1	0	1.0	0.0	0.0	0.442	0	0	0	0		0	1	0.000212	0.7619	16	17	22	0	0	0	13
LOC129524559	LOC129524726	0.9893	0.279	0.4416	2330	3688	0.6318	1	1	1	0	1.0	0.0	0.0	0.442	0	0	0	0		0	1	0.000201	0.7619	16	17	22	0	0	0	13
LOC129524559	LOC134757796	0.9874	0.3456	0.4416	2330	2977	0.7827	1	4	1	3	0.25	0.0	0.0	0.442	0	0	0	0		0	1	0.000196	0.7619	16	17	22	0	0	0	13
LOC115934041	LOC129524559	0.9728	0.0	0.4416	2330	20526	0.1135	1	1	1	0	1.0	0.0	0.0	0.441	0	0	0	0		0	1	0.000575	0.6522	15	18	22	0	0	0	13
LOC129524559	ZNF585A	0.9272	0.0	0.5824	2330	6932	0.3361	1	9	1	8	0.1111	0.111	1.0	0.291	1	1	0	0		0	1	0.004267	0.3636	8	10	22	0	0	0	13
LOC129524559	LOC129529606	0.974	0.0	0.3785	1766	2330	0.7579	1	3	1	2	0.3333	0.0	0.0	0.0	0	0	0	0		0	1	0.001141	0.381	8	9	22	0	0	0	13
LOC129524559	LOC129528791	0.9417	0.2243	0.4163	2330	4343	0.5365	1	3	1	2	0.3333	0.333	1.0	0.415	1	1	0	0		0	1	0.00414	0.1905	4	5	22	0	0	0	13
EPPK1	LOC129524559	0.9511	0.0	0.3773	2330	25126	0.0927	1	1	1	0	1.0	0.0	0.0	0.372	0	0	0	0		0	1	0.004538	0.1429	3	4	22	0	0	0	13
FUT5	LOC129524559	0.9521	0.3087	0.3755	2330	2812	0.8286	2	1	1	1	0.5	0.0	0.0	0.372	0	0	0	0		0	1	0.001446	0.6364	14	16	22	0	0	0	13
LOC129524559	LOC134756403	0.9455	0.0	0.3695	2330	59125	0.0394	1	2	1	1	0.5	0.0	0.0	0.369	0	0	0	0		0	1	0.001671	0.2857	6	7	22	0	0	0	13
LOC129524559	LOC134758719	0.9173	0.0	0.3618	2330	2825	0.8248	1	3	1	2	0.3333	0.0	0.0	0.361	0	0	0	0		0	1	0.001255	0.381	8	9	22	0	0	0	13
LOC109028196	ORM1	0.9598	0.9987	1.0	771	772	0.9987	5	5	5	0	1.0	1.0	1.0	1.0	5	5	0	1	3.53	0	1	1.0	0.0	0	1	1	0	0	0	671
LOC129528750	MORN5	0.995	0.6998	0.7305	820	856	0.9579	4	5	4	1	0.8	0.8	1.0	0.73	4	4	0	0		0	1	0.008478	0.6	12	13	21	0	0	0	126
LOC129532980	MORN5	0.9902	0.7003	0.7439	717	820	0.8744	5	5	5	0	1.0	1.0	1.0	0.851	5	5	0	0		0	1	0.008478	0.6	12	13	21	0	0	0	126
LOC129527430	MORN5	0.9896	0.6893	0.7061	820	840	0.9762	4	5	4	1	0.8	0.8	1.0	0.706	4	4	0	0		0	1	0.008478	0.6	12	13	21	0	0	0	126
LOC129527885	MORN5	0.9928	0.6756	0.6831	811	820	0.989	4	5	4	1	0.8	0.8	1.0	0.683	4	4	0	0		0	1	0.008478	0.6	12	13	21	0	0	0	126
LOC134757713	MORN5	1.0	0.3305	1.0	271	820	0.3305	2	5	2	3	0.4	0.4	1.0	1.0	2	2	0	0		0	1	0.005916	0.75	9	10	13	0	0	0	126
LOC101142549	LOC115935845	0.9778	0.9061	0.9275	1020	1044	0.977	1	1	1	0	1.0	0.0	0.0	0.927	0	0	0	1	4.238	0	1	1.0	0.0	0	1	1	0	0	0	672
LOC101130013	RPL35	0.9149	0.7252	0.9044	429	535	0.8019	2	3	2	1	0.6667	0.667	1.0	0.904	2	2	0	0		0	1	1.0	0.0	0	1	1	0	0	0	673
ENDOG	SPOUT1	1.0	0.1842	0.3013	1089	1907	0.5711	3	11	3	8	0.2727	0.0	0.0	0.0	0	0	1	1	0.0	1	0	1.0	0.0	0	1	1	0	0	0	674
ASB6	NTMT1	1.0	0.0	0.3441	1053	4674	0.2253	5	4	4	1	0.8	0.0	0.0	0.375	0	0	1	1	0.0	1	0	1.0	0.0	0	1	1	0	0	0	675
CEL	LOC101125608	0.9762	0.197	0.8118	983	4051	0.2427	12	4	4	8	0.3333	0.333	1.0	0.812	4	4	0	1	4.012	0	1	1.0	0.0	0	1	1	0	0	0	676
LCN1	LOC101147034	0.94	0.5989	0.6756	783	890	0.8798	6	5	5	1	0.8333	0.833	1.0	0.676	5	5	0	1	6.366	0	1	0.00995	0.0	0	1	15	0	0	0	30
LOC101147034	PARP15	0.9648	0.0	0.3191	890	5350	0.1664	5	11	5	6	0.4545	0.0	0.0	0.319	0	0	1	0		0	1	0.003204	0.0	0	3	15	0	0	0	30
LOC101147034	LOC129532897	0.9613	0.0	0.3191	890	4429	0.2009	5	3	3	2	0.6	0.0	0.0	0.319	0	0	1	0		0	1	0.002253	0.0	0	3	15	0	0	0	30
LOC101140074	LOC101147034	0.9613	0.0	0.3191	298	890	0.3348	2	5	2	3	0.4	0.0	0.0	0.0	0	0	1	0		0	1	0.00995	0.0	0	1	15	0	0	0	30
LOC101147034	LOC129529105	0.9611	0.0	0.318	890	5558	0.1601	5	2	2	3	0.4	0.0	0.0	0.318	0	0	0	0		0	1	0.006152	0.0	0	11	15	0	0	0	30
C3H4orf36	LOC101147034	0.9614	0.0	0.3191	764	890	0.8584	4	5	4	1	0.8	0.0	0.0	0.0	0	0	1	0		0	1	0.002634	0.0	0	2	15	0	0	0	30
LOC101147034	LOC109024738	0.9577	0.0	0.3191	890	13745	0.0648	5	20	5	15	0.25	0.0	0.0	0.319	0	0	1	0		0	1	0.002642	0.0	0	3	15	0	0	0	30
CCDC62	LOC101147034	0.9505	0.0	0.318	890	3753	0.2371	12	5	5	7	0.4167	0.0	0.0	0.0	0	0	0	0		0	1	0.009289	0.0	0	10	15	0	0	0	30
KHDC1	LOC101147034	0.9507	0.0	0.318	890	1072	0.8302	5	5	5	0	1.0	0.0	0.0	0.0	0	0	1	0		0	1	0.010587	0.0278	1	15	24	0	0	0	30
FGF5	LOC101147034	0.9472	0.0	0.3191	890	5964	0.1492	2	5	2	3	0.4	0.0	0.0	0.319	0	0	1	0		0	1	0.00995	0.0	0	1	15	0	0	0	30
LOC101147034	LOC134757115	0.9437	0.0	0.3191	890	7311	0.1217	5	1	1	4	0.2	0.0	0.0	0.319	0	0	0	0		0	1	0.008451	0.0312	1	15	20	0	0	0	30
GPR52	LOC101147034	0.9437	0.0	0.3191	890	15988	0.0557	1	5	1	4	0.2	0.0	0.0	0.319	0	0	0	0		0	1	0.00259	0.0	0	2	15	0	0	0	30
CASR	LOC101147034	0.9435	0.0	0.318	890	10059	0.0885	6	5	5	1	0.8333	0.0	0.0	0.318	0	0	1	0		0	1	0.005312	0.0	0	3	15	0	0	0	30
LOC101147034	LOC129527627	0.9513	0.0	0.3	890	5880	0.1514	5	2	2	3	0.4	0.0	0.0	0.3	0	0	1	0		0	1	0.002253	0.0	0	3	15	0	0	0	30
LOC101147034	MMP24OS	0.9437	0.0	0.3191	890	3196	0.2785	5	5	5	0	1.0	0.0	0.0	0.318	0	0	1	0		0	1	0.00259	0.0	0	2	15	0	0	0	30
SURF2	SURF4	1.0	0.6633	0.738	3126	3478	0.8988	5	5	5	0	1.0	0.0	0.0	0.738	0	0	1	1	0.0	1	0	1.0	0.0	0	1	1	0	0	0	677
LOC101129642	REXO4	0.9567	0.1848	0.5309	1343	2573	0.522	1	7	1	6	0.1429	0.0	0.0	0.782	0	0	0	0		0	1	1.0	0.0	0	1	1	0	0	0	678
AJM1	PHPT1	1.0	0.2318	0.5087	2709	5944	0.4558	3	3	3	0	1.0	0.0	0.0	0.509	0	0	0	1	0.0	1	0	1.0	0.0	0	1	1	0	0	0	679
LOC129524526	LOC134756920	0.9	0.4109	0.5637	942	1750	0.5383	1	1	1	0	1.0	0.0	0.0	0.54	0	0	0	1	1.771	0	1	1.0	0.0	0	1	1	0	0	0	680
LOC129530594	LOC134757411	0.9979	1.0	1.0	1928	1928	1.0	5	5	5	0	1.0	1.0	1.0	1.0	5	5	0	0		0	1	0.166667	1.0	2	3	3	0	0	0	642
C1QTNF3	LOC129530594	0.9912	0.9296	1.0	1751	1928	0.9082	6	5	5	1	0.8333	0.833	1.0	0.997	5	5	0	0		0	1	0.166667	1.0	2	3	3	0	0	0	642
LOC129530592	LOC134757033	1.0	1.0	1.0	397	397	1.0	1	1	1	0	1.0	1.0	1.0	1.0	1	1	0	0		0	1	0.066667	1.0	2	3	3	0	0	0	643
LOC134757033	TINCR	0.9848	0.0	0.6625	397	2563	0.1549	1	2	1	1	0.5	0.0	0.0	0.662	0	0	0	0		0	1	0.2	0.5	2	3	5	0	0	0	643
LOC129531501	LOC134756946	0.9893	0.2692	0.9628	484	1731	0.2796	9	1	1	8	0.1111	0.111	1.0	0.961	1	1	0	1	6.895	0	1	0.266667	0.25	1	2	5	0	0	0	590
LOC134756946	SAFB2	0.985	0.1414	0.9628	484	3310	0.1462	1	21	1	20	0.0476	0.048	1.0	0.963	1	1	0	0		0	1	0.2	0.5	2	3	5	0	0	0	590
LOC129531205	LOC134756946	0.987	0.2635	0.9504	484	1746	0.2772	12	1	1	11	0.0833	0.083	1.0	0.948	1	1	0	0		0	1	0.2	0.5	2	3	5	0	0	0	590
LOC129530381	LOC134756946	0.987	0.2534	0.9504	484	1815	0.2667	11	1	1	10	0.0909	0.091	1.0	0.948	1	1	0	0		0	1	0.266667	0.25	1	2	5	0	0	0	590
LOC134756831	LOC134756946	0.9793	0.0	0.4959	484	1401	0.3455	12	1	1	11	0.0833	0.083	1.0	0.496	1	1	0	0		0	1	0.2	0.5	2	3	5	0	0	0	590
LOC129526398	LOC134757036	0.9929	0.1246	0.97	434	2860	0.1517	9	2	2	7	0.2222	0.222	1.0	0.744	2	2	0	1	7.313	0	1	0.002832	0.7368	14	17	18	0	0	0	178
LOC134757036	LOC134757216	0.9969	0.0	0.7442	434	3391	0.128	2	5	2	3	0.4	0.2	0.5	0.544	1	1	0	0		0	1	0.001437	0.8333	15	17	18	0	0	0	178
LOC129529382	LOC134757036	0.9969	0.4301	0.7442	434	751	0.5779	4	2	2	2	0.5	0.5	1.0	0.744	2	2	0	0		0	1	0.001935	0.875	14	15	17	0	0	0	178
LOC129530495	LOC134757036	0.9969	0.6674	0.7442	434	484	0.8967	3	2	2	1	0.6667	0.667	1.0	0.744	2	2	0	0		0	1	0.000287	1.0	16	17	17	0	0	0	178
LOC129526385	LOC134757036	0.9969	0.1097	0.7442	434	2372	0.183	5	2	2	3	0.4	0.4	1.0	0.744	2	2	0	1	7.275	0	1	0.001437	0.8333	15	17	18	0	0	0	178
LOC129528463	LOC134757036	0.9938	0.5687	0.7442	434	568	0.7641	3	2	2	1	0.6667	0.667	1.0	0.744	2	2	0	0		0	1	0.000306	0.9375	15	16	17	0	0	0	178
LOC129530569	LOC134757036	0.9938	0.4301	0.7442	434	751	0.5779	4	2	2	2	0.5	0.5	1.0	0.744	2	2	0	0		0	1	0.001978	0.8125	13	14	17	0	0	0	178
LOC129528228	LOC134757036	0.9938	0.7358	0.7442	434	439	0.9886	3	2	2	1	0.6667	0.667	1.0	0.744	2	2	0	0		0	1	0.000287	1.0	16	17	17	0	0	0	178
KMT2C	LOC134757036	0.9877	0.0	0.7465	434	16929	0.0256	61	2	2	59	0.0328	0.033	1.0	0.747	2	2	0	0		0	1	0.026803	0.1961	10	17	46	0	0	0	178
LOC129530304	LOC134757036	0.9876	0.7358	0.7442	434	439	0.9886	3	2	2	1	0.6667	0.667	1.0	0.744	2	2	0	0		0	1	0.000287	1.0	16	17	17	0	0	0	178
LOC134756949	LOC134757036	0.9921	0.5582	0.5853	434	455	0.9538	3	2	2	1	0.6667	0.333	0.5	0.585	1	1	0	1	7.253	0	1	0.00035	0.8125	13	14	17	0	0	0	178
LOC129528443	LOC134757036	0.9878	0.4642	0.5668	434	530	0.8189	4	2	2	2	0.5	0.5	1.0	0.567	2	2	0	0		0	1	0.000328	0.875	14	15	17	0	0	0	178
LOC109024528	LOC129530466	0.9789	0.2155	0.3702	894	1536	0.582	8	9	8	1	0.8889	0.667	0.75	0.37	6	6	0	0		0	1	0.025397	0.25	2	3	9	0	0	0	644
LOC129530466	LOC129530487	0.9728	0.2155	0.3481	951	1536	0.6191	9	8	8	1	0.8889	0.667	0.75	0.348	6	6	0	0		0	1	0.018254	0.2857	2	3	8	0	0	0	644
LOC129529663	LOC129530466	0.9577	0.2155	0.5554	596	1536	0.388	7	9	7	2	0.7778	0.667	0.857	0.555	6	6	0	0		0	1	0.051587	0.1429	2	3	15	0	0	0	644
LOC129528455	LOC129530464	0.9908	0.9523	1.0	3570	3752	0.9515	12	11	11	1	0.9167	0.917	1.0	1.0	11	11	0	0		0	1	0.000966	1.0	25	26	26	0	0	0	70
LOC129528464	LOC129530464	0.9972	0.7104	0.9372	2706	3570	0.758	9	11	9	2	0.8182	0.818	1.0	0.937	9	9	0	0		0	1	0.000966	1.0	25	26	26	0	0	0	70
LOC129528469	LOC129530464	0.9866	0.7104	0.8799	2882	3570	0.8073	10	11	10	1	0.9091	0.818	0.9	0.879	9	9	0	0		0	1	0.003589	0.9615	25	26	27	0	0	0	70
LOC129528466	LOC129530464	0.9648	0.7314	0.8587	3107	3570	0.8703	11	11	11	0	1.0	0.727	0.727	0.839	6	8	0	0		0	1	0.003589	0.9615	25	26	27	0	0	0	70
LOC129530464	LOC134757055	0.9645	0.7314	0.9904	2700	3570	0.7563	11	9	9	2	0.8182	0.727	0.889	0.967	8	8	0	1	5.325	0	1	0.000966	1.0	25	26	26	0	0	0	70
LOC129528193	LOC129530464	0.985	0.7286	0.9349	2782	3570	0.7793	9	11	9	2	0.8182	0.727	0.889	0.935	8	8	0	0		0	1	0.000966	1.0	25	26	26	0	0	0	70
LOC129529647	LOC129530464	0.9632	0.6919	0.9602	2635	3570	0.7381	8	11	8	3	0.7273	0.636	0.875	0.937	7	7	0	0		0	1	0.000966	1.0	25	26	26	0	0	0	70
LOC129528444	LOC129530464	0.9828	0.7314	0.9902	2640	3570	0.7395	8	11	8	3	0.7273	0.727	1.0	0.988	8	8	0	0		0	1	0.000966	1.0	25	26	26	0	0	0	70
LOC129528459	LOC129530464	0.9824	0.7314	0.9901	2637	3570	0.7387	9	11	9	2	0.8182	0.727	0.889	0.989	8	8	0	0		0	1	0.000966	1.0	25	26	26	0	0	0	70
LOC129530464	LOC129530565	0.9835	0.7314	0.7953	3283	3570	0.9196	11	8	8	3	0.7273	0.727	1.0	0.795	8	8	0	0		0	1	0.000966	1.0	25	26	26	0	0	0	70
LOC129530464	LOC129530497	0.9552	0.7109	0.8963	2912	3570	0.8157	11	10	10	1	0.9091	0.727	0.8	0.871	8	8	0	0		0	1	0.003589	0.9615	25	26	27	0	0	0	70
LOC129530464	LOC129530486	0.9828	0.7314	0.7953	3283	3570	0.9196	11	8	8	3	0.7273	0.727	1.0	0.795	8	8	0	0		0	1	0.000966	1.0	25	26	26	0	0	0	70
LOC129526379	LOC129530464	0.9596	0.7314	0.9269	2885	3570	0.8081	11	11	11	0	1.0	0.727	0.727	0.905	6	8	0	1	7.247	0	1	0.000966	1.0	25	26	26	0	0	0	70
LOC129529384	LOC129530464	0.96	0.7109	0.8959	2900	3570	0.8123	9	11	9	2	0.8182	0.727	0.889	0.875	8	8	0	0		0	1	0.003589	0.9615	25	26	27	0	0	0	70
LOC129530382	LOC129530464	0.9799	0.7109	0.8932	2838	3570	0.795	9	11	9	2	0.8182	0.727	0.889	0.893	8	8	0	0		0	1	0.003589	0.9615	25	26	27	0	0	0	70
LOC129529381	LOC129530464	0.9531	0.5569	0.9548	2145	3570	0.6008	6	11	6	5	0.5455	0.455	0.833	0.927	5	5	0	0		0	1	0.000966	1.0	25	26	26	0	0	0	70
LOC129529387	LOC129530464	0.9517	0.5569	0.9548	2145	3570	0.6008	6	11	6	5	0.5455	0.455	0.833	0.927	5	5	0	0		0	1	0.000966	1.0	25	26	26	0	0	0	70
LOC129528440	LOC129530464	0.9882	0.3804	0.7725	1758	3570	0.4924	8	11	8	3	0.7273	0.545	0.75	0.772	6	6	0	0		0	1	0.000966	1.0	25	26	26	0	0	0	70
LOC129528449	LOC129530464	0.9812	0.4008	0.9503	1509	3570	0.4227	6	11	6	5	0.5455	0.545	1.0	0.948	6	6	0	0		0	1	0.000966	1.0	25	26	26	0	0	0	70
LOC129528445	LOC134757054	0.9868	0.2247	0.987	384	1687	0.2276	15	3	3	12	0.2	0.2	1.0	0.987	3	3	0	0		0	1	0.001876	0.35	14	17	39	0	0	0	178
LOC129530564	LOC134757054	0.9868	0.2249	0.987	384	1685	0.2279	15	3	3	12	0.2	0.2	1.0	0.987	3	3	0	0		0	1	0.00192	0.35	14	17	39	0	0	0	178
LOC129530485	LOC134757054	0.9868	0.4903	0.987	384	773	0.4968	6	3	3	3	0.5	0.5	1.0	0.987	3	3	0	0		0	1	0.000511	0.6667	16	17	25	0	0	0	178
LOC129528460	LOC134757054	0.9842	0.2542	0.987	384	1491	0.2575	11	3	3	8	0.2727	0.273	1.0	0.987	3	3	0	0		0	1	0.001015	0.4118	14	17	33	0	0	0	178
LOC129528467	LOC134757054	0.9842	0.2206	0.987	384	1718	0.2235	14	3	3	11	0.2143	0.214	1.0	0.987	3	3	0	0		0	1	0.001829	0.3846	15	17	39	0	0	0	178
LOC129528441	LOC134757054	0.9912	0.1738	0.8854	384	1956	0.1963	12	3	3	9	0.25	0.25	1.0	0.885	3	3	0	0		0	1	0.001015	0.4118	14	17	33	0	0	0	178
LOC129529380	LOC134757054	0.9853	0.1624	0.8854	384	2094	0.1834	12	3	3	9	0.25	0.25	1.0	0.885	3	3	0	1	5.392	0	1	0.00105	0.4	14	17	34	0	0	0	178
LOC134756446	LOC134757054	0.988	0.1268	0.8698	384	2634	0.1458	16	3	3	13	0.1875	0.188	1.0	0.87	3	3	0	0		0	1	0.002032	0.3889	14	17	35	0	0	0	178
KMT2C	LOC134757054	0.9793	0.0	0.8802	384	16929	0.0227	61	3	3	58	0.0492	0.049	1.0	0.88	3	3	0	0		0	1	0.006265	0.2979	14	17	46	0	0	0	178
LOC129529477	LOC134757054	0.9965	0.7422	0.9862	289	384	0.7526	2	3	2	1	0.6667	0.667	1.0	0.986	2	2	0	0		0	1	0.000405	0.875	14	15	17	0	0	0	178
LOC129530400	LOC134757054	0.9963	0.7031	0.9854	274	384	0.7135	2	3	2	1	0.6667	0.667	1.0	0.985	2	2	0	0		0	1	0.000405	0.875	14	15	17	0	0	0	178
LOC134757054	LOC134757887	0.9927	0.7161	0.9857	279	384	0.7266	3	2	2	1	0.6667	0.667	1.0	0.986	2	2	0	0		0	1	0.000405	0.875	14	15	17	0	0	0	178
LOC129529385	LOC134757054	0.9819	0.0	0.5755	384	1380	0.2783	12	3	3	9	0.25	0.167	0.667	0.576	2	2	0	0		0	1	0.002544	0.0811	3	17	25	0	0	0	178
LOC129530498	LOC134757054	0.986	0.4343	0.5599	384	495	0.7758	4	3	3	1	0.75	0.5	0.667	0.56	2	2	0	0		0	1	0.000534	0.5909	13	17	20	0	0	0	178
LOC129528163	LOC134756947	0.9975	0.9095	0.9992	1187	1259	0.9428	9	9	9	0	1.0	0.889	0.889	0.959	5	8	0	0		0	1	0.000287	1.0	31	32	32	0	0	0	178
LOC129530564	LOC134756947	0.9907	0.6991	0.9057	1259	1685	0.7472	15	9	9	6	0.6	0.533	0.889	0.898	5	8	0	0		0	1	0.000623	0.6829	28	32	39	0	0	0	178
LOC129529385	LOC134756947	0.9951	0.742	0.7853	1259	1380	0.9123	12	9	9	3	0.75	0.667	0.889	0.775	5	8	0	0		0	1	0.000858	0.5714	20	25	32	0	0	0	178
LOC129528445	LOC134756947	0.989	0.6995	0.9072	1259	1687	0.7463	15	9	9	6	0.6	0.533	0.889	0.899	5	8	0	0		0	1	0.000511	0.725	29	32	39	0	0	0	178
LOC129528467	LOC134756947	0.9851	0.7049	0.9241	1259	1718	0.7328	14	9	9	5	0.6429	0.571	0.889	0.919	5	8	0	0		0	1	0.00052	0.725	29	32	39	0	0	0	178
LOC129529380	LOC134756947	0.9927	0.4589	0.737	1259	2094	0.6012	12	9	9	3	0.75	0.5	0.667	0.725	3	6	0	1	5.296	0	1	0.000673	0.6	24	32	34	0	0	0	178
LOC129528196	LOC134756947	0.9953	0.658	1.0	858	1259	0.6815	7	9	7	2	0.7778	0.778	1.0	0.944	7	7	0	0		0	1	0.000987	0.9375	30	32	32	0	0	0	178
LOC129528441	LOC134756947	0.9845	0.4944	0.737	1259	1956	0.6437	12	9	9	3	0.75	0.5	0.667	0.725	3	6	0	0		0	1	0.000697	0.575	23	32	33	0	0	0	178
LOC134756446	LOC134756947	0.9875	0.3637	0.737	1259	2634	0.478	16	9	9	7	0.5625	0.375	0.667	0.723	3	6	0	0		0	1	0.002323	0.4773	21	32	35	0	0	0	178
LOC129528460	LOC134756947	0.9824	0.6486	0.737	1259	1491	0.8444	11	9	9	2	0.8182	0.455	0.556	0.725	3	5	0	0		0	1	0.000697	0.575	23	32	33	0	0	0	178
LOC129530491	LOC134756947	0.9578	0.6549	1.0	824	1259	0.6545	7	9	7	2	0.7778	0.778	1.0	0.942	7	7	0	0		0	1	0.001032	0.8438	27	29	32	0	0	0	178
KMT2C	LOC134756947	0.9854	0.0	0.737	1259	16929	0.0744	61	9	9	52	0.1475	0.098	0.667	0.725	3	6	0	0		0	1	0.00854	0.4615	24	32	46	0	0	0	178
LOC129530470	LOC134756947	0.9953	0.4862	0.531	1194	1259	0.9484	5	9	5	4	0.5556	0.556	1.0	0.491	5	5	0	0		0	1	0.000449	0.8065	25	26	32	0	0	0	178
LOC129528448	LOC134756947	0.9961	0.3972	0.8576	604	1259	0.4797	3	9	3	6	0.3333	0.333	1.0	0.778	3	3	0	0		0	1	0.000469	0.7742	24	25	32	0	0	0	178
LOC134756947	LOC134756951	0.9902	0.3911	0.9961	514	1259	0.4083	9	3	3	6	0.3333	0.333	1.0	0.899	3	3	0	1	7.217	0	1	0.000535	0.6774	21	22	32	0	0	0	178
LOC129530393	LOC134756947	0.9969	0.2454	1.0	320	1259	0.2542	2	9	2	7	0.2222	0.222	1.0	1.0	2	2	0	0		0	1	0.000495	0.7097	22	23	32	0	0	0	178
LOC129530485	LOC134756947	1.0	0.204	0.3441	773	1259	0.614	6	9	6	3	0.6667	0.111	0.167	0.344	1	1	0	0		0	1	0.001652	0.3415	14	25	32	0	0	0	178
LOC134756416	LOC134756947	0.9937	0.2416	1.0	315	1259	0.2502	2	9	2	7	0.2222	0.222	1.0	1.0	2	2	0	0		0	1	0.002419	0.3429	12	17	32	0	0	0	178
LOC129530392	LOC134756947	1.0	0.1871	1.0	244	1259	0.1938	2	9	2	7	0.2222	0.222	1.0	1.0	2	2	0	0		0	1	0.00229	0.2812	9	11	32	0	0	0	178
LOC129530394	LOC134756947	1.0	0.1733	1.0	226	1259	0.1795	2	9	2	7	0.2222	0.0	0.0	0.0	0	0	0	0		0	1	0.000595	0.6129	19	20	32	0	0	0	178
LOC129529421	LOC134756947	0.9958	0.181	1.0	236	1259	0.1875	2	9	2	7	0.2222	0.0	0.0	0.0	0	0	0	0		0	1	0.000552	0.6452	20	21	32	0	0	0	178
LOC129528466	LOC134757055	0.9907	0.8671	1.0	2700	3107	0.869	11	9	9	2	0.8182	0.818	1.0	0.998	7	9	0	0		0	1	0.003589	0.9615	25	26	27	0	0	0	70
LOC129528455	LOC134757055	0.9712	0.6967	0.9904	2700	3752	0.7196	12	9	9	3	0.75	0.667	0.889	0.968	8	8	0	0		0	1	0.000966	1.0	25	26	26	0	0	0	70
LOC129528444	LOC134757055	0.9689	1.0	1.0	2640	2700	0.9778	8	9	8	1	0.8889	0.889	1.0	0.999	6	8	0	0		0	1	0.000966	1.0	25	26	26	0	0	0	70
LOC129528459	LOC134757055	0.9678	1.0	1.0	2637	2700	0.9767	9	9	9	0	1.0	0.889	0.889	1.0	6	8	0	0		0	1	0.000966	1.0	25	26	26	0	0	0	70
LOC129528469	LOC134757055	0.9673	0.8799	0.9626	2700	2882	0.9368	10	9	9	1	0.9	0.8	0.889	0.939	6	8	0	0		0	1	0.003589	0.9615	25	26	27	0	0	0	70
