gene_a	gene_b	dn_a	dn_b	cls	ep_impure	gstm2	mage	in_dna_loose	mean_matched_id	div_bin	colinear	chromA	startA	endA	chromB	startB	endB	same_chrom	cross_n	cross_best_idfm	cross_best_idfi	same_region	same_best_idfm	a_in_segdup	b_in_segdup	cn_status	cn_a	cn_b	cn_diff	segdup_keep_90	segdup_keep_95	segdup_keep_98
GBP5	LOC101130426	DN_NC_073224.2_150712594_12	DN_NC_073224.2_150903711_11	truthbar	0	0	0	0	0.7892	0.70-0.80	8	NC_073224.2	150712594	150730729	NC_073224.2	150903711	150917769	1	0	0.0	0.0	0	0.0	0	1	NA_both				0	0	0
GBP6	LOC101130426	DN_NC_073224.2_150600792_11	DN_NC_073224.2_150903711_11	truthbar	0	0	0	0	0.7887	0.70-0.80	3	NC_073224.2	150600792	150623268	NC_073224.2	150903711	150917769	1	0	0.0	0.0	0	0.0	1	1	NA_both				0	0	0
GGA1	GGA3	DN_NC_073228.2_16713346_17	DN_NC_086018.1_35611817_17	truthbar	0	0	0	0	0.7669	0.70-0.80	5	NC_073228.2	16713346	16735109	NC_086018.1	35611817	35636616	0	0	0.0	0.0	0	0.0	1	0	NA_both				0	0	0
GLB1	GLB1L	DN_NC_073235.2_121932800_16	DN_NC_086017.1_42871160_16	truthbar	0	0	0	0	0.8	0.80-0.90	1	NC_073235.2	121932800	121939814	NC_086017.1	42871160	42976152	0	0	0.0	0.0	0	0.0	0	1	NA_both				0	0	0
GNAI1	GNAI3	DN_NC_073224.2_130486250_9	DN_NC_073230.2_108545376_8	truthbar	0	0	0	0	0.8059	0.80-0.90	6	NC_073224.2	130486250	130535194	NC_073230.2	108545376	108630648	0	0	0.0	0.0	0	0.0	0	0	NA_both				0	0	0
GNAL	GNAS	DN_NC_073241.2_38359785_12	DN_NC_073245.2_71171979_13	truthbar	0	0	0	0	0.7708	0.70-0.80	6	NC_073241.2	38359785	38488262	NC_073245.2	71171979	71191471	0	0	0.0	0.0	0	0.0	0	0	NA_both				0	0	0
GNB1	GNB2	DN_NC_073224.2_239365488_12	DN_NC_073230.2_88115984_10	truthbar	0	0	0	0	0.8073	0.80-0.90	6	NC_073224.2	239365488	239470996	NC_073230.2	88115984	88121692	0	0	0.0	0.0	0	0.0	0	0	NA_both				0	0	0
GRIA1	GRIA4	DN_NC_073228.2_157310163_16	DN_NC_073233.2_113496230_16	truthbar	0	0	0	0	0.7811	0.70-0.80	7	NC_073228.2	157310163	157632819	NC_073233.2	113496230	113872627	0	0	0.0	0.0	0	0.0	0	1	NA_both				0	0	0
GRK2	GRK3	DN_NC_073233.2_75193065_21	DN_NC_086018.1_23590926_21	truthbar	0	0	0	0	0.7665	0.70-0.80	13	NC_073233.2	75193065	75213100	NC_086018.1	23590926	23747454	0	0	0.0	0.0	0	0.0	0	1	NA_both				0	0	0
GSTM1	GSTM3	DN_NC_073224.2_129169623_8	DN_NC_073224.2_129211328_8	truthbar	0	0	0	0	0.787	0.70-0.80	5	NC_073224.2	129169623	129173090	NC_073224.2	129211328	129222730	1	0	0.0	0.0	0	0.0	0	1	NA_both				0	0	0
GSTM1	GSTM5	DN_NC_073224.2_129191737_8	DN_NC_073224.2_129211328_8	truthbar	0	0	0	0	0.9422	0.90-0.95	7	NC_073224.2	129191737	129198214	NC_073224.2	129211328	129222730	1	2	0.9529	0.7012	1	0.9529	1	1	NA_both				1	1	0
GSTM3	GSTM4	DN_NC_073224.2_129169623_8	DN_NC_073224.2_130416112_8	truthbar	0	0	0	0	0.7746	0.70-0.80	6	NC_073224.2	129169623	129173090	NC_073224.2	130416112	130425488	1	0	0.0	0.0	0	0.0	0	1	NA_both				0	0	0
GSTM3	GSTM5	DN_NC_073224.2_129169623_8	DN_NC_073224.2_129191737_8	truthbar	0	0	0	0	0.7782	0.70-0.80	6	NC_073224.2	129169623	129173090	NC_073224.2	129191737	129198214	1	0	0.0	0.0	0	0.0	0	1	NA_both				0	0	0
GSTM4	GSTM5	DN_NC_073224.2_129191737_8	DN_NC_073224.2_130416112_8	truthbar	0	0	0	0	0.9167	0.90-0.95	6	NC_073224.2	129191737	129198214	NC_073224.2	130416112	130425488	1	1	0.8571	0.7823	0	0.0	1	1	NA_both				0	0	0
HARS1	LOC101146509	DN_NC_073228.2_144523376_13	DN_NC_073228.2_144540580_13	truthbar	0	0	0	0	0.8112	0.80-0.90	10	NC_073228.2	144523376	144541200	NC_073228.2	144540580	144548698	1	0	0.0	0.0	0	0.0	0	0	NA_both				0	0	0
HCK	LCK	DN_NC_073224.2_207670698_13	DN_NC_073245.2_44289870_13	truthbar	0	0	0	0	0.7764	0.70-0.80	5	NC_073224.2	207670698	207705704	NC_073245.2	44289870	44339394	0	0	0.0	0.0	0	0.0	0	0	NA_both				0	0	0
HERC5	HERC6	DN_NC_073227.2_108696648_23	DN_NC_073227.2_108774177_23	truthbar	0	0	0	0	0.7781	0.70-0.80	9	NC_073227.2	108696648	108760485	NC_073227.2	108774177	108825708	1	0	0.0	0.0	0	0.0	0	1	NA_both				0	0	0
HK1	HK2	DN_NC_073232.2_46350686_18	DN_NC_073236.2_64893638_18	truthbar	0	0	0	0	0.7561	0.70-0.80	12	NC_073232.2	46350686	46433813	NC_073236.2	64893638	64952364	0	0	0.0	0.0	0	0.0	0	1	NA_both				0	0	0
HK1	HKDC1	DN_NC_073232.2_46350686_18	DN_NC_073232.2_46484201_18	truthbar	0	0	0	0	0.7602	0.70-0.80	9	NC_073232.2	46350686	46433813	NC_073232.2	46484201	46532086	1	0	0.0	0.0	0	0.0	0	1	NA_both				0	0	0
HK2	HKDC1	DN_NC_073232.2_46484201_18	DN_NC_073236.2_64893638_18	truthbar	0	0	0	0	0.7568	0.70-0.80	9	NC_073232.2	46484201	46532086	NC_073236.2	64893638	64952364	0	0	0.0	0.0	0	0.0	1	1	NA_both				0	0	0
HNRNPF	HNRNPH1	DN_NC_073228.2_183595646_14	DN_NC_073232.2_72046295_2	truthbar	0	0	0	0	0.0	<0.70	0	NC_073228.2	183595646	183605271	NC_073232.2	72046295	72070676	0	0	0.0	0.0	0	0.0	1	1	NA_both				0	0	0
HNRNPF	HNRNPH2	DN_NC_073232.2_72046295_2	DN_NC_073247.2_113184310_2	truthbar	0	0	0	0	0.0	<0.70	0	NC_073232.2	72046295	72070676	NC_073247.2	113184310	113190306	0	0	0.0	0.0	0	0.0	1	1	NA_both				0	0	0
HNRNPH1	HNRNPH2	DN_NC_073228.2_183595646_14	DN_NC_073247.2_113184615_2	truthbar	0	0	0	0	0.0	<0.70	0	NC_073228.2	183595646	183605271	NC_073247.2	113184615	113190305	0	0	0.0	0.0	0	0.0	1	1	NA_both				0	0	0
HPCAL1	HPCAL4	DN_NC_073224.2_200263910_4	DN_NC_073236.2_129488631_5	truthbar	0	0	0	0	0.8279	0.80-0.90	1	NC_073224.2	200263910	200276772	NC_073236.2	129488631	129551966	0	0	0.0	0.0	0	0.0	0	0	NA_both				0	0	0
HSP90AA1	HSP90AB1	DN_NC_073229.2_62050928_12	DN_NC_073239.2_119046659_11	truthbar	0	0	0	0	0.7585	0.70-0.80	8	NC_073229.2	62050928	62058544	NC_073239.2	119046659	119053123	0	0	0.0	0.0	0	0.0	1	1	NA_both				0	0	0
HSPA12A	HSPA12B	DN_NC_073232.2_128963971_12	DN_NC_073245.2_13635871_13	truthbar	0	0	0	0	0.7276	0.70-0.80	4	NC_073232.2	128963971	129037932	NC_073245.2	13635871	13656267	0	0	0.0	0.0	0	0.0	0	0	NA_both				0	0	0
HSPA1L	HSPA2	DN_NC_073229.2_49412440_2	DN_NC_073239.2_81444992_2	truthbar	0	0	0	0	0.0	<0.70	0	NC_073229.2	49412440	49424765	NC_073239.2	81444992	81447802	0	1	0.8031	0.7943	0	0.0	1	1	NA_both				0	0	0
HSPA1L	HSPA8	DN_NC_073229.2_49412455_2	DN_NC_073233.2_130982674_9	truthbar	0	0	0	0	0.0	<0.70	0	NC_073229.2	49412455	49418639	NC_073233.2	130982674	130988275	0	0	0.0	0.0	0	0.0	1	1	NA_both				0	0	0
HSPA2	HSPA8	DN_NC_073233.2_130982674_9	DN_NC_073239.2_81444992_2	truthbar	0	0	0	0	0.0	<0.70	0	NC_073233.2	130982674	130988275	NC_073239.2	81444992	81447802	0	0	0.0	0.0	0	0.0	1	1	NA_both				0	0	0
HSPA2	LOC101131586	DN_NC_073229.2_49424718_2	DN_NC_073239.2_81444992_2	truthbar	0	0	0	0	0.7464	0.70-0.80	1	NC_073229.2	49424718	49433115	NC_073239.2	81444992	81447802	0	1	0.7998	0.7776	0	0.0	1	1	NA_both				0	0	0
HSPA4L	HSPH1	DN_NC_073227.2_147946045_19	DN_NC_073238.2_45470660_18	truthbar	0	0	0	0	0.7369	0.70-0.80	5	NC_073227.2	147946045	147997210	NC_073238.2	45470660	45497786	0	0	0.0	0.0	0	0.0	1	0	NA_both				0	0	0
HTRA1	HTRA3	DN_NC_073227.2_13097386_9	DN_NC_073232.2_134750324_9	truthbar	0	0	0	0	0.7285	0.70-0.80	3	NC_073227.2	13097386	13135835	NC_073232.2	134750324	134803888	0	0	0.0	0.0	0	0.0	0	0	NA_both				0	0	0
IFITM1	IFITM2	DN_NC_073233.2_6759783_2	DN_NC_073233.2_6761147_2	truthbar	0	0	0	0	0.9807	id>=0.95	1	NC_073233.2	6759783	6762214	NC_073233.2	6761147	6762775	1	1	0.7433	0.5777	1	0.7433	1	1	NA_both				0	0	0
IFITM1	LOC101128980	DN_NC_073233.2_6765652_2	DN_NC_073233.2_6771931_2	truthbar	0	0	0	0	0.7771	0.70-0.80	1	NC_073233.2	6765652	6766915	NC_073233.2	6771931	6773347	1	1	0.7433	0.5777	1	0.7433	1	1	NA_both				0	0	0
INTS6	INTS6L	DN_NC_073238.2_65876995_17	DN_NC_073247.2_147316506_18	truthbar	0	0	0	0	0.7535	0.70-0.80	10	NC_073238.2	65876995	65964116	NC_073247.2	147316506	147378374	0	0	0.0	0.0	0	0.0	1	1	NA_both				0	0	0
IPO5	RANBP6	DN_NC_073237.2_58583645_2	DN_NC_073238.2_112687980_26	truthbar	0	0	0	0	0.0	<0.70	0	NC_073237.2	58583645	58588266	NC_073238.2	112687980	112737222	0	0	0.0	0.0	0	0.0	1	0	NA_both				0	0	0
IPO7	IPO8	DN_NC_073233.2_15764817_25	DN_NC_073234.2_70557569_25	truthbar	0	0	0	0	0.7389	0.70-0.80	10	NC_073233.2	15764817	15830926	NC_073234.2	70557569	70625076	0	0	0.0	0.0	0	0.0	1	0	NA_both				0	0	0
IRF5	IRF6	DN_NC_073224.2_46970626_9	DN_NC_073230.2_138011361_9	truthbar	0	0	0	0	0.7041	0.70-0.80	1	NC_073224.2	46970626	46991529	NC_073230.2	138011361	138022623	0	0	0.0	0.0	0	0.0	1	1	NA_both				0	0	0
ITPR1	ITPR2	DN_NC_073234.2_74802518_16	DN_NC_086017.1_14572523_16	truthbar	0	0	0	0	0.7629	0.70-0.80	9	NC_073234.2	74802518	74949490	NC_086017.1	14572523	14644751	0	0	0.0	0.0	0	0.0	1	0	NA_both				0	0	0
JADE1	JADE2	DN_NC_073227.2_149041423_9	DN_NC_073228.2_138430444_12	truthbar	0	0	0	0	0.7691	0.70-0.80	4	NC_073227.2	149041423	149096965	NC_073228.2	138430444	138482680	0	0	0.0	0.0	0	0.0	0	0	NA_both				0	0	0
JAG1	JAG2	DN_NC_073239.2_122136493_25	DN_NC_073245.2_20582467_26	truthbar	0	0	0	0	0.7685	0.70-0.80	5	NC_073239.2	122136493	122162235	NC_073245.2	20582467	20619131	0	0	0.0	0.0	0	0.0	0	0	NA_both				0	0	0
KAT2A	KAT2B	DN_NC_073228.2_50347799_18	DN_NC_086017.1_29881584_18	truthbar	0	0	0	0	0.7414	0.70-0.80	9	NC_073228.2	50347799	50356096	NC_086017.1	29881584	29996453	0	0	0.0	0.0	0	0.0	0	0	NA_both				0	0	0
KAT6A	KAT6B	DN_NC_073231.2_79409495_17	DN_NC_073232.2_40728717_16	truthbar	0	0	0	0	0.7619	0.70-0.80	8	NC_073231.2	79409495	79527546	NC_073232.2	40728717	40924727	0	0	0.0	0.0	0	0.0	0	0	NA_both				0	0	0
KDM4A	KDM4C	DN_NC_073224.2_196241058_22	DN_NC_073237.2_57425988_22	truthbar	0	0	0	0	0.7618	0.70-0.80	8	NC_073224.2	196241058	196296694	NC_073237.2	57425988	57846542	0	0	0.0	0.0	0	0.0	0	1	NA_both				0	0	0
KDM5B	KDM5D	DN_NC_073224.2_53955814_27	DN_NC_073248.2_27118037_27	truthbar	0	0	0	0	0.762	0.70-0.80	7	NC_073224.2	53955814	54039018	NC_073248.2	27118037	27159000	0	0	0.0	0.0	0	0.0	1	1	NA_both				0	0	0
KDM5C	KDM5D	DN_NC_073247.2_63315044_26	DN_NC_073248.2_27118037_27	truthbar	0	0	0	0	0.8547	0.80-0.90	23	NC_073247.2	63315044	63349383	NC_073248.2	27118037	27159000	0	1	0.6938	0.3082	0	0.0	1	1	NA_both				0	0	0
KDM7A	PHF8	DN_NC_073230.2_149202220_20	DN_NC_073247.2_64062359_23	truthbar	0	0	0	0	0.7636	0.70-0.80	3	NC_073230.2	149202220	149292588	NC_073247.2	64062359	64169595	0	0	0.0	0.0	0	0.0	1	0	NA_both				0	0	0
KIF3B	KIF3C	DN_NC_073236.2_113941675_8	DN_NC_073245.2_44511531_9	truthbar	0	0	0	0	0.7304	0.70-0.80	3	NC_073236.2	113941675	113996952	NC_073245.2	44511531	44567852	0	0	0.0	0.0	0	0.0	0	0	NA_both				0	0	0
KLC1	KLC3	DN_NC_073239.2_120602021_15	DN_NC_073244.2_56850091_13	truthbar	0	0	0	0	0.7471	0.70-0.80	2	NC_073239.2	120602021	120661413	NC_073244.2	56850091	56860878	0	0	0.0	0.0	0	0.0	0	0	NA_both				0	0	0
KLC2	KLC4	DN_NC_073229.2_60853569_16	DN_NC_073233.2_74176850_16	truthbar	0	0	0	0	0.771	0.70-0.80	10	NC_073229.2	60853569	60868766	NC_073233.2	74176850	74187049	0	0	0.0	0.0	0	0.0	0	0	NA_both				0	0	0
KLC3	KLC4	DN_NC_073229.2_60853569_16	DN_NC_073244.2_56850091_13	truthbar	0	0	0	0	0.7618	0.70-0.80	5	NC_073229.2	60853569	60868766	NC_073244.2	56850091	56860878	0	0	0.0	0.0	0	0.0	0	0	NA_both				0	0	0
KRBOX5	ZNF267	DN_NC_073242.2_37302670_5	DN_NC_073242.2_37386128_4	truthbar	0	0	0	0	0.8984	0.80-0.90	3	NC_073242.2	37302670	37351047	NC_073242.2	37386128	37430522	1	1	0.8513	0.6867	0	0.0	1	1	NA_both				0	0	0
KRT4	KRT7	DN_NC_073234.2_48529294_9	DN_NC_073234.2_49097599_9	truthbar	0	0	0	0	0.775	0.70-0.80	5	NC_073234.2	48529294	48537407	NC_073234.2	49097599	49113312	1	0	0.0	0.0	0	0.0	0	1	NA_both				0	0	0
KRT4	KRT8	DN_NC_073234.2_48448103_8	DN_NC_073234.2_48529294_9	truthbar	0	0	0	0	0.7608	0.70-0.80	4	NC_073234.2	48448103	48456191	NC_073234.2	48529294	48537407	1	0	0.0	0.0	0	0.0	1	0	NA_both				0	0	0
KRT4	LOC101136203	DN_NC_073234.2_48529294_9	DN_NC_073234.2_49024482_9	truthbar	0	0	0	0	0.722	0.70-0.80	2	NC_073234.2	48529294	48537407	NC_073234.2	49024482	49031812	1	0	0.0	0.0	0	0.0	0	1	NA_both				0	0	0
KRT7	KRT8	DN_NC_073234.2_48448103_8	DN_NC_073234.2_49097599_9	truthbar	0	0	0	0	0.7976	0.70-0.80	4	NC_073234.2	48448103	48456191	NC_073234.2	49097599	49113312	1	0	0.0	0.0	0	0.0	1	1	NA_both				0	0	0
KRT7	LOC101136203	DN_NC_073234.2_49024482_9	DN_NC_073234.2_49097599_9	truthbar	0	0	0	0	0.7282	0.70-0.80	5	NC_073234.2	49024482	49031812	NC_073234.2	49097599	49113312	1	0	0.0	0.0	0	0.0	1	1	NA_both				0	0	0
KRT7	LOC109029034	DN_NC_073234.2_49087212_9	DN_NC_073234.2_49097599_9	truthbar	0	0	0	0	0.7232	0.70-0.80	4	NC_073234.2	49087212	49096513	NC_073234.2	49097599	49113312	1	0	0.0	0.0	0	0.0	1	1	NA_both				0	0	0
KRT8	LOC101136203	DN_NC_073234.2_48448103_8	DN_NC_073234.2_49024482_9	truthbar	0	0	0	0	0.7533	0.70-0.80	3	NC_073234.2	48448103	48456191	NC_073234.2	49024482	49031812	1	0	0.0	0.0	0	0.0	1	1	NA_both				0	0	0
KRT8	LOC109029034	DN_NC_073234.2_48448103_8	DN_NC_073234.2_49087212_9	truthbar	0	0	0	0	0.7297	0.70-0.80	4	NC_073234.2	48448103	48456191	NC_073234.2	49087212	49096513	1	0	0.0	0.0	0	0.0	1	1	NA_both				0	0	0
LCP1	PLS1	DN_NC_073238.2_59946195_16	DN_NC_086017.1_153776814_16	truthbar	0	0	0	0	0.7684	0.70-0.80	6	NC_073238.2	59946195	60001533	NC_086017.1	153776814	153895705	0	0	0.0	0.0	0	0.0	0	0	NA_both				0	0	0
LDHA	LDHC	DN_NC_073233.2_24785501_8	DN_NC_073233.2_24803514_8	truthbar	0	0	0	0	0.7646	0.70-0.80	6	NC_073233.2	24785501	24800599	NC_073233.2	24803514	24843870	1	0	0.0	0.0	0	0.0	1	0	NA_both				0	0	0
LDHAL6A	LDHC	DN_NC_073233.2_24803514_8	DN_NC_073233.2_24846978_8	truthbar	0	0	0	0	0.7351	0.70-0.80	5	NC_073233.2	24803514	24843870	NC_073233.2	24846978	24870658	1	0	0.0	0.0	0	0.0	0	1	NA_both				0	0	0
LHX2	LHX9	DN_NC_073224.2_58834163_5	DN_NC_073237.2_120375635_3	truthbar	0	0	0	0	0.7435	0.70-0.80	2	NC_073224.2	58834163	58850869	NC_073237.2	120375635	120393838	0	0	0.0	0.0	0	0.0	0	0	NA_both				0	0	0
LIMK1	LIMK2	DN_NC_073230.2_83196711_9	DN_NC_086018.1_29227554_16	truthbar	0	0	0	0	0.7437	0.70-0.80	7	NC_073230.2	83196711	83212181	NC_086018.1	29227554	29297326	0	0	0.0	0.0	0	0.0	0	1	NA_both				0	0	0
LOC101123988	LOC101124778	DN_NC_073224.2_8222533_5	DN_NC_073244.2_29557605_4	truthbar	0	0	0	0	0.8495	0.80-0.90	2	NC_073224.2	8222533	8246313	NC_073244.2	29557605	29586429	0	0	0.0	0.0	0	0.0	1	1	NA_both				0	0	0
LOC101123988	LOC101128844	DN_NC_073230.2_74126483_4	DN_NC_073244.2_29557605_4	truthbar	0	0	0	0	0.8455	0.80-0.90	4	NC_073230.2	74126483	74171491	NC_073244.2	29557605	29586429	0	4	0.8121	0.6362	0	0.0	1	1	NA_both				0	0	0
LOC101123988	LOC101129171	DN_NC_073244.2_26314241_4	DN_NC_073244.2_29557605_4	truthbar	0	0	0	0	0.8525	0.80-0.90	3	NC_073244.2	26314241	26342983	NC_073244.2	29557605	29586429	1	2	0.8035	0.5516	0	0.0	1	1	NA_both				0	0	0
LOC101123988	LOC101136009	DN_NC_073244.2_26901109_4	DN_NC_073244.2_29557605_4	truthbar	0	0	0	0	0.7964	0.70-0.80	3	NC_073244.2	26901109	26930210	NC_073244.2	29557605	29586429	1	0	0.0	0.0	0	0.0	1	1	NA_both				0	0	0
LOC101123988	LOC101137462	DN_NC_073244.2_27285351_4	DN_NC_073244.2_29557605_4	truthbar	0	0	0	0	0.8188	0.80-0.90	4	NC_073244.2	27285351	27320295	NC_073244.2	29557605	29586429	1	3	0.8328	0.7154	0	0.0	1	1	NA_both				0	0	0
LOC101123988	LOC101141027	DN_NC_073244.2_27765726_4	DN_NC_073244.2_29557605_4	truthbar	0	0	0	0	0.8805	0.80-0.90	4	NC_073244.2	27765726	27802258	NC_073244.2	29557605	29586429	1	2	0.8639	0.8449	0	0.0	1	1	NA_both				0	0	0
LOC101123988	LOC101142646	DN_NC_073244.2_27869273_3	DN_NC_073244.2_29557605_4	truthbar	0	0	0	0	0.7559	0.70-0.80	3	NC_073244.2	27869273	27900063	NC_073244.2	29557605	29586429	1	2	0.8347	0.4507	0	0.0	1	1	NA_both				0	0	0
LOC101123988	LOC101144471	DN_NC_073244.2_29557605_4	DN_NC_073244.2_64340366_4	truthbar	0	0	0	0	0.8413	0.80-0.90	1	NC_073244.2	29557605	29586429	NC_073244.2	64340366	64357820	1	0	0.0	0.0	0	0.0	1	1	NA_both				0	0	0
LOC101123988	LOC101144838	DN_NC_073244.2_28256975_5	DN_NC_073244.2_29557605_4	truthbar	0	0	0	0	0.8485	0.80-0.90	4	NC_073244.2	28256975	28304593	NC_073244.2	29557605	29586429	1	1	0.7586	0.6944	0	0.0	1	1	NA_both				0	0	0
LOC101123988	LOC101145945	DN_NC_073244.2_28588105_4	DN_NC_073244.2_29557605_4	truthbar	0	0	0	0	0.8577	0.80-0.90	4	NC_073244.2	28588105	28627201	NC_073244.2	29557605	29586429	1	3	0.8166	0.6176	0	0.0	1	1	NA_both				0	0	0
LOC101123988	LOC101146634	DN_NC_073244.2_28711447_2	DN_NC_073244.2_29557605_4	truthbar	0	0	0	0	0.7833	0.70-0.80	2	NC_073244.2	28711447	28749576	NC_073244.2	29557605	29586429	1	1	0.7632	0.7319	0	0.0	1	1	NA_both				0	0	0
LOC101123988	LOC101147715	DN_NC_073244.2_28820229_4	DN_NC_073244.2_29557605_4	truthbar	0	0	0	0	0.8866	0.80-0.90	2	NC_073244.2	28820229	28854386	NC_073244.2	29557605	29586429	1	5	0.8197	0.6853	0	0.0	1	1	NA_both				0	0	0
LOC101123988	LOC101152401	DN_NC_073244.2_29557605_4	DN_NC_073244.2_64836827_4	truthbar	0	0	0	0	0.8016	0.80-0.90	1	NC_073244.2	29557605	29586429	NC_073244.2	64836827	64855289	1	0	0.0	0.0	0	0.0	1	1	NA_both				0	0	0
LOC101123988	LOC101153126	DN_NC_073244.2_29297022_4	DN_NC_073244.2_29557605_4	truthbar	0	0	0	0	0.8316	0.80-0.90	4	NC_073244.2	29297022	29327777	NC_073244.2	29557605	29586429	1	1	0.7385	0.6868	0	0.0	1	1	NA_both				0	0	0
LOC101123988	LOC101153131	DN_NC_073244.2_29557605_4	DN_NC_073244.2_64908457_4	truthbar	0	0	0	0	0.8016	0.80-0.90	1	NC_073244.2	29557605	29586429	NC_073244.2	64908457	64921933	1	0	0.0	0.0	0	0.0	1	1	NA_both				0	0	0
LOC101123988	LOC109026610	DN_NC_073227.2_8705656_4	DN_NC_073244.2_29557605_4	truthbar	0	0	0	0	0.8193	0.80-0.90	2	NC_073227.2	8705656	8745014	NC_073244.2	29557605	29586429	0	0	0.0	0.0	0	0.0	1	1	NA_both				0	0	0
LOC101123988	LOC115931568	DN_NC_073244.2_28072858_4	DN_NC_073244.2_29557605_4	truthbar	0	0	0	0	0.8318	0.80-0.90	3	NC_073244.2	28072858	28101601	NC_073244.2	29557605	29586429	1	1	0.8114	0.81	0	0.0	1	1	NA_both				0	0	0
LOC101123988	LOC115931576	DN_NC_073244.2_29046961_4	DN_NC_073244.2_29557605_4	truthbar	0	0	0	0	0.8407	0.80-0.90	4	NC_073244.2	29046961	29080061	NC_073244.2	29557605	29586429	1	2	0.8001	0.4744	0	0.0	1	1	NA_both				0	0	0
LOC101123988	LOC115931654	DN_NC_073244.2_29557605_4	DN_NC_073244.2_65266359_4	truthbar	0	0	0	0	0.7937	0.70-0.80	1	NC_073244.2	29557605	29586429	NC_073244.2	65266359	65289349	1	0	0.0	0.0	0	0.0	1	1	NA_both				0	0	0
LOC101123988	LOC115931857	DN_NC_073244.2_29557605_4	DN_NC_073246.2_15789320_2	truthbar	0	0	0	0	0.0	<0.70	0	NC_073244.2	29557605	29586429	NC_073246.2	15789320	15819201	0	0	0.0	0.0	0	0.0	1	1	NA_both				0	0	0
LOC101123988	ZNF141	DN_NC_073227.2_8907801_4	DN_NC_073244.2_29557605_4	truthbar	0	0	0	0	0.8312	0.80-0.90	2	NC_073227.2	8907801	8946871	NC_073244.2	29557605	29586429	0	0	0.0	0.0	0	0.0	1	1	NA_both				0	0	0
LOC101123988	ZNF195	DN_NC_073233.2_9788172_5	DN_NC_073244.2_29557605_4	truthbar	0	0	0	0	0.8167	0.80-0.90	2	NC_073233.2	9788172	9811198	NC_073244.2	29557605	29586429	0	0	0.0	0.0	0	0.0	1	1	NA_both				0	0	0
LOC101123988	ZNF254	DN_NC_073244.2_29557605_4	DN_NC_073244.2_30438340_4	truthbar	0	0	0	0	0.8502	0.80-0.90	4	NC_073244.2	29557605	29586429	NC_073244.2	30438340	30483558	1	2	0.819	0.6526	0	0.0	1	1	NA_both				0	0	0
LOC101123988	ZNF267	DN_NC_073242.2_37386128_4	DN_NC_073244.2_29557605_4	truthbar	0	0	0	0	0.8061	0.80-0.90	2	NC_073242.2	37386128	37430522	NC_073244.2	29557605	29586429	0	0	0.0	0.0	0	0.0	1	1	NA_both				0	0	0
LOC101123988	ZNF273	DN_NC_073230.2_74299233_4	DN_NC_073244.2_29557605_4	truthbar	0	0	0	0	0.8532	0.80-0.90	4	NC_073230.2	74299233	74334240	NC_073244.2	29557605	29586429	0	2	0.8534	0.6787	0	0.0	1	1	NA_both				0	0	0
LOC101123988	ZNF28	DN_NC_073244.2_29557605_4	DN_NC_073244.2_64759228_5	truthbar	0	0	0	0	0.8254	0.80-0.90	1	NC_073244.2	29557605	29586429	NC_073244.2	64759228	64780032	1	0	0.0	0.0	0	0.0	1	1	NA_both				0	0	0
LOC101123988	ZNF429	DN_NC_073244.2_27956158_2	DN_NC_073244.2_29557605_4	truthbar	0	0	0	0	0.7895	0.70-0.80	2	NC_073244.2	27956158	27994790	NC_073244.2	29557605	29586429	1	4	0.8274	0.6561	0	0.0	1	1	NA_both				0	0	0
LOC101123988	ZNF43	DN_NC_073244.2_28333451_4	DN_NC_073244.2_29557605_4	truthbar	0	0	0	0	0.8636	0.80-0.90	3	NC_073244.2	28333451	28380753	NC_073244.2	29557605	29586429	1	1	0.8587	0.609	0	0.0	1	1	NA_both				0	0	0
LOC101123988	ZNF430	DN_NC_073244.2_27504818_5	DN_NC_073244.2_29557605_4	truthbar	0	0	0	0	0.836	0.80-0.90	4	NC_073244.2	27504818	27543672	NC_073244.2	29557605	29586429	1	4	0.8437	0.7307	0	0.0	1	1	NA_both				0	0	0
LOC101123988	ZNF468	DN_NC_073244.2_29557605_4	DN_NC_073244.2_64797239_5	truthbar	0	0	0	0	0.8095	0.80-0.90	1	NC_073244.2	29557605	29586429	NC_073244.2	64797239	64817066	1	0	0.0	0.0	0	0.0	1	1	NA_both				0	0	0
LOC101123988	ZNF486	DN_NC_073244.2_26666712_5	DN_NC_073244.2_29557605_4	truthbar	0	0	0	0	0.8547	0.80-0.90	3	NC_073244.2	26666712	26701477	NC_073244.2	29557605	29586429	1	2	0.8262	0.5922	0	0.0	1	1	NA_both				0	0	0
LOC101123988	ZNF506	DN_NC_073244.2_26240039_2	DN_NC_073244.2_29557605_4	truthbar	0	0	0	0	0.8065	0.80-0.90	1	NC_073244.2	26240039	26271037	NC_073244.2	29557605	29586429	1	0	0.0	0.0	0	0.0	1	1	NA_both				0	0	0
LOC101123988	ZNF519	DN_NC_073241.2_36126198_2	DN_NC_073244.2_29557605_4	truthbar	0	0	0	0	0.0	<0.70	0	NC_073241.2	36126198	36154489	NC_073244.2	29557605	29586429	0	0	0.0	0.0	0	0.0	1	1	NA_both				0	0	0
LOC101123988	ZNF528	DN_NC_073244.2_29557605_4	DN_NC_073244.2_64368633_7	truthbar	0	0	0	0	0.8333	0.80-0.90	1	NC_073244.2	29557605	29586429	NC_073244.2	64368633	64389468	1	0	0.0	0.0	0	0.0	1	1	NA_both				0	0	0
