label	ref	mem	ref_j	mem_j	co	frac_ref	frac_mem	aln_cov_small	contig	seq_id
bridge	LOC134756815	LOC115931723	2	1	1	0.5	1.0	0.399	1	0.9400479616306955
bridge	LOC134756815	LOC129533165	2	1	0	0.0	0.0	0.414	0	0.9445727482678984
bridge	LOC134756815	LOC134756677	2	1	0	0.0	0.0	0.359	0	0.9782608695652174
bridge	LOC134756815	LOC134757626	2	1	1	0.5	1.0	0.453	1	0.9284210526315789
bridge	LOC134756815	LOC134758337	2	1	0	0.0	0.0	0.313	0	0.9719626168224299
bridge	LOC134756815	LOC134756881	2	1	0	0.0	0.0	0.359	0	0.9456521739130435
bridge	LOC134756815	LOC134757630	2	1	0	0.0	0.0	0.359	0	0.967391304347826
bridge	LOC134756815	LOC129525501	2	1	0	0.0	0.0	0.449	0	0.9636963696369637
bridge	LOC134756815	LOC134758340	2	1	0	0.0	0.0	0.472	0	0.9483695652173914
bridge	LOC134756815	LOC134759326	2	1	0	0.0	0.0	0.442	0	0.9829059829059829
bridge	LOC134756815	LOC134757935	2	2	0	0.0	0.0	0.491	0	0.94921875
bridge	LOC134756815	LOC134759230	2	2	0	0.0	0.0	0.359	0	0.9755434782608695
bridge	LOC134756815	LOC134756558	2	1	0	0.0	0.0	0.453	0	0.9036458333333334
bridge	LOC134756815	LOC129527400	2	1	0	0.0	0.0	0.34	0	0.9627507163323782
bridge	LOC134756815	LOC129534685	2	1	1	0.5	1.0	0.493	1	0.9552529182879378
bridge	LOC134756815	LOC129533659	2	1	0	0.0	0.0	0.359	0	0.9619565217391305
bridge	LOC129530565	LOC129529381	8	6	5	0.625	0.833	0.939	5	0.9556412729026037
bridge	LOC129530565	LOC129529387	8	6	5	0.625	0.833	0.939	5	0.9556412729026037
bridge	LOC129530565	LOC129528449	8	6	6	0.75	1.0	0.948	6	0.9860529986052998
bridge	LOC129527390	LOC101144812	14	13	11	0.786	0.846	0.912	6	0.9272168118913378
bridge	LOC129527390	SLC6A8	14	12	12	0.857	1.0	0.856	12	0.963477366255144
bridge	LOC129527390	LOC129526437	14	13	12	0.857	0.923	0.886	6	0.9300771208226221
bridge	LOC129534752	LOC134758843	3	1	0	0.0	0.0	0.69	0	0.9212328767123288
bridge	LOC115936283	LOC115936312	4	3	2	0.5	0.667	0.654	1	0.9051580698835274
bridge	KIF2C	LOC129525328	21	1	0	0.0	0.0	0.484	0	0.9078726968174204
bridge	KIF2C	LOC129527587	21	2	0	0.0	0.0	0.663	0	0.9172749391727494
bridge	LOC134757296	LOC134756495	13	2	2	0.154	1.0	0.814	2	0.9950738916256158
bridge	LOC134757296	LOC134758127	13	2	2	0.154	1.0	0.978	2	0.9875954198473282
bridge	LOC134757296	LOC134758142	13	4	4	0.308	1.0	0.907	4	0.9821930646672915
bridge	LOC134757296	LOC134756731	13	4	3	0.231	0.75	0.73	3	0.9931506849315068
bridge	LOC134757296	LOC134756822	13	6	5	0.385	0.833	0.726	5	0.9938791124713083
bridge	LOC134757296	LOC129532902	13	11	4	0.308	0.364	0.605	4	0.9792429792429792
bridge	LOC134757296	LOC134758139	13	6	6	0.462	1.0	0.726	6	0.9837997054491899
bridge	LOC134757296	LOC134757292	13	6	6	0.462	1.0	0.926	6	0.9991334488734835
bridge	LOC134757296	LOC129534177	13	3	2	0.154	0.667	0.658	2	0.9914004914004914
bridge	LOC134757296	LOC134758128	13	2	2	0.154	1.0	0.981	2	0.987220447284345
bridge	LOC134757296	LOC134757746	13	2	2	0.154	1.0	0.774	2	0.984375
bridge	LOC134757296	LOC134757298	13	5	5	0.385	1.0	0.997	5	0.9991334488734835
bridge	LOC134757296	LOC134758390	13	12	12	0.923	1.0	0.884	12	0.9963336388634281
bridge	LOC134757296	LOC134758140	13	3	2	0.154	0.667	0.424	2	0.9698899826288361
bridge	LOC134757296	LOC134756492	13	2	2	0.154	1.0	0.815	2	0.9975339087546239
bridge	LOC134757296	LOC134756493	13	2	2	0.154	1.0	0.815	2	0.9975339087546239
bridge	LOC134757296	LOC134756494	13	2	2	0.154	1.0	0.815	2	0.9975339087546239
bridge	LOC134757296	LOC129534554	13	4	4	0.308	1.0	0.998	4	0.9895287958115183
bridge	LOC134757296	LOC109027802	13	1	1	0.077	1.0	0.581	1	0.9711538461538461
bridge	LOC134757296	LOC134758030	13	1	1	0.077	1.0	0.548	1	0.9808806488991889
bridge	LOC134757296	LOC134756821	13	9	6	0.462	0.667	0.421	6	0.9938744257274119
bridge	LOC134757296	LOC134758143	13	1	1	0.077	1.0	0.544	1	0.9913793103448276
bridge	LOC134757296	LOC134757294	13	2	2	0.154	1.0	0.421	2	0.9951159951159951
bridge	LOC134757296	LOC129528380	13	2	2	0.154	1.0	0.424	2	0.95152198421646
bridge	LOC134757296	LOC134759260	13	7	7	0.538	1.0	0.724	7	0.9947946790052054
bridge	LOC134757296	LOC134758029	13	1	1	0.077	1.0	0.46	1	0.9830508474576272
bridge	LOC134757296	LOC134756491	13	2	2	0.154	1.0	0.799	2	0.995079950799508
bridge	LOC134757296	LOC129525739	13	8	7	0.538	0.875	0.878	7	0.9915074309978769
bridge	LOC134757296	LOC134757745	13	3	3	0.231	1.0	0.883	3	0.9850046860356139
bridge	LOC134757296	LOC134757571	13	2	0	0.0	0.0	0.483	0	0.993127147766323
bridge	LOC134757296	LOC134756496	13	2	2	0.154	1.0	0.799	2	0.9950738916256158
bridge	LOC134757296	LOC134758553	13	1	1	0.077	1.0	0.378	1	0.9830508474576272
bridge	LOC134757296	LOC134758389	13	11	8	0.615	0.727	0.671	8	0.9902912621359223
bridge	LOC134757296	LOC134757297	13	6	6	0.462	1.0	0.886	6	0.9950106913756237
bridge	LOC134757296	LOC134758136	13	3	2	0.154	0.667	0.629	2	0.9919246298788694
bridge	LOC129527573	LOC134757427	3	3	0	0.0	0.0	0.667	0	0.976931330472103
bridge	LOC129527573	LOC129527626	3	3	3	1.0	1.0	0.999	3	0.9861212563915267
bridge	LOC115933189	LOC101130871	29	27	27	0.931	1.0	0.903	27	0.989075018208303
bridge	LOC115933189	LOC115933006	29	26	26	0.897	1.0	0.949	23	0.9751552795031055
bridge	LOC129523703	LOC129534569	9	2	2	0.222	1.0	0.665	2	0.9925373134328358
bridge	LOC129523703	LOC129532895	9	9	8	0.889	0.889	0.815	8	0.9900249376558603
bridge	LOC129523703	LOC129528141	9	6	6	0.667	1.0	0.793	6	0.9891944990176817
bridge	LOC129523703	LOC129534553	9	9	8	0.889	0.889	0.947	8	0.9894688644688645
bridge	LOC129523703	LOC129524036	9	8	8	0.889	1.0	0.966	8	0.9906600249066002
bridge	LOC129523703	LOC129523959	9	9	8	0.889	0.889	0.654	8	0.9917582417582418
bridge	LOC129523703	LOC129531748	9	3	3	0.333	1.0	0.784	3	0.9646213377556662
bridge	LOC129523703	LOC129525579	9	9	9	1.0	1.0	0.999	9	0.9810915341641598
bridge	LOC129523703	LOC129526003	9	9	9	1.0	1.0	1.0	9	0.9815212720240654
bridge	LOC129523703	LOC129527948	9	9	9	1.0	1.0	1.0	9	0.9810915341641598
bridge	LOC129523703	LOC129525023	9	9	8	0.889	0.889	0.946	8	0.9958715596330275
bridge	LOC129523703	LOC129530133	9	9	8	0.889	0.889	0.947	8	0.9935897435897436
bridge	LOC129523703	LOC129526580	9	8	8	0.889	1.0	0.947	8	0.9958772331653688
bridge	LOC129523703	LOC129524028	9	9	7	0.778	0.778	0.88	7	0.9913003663003663
bridge	LOC129523703	LOC129523934	9	8	7	0.778	0.875	0.735	7	0.9956386292834891
bridge	LOC129523703	LOC129532627	9	6	6	0.667	1.0	0.91	6	0.9909437559580553
bridge	LOC129523703	LOC129525641	9	8	8	0.889	1.0	0.947	8	0.9935897435897436
bridge	LOC129523703	LOC129533288	9	8	0	0.0	0.0	0.617	0	0.95581237253569
bridge	LOC129523703	LOC129524833	9	9	8	0.889	0.889	0.947	8	0.9922161172161172
bridge	LOC101135843	LOC115932815	8	8	7	0.875	0.875	0.895	7	0.9483808913113178
bridge	LOC101135843	LOC101132434	8	6	5	0.625	0.833	0.854	5	0.9762845849802372
bridge	LOC101135843	LOC115932925	8	7	7	0.875	1.0	0.822	7	0.9371750433275563
bridge	LOC101135843	LOC129529618	8	8	8	1.0	1.0	1.0	8	0.9996788696210661
bridge	LOC101135843	LOC115931972	8	5	5	0.625	1.0	0.47	5	0.9963235294117647
bridge	LOC101135843	LOC129529600	8	7	7	0.875	1.0	0.656	7	0.9838243789716926
bridge	LOC101135843	LOC101126655	8	2	2	0.25	1.0	0.585	2	0.9818181818181818
bridge	LOC101135843	LOC101126658	8	7	7	0.875	1.0	0.874	7	0.9407707910750507
bridge	LOC101135843	LOC115931971	8	8	7	0.875	0.875	0.406	7	0.995190205509401
bridge	LOC129527020	LOC129527024	2	2	2	1.0	1.0	1.0	2	1.0
bridge	LOC129527020	LOC129527177	2	2	2	1.0	1.0	1.0	2	0.9978108581436077
bridge	LOC129527020	LOC134757310	2	2	2	1.0	1.0	0.996	2	1.0
bridge	LOC134756493	LOC134757294	2	2	2	1.0	1.0	0.814	2	0.9975308641975309
bridge	LOC134756493	LOC134756496	2	2	2	1.0	1.0	1.0	2	0.9969879518072289
bridge	LOC134756493	LOC134758030	2	1	1	0.5	1.0	0.814	1	0.9987654320987654
bridge	LOC134756493	LOC134756495	2	2	2	1.0	1.0	1.0	2	0.9979919678714859
bridge	LOC134756493	LOC134758127	2	2	2	1.0	1.0	0.815	2	0.9926289926289926
bridge	LOC134756493	LOC134756494	2	2	2	1.0	1.0	1.0	2	1.0
bridge	LOC134756493	LOC134758128	2	2	2	1.0	1.0	0.737	2	0.9929178470254958
bridge	LOC134757414	LOC134757415	1	1	1	1.0	1.0	1.0	1	0.996078431372549
bridge	MALRD1	LOC129526731	39	8	8	0.205	1.0	0.93	8	0.9753381066030231
bridge	MALRD1	LOC129525778	39	2	2	0.051	1.0	0.895	2	0.9733656174334141
bridge	MALRD1	LOC129525779	39	2	2	0.051	1.0	0.895	2	0.9733656174334141
bridge	FBXO44	LOC134757896	8	1	0	0.0	0.0	0.0	0	1.0
bridge	LOC129527139	LOC129534279	5	5	2	0.4	0.4	0.441	2	0.9761904761904762
bridge	LOC129527139	LOC134757293	5	5	2	0.4	0.4	0.297	2	0.9831932773109243
bridge	LOC129527139	LOC129534176	5	5	2	0.4	0.4	0.441	2	0.9789915966386554
bridge	LOC129527139	LOC134759264	5	2	2	0.4	1.0	0.525	2	0.9831697054698457
bridge	LOC129527139	LOC134758144	5	3	2	0.4	0.667	0.441	2	0.9789621318373072
bridge	LOC129527139	LOC134758137	5	5	3	0.6	0.6	0.298	3	0.9761904761904762
bridge	LOC129527139	LOC134758141	5	4	2	0.4	0.5	0.592	2	0.9803921568627451
bridge	LOC129527139	LOC134759262	5	2	2	0.4	1.0	0.525	2	0.9831697054698457
bridge	LOC129527139	LOC134759136	5	1	1	0.2	1.0	0.441	1	0.9859747545582047
bridge	LOC129527139	LOC129531754	5	5	2	0.4	0.4	0.472	2	0.9845722300140253
bridge	LOC129527139	LOC134759135	5	1	1	0.2	1.0	0.441	1	0.9859747545582047
bridge	LOC129527139	LOC134757748	5	5	2	0.4	0.4	0.513	2	0.9814020028612304
bridge	LOC129527139	LOC134756819	5	4	2	0.4	0.5	0.536	2	0.9873949579831933
bridge	LOC129527139	LOC129527431	5	2	0	0.0	0.0	0.343	0	0.9781553398058253
bridge	LOC129527139	LOC134758143	5	1	1	0.2	1.0	0.557	1	0.9817671809256662
bridge	LOC129527139	LOC134758029	5	1	1	0.2	1.0	0.441	1	0.9817671809256662
bridge	LOC129527139	LOC129534180	5	2	2	0.4	1.0	0.491	2	0.9789621318373072
bridge	LOC129527139	LOC134758132	5	2	2	0.4	1.0	0.618	2	0.9789621318373072
bridge	LOC129527139	LOC134758553	5	1	1	0.2	1.0	0.441	1	0.9817671809256662
bridge	LOC129527139	LOC134759266	5	2	2	0.4	1.0	0.441	2	0.9817671809256662
bridge	LOC129527139	LOC134759133	5	4	1	0.2	0.25	0.441	1	0.9847560975609756
bridge	LOC129527139	LOC134759134	5	1	1	0.2	1.0	0.441	1	0.9859747545582047
bridge	LOC129527139	LOC134757712	5	2	2	0.4	1.0	0.99	2	0.9814502529510961
bridge	LOC129527139	LOC129532019	5	2	2	0.4	1.0	0.441	2	0.9887798036465638
bridge	LOC129527139	LOC134757360	5	4	2	0.4	0.5	0.532	2	0.9817927170868347
bridge	ERCC1	POLR1G	9	2	0	0.0	0.0	0.596	0	1.0
bridge	LOC101137030	LOC115932783	1	1	1	1.0	1.0	1.0	1	0.9985007496251874
bridge	LOC101137030	LOC129529678	1	1	1	1.0	1.0	1.0	1	0.9970014992503748
bridge	LOC101137030	LOC115932322	1	1	1	1.0	1.0	1.0	1	1.0
bridge	LOC101137030	LOC129530069	1	1	1	1.0	1.0	0.999	1	0.9213649851632048
bridge	LOC101137030	LOC115932784	1	1	1	1.0	1.0	1.0	1	0.9970014992503748
bridge	ABCD1	LOC129531453	9	6	3	0.333	0.5	0.85	3	0.9211956521739131
bridge	ABCD1	LOC134757041	9	2	2	0.222	1.0	0.959	2	0.9594272076372315
bridge	ABCD1	LOC101136771	9	6	3	0.333	0.5	0.793	3	0.9244897959183673
bridge	ABCD1	LOC129527283	9	2	2	0.222	1.0	0.89	2	0.9268115942028986
bridge	ABCD1	LOC129526391	9	6	3	0.333	0.5	0.788	3	0.927891156462585
bridge	RIMS4	KCNK15	5	2	0	0.0	0.0	0.332	0	1.0
bridge	LOC101126097	LOC109025744	34	13	13	0.382	1.0	0.836	11	0.9454716389846443
bridge	LOC101126097	LOC129525722	34	8	5	0.147	0.625	0.405	5	0.9715639810426541
bridge	LOC134757484	LOC134756494	4	2	2	0.5	1.0	1.0	2	0.97997997997998
bridge	LOC134757484	LOC134759263	4	2	1	0.25	0.5	0.846	1	0.963477366255144
bridge	LOC134757484	LOC134759266	4	2	1	0.25	0.5	0.413	1	0.9935979513444302
bridge	LOC134757484	LOC134759265	4	2	1	0.25	0.5	0.928	1	0.9629629629629629
bridge	LOC134757484	LOC134759261	4	2	1	0.25	0.5	0.968	1	0.9629629629629629
bridge	LOC134757484	LOC134759264	4	2	1	0.25	0.5	0.178	1	0.9935979513444302
bridge	LOC134757484	LOC134759262	4	2	1	0.25	0.5	0.178	1	0.9935979513444302
bridge	LOC134757484	LOC134756493	4	2	2	0.5	1.0	1.0	2	0.97997997997998
bridge	LOC134757484	LOC129532618	4	3	3	0.75	1.0	0.961	3	0.9351429257746817
bridge	LOC134757484	LOC134756800	4	2	0	0.0	0.0	0.833	0	0.924645390070922
bridge	LOC134757484	LOC129524261	4	2	0	0.0	0.0	0.594	0	0.9605855855855856
bridge	LOC134757484	LOC134757743	4	3	2	0.5	0.667	0.74	2	0.987012987012987
bridge	LOC134757484	LOC134759267	4	2	1	0.25	0.5	1.0	1	0.9625561657513729
bridge	LOC134757484	LOC134759268	4	1	1	0.25	1.0	0.818	1	0.9671957671957672
bridge	LOC134757484	LOC134756492	4	2	2	0.5	1.0	1.0	2	0.97997997997998
bridge	LOC129527621	LOC129528127	2	2	0	0.0	0.0	0.404	0	0.9233333333333333
bridge	LOC129527621	LOC134759326	2	1	0	0.0	0.0	0.549	0	0.9334862385321101
bridge	LOC129527621	LOC134759230	2	2	0	0.0	0.0	0.335	0	0.9206516027325276
bridge	LOC129527621	LOC134757626	2	1	0	0.0	0.0	0.427	0	0.9112050739957717
bridge	LOC129527621	LOC134756815	2	2	0	0.0	0.0	0.491	0	0.9296875
bridge	LOC101146454	LOC115930226	7	7	7	1.0	1.0	0.944	7	0.9716060337178349
bridge	GH1	LOC115934632	4	4	4	1.0	1.0	0.839	4	0.9239373601789709
bridge	GH1	LOC101126399	4	4	4	1.0	1.0	0.935	4	0.9504504504504504
bridge	GH1	LOC101125803	4	4	4	1.0	1.0	0.867	4	0.9194630872483222
bridge	GH1	LOC115934631	4	3	3	0.75	1.0	0.557	3	0.9172259507829977
bridge	GH1	LOC134756429	4	3	3	0.75	1.0	0.557	3	0.9172259507829977
bridge	LOC129524309	LY6K	3	2	0	0.0	0.0	0.369	0	1.0
bridge	LOC129528613	LOC129528619	2	2	2	1.0	1.0	0.979	2	0.998
bridge	LOC129528613	LOC129528622	2	2	2	1.0	1.0	1.0	2	0.9985632183908046
bridge	LOC129528613	LOC129528620	2	2	2	1.0	1.0	1.0	2	0.9985074626865672
bridge	LOC129528613	LOC129528614	2	2	2	1.0	1.0	1.0	2	1.0
bridge	LOC129528613	LOC101123748	2	1	1	0.5	1.0	0.86	1	0.9814432989690721
bridge	LOC129528613	LOC129528621	2	2	2	1.0	1.0	1.0	2	0.9985632183908046
bridge	PLA2G4B	LOC129532042	20	19	19	0.95	1.0	0.998	10	0.9862888482632541
bridge	PLA2G4B	LOC129534588	20	19	19	0.95	1.0	0.996	10	0.9724388975559022
bridge	PLA2G4B	LOC129531982	20	19	19	0.95	1.0	0.996	10	0.9790521078816444
bridge	PLA2G4B	LOC129529226	20	19	19	0.95	1.0	0.996	10	0.97854526425955
bridge	PLA2G4B	LOC134758744	20	18	18	0.9	1.0	0.994	10	0.9319727891156463
bridge	LOC109023568	LOC129527699	6	1	0	0.0	0.0	0.0	0	0.9710306406685236
bridge	LOC109023568	LOC129527729	6	4	0	0.0	0.0	0.0	0	0.975625609359766
bridge	LOC109023568	LOC129527625	6	2	0	0.0	0.0	0.044	0	0.9857003574910628
bridge	LOC109023568	LOC134757431	6	1	0	0.0	0.0	0.0	0	0.9933993399339934
bridge	LOC129530485	LOC134757887	6	2	2	0.333	1.0	1.0	2	0.996415770609319
bridge	LOC129530485	LOC129526956	6	3	3	0.5	1.0	0.582	3	0.9974489795918368
bridge	LOC129530485	LOC134757054	6	3	3	0.5	1.0	0.987	3	0.9868073878627969
bridge	LOC129530485	LOC129528199	6	2	2	0.333	1.0	1.0	2	1.0
bridge	LOC129530485	LOC129530400	6	2	2	0.333	1.0	1.0	2	1.0
bridge	LOC129530485	LOC129530411	6	2	2	0.333	1.0	0.692	2	1.0
bridge	LOC129530485	LOC134756432	6	3	3	0.5	1.0	0.631	3	0.9974489795918368
bridge	LOC129530485	LOC134757222	6	3	3	0.5	1.0	0.631	3	0.9974489795918368
bridge	LOC129530485	LOC129529477	6	2	2	0.333	1.0	1.0	2	1.0
bridge	LOC129530485	LOC129530498	6	4	4	0.667	1.0	0.905	4	0.9977678571428571
bridge	LOC115931291	LOC115931293	7	7	7	1.0	1.0	1.0	7	0.9953095684803002
bridge	LOC115931291	LOC134757580	7	7	7	1.0	1.0	1.0	7	0.9982691475551709
bridge	LOC115931291	LOC134757582	7	7	7	1.0	1.0	1.0	7	0.9948453608247423
bridge	LOC115931291	LOC134757579	7	6	6	0.857	1.0	0.936	6	0.9933466400532269
bridge	LOC115931291	LOC134757583	7	7	7	1.0	1.0	1.0	7	0.9948364888123924
bridge	LOC115931291	LOC134757578	7	6	6	0.857	1.0	0.936	6	0.9972008397480756
bridge	LOC115931291	LOC134757581	7	7	7	1.0	1.0	1.0	7	0.9982691475551709
bridge	LOC115931291	LOC115931292	7	6	6	0.857	1.0	0.936	6	0.990948275862069
bridge	LOC115933279	LOC101144003	3	2	2	0.667	1.0	1.0	2	1.0
bridge	LOC115933279	LOC101144999	3	2	2	0.667	1.0	1.0	2	0.984561403508772
bridge	LOC115933279	LOC134758527	3	2	2	0.667	1.0	0.999	2	0.9270687237026648
bridge	LOC115933279	LOC101144371	3	2	2	0.667	1.0	1.0	2	0.9395833333333333
bridge	LOC115933279	LOC101145725	3	2	2	0.667	1.0	1.0	2	0.9628070175438597
bridge	LOC134757558	LOC134757613	2	2	0	0.0	0.0	0.818	0	0.9344827586206896
bridge	LOC134757558	LOC134757559	2	2	2	1.0	1.0	1.0	2	1.0
bridge	LOC134757558	LOC115931231	2	1	0	0.0	0.0	0.815	0	0.9377162629757786
bridge	LOC134757558	LOC134757561	2	2	2	1.0	1.0	1.0	2	1.0
bridge	LOC134757558	LOC134757555	2	1	1	0.5	1.0	0.976	1	1.0
bridge	LOC134757558	LOC134757560	2	2	2	1.0	1.0	1.0	2	1.0
bridge	LOC134757558	LOC134757563	2	2	2	1.0	1.0	1.0	2	1.0
bridge	LOC134757558	LOC134757562	2	2	2	1.0	1.0	1.0	2	1.0
bridge	NF1	LOC115930170	60	7	6	0.1	0.857	0.571	6	0.9516957862281603
bridge	NF1	LOC115933340	60	11	11	0.183	1.0	0.903	10	0.9826283987915407
bridge	NF1	LOC129533805	60	17	11	0.183	0.647	0.622	10	0.9773584905660377
bridge	NF1	LOC129533810	60	17	13	0.217	0.765	0.714	10	0.9797752808988764
bridge	NF1	LOC129533809	60	1	1	0.017	1.0	0.309	1	0.9732441471571907
bridge	LOC129523522	LOC129527445	7	6	6	0.857	1.0	0.893	6	0.997638167217761
bridge	LOC129523522	LOC101149482	7	6	6	0.857	1.0	0.893	6	0.9985155863433943
bridge	LOC129523522	LOC129527830	7	6	6	0.857	1.0	0.893	6	0.99375
bridge	LOC129528466	LOC129529387	11	6	6	0.545	1.0	0.966	4	0.9821600771456124
bridge	LOC129528466	LOC129528459	11	9	9	0.818	1.0	0.999	6	0.9662588060808306
bridge	LOC129528466	LOC129530464	11	11	8	0.727	0.727	0.839	6	0.9648071883189816
bridge	LOC129528466	LOC134757055	11	9	9	0.818	1.0	0.998	7	0.9907407407407407
bridge	LOC129528466	LOC129529592	11	5	1	0.091	0.2	0.324	1	0.9656160458452722
bridge	LOC129528466	LOC129528449	11	6	6	0.545	1.0	0.949	6	0.9902439024390244
bridge	LOC129528466	LOC129530382	11	9	8	0.727	0.889	0.961	6	0.9289900034470873
bridge	LOC129528466	LOC129528444	11	8	8	0.727	1.0	0.997	6	0.9659511472982976
bridge	LOC129528466	LOC129530565	11	8	8	0.727	1.0	0.88	6	0.9664045746962115
bridge	LOC129528466	LOC129528440	11	8	7	0.636	0.875	0.902	7	0.9710055521283159
bridge	LOC129528466	LOC129530543	11	10	10	0.909	1.0	0.967	8	0.9857244825124911
bridge	LOC129528466	LOC129530497	11	10	9	0.818	0.9	0.899	7	0.9825691549829481
bridge	LOC129528466	LOC129528464	11	9	8	0.727	0.889	0.936	6	0.9661016949152542
bridge	LOC129528466	LOC129529381	11	6	6	0.545	1.0	0.966	4	0.9840887174541948
bridge	LOC129528466	LOC129529647	11	8	8	0.727	1.0	0.969	6	0.9859154929577465
bridge	LOC129528466	LOC129530486	11	8	8	0.727	1.0	0.88	6	0.9656897784131523
bridge	LOC129528466	LOC129528193	11	9	9	0.818	1.0	0.971	7	0.9674267100977199
bridge	LOC129528466	LOC129524658	11	8	8	0.727	1.0	0.88	6	0.9288904156647201
bridge	LOC129528466	LOC129528469	11	10	9	0.818	0.9	0.879	6	0.9680277349768875
bridge	LOC129528466	LOC129524663	11	9	9	0.818	1.0	0.999	6	0.9673711531331108
bridge	LOC129528466	LOC129529384	11	9	9	0.818	1.0	0.904	7	0.9874237804878049
bridge	ALG10	ALG10B	2	2	0	0.0	0.0	0.39	0	0.9403387220939184
bridge	TMEM212	LOC134757115	4	1	0	0.0	0.0	0.39	0	0.9164420485175202
bridge	TMEM212	LOC129531833	4	2	0	0.0	0.0	0.396	0	0.9298245614035088
bridge	TMEM212	LOC101133282	4	1	0	0.0	0.0	0.364	0	0.9155749636098981
bridge	TMEM212	LOC101143345	4	3	0	0.0	0.0	0.334	0	0.9064976228209192
bridge	TMEM212	XK	4	2	0	0.0	0.0	0.387	0	0.927694406548431
bridge	TMEM212	LOC109027309	4	2	0	0.0	0.0	0.401	0	0.9283088235294118
bridge	TMEM212	LOC134758296	4	1	0	0.0	0.0	0.365	0	0.9186046511627907
bridge	TMEM212	LOC134757259	4	1	0	0.0	0.0	0.386	0	0.9249658935879945
bridge	TMEM212	LOC134756439	4	1	0	0.0	0.0	0.384	0	0.9072305593451568
bridge	TMEM212	LOC129529105	4	2	0	0.0	0.0	0.378	0	0.9196675900277008
bridge	TMEM212	LOC129527528	4	3	0	0.0	0.0	0.389	0	0.9149797570850202
bridge	TMEM212	LOC115935329	4	2	0	0.0	0.0	0.39	0	0.9230769230769231
bridge	LOC129528464	LOC129529384	9	9	8	0.889	0.889	0.973	8	0.9628666914222057
bridge	LOC129528464	LOC129528449	9	6	6	0.667	1.0	0.9	6	0.9808963997060984
bridge	LOC129528464	LOC129528444	9	8	8	0.889	1.0	0.96	8	0.9842581660763479
bridge	LOC129528464	LOC129529381	9	6	5	0.556	0.833	0.926	5	0.955522971652004
bridge	LOC129528464	LOC134757055	9	9	8	0.889	0.889	0.939	8	0.9653712966525587
bridge	LOC129528464	LOC129528440	9	8	6	0.667	0.75	0.788	6	0.9891774891774892
bridge	LOC129528464	LOC129530382	9	9	8	0.889	0.889	0.972	8	0.982529434105583
bridge	LOC129528464	LOC129530565	9	8	8	0.889	1.0	0.937	8	0.985410094637224
bridge	LOC129528464	LOC129524658	9	8	8	0.889	1.0	0.972	8	0.9840788476118272
bridge	LOC129528464	LOC129529387	9	6	5	0.556	0.833	0.926	5	0.9540566959921799
bridge	LOC129528464	LOC129529647	9	8	7	0.778	0.875	0.937	7	0.9651898734177216
bridge	LOC129528464	LOC129530486	9	8	8	0.889	1.0	0.937	8	0.9846214511041009
bridge	LOC134759006	LOC129524357	3	2	2	0.667	1.0	0.997	2	0.9933938893476466
bridge	LOC134759006	LOC134759001	3	2	2	0.667	1.0	0.997	2	0.9925681255161024
bridge	LOC134759006	LOC134759007	3	3	3	1.0	1.0	0.997	3	0.9949676491732566
bridge	LOC129528715	LOC101151087	2	1	1	0.5	1.0	1.0	1	1.0
bridge	LOC129528715	RFPL4A	2	2	2	1.0	1.0	0.93	2	0.973967684021544
bridge	LOC115932794	LOC134757820	4	1	1	0.25	1.0	1.0	1	0.9532710280373832
bridge	LOC115932794	LOC129529083	4	1	1	0.25	1.0	0.829	1	0.9435853379152348
bridge	LOC115933310	LOC129524499	12	1	1	0.083	1.0	0.58	1	0.9777777777777777
bridge	LOC115933310	LOC129528182	12	4	3	0.25	0.75	0.833	2	0.9180747567844342
bridge	LOC115933310	LOC129524763	12	1	1	0.083	1.0	0.663	1	0.9634920634920635
bridge	LOC115933310	LOC101146549	12	2	2	0.167	1.0	0.84	2	0.9809160305343512
bridge	LOC109026355	LOC129525501	2	1	0	0.0	0.0	0.327	0	0.9510309278350515
bridge	LOC109026355	LOC134756815	2	2	0	0.0	0.0	0.453	0	0.9720430107526882
bridge	LOC109026355	LOC134757446	2	2	1	0.5	0.5	0.424	1	0.9132231404958677
bridge	LOC109026355	LOC129525394	2	2	0	0.0	0.0	0.39	0	0.9166666666666666
bridge	LOC109026355	LOC129526805	2	2	0	0.0	0.0	0.55	0	0.9511278195488722
bridge	LOC109026355	LOC129528127	2	2	0	0.0	0.0	0.404	0	0.9396984924623115
bridge	LOC109026355	LOC134759326	2	1	0	0.0	0.0	0.571	0	0.9558498896247241
bridge	LOC109026355	LOC129529131	2	2	0	0.0	0.0	0.459	0	0.906215921483097
bridge	LOC109026355	LOC134757626	2	1	0	0.0	0.0	0.427	0	0.9323467230443975
bridge	LOC109026355	LOC129532154	2	1	0	0.0	0.0	0.811	0	0.918189730200174
bridge	LOC109026355	LOC129533659	2	1	0	0.0	0.0	0.466	0	0.9212538226299695
bridge	LOC109026355	LOC129533522	2	2	0	0.0	0.0	0.617	0	0.9251207729468599
bridge	KRT8	LOC101132977	7	2	0	0.0	0.0	0.885	0	0.9530546623794213
bridge	KRT8	LOC101132703	7	1	0	0.0	0.0	0.937	0	0.9178470254957507
bridge	LOC129529427	LOC129524657	8	6	2	0.25	0.333	0.401	2	0.9207708779443254
bridge	LOC129529427	LOC129524426	8	5	5	0.625	1.0	0.943	5	0.9821215733015495
