kind	both_spliced	gene_a	chrom_a	jA	psiA	gene_b	chrom_b	jB	psiB	uA	spA	uB	spB	dPSI	pval	q
B_private		LOC115933307	NC_073237.2	29898667-29899692	0.684	CNTNAP3C	-	-	0.0	13	19	0	0	0.684	1.0	1.0
A_private		LOC134756508	NC_073233.2	119091279-119091648	0.684	LOC134758974	-	-	0.0	13	19	0	0	0.684	1.0	1.0
A_private		LOC101125455	NC_073244.2	59817655-59819310	0.684	LOC129531693	-	-	0.0	13	19	0	0	0.684	1.0	1.0
homologous	1	CNTNAP3C	NC_073236.2	33387320-33402924	0.152	LOC115933307	NC_073237.2	30048537-30076141	0.833	7	46	10	12	0.681	1.845824195965805e-05	8.739412519674832e-05
A_private		LOC115933039	NC_073244.2	20979664-20982306	0.677	LOC115933079	-	-	0.0	21	31	0	0	0.677	1.0	1.0
A_private		LOC115933039	NC_073244.2	20979664-20982306	0.677	LOC115933071	-	-	0.0	21	31	0	0	0.677	1.0	1.0
A_private		LOC115933039	NC_073244.2	20979664-20982306	0.677	NPIPB11	-	-	0.0	21	31	0	0	0.677	1.0	1.0
A_private		LOC115932779	NC_073242.2	28940617-28951608	0.667	LOC129528916	-	-	0.0	10	15	0	0	0.667	1.0	1.0
A_private		LOC115933071	NC_073242.2	15502105-15514268	0.667	LOC129528916	-	-	0.0	4	6	0	0	0.667	1.0	1.0
B_private		USP6	NC_073243.2	20265054-20266021	0.667	USP32	-	-	0.0	6	9	0	0	0.667	1.0	1.0
B_private		TOR3A	NC_073224.2	77724704-77725244	0.667	LOC101148457	-	-	0.0	20	30	0	0	0.667	1.0	1.0
A_private		LOC101133404	NC_073243.2	31083113-31084358	0.667	USP32	-	-	0.0	4	6	0	0	0.667	1.0	1.0
B_private		TOR3A	NC_073224.2	77724704-77725244	0.667	LOC101125455	-	-	0.0	20	30	0	0	0.667	1.0	1.0
B_private		LOC129530216	NC_073248.2	42901048-42903413	0.667	DAZL	-	-	0.0	4	6	0	0	0.667	1.0	1.0
B_private		LOC115933307	NC_073237.2	29972013-29973229	0.667	CNTNAP3C	-	-	0.0	8	12	0	0	0.667	1.0	1.0
B_private		LOC115933307	NC_073237.2	29899863-29905089	0.667	CNTNAP3C	-	-	0.0	12	18	0	0	0.667	1.0	1.0
A_private		BCL2L12	NC_073244.2	60100736-60101835	0.667	LOC101152959	-	-	0.0	14	21	0	0	0.667	1.0	1.0
A_private		ANKRD18B	NC_073237.2	31516740-31524765	0.667	LOC101137900	-	-	0.0	4	6	0	0	0.667	1.0	1.0
A_private		LOC101128488	NC_073230.2	88452417-88455684	0.667	TMEM220	-	-	0.0	6	9	0	0	0.667	1.0	1.0
B_private		LOC115933071	NC_073242.2	15502105-15514268	0.667	LOC109028586	-	-	0.0	4	6	0	0	0.667	1.0	1.0
B_private		TOR3A	NC_073224.2	77724704-77725244	0.667	LOC129525983	-	-	0.0	20	30	0	0	0.667	1.0	1.0
B_private		LOC115933071	NC_073242.2	15502105-15514268	0.667	LOC115933039	-	-	0.0	4	6	0	0	0.667	1.0	1.0
homologous	1	LOC115931074	NC_073242.2	37449216-37454360	0.895	LOC129527053	NC_073240.2	23244979-23250091	0.231	17	19	6	26	0.664	1.2672513251400614e-05	6.255368243244559e-05
homologous	1	LOC134756368	NC_073236.2	23074242-23079069	0.331	LRPAP1	NC_073227.2	12098362-12103088	0.992	52	157	1908	1924	0.66	1.8725967941946421e-118	3.2583184218986773e-116
B_private		LOC101148457	NC_086018.1	19850996-19853726	0.657	LOC101125455	-	-	0.0	44	67	0	0	0.657	1.0	1.0
A_private		LOC101148457	NC_086018.1	19850996-19853726	0.657	LOC129525983	-	-	0.0	44	67	0	0	0.657	1.0	1.0
A_private		LOC101148457	NC_086018.1	19850996-19853726	0.657	TRAF5	-	-	0.0	44	67	0	0	0.657	1.0	1.0
A_private		LOC101148457	NC_086018.1	19850996-19853726	0.657	TMEM220	-	-	0.0	44	67	0	0	0.657	1.0	1.0
A_private		LOC101148457	NC_086018.1	19850996-19853726	0.657	TRIM56	-	-	0.0	44	67	0	0	0.657	1.0	1.0
A_private		LOC101148457	NC_086018.1	19850996-19853726	0.657	LOC129531693	-	-	0.0	44	67	0	0	0.657	1.0	1.0
A_private		LOC129526395	NC_073238.2	24710289-24713478	0.654	LOC129527278	-	-	0.0	34	52	0	0	0.654	1.0	1.0
homologous	1	LOC129531205	NC_073240.2	4579716-4582007	0.0	LOC129531501	NC_073238.2	8055910-8058209	0.649	0	15	48	74	0.649	1.6621379987609972e-06	8.569244793612253e-06
A_private		DAZ1	NC_073248.2	42840037-42840126	0.648	DAZL	-	-	0.0	105	162	0	0	0.648	1.0	1.0
homologous	1	IGSF3	NC_073224.2	121001542-121004803	0.996	LOC129526379	NC_073238.2	24442803-24446081	0.348	228	229	23	66	0.647	1.3248663629818533e-33	8.38279080577609e-32
homologous	1	DPY19L2	NC_073234.2	37787366-37797185	0.98	LOC101148570	NC_073230.2	42511073-42522046	0.333	239	244	12	36	0.646	3.740327369689125e-21	7.035859052171976e-20
B_private		TMEM220	NC_073243.2	26009025-26009744	0.646	ACTR3B	-	-	0.0	53	82	0	0	0.646	1.0	1.0
A_private		TMEM220	NC_073243.2	26009025-26009744	0.646	ZNF20	-	-	0.0	53	82	0	0	0.646	1.0	1.0
B_private		TMEM220	NC_073243.2	26009025-26009744	0.646	LOC101148457	-	-	0.0	53	82	0	0	0.646	1.0	1.0
B_private		TMEM220	NC_073243.2	26009025-26009744	0.646	LOC129525983	-	-	0.0	53	82	0	0	0.646	1.0	1.0
B_private		TMEM220	NC_073243.2	26009025-26009744	0.646	LOC101128488	-	-	0.0	53	82	0	0	0.646	1.0	1.0
A_private		LOC129531693	NC_073236.2	47733585-47734347	0.642	ZNF20	-	-	0.0	104	162	0	0	0.642	1.0	1.0
B_private		LOC129531693	NC_073236.2	47733585-47734347	0.642	ACTR3B	-	-	0.0	104	162	0	0	0.642	1.0	1.0
B_private		LOC129531693	NC_073236.2	47733585-47734347	0.642	LOC101125455	-	-	0.0	104	162	0	0	0.642	1.0	1.0
B_private		LOC129531693	NC_073236.2	47733585-47734347	0.642	LOC101148457	-	-	0.0	104	162	0	0	0.642	1.0	1.0
B_private		LOC115933307	NC_073237.2	29936538-29940185	0.636	CNTNAP3C	-	-	0.0	7	11	0	0	0.636	1.0	1.0
B_private		SYN3	NC_086018.1	30888121-30949918	0.636	PMM2	-	-	0.0	7	11	0	0	0.636	1.0	1.0
homologous	1	LGALS8	NC_073224.2	25384723-25386051	0.984	LOC129527105	NC_073240.2	42648512-42649834	0.35	185	188	7	20	0.634	2.623645289471409e-13	2.5719114386930995e-12
homologous	0	LOC115933071	NC_073242.2	15450619-15453666	0.8	LOC129528916	NC_073244.2	21169017-21214359	0.167	4	5	1	6	0.633	0.08008658008658008	0.1588041588041588
A_private		LOC115932992	NC_073242.2	16457934-16462315	0.632	LOC129528916	-	-	0.0	24	38	0	0	0.632	1.0	1.0
B_private		TMEM220	NC_073243.2	26006244-26008995	0.627	ACTR3B	-	-	0.0	52	83	0	0	0.627	1.0	1.0
A_private		TMEM220	NC_073243.2	26006244-26008995	0.627	ZNF20	-	-	0.0	52	83	0	0	0.627	1.0	1.0
B_private		TMEM220	NC_073243.2	26006244-26008995	0.627	LOC129525983	-	-	0.0	52	83	0	0	0.627	1.0	1.0
B_private		TMEM220	NC_073243.2	26006244-26008995	0.627	LOC101128488	-	-	0.0	52	83	0	0	0.627	1.0	1.0
homologous	1	LOC101142457	NC_073247.2	167709393-167709743	0.169	RABL2B	NC_086018.1	48819552-48819898	0.795	10	59	35	44	0.626	1.437748785999683e-10	1.0759926398449242e-09
B_private		LOC129525065	NC_073232.2	8822708-8823552	0.625	LOC101148271	-	-	0.0	5	8	0	0	0.625	1.0	1.0
B_private		USP6	NC_073243.2	20260771-20262012	0.625	USP32	-	-	0.0	5	8	0	0	0.625	1.0	1.0
B_private		USP6	NC_073243.2	20262061-20262586	0.625	USP32	-	-	0.0	5	8	0	0	0.625	1.0	1.0
B_private		USP6	NC_073243.2	20262707-20263420	0.625	USP32	-	-	0.0	5	8	0	0	0.625	1.0	1.0
B_private		LOC129525065	NC_073232.2	8822708-8823552	0.625	LOC101144552	-	-	0.0	5	8	0	0	0.625	1.0	1.0
A_private		LOC115931857	NC_073246.2	15789505-15797346	0.622	ZNF519	-	-	0.0	28	45	0	0	0.622	1.0	1.0
B_private		PFDN5	NC_073234.2	48053903-48054205	0.62	LOC109028279	-	-	0.0	57	92	0	0	0.62	1.0	1.0
homologous	1	LOC129531205	NC_073240.2	4578243-4579576	0.071	LOC129531501	NC_073238.2	8054450-8055779	0.689	1	14	51	74	0.618	1.9272046924190107e-05	9.063070715700212e-05
homologous	1	LOC101142457	NC_073247.2	167715381-167716208	0.267	RABL2B	NC_086018.1	48825505-48826332	0.884	16	60	38	43	0.617	2.2639915628551e-10	1.6586717134180521e-09
homologous	1	LOC101152938	NC_073233.2	75728541-75730432	0.333	LOC115934341	NC_086017.1	85339642-85341531	0.951	5	15	58	61	0.617	7.242056239374067e-07	3.907341971011125e-06
homologous	0	LOC129534588	NC_073224.2	15801864-15801989	0.384	PLA2G4B	NC_073240.2	42660999-42661124	1.0	33	86	22	22	0.616	3.625060280601697e-08	2.2936745048170738e-07
A_private		LOC101130728	NC_073224.2	19138611-19138687	0.615	LOC129527105	-	-	0.0	32	52	0	0	0.615	1.0	1.0
A_private		LOC101144552	NC_073235.2	144821746-144821815	0.615	LOC129525065	-	-	0.0	8	13	0	0	0.615	1.0	1.0
A_private		LOC101144552	NC_073235.2	144821746-144821815	0.615	LOC101148918	-	-	0.0	8	13	0	0	0.615	1.0	1.0
homologous	1	DPY19L2	NC_073234.2	37759485-37767693	0.83	LOC101148570	NC_073230.2	42543418-42551613	0.216	195	235	8	37	0.614	2.3285079050015784e-13	2.348755799827679e-12
homologous	1	LOC101142783	NC_073237.2	29431240-29433927	0.77	LOC115933254	NC_073236.2	32874105-32876791	0.16	47	61	4	25	0.61	2.7933076188245524e-07	1.6337328594133514e-06
homologous	1	LOC101152972	NC_073240.2	21571429-21576539	0.286	LOC115931074	NC_073242.2	37449216-37454360	0.895	8	28	17	19	0.609	6.314043114673583e-05	0.0002763883023781644
A_private		LOC115932992	NC_073242.2	16462453-16466837	0.605	LOC129528916	-	-	0.0	23	38	0	0	0.605	1.0	1.0
A_private		LOC115932992	NC_073242.2	16453422-16457796	0.605	LOC129528916	-	-	0.0	23	38	0	0	0.605	1.0	1.0
homologous	1	DPY19L2	NC_073234.2	37750774-37759425	0.774	LOC101148570	NC_073230.2	42551673-42560328	0.171	182	235	6	35	0.603	6.235939043466545e-12	5.229172981027368e-11
A_private		LOC115932779	NC_073242.2	29044521-29049130	0.6	LOC129528916	-	-	0.0	3	5	0	0	0.6	1.0	1.0
A_private		LOC115932781	NC_073242.2	28441746-28446189	0.6	LOC129528916	-	-	0.0	3	5	0	0	0.6	1.0	1.0
A_private		LOC115933071	NC_073242.2	15491853-15493973	0.6	LOC129528916	-	-	0.0	3	5	0	0	0.6	1.0	1.0
A_private		LOC115933071	NC_073242.2	15498650-15501901	0.6	LOC129528916	-	-	0.0	3	5	0	0	0.6	1.0	1.0
B_private		LOC101139634	NC_073235.2	31653829-31660966	0.6	ACTB	-	-	0.0	3	5	0	0	0.6	1.0	1.0
B_private		LOC101139634	NC_073235.2	31638151-31643966	0.6	ACTB	-	-	0.0	3	5	0	0	0.6	1.0	1.0
B_private		LOC101139634	NC_073235.2	31636691-31638080	0.6	ACTB	-	-	0.0	3	5	0	0	0.6	1.0	1.0
B_private		LOC101139634	NC_073235.2	31635614-31636646	0.6	ACTB	-	-	0.0	3	5	0	0	0.6	1.0	1.0
B_private		XIAP	NC_073247.2	135547303-135549392	0.6	LOC109025842	-	-	0.0	123	205	0	0	0.6	1.0	1.0
A_private		LOC115932779	NC_073242.2	29044521-29049130	0.6	SORL1	-	-	0.0	3	5	0	0	0.6	1.0	1.0
B_private		USP6	NC_073243.2	20254409-20255726	0.6	USP32	-	-	0.0	3	5	0	0	0.6	1.0	1.0
B_private		LOC115932781	NC_073242.2	28441746-28446189	0.6	LOC109028586	-	-	0.0	3	5	0	0	0.6	1.0	1.0
B_private		LOC115933071	NC_073242.2	15491853-15493973	0.6	LOC109028586	-	-	0.0	3	5	0	0	0.6	1.0	1.0
B_private		LOC115933071	NC_073242.2	15498650-15501901	0.6	LOC109028586	-	-	0.0	3	5	0	0	0.6	1.0	1.0
homologous	0	LOC129534588	NC_073224.2	15796313-15796556	0.405	PLA2G4B	NC_073240.2	42655440-42655683	1.0	34	84	18	18	0.595	1.3402040815752321e-06	7.013398802829786e-06
A_private		LOC115932992	NC_073242.2	16476020-16480404	0.595	LOC129528916	-	-	0.0	22	37	0	0	0.595	1.0	1.0
A_private		LOC115932992	NC_073242.2	16471500-16475882	0.595	LOC129528916	-	-	0.0	22	37	0	0	0.595	1.0	1.0
A_private		LOC115932992	NC_073242.2	16466975-16471362	0.595	LOC129528916	-	-	0.0	22	37	0	0	0.595	1.0	1.0
A_private		KMT2C	NC_073230.2	160965174-160965445	0.587	LOC129526471	-	-	0.0	148	252	0	0	0.587	1.0	1.0
homologous	1	LOC129531205	NC_073240.2	4582120-4582220	0.4	SAFB2	NC_073244.2	11378740-11378840	0.983	6	15	463	471	0.583	2.869306847070824e-11	2.3221367041410389e-10
B_private		LOC115931074	NC_073242.2	37475804-37476145	0.583	LOC101152972	-	-	0.0	14	24	0	0	0.583	1.0	1.0
A_private		LOC115931074	NC_073242.2	37475804-37476145	0.583	RHPN2	-	-	0.0	14	24	0	0	0.583	1.0	1.0
A_private		LOC115931074	NC_073242.2	37475804-37476145	0.583	LOC129527053	-	-	0.0	14	24	0	0	0.583	1.0	1.0
homologous	0	LOC129534588	NC_073224.2	15800723-15801010	0.419	PLA2G4B	NC_073240.2	42659859-42660145	1.0	36	86	22	22	0.581	1.976696497414775e-07	1.1758809933339173e-06
homologous	1	IGSF3	NC_073224.2	121001542-121004803	0.996	LOC129524664	NC_073237.2	15519803-15523075	0.417	228	229	5	12	0.579	7.246322580726529e-10	5.14636787365884e-09
homologous	1	LOC115932779	NC_073242.2	28871464-28873374	0.391	SORL1	NC_073233.2	129547774-129549373	0.965	25	64	302	313	0.574	3.3815192997960746e-26	1.238703911925299e-24
homologous	0	LOC129534588	NC_073224.2	15798969-15799203	0.381	PLA2G4B	NC_073240.2	42658091-42658325	0.955	32	84	21	22	0.574	1.1254659803537615e-06	5.9795749795894505e-06
homologous	1	LMBR1	NC_073230.2	165618343-165620431	0.973	LOC101148918	NC_073224.2	6679354-6681448	0.4	468	481	2	5	0.573	0.00028274857982311735	0.0010695272367222265
homologous	0	LOC129534588	NC_073224.2	15800130-15800297	0.384	PLA2G4B	NC_073240.2	42659253-42659420	0.955	33	86	21	22	0.571	1.1873558099413426e-06	6.260603361508897e-06
homologous	1	LOC115932779	NC_073242.2	28871464-28873374	0.391	LOC115933039	NC_073244.2	20953497-20955421	0.959	25	64	47	49	0.569	4.9277682556543495e-11	3.8974167112902583e-10
A_private		LOC115932992	NC_073242.2	16480542-16484928	0.568	LOC129528916	-	-	0.0	21	37	0	0	0.568	1.0	1.0
homologous	0	LOC129534588	NC_073224.2	15794584-15794887	0.378	PLA2G4B	NC_073240.2	42653711-42654014	0.944	31	82	17	18	0.566	8.827524864052276e-06	4.4201131693384055e-05
A_private		LOC115933039	NC_073244.2	20959729-20961004	0.565	LOC115933079	-	-	0.0	26	46	0	0	0.565	1.0	1.0
A_private		LOC115933039	NC_073244.2	20959729-20961004	0.565	LOC115933071	-	-	0.0	26	46	0	0	0.565	1.0	1.0
A_private		LOC115933039	NC_073244.2	20959729-20961004	0.565	NPIPB11	-	-	0.0	26	46	0	0	0.565	1.0	1.0
homologous	1	LOC101142904	NC_073246.2	2224171-2227334	0.125	LOC129526550	NC_073239.2	44163353-44166538	0.688	4	32	11	16	0.562	0.00015218894309196394	0.0006158343278605052
A_private		ALG1	NC_073242.2	8697274-8728734	0.556	ALG1L1P	-	-	0.0	25	45	0	0	0.556	1.0	1.0
A_private		LOC115932954	NC_073238.2	25254797-25259624	0.556	XRCC2	-	-	0.0	148	266	0	0	0.556	1.0	1.0
B_private		LOC129531453	NC_073240.2	15970836-15973705	0.556	ABCD1	-	-	0.0	10	18	0	0	0.556	1.0	1.0
A_private		ALG1	NC_073242.2	8697274-8728734	0.556	LOC101130727	-	-	0.0	25	45	0	0	0.556	1.0	1.0
B_private		LOC134756437	NC_073224.2	19238365-19238441	0.553	LOC129527105	-	-	0.0	42	76	0	0	0.553	1.0	1.0
homologous	1	RABL2A	NC_073235.2	15139578-15145028	0.4	RABL2B	NC_086018.1	48820010-48825425	0.952	10	25	40	42	0.552	8.605683501273905e-07	4.60735055145126e-06
A_private		LOC115932992	NC_073242.2	16525983-16527750	0.548	LOC129528916	-	-	0.0	17	31	0	0	0.548	1.0	1.0
homologous	0	LOC129534588	NC_073224.2	15795459-15795594	0.398	PLA2G4B	NC_073240.2	42654586-42654721	0.944	33	83	17	18	0.547	1.46904995659926e-05	7.15006132722437e-05
A_private		LOC115932992	NC_073242.2	16448896-16453284	0.541	LOC129528916	-	-	0.0	20	37	0	0	0.541	1.0	1.0
B_private		ZNF519	NC_073241.2	36126365-36134175	0.541	LOC115931857	-	-	0.0	20	37	0	0	0.541	1.0	1.0
B_private		MAPKBP1	NC_073240.2	42489378-42489937	0.538	LOC129532032	-	-	0.0	14	26	0	0	0.538	1.0	1.0
homologous	0	LOC129534588	NC_073224.2	15800402-15800543	0.419	PLA2G4B	NC_073240.2	42659525-42659679	0.955	36	86	21	22	0.536	2.444710114152249e-06	1.2419841163868359e-05
homologous	1	LOC101142904	NC_073246.2	2224171-2227334	0.125	LOC129526395	NC_073238.2	24710289-24713478	0.654	4	32	34	52	0.529	1.6050919420659607e-06	8.3368954602829e-06
homologous	0	LOC101130728	NC_073224.2	19136513-19136640	0.623	LOC129527105	NC_073240.2	42650432-42650559	0.1	33	53	2	20	0.523	5.7228507303244085e-05	0.0002537008986182031
A_private		LOC115932992	NC_073242.2	16433935-16435699	0.511	LOC129528916	-	-	0.0	24	47	0	0	0.511	1.0	1.0
homologous	0	LOC101136772	NC_073232.2	69571033-69575060	0.915	RAMAC	NC_073240.2	84521879-84522018	0.41	54	59	43	105	0.506	3.612363600855105e-11	2.889890880684084e-10
homologous	1	EMB	NC_073243.2	59837395-59837627	1.0	LOC101152936	NC_073224.2	114015533-114015769	0.5	138	138	5	10	0.5	4.5595227456351693e-07	2.6011703532476048e-06
homologous	1	LOC115932779	NC_073242.2	28928691-28929739	0.5	LOC115933039	NC_073244.2	21010724-21011772	1.0	12	24	21	21	0.5	0.00010424491422789777	0.0004397240018340415
A_private		LOC115932779	NC_073242.2	28928691-28929739	0.5	LOC129528916	-	-	0.0	12	24	0	0	0.5	1.0	1.0
B_private		LOC115933187	NC_073245.2	9857094-9881482	0.5	LOC101149650	-	-	0.0	5	10	0	0	0.5	1.0	1.0
B_private		USP6	NC_073243.2	20257457-20259170	0.5	USP32	-	-	0.0	4	8	0	0	0.5	1.0	1.0
B_private		USP6	NC_073243.2	20259210-20259684	0.5	USP32	-	-	0.0	4	8	0	0	0.5	1.0	1.0
A_private		LOC101144369	NC_073238.2	26553588-26580443	0.5	LOC129527278	-	-	0.0	7	14	0	0	0.5	1.0	1.0
B_private		LOC129527278	NC_073236.2	21849563-21850704	0.5	LOC101144369	-	-	0.0	8	16	0	0	0.5	1.0	1.0
A_private		AKR1C3	NC_073232.2	14042444-14064765	0.5	LOC134758974	-	-	0.0	20	40	0	0	0.5	1.0	1.0
B_private		LOC129525065	NC_073232.2	8668700-8668927	0.5	LOC101144552	-	-	0.0	4	8	0	0	0.5	1.0	1.0
B_private		LOC115933307	NC_073237.2	29881413-29882301	0.5	CNTNAP3C	-	-	0.0	3	6	0	0	0.5	1.0	1.0
homologous	1	USP32	NC_073228.2	31820558-31822552	0.995	USP6	NC_073243.2	20295154-20298781	0.5	203	204	3	6	0.495	5.200748907842729e-05	0.000235046833757048
homologous	1	USP32	NC_073228.2	31815473-31820366	0.995	USP6	NC_073243.2	20290008-20294962	0.5	199	200	3	6	0.495	5.509973429302477e-05	0.00024582958376887973
homologous	1	LOC115932779	NC_073242.2	28928691-28929739	0.5	SORL1	NC_073233.2	129491333-129492409	0.994	12	24	176	177	0.494	5.0948812986565655e-12	4.3244358339816703e-11
homologous	1	USP32	NC_073228.2	31813189-31815352	0.99	USP6	NC_073243.2	20288608-20289887	0.5	197	199	3	6	0.49	0.000138215354737786	0.0005625607420906378
homologous	1	USP32	NC_073228.2	31794080-31794592	0.986	USP6	NC_073243.2	20268273-20268775	0.5	141	143	3	6	0.486	0.0003588357515453648	0.0013284557610402866
homologous	1	USP32	NC_073228.2	31807789-31813102	0.985	USP6	NC_073243.2	20282615-20288521	0.5	192	195	3	6	0.485	0.0002898629202684193	0.0010905113108476748
homologous	1	LOC129529226	NC_073224.2	15684422-15684699	0.924	PLA2G4B	NC_073240.2	42655767-42656044	0.444	73	79	8	18	0.48	1.627718648785709e-05	7.86730680246426e-05
homologous	1	USP32	NC_073228.2	31795094-31796545	0.974	USP6	NC_073243.2	20269277-20271421	0.5	148	152	3	6	0.474	0.0010233038684103577	0.003553604040994909
homologous	1	PRDM7	NC_073242.2	120659603-120660706	0.455	PRDM9	NC_073243.2	88369717-88370841	0.929	10	22	13	14	0.474	0.004837352565547291	0.014205896141860398
homologous	1	PRDM7	NC_073242.2	120659293-120659501	0.455	PRDM9	NC_073243.2	88369407-88369615	0.929	10	22	13	14	0.474	0.004837352565547291	0.014205896141860398
homologous	1	USP32	NC_073228.2	31796719-31797261	0.969	USP6	NC_073243.2	20271595-20272136	0.5	155	160	3	6	0.469	0.0013947832245073152	0.004622710115509959
homologous	1	USP32	NC_073228.2	31794731-31794988	0.966	USP6	NC_073243.2	20268914-20269171	0.5	143	148	3	6	0.466	0.0017395200364598241	0.005684065471249003
homologous	1	LOC129531982	NC_073224.2	29076395-29076672	0.907	PLA2G4B	NC_073240.2	42655767-42656044	0.444	49	54	8	18	0.463	0.0001288864527707417	0.0005339581614787871
homologous	1	EEF2KMT	NC_073242.2	8746980-8748869	0.795	LOC101152938	NC_073233.2	75728541-75730432	0.333	31	39	5	15	0.462	0.002782072501929806	0.008683060364767466
homologous	1	LOC101142457	NC_073247.2	167709393-167709743	0.169	RABL2A	NC_073235.2	15145140-15145487	0.63	10	59	17	27	0.46	4.0052324681720314e-05	0.0001833974867005088
homologous	1	LOC115931074	NC_073242.2	37454527-37458996	0.684	LOC129527053	NC_073240.2	23240396-23244812	0.231	13	19	6	26	0.453	0.005242749531008308	0.015203973639924094
homologous	1	PRDM7	NC_073242.2	120666746-120667111	0.091	PRDM9	NC_073243.2	88382550-88382917	0.538	2	22	7	13	0.448	0.006025213199851687	0.01725740076994557
homologous	1	LOC115932954	NC_073238.2	25254797-25259624	0.556	LOC134756753	NC_073236.2	22561333-22566094	0.995	148	266	1513	1520	0.439	2.0703794872655745e-99	2.4016402052280665e-97
homologous	1	FRG1	NC_073227.2	210893567-210895696	0.938	LOC129530552	NC_086018.1	1781345-1783492	0.5	61	65	12	24	0.438	1.1014009432327525e-05	5.4755361177856835e-05
homologous	1	LOC115932954	NC_073238.2	25254797-25259624	0.556	LRPAP1	NC_073227.2	12098362-12103088	0.992	148	266	1908	1924	0.435	5.221151601157662e-101	7.267843028811465e-99
homologous	1	USP32	NC_073228.2	31798031-31798952	1.0	USP6	NC_073243.2	20273223-20274112	0.571	179	179	4	7	0.429	3.3167810166407644e-05	0.0001549315159450988
homologous	1	USP32	NC_073228.2	31797436-31797879	1.0	USP6	NC_073243.2	20272311-20273071	0.571	172	172	4	7	0.429	3.723685512416363e-05	0.00017277900777611926
homologous	1	LOC101142457	NC_073247.2	167715381-167716208	0.267	RABL2A	NC_073235.2	15138671-15139498	0.692	16	60	18	26	0.426	0.00030385802600523893	0.0011370171295679908
homologous	1	LOC129526379	NC_073238.2	24463163-24465103	0.03	LOC129528193	NC_073241.2	26303316-26305259	0.455	2	67	5	11	0.425	0.00039848788947563285	0.001467447466005505
homologous	1	USP32	NC_073228.2	31799064-31800429	0.995	USP6	NC_073243.2	20274224-20275581	0.571	184	185	4	7	0.423	0.00011864302991335232	0.0004974430651788747
homologous	1	LOC115933039	NC_073244.2	20959729-20961004	0.565	SORL1	NC_073233.2	129542187-129543462	0.987	26	46	298	302	0.422	2.7193571389489055e-16	3.2632285667386867e-15
homologous	1	LOC115932779	NC_073242.2	28877686-28878960	0.984	LOC115933039	NC_073244.2	20959729-20961004	0.565	63	64	26	46	0.419	1.942883986807895e-08	1.2520807914984213e-07
homologous	1	IGSF3	NC_073224.2	121001542-121004803	0.996	LOC129528193	NC_073241.2	26322310-26325582	0.583	228	229	7	12	0.412	7.132415168419573e-07	3.878250747828142e-06
homologous	0	LOC129534588	NC_073224.2	15795935-15796182	0.369	PLA2G4B	NC_073240.2	42655062-42655309	0.778	31	84	14	18	0.409	0.0031123123949544007	0.009670399227179745
homologous	1	USP32	NC_073228.2	31800641-31807604	0.979	USP6	NC_073243.2	20275793-20282430	0.571	187	191	4	7	0.408	0.0009033196069458518	0.003175305285021782
homologous	1	METTL2A	NC_073228.2	29622335-29625102	1.0	METTL2B	NC_073230.2	137573374-137576139	0.595	64	64	25	42	0.405	1.30447238099013e-08	8.565214878954062e-08
homologous	1	LOC134756389	NC_073231.2	151178150-151178978	0.481	RABL2B	NC_086018.1	48825505-48826332	0.884	13	27	38	43	0.402	0.0006119370844848084	0.0021841446707765466
homologous	0	LOC129534588	NC_073224.2	15799676-15799992	0.372	PLA2G4B	NC_073240.2	42658799-42659115	0.773	32	86	17	22	0.401	0.0013928353401198475	0.004622710115509959
homologous	0	LOC129534588	NC_073224.2	15799426-15799558	0.4	PLA2G4B	NC_073240.2	42658550-42658680	0.0	34	85	0	22	0.4	7.68471689957172e-05	0.00033015820753715537
homologous	1	LOC101139163	NC_086017.1	141286821-141288398	0.0	LOC101152938	NC_073233.2	75726900-75728460	0.4	0	26	6	15	0.4	0.0011131156830771723	0.0038163966276931623
homologous	1	LOC101152972	NC_073240.2	21576706-21581121	0.286	LOC115931074	NC_073242.2	37454527-37458996	0.684	8	28	13	19	0.398	0.015682876589610525	0.04072866457600345
homologous	1	METTL2A	NC_073228.2	29625209-29629292	1.0	METTL2B	NC_073230.2	137569363-137573267	0.605	64	64	26	43	0.395	1.814632679522575e-08	1.1803592008857123e-07
homologous	1	DPY19L2	NC_073234.2	37744041-37746734	0.922	LOC101148570	NC_073230.2	42564377-42567076	0.529	213	231	18	34	0.393	7.364396389227026e-08	4.5359468025681505e-07
homologous	1	DPY19L2	NC_073234.2	37723714-37741558	0.965	LOC101148570	NC_073230.2	42569553-42581294	0.576	223	231	19	33	0.39	2.2360051910906396e-09	1.5257447186265542e-08
homologous	1	USP32	NC_073228.2	31736794-31740144	0.945	USP6	NC_073243.2	20260325-20260661	0.556	69	73	5	9	0.39	0.004073969575017656	0.012328186192227341
homologous	0	LOC101142904	NC_073246.2	2242005-2244152	0.796	LOC129530429	NC_073248.2	10900266-10901409	0.41	39	49	25	61	0.386	4.5516644449338365e-05	0.00020705610808326473
homologous	1	LOC115933039	NC_073244.2	20961174-20961333	0.614	SORL1	NC_073233.2	129541858-129542017	0.997	27	44	296	297	0.383	5.327648132391858e-16	6.180071833574554e-15
homologous	1	LOC129526395	NC_073238.2	24696172-24705073	0.941	LOC129532222	NC_073235.2	33687978-33696869	0.568	48	51	25	44	0.373	1.7938679508568313e-05	8.551589683536675e-05
