family_id	n_genes	n_loci	n_contigs	cross_chrom	density	gamma_cohesive	biotype_purity	repeat_mosaic	dom_biotype	mmseqs_cluster_purity	genes
PRFAM2214	2	2	1	0	1.000	1	1.000	0	protein_coding	1.000	LOC101143487,LOC129523491
PRFAM2215	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	LOC101143621,STEEP1
PRFAM2216	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	LOC101143820,SNRNP25
PRFAM2217	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	LOC101144027,RNF4
PRFAM2218	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	LOC101144146,TPI1
PRFAM2219	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	LOC101144260,UBL5
PRFAM2220	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	LOC101144369,LOC129529220
PRFAM2221	2	2	1	0	1.000	1	1.000	0	protein_coding	1.000	LOC101144735,SAGE1
PRFAM2222	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	LOC101145040,ARB2A
PRFAM2223	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	LOC101145155,STUB1
PRFAM2224	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	LOC101145794,UFD1
PRFAM2225	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	LOC101146023,NMRAL1
PRFAM2226	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	LOC101146184,GOLGA7
PRFAM2227	2	2	1	0	1.000	1	1.000	0	protein_coding	1.000	LOC101146541,LOC101144987
PRFAM2228	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	LOC101146543,ACP1
PRFAM2229	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	LOC101146628,LOC109023127
PRFAM2230	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	LOC101146907,DST
PRFAM2231	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	LOC101147097,LOC101148582
PRFAM2232	2	2	1	0	1.000	1	1.000	0	protein_coding	1.000	LOC101147293,LOC109025979
PRFAM2233	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	LOC101147604,RPL27A
PRFAM2234	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	LOC101147843,PFDN4
PRFAM2235	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	LOC101147941,SNRNP27
PRFAM2236	2	2	1	0	1.000	1	1.000	0	protein_coding	1.000	LOC101148384,LOC101134642
PRFAM2237	2	2	1	0	1.000	1	1.000	0	protein_coding	1.000	LOC101149014,LOC129533461
PRFAM2238	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	LOC101149594,MANBAL
PRFAM2239	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	LOC101149853,SMIM11
PRFAM2240	2	2	1	0	1.000	1	1.000	0	protein_coding	1.000	LOC101150079,BFAR
PRFAM2241	2	2	1	0	1.000	1	1.000	0	protein_coding	1.000	LOC101150369,LOC129530021
PRFAM2242	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	LOC101150409,LOC129534172
PRFAM2243	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	LOC101150415,LGMN
PRFAM2244	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	LOC101150651,ZNF706
PRFAM2245	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	LOC101150774,SUMF2
PRFAM2246	2	2	1	0	1.000	1	1.000	0	protein_coding	1.000	LOC101151025,LOC101150395
PRFAM2247	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	LOC101151118,C4H5orf15
PRFAM2248	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	LOC101151524,NSA2
PRFAM2249	2	2	1	0	1.000	1	1.000	0	protein_coding	1.000	LOC101152516,MRPL45
PRFAM2250	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	LOC101152722,LOC115930434
PRFAM2251	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	LOC101152900,HAUS6
PRFAM2252	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	LOC101152959,BCL2L12
PRFAM2253	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	LOC101153161,LOC101127583
PRFAM2254	2	2	1	0	1.000	1	1.000	0	protein_coding	1.000	LOC101153372,LOC101125582
PRFAM2255	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	LOC101153458,TLDC2
PRFAM2256	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	LOC101153488,RABL6
PRFAM2257	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	LOC101153764,LOC101127828
PRFAM2258	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	LOC101153927,ATF4
PRFAM2259	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	LOC101154063,HSBP1
PRFAM2260	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	LOC101154188,ATP6AP1
PRFAM2261	2	2	1	0	1.000	1	1.000	0	protein_coding	1.000	LOC101154628,LOC115933063
PRFAM2262	2	2	1	0	1.000	1	1.000	0	protein_coding	1.000	LOC109023154,LOC115930559
PRFAM2263	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	LOC109023658,NDUFA3
PRFAM2264	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	LOC109024826,SAP18
PRFAM2265	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	LOC109024909,SENP1
PRFAM2266	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	LOC109026064,ATP6V0E1
PRFAM2267	2	2	1	0	1.000	1	1.000	0	protein_coding	1.000	LOC109026149,NUDT16
PRFAM2268	2	2	1	0	1.000	1	1.000	0	protein_coding	1.000	LOC109026312,LOC101134978
PRFAM2269	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	LOC109026471,COMMD5
PRFAM2270	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	LOC109026848,SEM1
PRFAM2271	2	2	1	0	1.000	1	1.000	0	protein_coding	1.000	LOC109027025,LOC115932787
PRFAM2272	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	LOC109027217,LOC109023796
PRFAM2273	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	LOC109027668,GTSF1
PRFAM2274	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	LOC109028279,PFDN5
PRFAM2275	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	LOC109029045,NOP10
PRFAM2276	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	LOC109029312,ATP5F1E
PRFAM2277	2	2	1	0	1.000	1	1.000	0	protein_coding	1.000	LOC115930191,LOC101143179
PRFAM2278	2	2	1	0	1.000	1	1.000	0	protein_coding	1.000	LOC115930232,LOC109029264
PRFAM2279	2	2	1	0	1.000	1	1.000	0	protein_coding	1.000	LOC115931555,SAXO3
PRFAM2280	2	2	1	0	1.000	1	1.000	0	protein_coding	1.000	LOC115931655,ERVV-2
PRFAM2281	2	2	1	0	1.000	1	1.000	0	protein_coding	1.000	LOC115931919,LOC101145825
PRFAM2282	2	2	1	0	1.000	1	1.000	0	protein_coding	1.000	LOC115932194,LOC101148088
PRFAM2283	2	2	1	0	1.000	1	1.000	0	protein_coding	1.000	LOC115932259,LOC101146547
PRFAM2284	2	2	1	0	1.000	1	1.000	0	protein_coding	1.000	LOC115932410,LOC101147372
PRFAM2285	2	2	1	0	1.000	1	1.000	0	protein_coding	1.000	LOC115932683,TUBGCP5
PRFAM2286	2	2	1	0	1.000	1	1.000	0	protein_coding	1.000	LOC115933209,LOC115931016
PRFAM2287	2	2	1	0	1.000	1	1.000	0	protein_coding	1.000	LOC115933449,CD8A
PRFAM2288	2	2	1	0	1.000	1	1.000	0	protein_coding	1.000	LOC115933730,LOC109025943
PRFAM2289	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	LOC115933991,LOC101149428
PRFAM2290	2	2	1	0	1.000	1	1.000	0	protein_coding	1.000	LOC115934006,SZRD1
PRFAM2291	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	LOC115934278,AK6
PRFAM2292	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	LOC115934564,ZRSR2
PRFAM2293	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	LOC115934570,C17H18orf32
PRFAM2294	2	2	1	0	1.000	1	1.000	0	protein_coding	1.000	LOC115934628,LOC134758435
PRFAM2295	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	LOC115934925,TCP10L
PRFAM2296	2	2	1	0	1.000	1	1.000	0	protein_coding	1.000	LOC115935294,LOC101143855
PRFAM2297	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	LOC115935618,SOCS6
PRFAM2298	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	LOC115935792,NDUFAF8
PRFAM2299	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	LOC115935825,CCDC3
PRFAM2300	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	LOC115935857,OBI1
PRFAM2301	2	2	1	0	1.000	1	1.000	0	protein_coding	1.000	LOC115935989,SHLD2
PRFAM2302	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	LOC115936297,SINHCAF
PRFAM2303	2	2	1	0	1.000	1	1.000	0	protein_coding	1.000	LOC129523501,LOC115936470
PRFAM2304	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	LOC129523505,LOC109025132
PRFAM2305	2	2	1	0	1.000	1	1.000	0	protein_coding	1.000	LOC129523562,LOC101127866
PRFAM2306	2	2	1	0	1.000	1	1.000	0	protein_coding	1.000	LOC129523644,LOC101124000
PRFAM2307	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	LOC129523704,LOC129526002
PRFAM2308	2	2	1	0	1.000	1	1.000	0	protein_coding	1.000	LOC129523909,LOC129523910
PRFAM2309	2	2	2	1	1.000	1	1.000	0	protein_coding	0.500	LOC129524455,LOC101125723
PRFAM2310	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	LOC129524657,LOC129528175
PRFAM2311	2	2	1	0	1.000	1	1.000	0	protein_coding	1.000	LOC129524744,LOC101133314
PRFAM2312	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	LOC129525466,GLTP
PRFAM2313	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	LOC129525577,NDUFA8
PRFAM2314	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	LOC129525854,DAD1
PRFAM2315	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	LOC129525930,RPL13
PRFAM2316	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	LOC129526030,IER3IP1
PRFAM2317	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	LOC129526431,LOC129530398
PRFAM2318	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	LOC129526440,CCDC196
PRFAM2319	2	2	1	0	1.000	1	1.000	0	protein_coding	1.000	LOC129527049,LOC115933317
PRFAM2320	2	2	1	0	1.000	1	1.000	0	protein_coding	1.000	LOC129527068,LOC115933315
PRFAM2321	2	2	1	0	1.000	1	1.000	0	protein_coding	1.000	LOC129527341,LOC115933144
PRFAM2322	2	2	1	0	1.000	1	1.000	0	protein_coding	1.000	LOC129527573,LOC129527626
PRFAM2323	2	2	1	0	1.000	1	1.000	0	protein_coding	1.000	LOC129527585,LOC101134912
PRFAM2324	2	2	1	0	1.000	1	1.000	0	protein_coding	1.000	LOC129527614,LOC101123970
PRFAM2325	2	2	1	0	1.000	1	1.000	0	protein_coding	1.000	LOC129527643,LOC129527642
PRFAM2326	2	2	1	0	1.000	1	1.000	0	protein_coding	1.000	LOC129527696,LOC129527726
PRFAM2327	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	LOC129528439,LOC129530383
PRFAM2328	2	2	1	0	1.000	1	1.000	0	protein_coding	1.000	LOC129529112,LOC129529113
PRFAM2329	2	2	1	0	1.000	1	1.000	0	protein_coding	1.000	LOC129529528,LOC101136027
PRFAM2330	2	2	1	0	1.000	1	1.000	0	protein_coding	1.000	LOC129529856,LOC129529857
PRFAM2331	2	2	1	0	1.000	1	1.000	0	protein_coding	1.000	LOC129529977,CSAG1
PRFAM2332	2	2	1	0	1.000	1	1.000	0	protein_coding	1.000	LOC129530203,LOC129530354
PRFAM2333	2	2	1	0	1.000	1	1.000	0	protein_coding	1.000	LOC129530363,LOC129530366
PRFAM2334	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	LOC129530473,LOC129530554
PRFAM2335	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	LOC129531432,LOC115931076
PRFAM2336	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	LOC129531638,MRPL36
PRFAM2337	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	LOC129532405,RPL38
PRFAM2338	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	LOC129532506,LOC129534528
PRFAM2339	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	LOC129532624,LOC129525065
PRFAM2340	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	LOC129532709,LOC115933269
PRFAM2341	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	LOC129533141,INIP
PRFAM2342	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	LOC129533630,LOC115932124
PRFAM2343	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	LOC129533706,SRP14
PRFAM2344	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	LOC129534198,MCFD2
PRFAM2345	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	LOC129534322,LOC101134764
PRFAM2346	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	LOC129534409,EGFLAM
PRFAM2347	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	LOC129534503,RPS5
PRFAM2348	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	LOC129534570,LOC101136743
PRFAM2349	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	LOC129534744,RANBP1
PRFAM2350	2	2	1	0	1.000	1	1.000	0	protein_coding	1.000	LOC134756439,LOC129525220
PRFAM2351	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	LOC134757060,LOC115934309
PRFAM2352	2	2	1	0	1.000	1	1.000	0	protein_coding	1.000	LOC134757233,LOC101140620
PRFAM2353	2	2	1	0	1.000	1	1.000	0	protein_coding	1.000	LOC134757425,LOC115933354
PRFAM2354	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	LOC134757470,LOC115932641
PRFAM2355	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	LOC134757785,RPS14
PRFAM2356	2	2	1	0	1.000	1	1.000	0	protein_coding	1.000	LOC134757864,LOC134757875
PRFAM2357	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	LOC134758050,NDUFB1
PRFAM2358	2	2	1	0	1.000	1	1.000	0	protein_coding	0.500	LOC134758233,LOC134758221
PRFAM2359	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	LOC134758424,MRPL50
PRFAM2360	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	LOC134758727,LOC109027614
PRFAM2361	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	LOC134759064,LOC129527542
PRFAM2362	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	LONP2,LONP1
PRFAM2363	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	LOX,LOXL1
PRFAM2364	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	LRATD2,LRATD1
PRFAM2365	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	LRBA,NBEA
PRFAM2366	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	LRRC7,ERBIN
PRFAM2367	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	LRRC75A,LRRC75B
PRFAM2368	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	LRRK2,LRRK1
PRFAM2369	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	LSM14A,LSM14B
PRFAM2370	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	LSM6,SNRPF
PRFAM2371	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	LURAP1,LURAP1L
PRFAM2372	2	2	1	0	1.000	1	1.000	0	protein_coding	1.000	LXN,RARRES1
PRFAM2373	2	2	1	0	1.000	1	1.000	0	protein_coding	1.000	LYG2,LYG1
PRFAM2374	2	2	1	0	1.000	1	1.000	0	protein_coding	1.000	LYNX1,LY6D
PRFAM2375	2	2	1	0	1.000	1	1.000	0	protein_coding	1.000	LYPD3,LYPD5
PRFAM2376	2	2	1	0	1.000	1	1.000	0	protein_coding	1.000	LYPD4,TEX101
PRFAM2377	2	2	1	0	1.000	1	1.000	0	protein_coding	1.000	LYPD8,LOC109025062
PRFAM2378	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	LYRM2,LOC129528509
PRFAM2379	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	LYSMD1,LYSMD2
PRFAM2380	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	LYSMD3,LYSMD4
PRFAM2381	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	MACC1,SH3BP4
PRFAM2382	2	2	1	0	1.000	1	1.000	0	protein_coding	1.000	MAK,CILK1
PRFAM2383	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	MALRD1,MAMDC4
PRFAM2384	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	MANEAL,MANEA
PRFAM2385	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	MANF,CDNF
PRFAM2386	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	MAP1A,MAP1B
PRFAM2387	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	MAP3K13,MAP3K12
PRFAM2388	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	MARCHF3,MARCHF2
PRFAM2389	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	MARCKSL1,MARCKS
PRFAM2390	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	MARS1,MARS2
PRFAM2391	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	MAT1A,MAT2A
PRFAM2392	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	MATCAP2,MATCAP1
PRFAM2393	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	MB21D2,TMEM102
PRFAM2394	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	MBLAC2,LACTB2
PRFAM2395	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	MCC,USHBP1
PRFAM2396	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	MCCC1,PCCA
PRFAM2397	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	MCRIP2,LOC109024695
PRFAM2398	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	MCTP1,MCTP2
PRFAM2399	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	MCTS2,MCTS1
PRFAM2400	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	MCUB,MCU
PRFAM2401	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	MCUR1,CCDC90B
PRFAM2402	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	MDM4,MDM2
PRFAM2403	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	MED12L,MED12
PRFAM2404	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	MED13,MED13L
PRFAM2405	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	MED27,LOC101130977
PRFAM2406	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	MEP1A,MEP1B
PRFAM2407	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	METAP1,METAP1D
PRFAM2408	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	METRNL,METRN
PRFAM2409	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	METTL25B,METTL25
PRFAM2410	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	MFAP3L,MFAP3
PRFAM2411	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	MFN2,MFN1
PRFAM2412	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	MFSD14A,MFSD14B
PRFAM2413	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	MFSD2A,MFSD2B
PRFAM2414	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	MFSD4A,MFSD4B
PRFAM2415	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	MGAT5B,MGAT5
PRFAM2416	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	MGST1,PTGES
PRFAM2417	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	MIA,OTOR
PRFAM2418	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	MIB2,MIB1
PRFAM2419	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	MICAL2,MICAL3
PRFAM2420	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	MICALL2,MICALL1
PRFAM2421	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	MIEF2,MIEF1
PRFAM2422	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	MIGA1,MIGA2
PRFAM2423	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	MINDY1,MINDY2
PRFAM2424	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	MLF1,MLF2
PRFAM2425	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	MLLT3,MLLT1
PRFAM2426	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	MLLT6,MLLT10
PRFAM2427	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	MLXIPL,MLXIP
PRFAM2428	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	MMD,MMD2
PRFAM2429	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	MON1A,MON1B
PRFAM2430	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	MORC1,MORC2
PRFAM2431	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	MOSPD3,MOSPD1
PRFAM2432	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	MOV10,MOV10L1
PRFAM2433	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	MPC2,MPC1
PRFAM2434	2	2	1	0	1.000	1	1.000	0	protein_coding	1.000	MPEG1,LOC101144761
PRFAM2435	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	MPHOSPH8,LOC115933429
PRFAM2436	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	MPPED2,MPPED1
PRFAM2437	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	MRM2,FTSJ1
PRFAM2438	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	MRPL14,LOC115931250
PRFAM2439	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	MRPL32,LOC101135450
PRFAM2440	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	MRPS18C,MRPS18A
PRFAM2441	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	MRRF,LOC101127655
PRFAM2442	2	2	1	0	1.000	1	1.000	0	protein_coding	1.000	MSLN,LOC129527752
PRFAM2443	2	2	1	0	1.000	1	1.000	0	protein_coding	1.000	MSR1,SCARA5
PRFAM2444	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	MST1R,MET
PRFAM2445	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	MTAP,PNP
PRFAM2446	2	2	1	0	1.000	1	1.000	0	protein_coding	1.000	MTARC2,MTARC1
PRFAM2447	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	MTCH1,MTCH2
PRFAM2448	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	MTCL1,MTCL2
PRFAM2449	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	MTERF1,MTERF2
PRFAM2450	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	MTFR2,MTFR1
PRFAM2451	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	MTHFD1L,MTHFD1
PRFAM2452	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	MTMR4,MTMR3
PRFAM2453	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	MTPAP,TUT1
PRFAM2454	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	MTRES1,LOC109024444
PRFAM2455	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	MTRF1L,MTRF1
PRFAM2456	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	MTSS1,MTSS2
PRFAM2457	2	2	1	0	1.000	1	1.000	0	protein_coding	1.000	MUC5AC,MUC5B
PRFAM2458	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	MVB12B,MVB12A
PRFAM2459	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	MYADML2,MYADM
PRFAM2460	2	2	1	0	1.000	1	1.000	0	protein_coding	1.000	MYBPH,MYBPHL
PRFAM2461	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	MYEF2,HNRNPM
PRFAM2462	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	MYO9A,MYO9B
PRFAM2463	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	MYRF,MYRFL
PRFAM2464	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	NAA11,NAA10
PRFAM2465	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	NAA15,NAA16
PRFAM2466	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	NAAA,ASAH1
PRFAM2467	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	NAB2,NAB1
PRFAM2468	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	NABP2,NABP1
PRFAM2469	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	NACC2,NACC1
PRFAM2470	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	NAGA,GLA
PRFAM2471	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	NALF1,NALF2
PRFAM2472	2	2	1	0	1.000	1	1.000	0	protein_coding	1.000	NANOG,LOC101124665
PRFAM2473	2	2	1	0	1.000	1	1.000	0	protein_coding	1.000	NANOS3,NANOS2
PRFAM2474	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	NARF,CIAO3
PRFAM2475	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	NASP,LOC101146765
PRFAM2476	2	2	1	0	1.000	1	1.000	0	protein_coding	1.000	NAT1,NAT2
PRFAM2477	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	NAXE,YJEFN3
PRFAM2478	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	NBEAL2,NBEAL1
PRFAM2479	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	NCBP2,NCBP2L
PRFAM2480	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	NCF1,NOXO1
PRFAM2481	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	NCKAP1L,NCKAP1
PRFAM2482	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	NCOA7,OXR1
PRFAM2483	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	NCOR1,NCOR2
PRFAM2484	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	NDE1,NDEL1
PRFAM2485	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	NDFIP1,NDFIP2
PRFAM2486	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	NDUFA5,LOC101152913
PRFAM2487	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	NDUFB4,LOC101128800
