gene_a	gene_b	in_dna_loose	cls	core_recip	aln_frac	fold	residual	up_aln_frac	up_id	down_aln_frac	down_id	max_flank_aln_frac	min_flank_aln_frac	mean_flank_aln_frac	best_flank_id
LOC129527827	ZNF91	0	genuine	0.2035	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC129527827	ZNF92	0	genuine	0.1382	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC129528096	MPHOSPH8	0	genuine	0.3572	0.4124	2	1	NA	NA	NA	NA	NA	NA	NA	NA
LOC129528278	LOC129528791	0	genuine	0.4540	0.7637	1	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC129528278	LOC134758719	0	genuine	0.1670	0.6366	1	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC129528278	PLGRKT	0	genuine	0.1994	0.0000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC129528278	SSBP1	0	genuine	0.2220	0.5591	1	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC129528486	RPL23A	0	genuine	0.1525	0.3829	3	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC129528551	ZFAND5	0	genuine	0.2499	0.2866	1	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC129528667	ZNF157	0	truthbar	0.2172	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC129528667	ZNF182	0	truthbar	0.1978	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC129528667	ZNF268	0	genuine	0.3145	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC129528667	ZNF300	0	truthbar	0.2846	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC129528667	ZNF484	0	truthbar	0.1337	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC129528667	ZNF487	0	truthbar	0.2589	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC129528667	ZNF567	0	truthbar	0.2875	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC129528667	ZNF577	0	truthbar	0.1402	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC129528667	ZNF585A	0	genuine	0.1847	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC129528667	ZNF585B	0	truthbar	0.4522	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC129528667	ZNF615	0	truthbar	0.2981	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC129528667	ZNF674	0	truthbar	0.2306	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC129528667	ZNF883	0	truthbar	0.1358	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC129528751	LOC129531751	0	genuine	0.7511	1.0064	1	0	0.516500	0.996305	0.671500	0.894399	0.671500	0.516500	0.594000	0.894399
LOC129528751	LOC129532625	0	genuine	0.7473	1.0000	1	0	0.520500	0.995122	0.721000	0.982594	0.721000	0.520500	0.620750	0.982594
LOC129528751	LOC129532709	0	genuine	0.5894	0.5906	1	0	0.520500	0.993902	NA	NA	0.520500	0.520500	0.520500	0.993902
LOC129528751	LOC129532808	0	genuine	0.1352	0.2219	1	0	0.520500	0.992683	NA	NA	0.520500	0.520500	0.520500	0.992683
LOC129528751	LOC129533287	0	genuine	0.1352	0.2219	1	0	0.520500	0.998780	NA	NA	0.520500	0.520500	0.520500	0.998780
LOC129528751	LOC129534552	0	genuine	0.2191	0.2164	1	0	0.514500	0.993812	NA	NA	0.514500	0.514500	0.514500	0.993812
LOC129528751	LOC134756415	0	genuine	0.3833	1.0046	1	0	0.520500	0.995122	0.721000	0.954003	0.721000	0.520500	0.620750	0.954003
LOC129528751	LOC134757299	0	genuine	0.1352	0.2219	1	0	0.520500	0.993902	NA	NA	0.520500	0.520500	0.520500	0.993902
LOC129528751	LOC134759133	0	genuine	0.1366	0.2182	1	0	0.316500	0.975709	NA	NA	0.316500	0.316500	0.316500	0.975709
LOC129528751	NDUFA8	0	genuine	0.2232	0.2219	1	0	0.455500	0.991128	NA	NA	0.455500	0.455500	0.455500	0.991128
LOC129528791	LOC134758719	0	genuine	0.1708	0.6661	1	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC129528791	PLGRKT	0	genuine	0.1763	0.0000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC129528791	SSBP1	0	genuine	0.2215	0.5858	1	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC129528947	ZNF141	0	genuine	0.1404	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC129528947	ZNF195	0	genuine	0.2124	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC129528947	ZNF254	0	genuine	0.4127	0.2902	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC129528947	ZNF267	0	genuine	0.1859	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC129528947	ZNF273	0	genuine	0.4028	0.5012	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC129528947	ZNF28	0	genuine	0.1861	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC129528947	ZNF347	0	genuine	0.1733	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC129528947	ZNF415	0	genuine	0.3374	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC129528947	ZNF429	0	genuine	0.7124	0.7446	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC129528947	ZNF43	0	genuine	0.2221	0.7643	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC129528947	ZNF430	0	genuine	0.3730	0.7070	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC129528947	ZNF480	0	genuine	0.1827	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC129528947	ZNF486	0	genuine	0.2707	0.4494	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC129528947	ZNF506	0	genuine	0.3468	0.4937	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC129528947	ZNF519	0	genuine	0.3210	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC129528947	ZNF595	0	genuine	0.4550	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC129528947	ZNF611	0	genuine	0.2242	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC129528947	ZNF626	0	genuine	0.4006	0.3420	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC129528947	ZNF675	0	genuine	0.5799	0.8401	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC129528947	ZNF678	0	genuine	0.3025	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC129528947	ZNF680	0	genuine	0.2786	0.4857	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC129528947	ZNF681	0	genuine	0.3717	0.4745	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC129528947	ZNF682	0	genuine	0.3901	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC129528947	ZNF695	0	genuine	0.2820	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC129528947	ZNF721	0	genuine	0.3158	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC129528947	ZNF723	0	genuine	0.4758	0.6546	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC129528947	ZNF727	0	genuine	0.2279	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC129528947	ZNF736	0	genuine	0.3078	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC129528947	ZNF766	0	genuine	0.2754	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC129528947	ZNF813	0	genuine	0.3203	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC129528947	ZNF83	0	genuine	0.2187	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC129528947	ZNF836	0	genuine	0.3171	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC129528947	ZNF888	0	genuine	0.2036	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC129528947	ZNF91	0	genuine	0.3490	0.3829	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC129528947	ZNF92	0	genuine	0.2397	0.6985	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC129529082	NAP1L3	0	genuine	0.1661	0.1615	1	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC129529082	NDUFAF2	0	genuine	0.2105	0.2073	1	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC129529082	SLC11A2	0	genuine	0.1312	0.0000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC129529083	LOC134757821	0	genuine	0.2220	0.8579	2	0	NA	NA	0.619500	0.984685	0.619500	0.619500	0.619500	0.984685
LOC129529084	SEPTIN14	0	genuine	0.1377	0.0000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC129529112	LOC129529113	1	TP	1.0000	1.0000	1	0	0.184500	0.967456	0.219500	0.965333	0.219500	0.184500	0.202000	0.965333
LOC129529226	LOC129531982	1	TP	0.5741	1.1616	4	0	0.443500	0.997423	0.995500	0.989984	0.995500	0.443500	0.719500	0.989984
LOC129529226	LOC134756437	0	genuine	0.4912	0.4932	4	0	0.440000	0.990979	NA	NA	0.440000	0.440000	0.440000	0.990979
LOC129529226	LOC134758712	0	genuine	0.4912	0.4932	4	0	0.443500	0.997423	NA	NA	0.443500	0.443500	0.443500	0.997423
LOC129529226	LOC134758754	0	genuine	0.5024	0.5045	4	0	0.440000	0.990979	NA	NA	0.440000	0.440000	0.440000	0.990979
LOC129529456	NCAPH2	1	TP	0.8247	0.8247	2	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC129529583	TUBA3E	0	genuine	0.2330	0.4318	3	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC129529583	TUBA8	0	genuine	0.1810	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC129529591	ZNF74	0	genuine	0.2451	0.2438	1	0	0.415500	0.990160	NA	NA	0.415500	0.415500	0.415500	0.990160
LOC129529684	TMEM230	0	genuine	0.1351	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC129529765	LOC129529767	1	TP	0.9994	1.0000	0	0	0.410500	1.000000	0.729000	1.000000	0.729000	0.410500	0.569750	1.000000
LOC129529765	LOC129529768	1	TP	1.0000	1.0000	0	0	0.385500	1.000000	0.725500	1.000000	0.725500	0.385500	0.555500	1.000000
LOC129529765	LOC129529769	1	TP	0.9266	0.9858	0	0	0.385500	1.000000	0.802000	0.998013	0.802000	0.385500	0.593750	0.998013
LOC129529765	LOC129529771	1	TP	1.0000	1.0000	0	0	0.412500	0.998630	0.305500	0.994624	0.412500	0.305500	0.359000	0.998630
LOC129529765	LOC129529774	1	TP	0.9993	1.0000	0	0	0.412500	0.994521	0.805000	0.994723	0.805000	0.412500	0.608750	0.994723
LOC129529765	LOC129529775	1	TP	0.9827	0.9845	0	0	0.408000	0.993065	0.305500	0.992537	0.408000	0.305500	0.356750	0.993065
LOC129529765	LOC129529807	1	TP	0.2562	0.2514	0	0	0.412500	0.994350	NA	NA	0.412500	0.412500	0.412500	0.994350
LOC129529765	PAGE1	0	truthbar	0.3262	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC129529767	LOC129529768	1	TP	1.0000	1.0000	0	0	0.385500	1.000000	0.996500	1.000000	0.996500	0.385500	0.691000	1.000000
LOC129529767	LOC129529769	1	TP	0.9292	0.9884	0	0	0.385500	1.000000	0.726000	0.998555	0.726000	0.385500	0.555750	0.998555
LOC129529767	LOC129529771	1	TP	1.0000	1.0000	0	0	0.410500	0.998623	0.229500	0.995370	0.410500	0.229500	0.320000	0.998623
LOC129529767	LOC129529774	1	TP	0.9987	1.0000	0	0	0.410500	0.994490	0.729000	0.994964	0.729000	0.410500	0.569750	0.994964
LOC129529767	LOC129529775	1	TP	0.9896	0.9914	0	0	0.408000	0.993065	0.229500	0.992683	0.408000	0.229500	0.318750	0.993065
LOC129529767	LOC129529807	1	TP	0.2046	0.2008	0	0	0.410500	0.994318	NA	NA	0.410500	0.410500	0.410500	0.994318
LOC129529767	PAGE1	0	truthbar	0.3262	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC129529768	LOC129529769	1	TP	0.9408	1.0000	0	0	0.385500	1.000000	0.722500	0.998548	0.722500	0.385500	0.554000	0.998548
LOC129529768	LOC129529771	1	TP	1.0000	1.0000	0	0	0.385500	0.998561	0.226000	0.995294	0.385500	0.226000	0.305750	0.998561
LOC129529768	LOC129529774	1	TP	1.0000	1.0000	0	0	0.385500	0.994245	0.725500	0.994939	0.725500	0.385500	0.555500	0.994939
LOC129529768	LOC129529775	1	TP	1.0000	1.0000	0	0	0.385500	0.992806	0.226000	0.992556	0.385500	0.226000	0.305750	0.992806
LOC129529768	LOC129529807	1	TP	0.2022	0.1984	0	0	0.385500	0.994056	NA	NA	0.385500	0.385500	0.385500	0.994056
LOC129529768	PAGE1	0	truthbar	0.3262	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC129529769	LOC129529771	1	TP	0.9982	1.0000	0	0	0.385500	0.998561	0.305500	0.996416	0.385500	0.305500	0.345500	0.998561
LOC129529769	LOC129529774	1	TP	0.9352	0.9954	0	0	0.385500	0.994245	0.802500	0.996689	0.802500	0.385500	0.594000	0.996689
LOC129529769	LOC129529775	1	TP	1.0000	1.0000	0	0	0.385500	0.992806	0.305500	0.994403	0.385500	0.305500	0.345500	0.992806
LOC129529769	LOC129529807	1	TP	0.2743	0.2692	0	0	0.385500	0.994056	NA	NA	0.385500	0.385500	0.385500	0.994056
LOC129529769	PAGE1	0	truthbar	0.3262	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC129529771	LOC129529774	1	TP	1.0000	1.0000	0	0	0.418000	0.995951	0.305500	0.992832	0.418000	0.305500	0.361750	0.995951
LOC129529771	LOC129529775	1	TP	1.0000	1.0000	0	0	0.408000	0.994452	0.305500	0.994403	0.408000	0.305500	0.356750	0.994452
LOC129529771	LOC129529807	1	TP	0.7698	0.7698	0	0	0.424000	0.995896	NA	NA	0.424000	0.424000	0.424000	0.995896
LOC129529771	PAGE1	0	truthbar	0.4530	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC129529774	LOC129529775	1	TP	0.9637	0.9655	0	0	0.408000	0.998613	0.305500	0.990672	0.408000	0.305500	0.356750	0.998613
LOC129529774	LOC129529807	1	TP	0.2790	0.2737	0	0	0.418000	0.994437	NA	NA	0.418000	0.418000	0.418000	0.994437
LOC129529774	PAGE1	0	truthbar	0.3262	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC129529775	LOC129529807	1	TP	0.7219	0.7219	0	0	0.408000	0.992847	NA	NA	0.408000	0.408000	0.408000	0.992847
LOC129529775	PAGE1	0	truthbar	0.4249	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC129529790	LOC129530333	0	genuine	0.4161	1.1267	4	0	0.340000	0.930131	NA	NA	0.340000	0.340000	0.340000	0.930131
LOC129529807	PAGE1	0	truthbar	0.3308	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC129529929	LOC129529976	0	truthbar	0.3862	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC129529929	LOC129529978	0	truthbar	0.3679	0.0000	4	1	NA	NA	NA	NA	NA	NA	NA	NA
LOC129529929	LOC129529983	0	truthbar	0.3679	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC129529929	LOC129529986	0	truthbar	0.3759	0.0000	4	1	NA	NA	NA	NA	NA	NA	NA	NA
LOC129529929	LOC129530018	0	truthbar	0.4608	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC129529929	MAGEA1	0	truthbar	0.3593	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC129529929	MAGEA12	0	truthbar	0.3720	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC129529929	MAGEA4	0	truthbar	0.2099	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC129529929	MAGEA9	0	truthbar	0.4608	0.0000	4	1	NA	NA	NA	NA	NA	NA	NA	NA
LOC129529976	LOC129529978	1	TP	0.7150	0.9455	4	1	0.508000	0.934498	0.981500	0.918323	0.981500	0.508000	0.744750	0.918323
LOC129529976	LOC129529983	1	TP	0.7150	0.9455	4	0	0.508000	0.934498	0.981500	0.918323	0.981500	0.508000	0.744750	0.918323
LOC129529976	LOC129529986	1	TP	1.0000	1.0000	4	1	0.973000	1.000000	0.987500	0.998937	0.987500	0.973000	0.980250	0.998937
LOC129529976	LOC129530018	0	truthbar	0.4132	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC129529976	MAGEA1	0	truthbar	0.4826	0.9611	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC129529976	MAGEA12	1	TP	0.7036	0.9359	4	0	0.510500	0.929922	NA	NA	0.510500	0.510500	0.510500	0.929922
LOC129529976	MAGEA4	0	truthbar	0.2737	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC129529976	MAGEA9	0	truthbar	0.4132	0.0000	4	1	NA	NA	NA	NA	NA	NA	NA	NA
LOC129529978	LOC129529983	1	TP	1.0000	1.0000	4	1	0.948500	1.000000	1.000000	1.000000	1.000000	0.948500	0.974250	1.000000
LOC129529978	LOC129529986	1	TP	0.7033	1.0098	4	1	0.508000	0.934498	0.982000	0.919441	0.982000	0.508000	0.745000	0.919441
LOC129529978	LOC129530018	0	truthbar	0.3962	0.0000	4	1	NA	NA	NA	NA	NA	NA	NA	NA
LOC129529978	MAGEA1	0	truthbar	0.4641	0.8838	4	1	NA	NA	NA	NA	NA	NA	NA	NA
LOC129529978	MAGEA12	1	TP	0.7936	0.9580	4	1	0.937000	0.949631	NA	NA	0.937000	0.937000	0.937000	0.949631
LOC129529978	MAGEA4	0	truthbar	0.2622	0.9229	4	1	NA	NA	NA	NA	NA	NA	NA	NA
LOC129529978	MAGEA9	0	truthbar	0.3962	0.0000	4	1	NA	NA	NA	NA	NA	NA	NA	NA
LOC129529983	LOC129529986	1	TP	0.7033	1.0098	4	1	0.508000	0.934498	0.982000	0.919441	0.982000	0.508000	0.745000	0.919441
LOC129529983	LOC129530018	0	truthbar	0.3962	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC129529983	MAGEA1	0	truthbar	0.4641	0.8838	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC129529983	MAGEA12	1	TP	0.7936	0.9580	4	0	0.937000	0.949631	NA	NA	0.937000	0.937000	0.937000	0.949631
LOC129529983	MAGEA4	0	truthbar	0.2622	0.9229	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC129529983	MAGEA9	0	truthbar	0.3962	0.0000	4	1	NA	NA	NA	NA	NA	NA	NA	NA
LOC129529986	LOC129530018	0	truthbar	0.4021	0.0000	4	1	NA	NA	NA	NA	NA	NA	NA	NA
LOC129529986	MAGEA1	0	truthbar	0.4697	0.9353	4	1	NA	NA	NA	NA	NA	NA	NA	NA
LOC129529986	MAGEA12	1	TP	0.6847	0.9108	4	1	0.510500	0.929922	0.498500	0.900112	0.510500	0.498500	0.504500	0.929922
LOC129529986	MAGEA4	0	truthbar	0.2663	0.0000	4	1	NA	NA	NA	NA	NA	NA	NA	NA
LOC129529986	MAGEA9	0	truthbar	0.4021	0.0000	4	1	NA	NA	NA	NA	NA	NA	NA	NA
LOC129530018	MAGEA1	0	truthbar	0.3524	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC129530018	MAGEA10	0	truthbar	0.3283	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC129530018	MAGEA12	0	truthbar	0.3781	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC129530018	MAGEA4	0	truthbar	0.2223	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC129530018	MAGEA9	1	TP	0.9387	0.9364	4	1	0.741500	1.000000	0.986500	1.000000	0.986500	0.741500	0.864000	1.000000
LOC129530020	TMEM185A	1	TP	1.0000	1.0000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC129530050	SLC25A5	0	truthbar	0.5903	0.0000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC129530096	PDCD5	0	genuine	0.3819	0.3811	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC129530096	SEM1	0	genuine	0.1749	0.2426	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC129530096	SPC25	0	genuine	0.2419	0.3463	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC129530123	RAB40B	0	genuine	0.2845	0.3000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC129530123	RAB40C	0	genuine	0.2934	0.0000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC129530131	LOC134756589	0	genuine	0.1691	0.1656	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC129530131	NCALD	0	genuine	0.1516	0.1561	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC129530131	NCR3LG1	0	genuine	0.1565	0.1565	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC129530131	PDCD5	0	genuine	0.3747	0.3747	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC129530131	SEM1	0	genuine	0.1682	0.2503	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC129530131	SPC25	0	genuine	0.2449	0.3485	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC129530131	TMEM38B	0	genuine	0.1568	0.1568	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC129530131	UCHL1	0	genuine	0.1525	0.1516	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC129530205	LOC129530238	0	genuine	1.0000	1.0000	2	0	0.951500	0.990644	0.666000	0.997628	0.951500	0.666000	0.808750	0.990644
LOC129530205	LOC129530241	0	genuine	1.0000	1.0000	2	0	0.996500	0.997862	0.666000	0.997564	0.996500	0.666000	0.831250	0.997862
LOC129530205	LOC129530249	0	genuine	1.0000	1.0000	2	0	0.987000	0.973075	0.666500	0.987835	0.987000	0.666500	0.826750	0.973075
LOC129530205	LOC129530259	0	genuine	0.4058	0.5174	2	0	0.954000	0.967195	0.657500	0.974299	0.954000	0.657500	0.805750	0.967195
LOC129530205	LOC129530266	0	genuine	0.2020	0.4660	2	0	0.989000	0.965903	NA	NA	0.989000	0.989000	0.989000	0.965903
LOC129530205	LOC129530271	0	genuine	0.4731	0.4731	2	0	0.982500	0.956915	NA	NA	0.982500	0.982500	0.982500	0.956915
LOC129530227	LOC134756368	0	genuine	0.2710	0.6093	2	0	0.475000	0.987083	NA	NA	0.475000	0.475000	0.475000	0.987083
LOC129530227	LOC134756753	0	genuine	0.9758	1.0000	2	0	0.359000	0.993827	NA	NA	0.359000	0.359000	0.359000	0.993827
LOC129530227	LRPAP1	0	genuine	0.8413	1.0013	2	0	0.400500	0.984211	NA	NA	0.400500	0.400500	0.400500	0.984211
LOC129530238	LOC129530241	1	TP	1.0000	1.0000	2	0	0.957500	0.997799	0.666000	1.000000	0.957500	0.666000	0.811750	0.997799
LOC129530238	LOC129530249	0	truthbar	1.0000	1.0000	2	0	0.959500	0.973699	0.666000	0.990521	0.959500	0.666000	0.812750	0.973699
LOC129530238	LOC129530259	1	TP	0.3657	0.4730	2	0	0.953000	0.963875	NA	NA	0.953000	0.953000	0.953000	0.963875
LOC129530238	LOC129530266	1	TP	0.1732	0.4270	2	0	0.967500	0.964978	NA	NA	0.967500	0.967500	0.967500	0.964978
LOC129530238	LOC129530271	0	genuine	0.4435	0.4321	2	0	0.953500	0.954989	NA	NA	0.953500	0.953500	0.953500	0.954989
LOC129530241	LOC129530249	1	TP	1.0000	1.0000	2	0	0.987000	0.974138	0.666000	0.990521	0.987000	0.666000	0.826500	0.974138
LOC129530241	LOC129530259	1	TP	0.3837	0.4871	2	0	0.986000	0.963180	NA	NA	0.986000	0.986000	0.986000	0.963180
LOC129530241	LOC129530266	1	TP	0.1872	0.4319	2	0	0.977500	0.963862	NA	NA	0.977500	0.977500	0.977500	0.963862
LOC129530241	LOC129530271	0	genuine	0.4384	0.4384	2	0	0.971000	0.955843	NA	NA	0.971000	0.971000	0.971000	0.955843
LOC129530249	LOC129530259	1	TP	0.3845	0.4882	2	0	0.990500	0.956984	0.661000	0.971867	0.990500	0.661000	0.825750	0.956984
LOC129530249	LOC129530266	1	TP	0.1876	0.4328	2	0	0.950500	0.961642	NA	NA	0.950500	0.950500	0.950500	0.961642
LOC129530249	LOC129530271	0	genuine	0.4504	0.4394	2	0	0.978500	0.955263	NA	NA	0.978500	0.978500	0.978500	0.955263
LOC129530250	RPS4X	0	truthbar	0.7286	0.0000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC129530250	RPS4Y1	0	truthbar	0.7500	0.7779	1	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC129530259	LOC129530266	1	TP	0.3685	1.0679	2	0	0.954000	0.971885	NA	NA	0.954000	0.954000	0.954000	0.971885
LOC129530259	LOC129530271	0	genuine	0.2763	0.7890	2	0	0.981000	0.967292	NA	NA	0.981000	0.981000	0.981000	0.967292
LOC129530266	LOC129530271	0	genuine	0.6269	1.0926	2	0	0.954500	0.964440	0.722000	0.988812	0.954500	0.722000	0.838250	0.964440
LOC129530270	TMSB4X	0	truthbar	0.4392	0.0000	3	0	0.440000	0.850990	NA	NA	0.440000	0.440000	0.440000	0.850990
LOC129530275	LOC129530278	1	TP	1.0000	1.0000	1	0	0.972000	0.998947	0.927500	0.963216	0.972000	0.927500	0.949750	0.998947
LOC129530275	LOC129530279	1	TP	1.0000	1.0000	1	0	0.986000	0.998962	0.961000	0.998949	0.986000	0.961000	0.973500	0.998962
LOC129530275	LOC129530280	1	TP	1.0000	1.0000	1	0	0.581500	0.975893	0.960000	0.998948	0.960000	0.581500	0.770750	0.998948
LOC129530278	LOC129530279	1	TP	1.0000	1.0000	1	0	0.986000	1.000000	0.927500	0.964267	0.986000	0.927500	0.956750	1.000000
LOC129530278	LOC129530280	1	TP	1.0000	1.0000	1	0	0.584500	0.976909	0.927500	0.964267	0.927500	0.584500	0.756000	0.964267
LOC129530279	LOC129530280	1	TP	1.0000	1.0000	1	0	0.584500	0.976909	0.960000	1.000000	0.960000	0.584500	0.772250	1.000000
LOC129530429	LOC129531431	0	genuine	0.1309	0.8026	3	0	0.812000	0.933155	NA	NA	0.812000	0.812000	0.812000	0.933155
LOC129530473	LOC129530554	1	TP	0.6071	1.0003	2	0	NA	NA	0.479000	1.000000	0.479000	0.479000	0.479000	1.000000
LOC129530593	LOC129531205	0	genuine	0.4443	0.5640	3	0	0.392000	0.953846	NA	NA	0.392000	0.392000	0.392000	0.953846
LOC129530593	LOC129531501	0	genuine	0.6191	0.7183	3	0	0.382000	0.983696	0.888500	0.984337	0.888500	0.382000	0.635250	0.984337
LOC129530593	SAFB2	0	genuine	0.2918	0.3348	3	0	NA	NA	0.887000	0.985516	0.887000	0.887000	0.887000	0.985516
LOC129531205	LOC129531501	0	truthbar	0.1767	0.0000	3	0	0.411500	0.957421	NA	NA	0.411500	0.411500	0.411500	0.957421
LOC129531501	SAFB	0	genuine	0.1418	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
