case	source_id	target_id	relation	layer	identity	coverage	orientation	source_interval	target_interval	evidence	direction_status
NBPF_core	L~chr1_148602579_148620962	DB~NBPF_core~72	CONTAINS	DNA	0.9735	0.8847	+	2120-18383	7020-23242	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_144498118_144521381	L~chr1_148676047_148680542	DNA_DUPLICATION	DNA	0.8336	0.6703	+	19708-22693	0-3013	DNA_ONLY	UNROOTED
NBPF_core	L~chr1_144498118_144521381	DB~NBPF_core~73	CONTAINS	DNA	0.8336	0.6703	+	19708-22693	0-3013	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_148676047_148680542	DB~NBPF_core~73	CONTAINS	DNA	0.8336	0.6703	+	0-3013	19708-22693	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_144498118_144521381	L~chr1_144699240_144702777	DNA_DUPLICATION	DNA	0.9788	1.0000	-	12120-15661	0-3537	DNA_ONLY	UNROOTED
NBPF_core	L~chr1_144498118_144521381	DB~NBPF_core~74	CONTAINS	DNA	0.9788	1.0000	-	12120-15661	0-3537	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_144699240_144702777	DB~NBPF_core~74	CONTAINS	DNA	0.9788	1.0000	-	0-3537	12120-15661	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_145181583_145189075	L~chr1_145721210_145740087	DNA_DUPLICATION	DNA	0.9105	0.9826	+	26-7388	11555-18877	RNA_DNA	UNROOTED
NBPF_core	L~chr1_145181583_145189075	DB~NBPF_core~75	CONTAINS	DNA	0.9105	0.9826	+	26-7388	11555-18877	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_145721210_145740087	DB~NBPF_core~75	CONTAINS	DNA	0.9105	0.9826	+	11555-18877	26-7388	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_145181583_145189075	L~chr1_146189554_146215274	DNA_DUPLICATION	DNA	0.8727	0.6600	+	26-4971	20812-25720	DNA_ONLY	UNROOTED
NBPF_core	L~chr1_145181583_145189075	DB~NBPF_core~76	CONTAINS	DNA	0.8727	0.6600	+	26-4971	20812-25720	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_146189554_146215274	DB~NBPF_core~76	CONTAINS	DNA	0.8727	0.6600	+	20812-25720	26-4971	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_145181583_145189075	L~chr1_146679786_146702814	DNA_DUPLICATION	DNA	0.8685	0.6580	+	26-4956	18128-23028	DNA_ONLY	UNROOTED
NBPF_core	L~chr1_145181583_145189075	DB~NBPF_core~77	CONTAINS	DNA	0.8685	0.6580	+	26-4956	18128-23028	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_146679786_146702814	DB~NBPF_core~77	CONTAINS	DNA	0.8685	0.6580	+	18128-23028	26-4956	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_145181583_145189075	L~chr1_147812240_147817768	DNA_DUPLICATION	DNA	0.9215	1.0000	+	2009-7492	0-5528	RNA_DNA	UNROOTED
NBPF_core	L~chr1_145181583_145189075	DB~NBPF_core~78	CONTAINS	DNA	0.9215	1.0000	+	2009-7492	0-5528	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_147812240_147817768	DB~NBPF_core~78	CONTAINS	DNA	0.9215	1.0000	+	0-5528	2009-7492	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_145181583_145189075	L~chr1_148602579_148620962	DNA_DUPLICATION	DNA	0.8736	0.6587	+	26-4961	13491-18383	DNA_ONLY	UNROOTED
NBPF_core	L~chr1_145181583_145189075	DB~NBPF_core~79	CONTAINS	DNA	0.8736	0.6587	+	26-4961	13491-18383	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_148602579_148620962	DB~NBPF_core~79	CONTAINS	DNA	0.8736	0.6587	+	13491-18383	26-4961	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_145181583_145189075	L~chr1_148676047_148680542	DNA_DUPLICATION	DNA	0.9380	0.9971	+	3033-7492	0-4482	RNA_DNA	UNROOTED
NBPF_core	L~chr1_145181583_145189075	DB~NBPF_core~80	CONTAINS	DNA	0.9380	0.9971	+	3033-7492	0-4482	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_148676047_148680542	DB~NBPF_core~80	CONTAINS	DNA	0.9380	0.9971	+	0-4482	3033-7492	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_145721210_145740087	L~chr1_146189554_146215274	DNA_DUPLICATION	DNA	0.9800	0.8621	+	189-16462	9506-25720	DNA_ONLY	UNROOTED
NBPF_core	L~chr1_145721210_145740087	DB~NBPF_core~81	CONTAINS	DNA	0.9800	0.8621	+	189-16462	9506-25720	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_146189554_146215274	DB~NBPF_core~81	CONTAINS	DNA	0.9800	0.8621	+	9506-25720	189-16462	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_145721210_145740087	L~chr1_146679786_146702814	DNA_DUPLICATION	DNA	0.9715	0.8613	+	189-16447	6824-23028	RNA_DNA	UNROOTED
NBPF_core	L~chr1_145721210_145740087	DB~NBPF_core~82	CONTAINS	DNA	0.9715	0.8613	+	189-16447	6824-23028	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_146679786_146702814	DB~NBPF_core~82	CONTAINS	DNA	0.9715	0.8613	+	6824-23028	189-16447	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_145721210_145740087	L~chr1_147812240_147817768	DNA_DUPLICATION	DNA	0.9800	0.9812	+	13477-18877	0-5424	RNA_DNA	UNROOTED
NBPF_core	L~chr1_145721210_145740087	DB~NBPF_core~83	CONTAINS	DNA	0.9800	0.9812	+	13477-18877	0-5424	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_147812240_147817768	DB~NBPF_core~83	CONTAINS	DNA	0.9800	0.9812	+	0-5424	13477-18877	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_145721210_145740087	L~chr1_148602579_148620962	DNA_DUPLICATION	DNA	0.9827	0.8950	+	0-16452	1930-18383	RNA_DNA	UNROOTED
NBPF_core	L~chr1_145721210_145740087	DB~NBPF_core~84	CONTAINS	DNA	0.9827	0.8950	+	0-16452	1930-18383	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_148602579_148620962	DB~NBPF_core~84	CONTAINS	DNA	0.9827	0.8950	+	1930-18383	0-16452	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_145721210_145740087	L~chr1_148676047_148680542	DNA_DUPLICATION	DNA	0.9874	0.9740	+	14479-18877	0-4378	DNA_ONLY	UNROOTED
NBPF_core	L~chr1_145721210_145740087	DB~NBPF_core~85	CONTAINS	DNA	0.9874	0.9740	+	14479-18877	0-4378	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_148676047_148680542	DB~NBPF_core~85	CONTAINS	DNA	0.9874	0.9740	+	0-4378	14479-18877	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_145721210_145740087	L~chr1_144699240_144702777	DNA_DUPLICATION	DNA	0.9813	1.0000	-	5361-8898	0-3537	DNA_ONLY	UNROOTED
NBPF_core	L~chr1_145721210_145740087	DB~NBPF_core~86	CONTAINS	DNA	0.9813	1.0000	-	5361-8898	0-3537	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_144699240_144702777	DB~NBPF_core~86	CONTAINS	DNA	0.9813	1.0000	-	0-3537	5361-8898	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_146189554_146215274	L~chr1_146679786_146702814	DNA_DUPLICATION	DNA	0.9783	0.9992	+	2662-25705	18-23028	RNA_DNA	UNROOTED
NBPF_core	L~chr1_146189554_146215274	DB~NBPF_core~87	CONTAINS	DNA	0.9783	0.9992	+	2662-25705	18-23028	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_146679786_146702814	DB~NBPF_core~87	CONTAINS	DNA	0.9783	0.9992	+	18-23028	2662-25705	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_146189554_146215274	L~chr1_147812240_147817768	DNA_DUPLICATION	DNA	0.8385	0.7395	+	21162-25191	1-4089	DNA_ONLY	UNROOTED
NBPF_core	L~chr1_146189554_146215274	DB~NBPF_core~88	CONTAINS	DNA	0.8385	0.7395	+	21162-25191	1-4089	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_147812240_147817768	DB~NBPF_core~88	CONTAINS	DNA	0.8385	0.7395	+	1-4089	21162-25191	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_146189554_146215274	L~chr1_148602579_148620962	DNA_DUPLICATION	DNA	0.9777	0.8847	+	9506-25710	2120-18383	RNA_DNA	UNROOTED
NBPF_core	L~chr1_146189554_146215274	DB~NBPF_core~89	CONTAINS	DNA	0.9777	0.8847	+	9506-25710	2120-18383	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_148602579_148620962	DB~NBPF_core~89	CONTAINS	DNA	0.9777	0.8847	+	2120-18383	9506-25710	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_146189554_146215274	L~chr1_148676047_148680542	DNA_DUPLICATION	DNA	0.8342	0.6770	+	22190-25191	0-3043	DNA_ONLY	UNROOTED
NBPF_core	L~chr1_146189554_146215274	DB~NBPF_core~90	CONTAINS	DNA	0.8342	0.6770	+	22190-25191	0-3043	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_148676047_148680542	DB~NBPF_core~90	CONTAINS	DNA	0.8342	0.6770	+	0-3043	22190-25191	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_146189554_146215274	L~chr1_144699240_144702777	DNA_DUPLICATION	DNA	0.9850	1.0000	-	14617-18155	0-3537	DNA_ONLY	UNROOTED
NBPF_core	L~chr1_146189554_146215274	DB~NBPF_core~91	CONTAINS	DNA	0.9850	1.0000	-	14617-18155	0-3537	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_144699240_144702777	DB~NBPF_core~91	CONTAINS	DNA	0.9850	1.0000	-	0-3537	14617-18155	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_146679786_146702814	L~chr1_147812240_147817768	DNA_DUPLICATION	DNA	0.8385	0.7395	+	18481-22514	1-4089	DNA_ONLY	UNROOTED
NBPF_core	L~chr1_146679786_146702814	DB~NBPF_core~92	CONTAINS	DNA	0.8385	0.7395	+	18481-22514	1-4089	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_147812240_147817768	DB~NBPF_core~92	CONTAINS	DNA	0.8385	0.7395	+	1-4089	18481-22514	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_146679786_146702814	L~chr1_148602579_148620962	DNA_DUPLICATION	DNA	0.9707	0.8844	+	6824-23028	2120-18378	RNA_DNA	UNROOTED
NBPF_core	L~chr1_146679786_146702814	DB~NBPF_core~93	CONTAINS	DNA	0.9707	0.8844	+	6824-23028	2120-18378	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_148602579_148620962	DB~NBPF_core~93	CONTAINS	DNA	0.9707	0.8844	+	2120-18378	6824-23028	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_146679786_146702814	L~chr1_148676047_148680542	DNA_DUPLICATION	DNA	0.8338	0.6770	+	19517-22514	0-3043	DNA_ONLY	UNROOTED
NBPF_core	L~chr1_146679786_146702814	DB~NBPF_core~94	CONTAINS	DNA	0.8338	0.6770	+	19517-22514	0-3043	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_148676047_148680542	DB~NBPF_core~94	CONTAINS	DNA	0.8338	0.6770	+	0-3043	19517-22514	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_146679786_146702814	L~chr1_144699240_144702777	DNA_DUPLICATION	DNA	0.9858	1.0000	-	11930-15474	0-3537	DNA_ONLY	UNROOTED
NBPF_core	L~chr1_146679786_146702814	DB~NBPF_core~95	CONTAINS	DNA	0.9858	1.0000	-	11930-15474	0-3537	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_144699240_144702777	DB~NBPF_core~95	CONTAINS	DNA	0.9858	1.0000	-	0-3537	11930-15474	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_147812240_147817768	L~chr1_148602579_148620962	DNA_DUPLICATION	DNA	0.8372	0.7395	+	1-4089	13841-17864	DNA_ONLY	UNROOTED
NBPF_core	L~chr1_147812240_147817768	DB~NBPF_core~96	CONTAINS	DNA	0.8372	0.7395	+	1-4089	13841-17864	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_148602579_148620962	DB~NBPF_core~96	CONTAINS	DNA	0.8372	0.7395	+	13841-17864	1-4089	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_147812240_147817768	L~chr1_148676047_148680542	DNA_DUPLICATION	DNA	0.9821	0.9971	+	1001-5528	0-4482	RNA_DNA	UNROOTED
NBPF_core	L~chr1_147812240_147817768	DB~NBPF_core~97	CONTAINS	DNA	0.9821	0.9971	+	1001-5528	0-4482	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_148676047_148680542	DB~NBPF_core~97	CONTAINS	DNA	0.9821	0.9971	+	0-4482	1001-5528	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_148602579_148620962	L~chr1_148676047_148680542	DNA_DUPLICATION	DNA	0.8325	0.6770	+	14869-17864	0-3043	DNA_ONLY	UNROOTED
NBPF_core	L~chr1_148602579_148620962	DB~NBPF_core~98	CONTAINS	DNA	0.8325	0.6770	+	14869-17864	0-3043	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_148676047_148680542	DB~NBPF_core~98	CONTAINS	DNA	0.8325	0.6770	+	0-3043	14869-17864	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_148602579_148620962	L~chr1_144699240_144702777	DNA_DUPLICATION	DNA	0.9827	1.0000	-	7295-10836	0-3537	DNA_ONLY	UNROOTED
NBPF_core	L~chr1_148602579_148620962	DB~NBPF_core~99	CONTAINS	DNA	0.9827	1.0000	-	7295-10836	0-3537	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_144699240_144702777	DB~NBPF_core~99	CONTAINS	DNA	0.9827	1.0000	-	0-3537	7295-10836	minimap2_PAF	UNROOTED
NBPF_repeat_bridge	L~chr12_110591816_110607946	L~chr14_18170236_18190010	RNA_HOMOLOGY	RNA	0.8826	0.5634	+	858-1995	820-1979	fresh_Er	UNROOTED
NBPF_repeat_bridge	L~chr12_110591816_110607946	RB~NBPF_repeat_bridge~0	CONTAINS	RNA	0.8826	0.5634	+	858-1995	820-1979	minimap2_PAF	UNROOTED
NBPF_repeat_bridge	L~chr14_18170236_18190010	RB~NBPF_repeat_bridge~0	CONTAINS	RNA	0.8826	0.5634	+	820-1979	858-1995	minimap2_PAF	UNROOTED
NBPF_repeat_bridge	L~chr12_110591816_110607946	L~chr2_110773830_110806970	RNA_HOMOLOGY	RNA	0.8798	0.5634	+	858-1995	1475-2637	fresh_Er	UNROOTED
NBPF_repeat_bridge	L~chr12_110591816_110607946	RB~NBPF_repeat_bridge~1	CONTAINS	RNA	0.8798	0.5634	+	858-1995	1475-2637	minimap2_PAF	UNROOTED
NBPF_repeat_bridge	L~chr2_110773830_110806970	RB~NBPF_repeat_bridge~1	CONTAINS	RNA	0.8798	0.5634	+	1475-2637	858-1995	minimap2_PAF	UNROOTED
NBPF_repeat_bridge	L~chr12_110591816_110607946	L~chr20_5512078_5518490	RNA_HOMOLOGY	RNA	0.8838	0.5644	+	861-2000	2678-3837	fresh_Er	UNROOTED
NBPF_repeat_bridge	L~chr12_110591816_110607946	RB~NBPF_repeat_bridge~2	CONTAINS	RNA	0.8838	0.5644	+	861-2000	2678-3837	minimap2_PAF	UNROOTED
NBPF_repeat_bridge	L~chr20_5512078_5518490	RB~NBPF_repeat_bridge~2	CONTAINS	RNA	0.8838	0.5644	+	2678-3837	861-2000	minimap2_PAF	UNROOTED
NBPF_repeat_bridge	L~chr12_110591816_110607946	L~chr8_82275840_82283845	RNA_HOMOLOGY	RNA	0.8869	0.5659	+	858-2000	2219-3374	fresh_Er	UNROOTED
NBPF_repeat_bridge	L~chr12_110591816_110607946	RB~NBPF_repeat_bridge~3	CONTAINS	RNA	0.8869	0.5659	+	858-2000	2219-3374	minimap2_PAF	UNROOTED
NBPF_repeat_bridge	L~chr8_82275840_82283845	RB~NBPF_repeat_bridge~3	CONTAINS	RNA	0.8869	0.5659	+	2219-3374	858-2000	minimap2_PAF	UNROOTED
NBPF_repeat_bridge	L~chr12_110591816_110607946	L~chr15_46535297_46542401	RNA_HOMOLOGY	RNA	0.8655	0.5461	+	858-1960	4427-5540	fresh_Er	UNROOTED
NBPF_repeat_bridge	L~chr12_110591816_110607946	RB~NBPF_repeat_bridge~4	CONTAINS	RNA	0.8655	0.5461	+	858-1960	4427-5540	minimap2_PAF	UNROOTED
NBPF_repeat_bridge	L~chr15_46535297_46542401	RB~NBPF_repeat_bridge~4	CONTAINS	RNA	0.8655	0.5461	+	4427-5540	858-1960	minimap2_PAF	UNROOTED
NBPF_repeat_bridge	L~chr12_110591816_110607946	L~chr7_54952741_54954933	RNA_HOMOLOGY	RNA	0.8018	0.5074	+	860-1884	401-1431	fresh_Er	UNROOTED
NBPF_repeat_bridge	L~chr12_110591816_110607946	RB~NBPF_repeat_bridge~5	CONTAINS	RNA	0.8018	0.5074	+	860-1884	401-1431	minimap2_PAF	UNROOTED
NBPF_repeat_bridge	L~chr7_54952741_54954933	RB~NBPF_repeat_bridge~5	CONTAINS	RNA	0.8018	0.5074	+	401-1431	860-1884	minimap2_PAF	UNROOTED
NBPF_repeat_bridge	L~chr14_18170236_18190010	L~chr2_110773830_110806970	RNA_HOMOLOGY	RNA	0.8717	0.6923	+	432-1996	1162-2657	fresh_Er	UNROOTED
NBPF_repeat_bridge	L~chr14_18170236_18190010	RB~NBPF_repeat_bridge~6	CONTAINS	RNA	0.8717	0.6923	+	432-1996	1162-2657	minimap2_PAF	UNROOTED
NBPF_repeat_bridge	L~chr2_110773830_110806970	RB~NBPF_repeat_bridge~6	CONTAINS	RNA	0.8717	0.6923	+	1162-2657	432-1996	minimap2_PAF	UNROOTED
NBPF_repeat_bridge	L~chr14_18170236_18190010	L~chr20_5512078_5518490	RNA_HOMOLOGY	RNA	0.8826	0.5157	+	823-1988	2678-3843	fresh_Er	UNROOTED
NBPF_repeat_bridge	L~chr14_18170236_18190010	RB~NBPF_repeat_bridge~7	CONTAINS	RNA	0.8826	0.5157	+	823-1988	2678-3843	minimap2_PAF	UNROOTED
NBPF_repeat_bridge	L~chr20_5512078_5518490	RB~NBPF_repeat_bridge~7	CONTAINS	RNA	0.8826	0.5157	+	2678-3843	823-1988	minimap2_PAF	UNROOTED
NBPF_repeat_bridge	L~chr14_18170236_18190010	L~chr8_82275840_82283845	RNA_HOMOLOGY	RNA	0.8786	0.6888	+	430-1986	1904-3377	fresh_Er	UNROOTED
NBPF_repeat_bridge	L~chr14_18170236_18190010	RB~NBPF_repeat_bridge~8	CONTAINS	RNA	0.8786	0.6888	+	430-1986	1904-3377	minimap2_PAF	UNROOTED
NBPF_repeat_bridge	L~chr8_82275840_82283845	RB~NBPF_repeat_bridge~8	CONTAINS	RNA	0.8786	0.6888	+	1904-3377	430-1986	minimap2_PAF	UNROOTED
NBPF_repeat_bridge	L~chr14_18170236_18190010	L~chr1_224377066_224384199	RNA_HOMOLOGY	RNA	0.7778	0.5923	+	460-1798	5580-6831	fresh_Er	UNROOTED
NBPF_repeat_bridge	L~chr14_18170236_18190010	RB~NBPF_repeat_bridge~9	CONTAINS	RNA	0.7778	0.5923	+	460-1798	5580-6831	minimap2_PAF	UNROOTED
NBPF_repeat_bridge	L~chr1_224377066_224384199	RB~NBPF_repeat_bridge~9	CONTAINS	RNA	0.7778	0.5923	+	5580-6831	460-1798	minimap2_PAF	UNROOTED
NBPF_repeat_bridge	L~chr14_18170236_18190010	L~chr15_46535297_46542401	RNA_HOMOLOGY	RNA	0.8565	0.5896	+	617-1949	4302-5546	fresh_Er	UNROOTED
NBPF_repeat_bridge	L~chr14_18170236_18190010	RB~NBPF_repeat_bridge~10	CONTAINS	RNA	0.8565	0.5896	+	617-1949	4302-5546	minimap2_PAF	UNROOTED
NBPF_repeat_bridge	L~chr15_46535297_46542401	RB~NBPF_repeat_bridge~10	CONTAINS	RNA	0.8565	0.5896	+	4302-5546	617-1949	minimap2_PAF	UNROOTED
NBPF_repeat_bridge	L~chr14_18170236_18190010	L~chr7_54952741_54954933	RNA_HOMOLOGY	RNA	0.7933	0.6505	+	430-1930	86-1512	fresh_Er	UNROOTED
NBPF_repeat_bridge	L~chr14_18170236_18190010	RB~NBPF_repeat_bridge~11	CONTAINS	RNA	0.7933	0.6505	+	430-1930	86-1512	minimap2_PAF	UNROOTED
NBPF_repeat_bridge	L~chr7_54952741_54954933	RB~NBPF_repeat_bridge~11	CONTAINS	RNA	0.7933	0.6505	+	86-1512	430-1930	minimap2_PAF	UNROOTED
NBPF_repeat_bridge	L~chr14_31943082_31948334	L~chr6_143315899_143338050	RNA_HOMOLOGY	RNA	0.8893	0.5802	+	1235-3229	5-2036	fresh_Er	UNROOTED
NBPF_repeat_bridge	L~chr14_31943082_31948334	RB~NBPF_repeat_bridge~12	CONTAINS	RNA	0.8893	0.5802	+	1235-3229	5-2036	minimap2_PAF	UNROOTED
NBPF_repeat_bridge	L~chr6_143315899_143338050	RB~NBPF_repeat_bridge~12	CONTAINS	RNA	0.8893	0.5802	+	5-2036	1235-3229	minimap2_PAF	UNROOTED
NBPF_repeat_bridge	L~chr18_79318414_79365251	L~chr2_110773830_110806970	RNA_HOMOLOGY	RNA	0.9631	0.6098	+	693-1776	696-1779	fresh_Er	UNROOTED
NBPF_repeat_bridge	L~chr18_79318414_79365251	RB~NBPF_repeat_bridge~13	CONTAINS	RNA	0.9631	0.6098	+	693-1776	696-1779	minimap2_PAF	UNROOTED
NBPF_repeat_bridge	L~chr2_110773830_110806970	RB~NBPF_repeat_bridge~13	CONTAINS	RNA	0.9631	0.6098	+	696-1779	693-1776	minimap2_PAF	UNROOTED
NBPF_repeat_bridge	L~chr18_79318414_79365251	L~chr8_82275840_82283845	RNA_HOMOLOGY	RNA	0.9244	0.6098	+	693-1776	1439-2523	fresh_Er	UNROOTED
NBPF_repeat_bridge	L~chr18_79318414_79365251	RB~NBPF_repeat_bridge~14	CONTAINS	RNA	0.9244	0.6098	+	693-1776	1439-2523	minimap2_PAF	UNROOTED
NBPF_repeat_bridge	L~chr8_82275840_82283845	RB~NBPF_repeat_bridge~14	CONTAINS	RNA	0.9244	0.6098	+	1439-2523	693-1776	minimap2_PAF	UNROOTED
NBPF_repeat_bridge	L~chr18_79318414_79365251	L~chr1_224377066_224384199	RNA_HOMOLOGY	RNA	0.7799	0.6030	+	699-1770	5126-6162	fresh_Er	UNROOTED
NBPF_repeat_bridge	L~chr18_79318414_79365251	RB~NBPF_repeat_bridge~15	CONTAINS	RNA	0.7799	0.6030	+	699-1770	5126-6162	minimap2_PAF	UNROOTED
NBPF_repeat_bridge	L~chr1_224377066_224384199	RB~NBPF_repeat_bridge~15	CONTAINS	RNA	0.7799	0.6030	+	5126-6162	699-1770	minimap2_PAF	UNROOTED
NBPF_repeat_bridge	L~chr18_79318414_79365251	L~chr15_40664879_40672646	RNA_HOMOLOGY	RNA	0.7716	0.5738	+	750-1769	5449-6483	fresh_Er	UNROOTED
NBPF_repeat_bridge	L~chr18_79318414_79365251	RB~NBPF_repeat_bridge~16	CONTAINS	RNA	0.7716	0.5738	+	750-1769	5449-6483	minimap2_PAF	UNROOTED
NBPF_repeat_bridge	L~chr15_40664879_40672646	RB~NBPF_repeat_bridge~16	CONTAINS	RNA	0.7716	0.5738	+	5449-6483	750-1769	minimap2_PAF	UNROOTED
NBPF_repeat_bridge	L~chr2_110773830_110806970	L~chr8_82275840_82283845	RNA_HOMOLOGY	RNA	0.9096	0.9256	+	183-2645	926-3379	fresh_Er	UNROOTED
NBPF_repeat_bridge	L~chr2_110773830_110806970	RB~NBPF_repeat_bridge~17	CONTAINS	RNA	0.9096	0.9256	+	183-2645	926-3379	minimap2_PAF	UNROOTED
NBPF_repeat_bridge	L~chr8_82275840_82283845	RB~NBPF_repeat_bridge~17	CONTAINS	RNA	0.9096	0.9256	+	926-3379	183-2645	minimap2_PAF	UNROOTED
NBPF_repeat_bridge	L~chr2_110773830_110806970	L~chr1_224377066_224384199	RNA_HOMOLOGY	RNA	0.7856	0.6805	+	513-2323	4937-6699	fresh_Er	UNROOTED
NBPF_repeat_bridge	L~chr2_110773830_110806970	RB~NBPF_repeat_bridge~18	CONTAINS	RNA	0.7856	0.6805	+	513-2323	4937-6699	minimap2_PAF	UNROOTED
NBPF_repeat_bridge	L~chr1_224377066_224384199	RB~NBPF_repeat_bridge~18	CONTAINS	RNA	0.7856	0.6805	+	4937-6699	513-2323	minimap2_PAF	UNROOTED
NBPF_repeat_bridge	L~chr2_110773830_110806970	L~chr15_40664879_40672646	RNA_HOMOLOGY	RNA	0.7693	0.5038	+	479-1819	5175-6529	fresh_Er	UNROOTED
NBPF_repeat_bridge	L~chr2_110773830_110806970	RB~NBPF_repeat_bridge~19	CONTAINS	RNA	0.7693	0.5038	+	479-1819	5175-6529	minimap2_PAF	UNROOTED
NBPF_repeat_bridge	L~chr15_40664879_40672646	RB~NBPF_repeat_bridge~19	CONTAINS	RNA	0.7693	0.5038	+	5175-6529	479-1819	minimap2_PAF	UNROOTED
NBPF_repeat_bridge	L~chr2_110773830_110806970	L~chr7_54952741_54954933	RNA_HOMOLOGY	RNA	0.8210	0.5164	+	1162-2297	88-1220	fresh_Er	UNROOTED
NBPF_repeat_bridge	L~chr2_110773830_110806970	RB~NBPF_repeat_bridge~20	CONTAINS	RNA	0.8210	0.5164	+	1162-2297	88-1220	minimap2_PAF	UNROOTED
NBPF_repeat_bridge	L~chr7_54952741_54954933	RB~NBPF_repeat_bridge~20	CONTAINS	RNA	0.8210	0.5164	+	88-1220	1162-2297	minimap2_PAF	UNROOTED
NBPF_repeat_bridge	L~chr5_86491157_86514189	L~chr15_40664879_40672646	RNA_HOMOLOGY	RNA	0.7545	0.8758	+	340-2921	3225-5824	fresh_Er	UNROOTED
NBPF_repeat_bridge	L~chr5_86491157_86514189	RB~NBPF_repeat_bridge~21	CONTAINS	RNA	0.7545	0.8758	+	340-2921	3225-5824	minimap2_PAF	UNROOTED
NBPF_repeat_bridge	L~chr15_40664879_40672646	RB~NBPF_repeat_bridge~21	CONTAINS	RNA	0.7545	0.8758	+	3225-5824	340-2921	minimap2_PAF	UNROOTED
NBPF_repeat_bridge	L~chr8_82275840_82283845	L~chr1_224377066_224384199	RNA_HOMOLOGY	RNA	0.7739	0.5506	+	1257-3127	4937-6768	fresh_Er	UNROOTED
NBPF_repeat_bridge	L~chr8_82275840_82283845	RB~NBPF_repeat_bridge~22	CONTAINS	RNA	0.7739	0.5506	+	1257-3127	4937-6768	minimap2_PAF	UNROOTED
NBPF_repeat_bridge	L~chr1_224377066_224384199	RB~NBPF_repeat_bridge~22	CONTAINS	RNA	0.7739	0.5506	+	4937-6768	1257-3127	minimap2_PAF	UNROOTED
NBPF_repeat_bridge	L~chr8_82275840_82283845	L~chr7_54952741_54954933	RNA_HOMOLOGY	RNA	0.8200	0.5178	+	1903-3033	85-1220	fresh_Er	UNROOTED
NBPF_repeat_bridge	L~chr8_82275840_82283845	RB~NBPF_repeat_bridge~23	CONTAINS	RNA	0.8200	0.5178	+	1903-3033	85-1220	minimap2_PAF	UNROOTED
NBPF_repeat_bridge	L~chr7_54952741_54954933	RB~NBPF_repeat_bridge~23	CONTAINS	RNA	0.8200	0.5178	+	85-1220	1903-3033	minimap2_PAF	UNROOTED
NBPF_repeat_bridge	L~chr1_224377066_224384199	L~chr7_54952741_54954933	RNA_HOMOLOGY	RNA	0.7973	0.6437	+	5580-6989	118-1529	fresh_Er	UNROOTED
