dn_a	dn_b	n_exon_a	n_exon_b	n_exon_min	colinear	colinear_nd	n_matched	exon_match_frac	mean_matched_id	best_exon_id	isolated_domain	colinear_50	colinear_60	colinear_65	colinear_70	colinear_75	colinear_80
DN_NC_073244.2_17831067_3	DN_NC_073244.2_18649721_4	3	4	3	1	1	1	0.3333	0.8492	0.8571	1	3	2	1	1	1	1
DN_NC_073244.2_17831067_3	DN_NC_073244.2_26156853_4	3	4	3	1	1	1	0.3333	0.8095	0.8095	1	3	2	2	1	1	1
DN_NC_073244.2_17831067_3	DN_NC_073244.2_8619131_4	3	4	3	1	1	1	0.3333	0.8175	0.8175	1	3	1	1	1	1	1
DN_NC_073244.2_17831067_3	DN_NC_073244.2_8680135_4	3	4	3	1	1	1	0.3333	0.8254	0.8254	1	3	1	1	1	1	1
DN_NC_073244.2_17831067_3	DN_NC_073244.2_8711681_4	3	4	3	1	1	1	0.3333	0.7857	0.7857	1	2	2	1	1	1	0
DN_NC_073244.2_17846610_4	DN_NC_073244.2_17876785_4	4	4	4	3	3	3	0.75	0.8916	0.9667	0	4	4	4	3	3	2
DN_NC_073244.2_17846610_4	DN_NC_073244.2_17922158_4	4	4	4	3	3	3	0.75	0.9104	1.0	0	4	4	4	3	3	2
DN_NC_073244.2_17846610_4	DN_NC_073244.2_17960497_4	4	4	4	3	3	3	0.75	0.8754	0.9286	0	4	4	4	3	3	2
DN_NC_073244.2_17846610_4	DN_NC_073244.2_17994654_4	4	4	4	3	3	3	0.75	0.8906	0.9833	0	4	4	4	3	2	2
DN_NC_073244.2_17846610_4	DN_NC_073244.2_18045307_2	4	2	2	0	0	0	0.0	0.0	0.0	0	2	2	1	0	0	0
DN_NC_073244.2_17846610_4	DN_NC_073244.2_18047026_4	4	4	4	3	3	3	0.75	0.7808	0.8492	0	4	3	3	3	2	1
DN_NC_073244.2_17846610_4	DN_NC_073244.2_18096775_3	4	3	3	2	2	2	0.6667	0.8046	0.8537	0	3	3	2	2	2	1
DN_NC_073244.2_17846610_4	DN_NC_073244.2_18201516_4	4	4	4	2	2	2	0.5	0.7996	0.8492	0	4	3	2	2	2	1
DN_NC_073244.2_17846610_4	DN_NC_073244.2_18307855_4	4	4	4	2	2	2	0.5	0.8127	0.8254	0	4	3	2	2	2	2
DN_NC_073244.2_17846610_4	DN_NC_073244.2_18356684_4	4	4	4	2	2	2	0.5	0.7552	0.7937	0	4	3	2	2	1	0
DN_NC_073244.2_17846610_4	DN_NC_073244.2_18385030_4	4	4	4	2	2	2	0.5	0.7556	0.7778	0	4	3	2	2	1	0
DN_NC_073244.2_17846610_4	DN_NC_073244.2_18426035_4	4	4	4	2	2	2	0.5	0.7679	0.7937	0	3	2	2	2	2	0
DN_NC_073244.2_17846610_4	DN_NC_073244.2_18470484_4	4	4	4	2	2	2	0.5	0.7679	0.7937	0	4	3	2	2	2	0
DN_NC_073244.2_17846610_4	DN_NC_073244.2_18564507_4	4	4	4	2	2	2	0.5	0.7833	0.8333	0	4	4	2	2	1	1
DN_NC_073244.2_17846610_4	DN_NC_073244.2_18649721_4	4	4	4	2	2	2	0.5	0.7829	0.8492	0	4	3	2	2	1	1
DN_NC_073244.2_17846610_4	DN_NC_073244.2_26156853_4	4	4	4	2	2	2	0.5	0.7599	0.7698	0	4	3	2	2	2	0
DN_NC_073244.2_17846610_4	DN_NC_073244.2_8680135_4	4	4	4	1	1	1	0.25	0.8413	0.8413	1	3	1	1	1	1	1
DN_NC_073244.2_17846610_4	DN_NC_073244.2_8711681_4	4	4	4	1	1	1	0.25	0.7937	0.7937	1	3	2	1	1	1	0
DN_NC_073244.2_17876785_4	DN_NC_073244.2_17922158_4	4	4	4	3	3	3	0.75	0.928	0.9667	0	4	4	4	3	3	3
DN_NC_073244.2_17876785_4	DN_NC_073244.2_17960497_4	4	4	4	4	4	4	1.0	0.8717	0.9444	0	4	4	4	4	4	3
DN_NC_073244.2_17876785_4	DN_NC_073244.2_17994654_4	4	4	4	3	3	3	0.75	0.9154	0.9833	0	4	4	4	3	3	3
DN_NC_073244.2_17876785_4	DN_NC_073244.2_18045307_2	4	2	2	0	0	0	0.0	0.0	0.0	0	2	2	0	0	0	0
DN_NC_073244.2_17876785_4	DN_NC_073244.2_18047026_4	4	4	4	3	3	3	0.75	0.7949	0.881	0	4	4	3	3	2	1
DN_NC_073244.2_17876785_4	DN_NC_073244.2_18096775_3	4	3	3	2	2	2	0.6667	0.7845	0.8537	0	3	3	2	2	1	1
DN_NC_073244.2_17876785_4	DN_NC_073244.2_18124175_2	4	2	2	0	0	0	0.0	0.0	0.0	0	2	2	0	0	0	0
DN_NC_073244.2_17876785_4	DN_NC_073244.2_18201516_4	4	4	4	2	2	2	0.5	0.8079	0.8492	0	4	3	2	2	2	1
DN_NC_073244.2_17876785_4	DN_NC_073244.2_18307855_4	4	4	4	2	2	2	0.5	0.8206	0.8413	0	4	3	2	2	2	2
DN_NC_073244.2_17876785_4	DN_NC_073244.2_18356684_4	4	4	4	2	2	2	0.5	0.7631	0.8095	0	4	3	2	2	1	1
DN_NC_073244.2_17876785_4	DN_NC_073244.2_18426035_4	4	4	4	2	2	2	0.5	0.7758	0.8016	0	4	3	2	2	2	1
DN_NC_073244.2_17876785_4	DN_NC_073244.2_18470484_4	4	4	4	2	2	2	0.5	0.7758	0.8016	0	4	3	2	2	2	1
DN_NC_073244.2_17876785_4	DN_NC_073244.2_18614963_5	4	5	4	2	2	2	0.5	0.7837	0.8175	0	4	2	2	2	2	1
DN_NC_073244.2_17876785_4	DN_NC_073244.2_26156853_4	4	4	4	2	2	2	0.5	0.7722	0.7778	0	4	3	2	2	2	0
DN_NC_073244.2_17876785_4	DN_NC_073244.2_8619131_4	4	4	4	1	1	1	0.25	0.8254	0.8254	1	3	1	1	1	1	1
DN_NC_073244.2_17876785_4	DN_NC_073244.2_8680135_4	4	4	4	1	1	1	0.25	0.8333	0.8333	1	3	2	1	1	1	1
DN_NC_073244.2_17876785_4	DN_NC_073244.2_8711681_4	4	4	4	1	1	1	0.25	0.7857	0.7857	1	1	1	1	1	1	0
DN_NC_073244.2_17922158_4	DN_NC_073244.2_17960497_4	4	4	4	4	4	4	1.0	0.8509	0.9365	0	4	4	4	4	3	3
DN_NC_073244.2_17922158_4	DN_NC_073244.2_17994654_4	4	4	4	3	3	3	0.75	0.9275	0.9833	0	4	4	3	3	3	3
DN_NC_073244.2_17922158_4	DN_NC_073244.2_18045307_2	4	2	2	0	0	0	0.0	0.0	0.0	0	2	2	0	0	0	0
DN_NC_073244.2_17922158_4	DN_NC_073244.2_18047026_4	4	4	4	2	2	2	0.5	0.804	0.8413	0	3	3	2	2	2	1
DN_NC_073244.2_17922158_4	DN_NC_073244.2_18096775_3	4	3	3	1	1	1	0.3333	0.8455	0.8455	1	3	3	2	1	1	1
DN_NC_073244.2_17922158_4	DN_NC_073244.2_18201516_4	4	4	4	2	2	2	0.5	0.7996	0.8492	0	4	2	2	2	2	1
DN_NC_073244.2_17922158_4	DN_NC_073244.2_18232282_4	4	4	4	2	2	2	0.5	0.779	0.8413	0	3	2	2	2	1	1
DN_NC_073244.2_17922158_4	DN_NC_073244.2_18307855_4	4	4	4	2	2	2	0.5	0.8167	0.8333	0	4	2	2	2	2	2
DN_NC_073244.2_17922158_4	DN_NC_073244.2_18356684_4	4	4	4	2	2	2	0.5	0.7591	0.8016	0	3	2	2	2	1	1
DN_NC_073244.2_17922158_4	DN_NC_073244.2_18426035_4	4	4	4	2	2	2	0.5	0.7639	0.7857	0	4	2	2	2	2	0
DN_NC_073244.2_17922158_4	DN_NC_073244.2_18470484_4	4	4	4	2	2	2	0.5	0.7639	0.7857	0	4	3	2	2	2	0
DN_NC_073244.2_17922158_4	DN_NC_073244.2_18564507_4	4	4	4	2	2	2	0.5	0.7873	0.8413	0	4	2	2	2	1	1
DN_NC_073244.2_17922158_4	DN_NC_073244.2_18614963_5	4	5	4	2	2	2	0.5	0.7877	0.8254	0	4	2	2	2	2	1
DN_NC_073244.2_17922158_4	DN_NC_073244.2_26156853_4	4	4	4	2	2	2	0.5	0.7639	0.7778	0	4	2	2	2	2	0
DN_NC_073244.2_17922158_4	DN_NC_073244.2_8680135_4	4	4	4	1	1	1	0.25	0.8413	0.8413	1	2	1	1	1	1	1
DN_NC_073244.2_17922158_4	DN_NC_073244.2_8711681_4	4	4	4	1	1	1	0.25	0.8095	0.8095	1	2	1	1	1	1	1
DN_NC_073244.2_17960497_4	DN_NC_073244.2_17994654_4	4	4	4	3	3	3	0.75	0.8787	0.9286	0	3	3	3	3	3	3
DN_NC_073244.2_17960497_4	DN_NC_073244.2_18045307_2	4	2	2	0	0	0	0.0	0.0	0.0	0	2	2	1	0	0	0
DN_NC_073244.2_17960497_4	DN_NC_073244.2_18047026_4	4	4	4	3	3	3	0.75	0.765	0.8413	0	4	4	3	3	1	1
DN_NC_073244.2_17960497_4	DN_NC_073244.2_18096775_3	4	3	3	2	2	2	0.6667	0.7988	0.8537	0	3	3	2	2	1	1
DN_NC_073244.2_17960497_4	DN_NC_073244.2_18124175_2	4	2	2	0	0	0	0.0	0.0	0.0	0	2	1	1	0	0	0
DN_NC_073244.2_17960497_4	DN_NC_073244.2_18201516_4	4	4	4	2	2	2	0.5	0.7873	0.8413	0	4	3	2	2	1	1
DN_NC_073244.2_17960497_4	DN_NC_073244.2_18307855_4	4	4	4	2	2	2	0.5	0.7833	0.8333	0	4	3	3	2	1	1
DN_NC_073244.2_17960497_4	DN_NC_073244.2_18356684_4	4	4	4	1	1	1	0.25	0.8016	0.8016	1	4	4	2	1	1	1
DN_NC_073244.2_17960497_4	DN_NC_073244.2_18385030_4	4	4	4	2	2	2	0.5	0.7591	0.8016	0	4	3	2	2	1	1
DN_NC_073244.2_17960497_4	DN_NC_073244.2_18426035_4	4	4	4	2	2	2	0.5	0.7635	0.8016	0	3	2	2	2	1	1
DN_NC_073244.2_17960497_4	DN_NC_073244.2_18470484_4	4	4	4	2	2	2	0.5	0.7635	0.8016	0	4	3	3	2	1	1
DN_NC_073244.2_17960497_4	DN_NC_073244.2_18564507_4	4	4	4	2	2	2	0.5	0.771	0.8254	0	4	4	2	2	1	1
DN_NC_073244.2_17960497_4	DN_NC_073244.2_18614963_5	4	5	4	2	2	2	0.5	0.7591	0.8016	0	3	2	2	2	1	1
DN_NC_073244.2_17960497_4	DN_NC_073244.2_26156853_4	4	4	4	2	2	2	0.5	0.7389	0.7778	0	4	3	3	2	1	0
DN_NC_073244.2_17960497_4	DN_NC_073244.2_8619131_4	4	4	4	1	1	1	0.25	0.8095	0.8095	1	2	2	1	1	1	1
DN_NC_073244.2_17960497_4	DN_NC_073244.2_8711681_4	4	4	4	1	1	1	0.25	0.7937	0.7937	1	3	2	1	1	1	0
DN_NC_073244.2_17994654_4	DN_NC_073244.2_18047026_4	4	4	4	2	2	2	0.5	0.8	0.8333	0	3	2	2	2	2	1
DN_NC_073244.2_17994654_4	DN_NC_073244.2_18096775_3	4	3	3	1	1	1	0.3333	0.8374	0.8374	1	2	1	1	1	1	1
DN_NC_073244.2_17994654_4	DN_NC_073244.2_18201516_4	4	4	4	2	2	2	0.5	0.804	0.8413	0	4	3	2	2	2	1
DN_NC_073244.2_17994654_4	DN_NC_073244.2_18232282_4	4	4	4	2	2	2	0.5	0.7913	0.8492	0	2	2	2	2	1	1
DN_NC_073244.2_17994654_4	DN_NC_073244.2_18307855_4	4	4	4	2	2	2	0.5	0.8127	0.8254	0	4	3	2	2	2	2
DN_NC_073244.2_17994654_4	DN_NC_073244.2_18356684_4	4	4	4	2	2	2	0.5	0.7552	0.7937	0	3	2	2	2	1	0
DN_NC_073244.2_17994654_4	DN_NC_073244.2_18470484_4	4	4	4	2	2	2	0.5	0.7679	0.7937	0	4	3	2	2	2	0
DN_NC_073244.2_17994654_4	DN_NC_073244.2_8711681_4	4	4	4	1	1	1	0.25	0.8016	0.8095	1	2	1	1	1	1	1
DN_NC_073244.2_18045307_2	DN_NC_073244.2_18047026_4	2	4	2	2	2	2	1.0	1.0	1.0	0	2	2	2	2	2	2
DN_NC_073244.2_18045307_2	DN_NC_073244.2_18096775_3	2	3	2	0	0	0	0.0	0.0	0.0	0	2	2	2	0	0	0
DN_NC_073244.2_18045307_2	DN_NC_073244.2_18201516_4	2	4	2	0	0	0	0.0	0.0	0.0	0	2	1	0	0	0	0
DN_NC_073244.2_18045307_2	DN_NC_073244.2_18232282_4	2	4	2	0	0	0	0.0	0.0	0.0	0	1	0	0	0	0	0
DN_NC_073244.2_18045307_2	DN_NC_073244.2_18307855_4	2	4	2	0	0	0	0.0	0.0	0.0	0	2	1	0	0	0	0
DN_NC_073244.2_18045307_2	DN_NC_073244.2_18356684_4	2	4	2	0	0	0	0.0	0.0	0.0	0	2	1	0	0	0	0
DN_NC_073244.2_18045307_2	DN_NC_073244.2_18385030_4	2	4	2	0	0	0	0.0	0.0	0.0	0	2	0	0	0	0	0
DN_NC_073244.2_18045307_2	DN_NC_073244.2_18426035_4	2	4	2	0	0	0	0.0	0.0	0.0	0	2	0	0	0	0	0
DN_NC_073244.2_18045307_2	DN_NC_073244.2_18470484_4	2	4	2	0	0	0	0.0	0.0	0.0	0	2	1	0	0	0	0
DN_NC_073244.2_18045307_2	DN_NC_073244.2_18564507_4	2	4	2	0	0	0	0.0	0.0	0.0	0	2	0	0	0	0	0
DN_NC_073244.2_18045307_2	DN_NC_073244.2_18649721_4	2	4	2	0	0	0	0.0	0.0	0.0	0	2	1	0	0	0	0
DN_NC_073244.2_18045307_2	DN_NC_073244.2_26156853_4	2	4	2	0	0	0	0.0	0.0	0.0	0	2	0	0	0	0	0
DN_NC_073244.2_18045307_2	DN_NC_073244.2_8711681_4	2	4	2	0	0	0	0.0	0.0	0.0	0	1	0	0	0	0	0
DN_NC_073244.2_18047026_4	DN_NC_073244.2_18096775_3	4	3	3	2	2	2	0.6667	0.8087	0.8618	0	3	3	3	2	2	1
DN_NC_073244.2_18047026_4	DN_NC_073244.2_18201516_4	4	4	4	2	2	2	0.5	0.7992	0.8651	0	4	3	3	2	1	1
DN_NC_073244.2_18047026_4	DN_NC_073244.2_18307855_4	4	4	4	2	2	2	0.5	0.8238	0.881	0	4	3	3	2	2	1
DN_NC_073244.2_18047026_4	DN_NC_073244.2_18356684_4	4	4	4	2	2	2	0.5	0.7746	0.8492	0	4	3	3	2	1	1
DN_NC_073244.2_18047026_4	DN_NC_073244.2_18385030_4	4	4	4	2	2	2	0.5	0.7706	0.8413	0	3	2	2	2	1	1
DN_NC_073244.2_18047026_4	DN_NC_073244.2_18426035_4	4	4	4	2	2	2	0.5	0.7746	0.8492	0	3	2	2	2	1	1
DN_NC_073244.2_18047026_4	DN_NC_073244.2_18470484_4	4	4	4	2	2	2	0.5	0.7746	0.8492	0	4	3	3	2	1	1
DN_NC_073244.2_18047026_4	DN_NC_073244.2_18564507_4	4	4	4	2	2	2	0.5	0.7948	0.873	0	4	3	3	2	1	1
DN_NC_073244.2_18047026_4	DN_NC_073244.2_18614963_5	4	5	4	2	2	2	0.5	0.775	0.8333	0	3	2	2	2	1	1
DN_NC_073244.2_18047026_4	DN_NC_073244.2_18649721_4	4	4	4	1	1	1	0.25	0.8571	0.8571	1	4	3	3	1	1	1
DN_NC_073244.2_18047026_4	DN_NC_073244.2_26156853_4	4	4	4	1	1	1	0.25	0.8413	0.8413	1	3	2	2	1	1	1
DN_NC_073244.2_18047026_4	DN_NC_073244.2_8619131_4	4	4	4	1	1	1	0.25	0.8175	0.8175	1	2	2	1	1	1	1
DN_NC_073244.2_18047026_4	DN_NC_073244.2_8711681_4	4	4	4	1	1	1	0.25	0.8095	0.8095	1	3	2	1	1	1	1
DN_NC_073244.2_18096775_3	DN_NC_073244.2_18124193_3	3	3	3	1	1	1	0.3333	0.8943	0.8943	1	3	2	2	1	1	1
DN_NC_073244.2_18096775_3	DN_NC_073244.2_18201516_4	3	4	3	1	1	1	0.3333	0.9024	0.9024	1	3	2	2	1	1	1
DN_NC_073244.2_18096775_3	DN_NC_073244.2_18232282_4	3	4	3	1	1	1	0.3333	0.8374	0.8374	1	2	2	2	1	1	1
DN_NC_073244.2_18096775_3	DN_NC_073244.2_18307855_4	3	4	3	1	1	1	0.3333	0.8374	0.8374	1	3	2	1	1	1	1
DN_NC_073244.2_18096775_3	DN_NC_073244.2_18356684_4	3	4	3	1	1	1	0.3333	0.813	0.813	1	3	2	1	1	1	1
DN_NC_073244.2_18096775_3	DN_NC_073244.2_18385030_4	3	4	3	1	1	1	0.3333	0.8049	0.8049	1	2	2	1	1	1	1
DN_NC_073244.2_18096775_3	DN_NC_073244.2_18426035_4	3	4	3	1	1	1	0.3333	0.8211	0.8211	1	2	1	1	1	1	1
DN_NC_073244.2_18096775_3	DN_NC_073244.2_18470484_4	3	4	3	1	1	1	0.3333	0.8211	0.8211	1	3	2	2	1	1	1
DN_NC_073244.2_18096775_3	DN_NC_073244.2_18564507_4	3	4	3	1	1	1	0.3333	0.8455	0.8455	1	3	2	1	1	1	1
DN_NC_073244.2_18096775_3	DN_NC_073244.2_18614963_5	3	5	3	1	1	1	0.3333	0.8049	0.8049	1	2	1	1	1	1	1
DN_NC_073244.2_18096775_3	DN_NC_073244.2_18649721_4	3	4	3	1	1	1	0.3333	0.8537	0.8537	1	3	2	1	1	1	1
DN_NC_073244.2_18096775_3	DN_NC_073244.2_26156853_4	3	4	3	1	1	1	0.3333	0.7805	0.7805	1	3	2	2	1	1	0
DN_NC_073244.2_18096775_3	DN_NC_073244.2_8619131_4	3	4	3	1	1	1	0.3333	0.813	0.813	1	2	2	1	1	1	1
DN_NC_073244.2_18096775_3	DN_NC_073244.2_8680135_4	3	4	3	1	1	1	0.3333	0.8211	0.8211	1	3	1	1	1	1	1
DN_NC_073244.2_18096775_3	DN_NC_073244.2_8711681_4	3	4	3	1	1	1	0.3333	0.7724	0.7724	1	3	2	1	1	1	0
DN_NC_073244.2_18124175_2	DN_NC_073244.2_18201516_4	2	4	2	0	0	0	0.0	0.0	0.0	0	2	1	0	0	0	0
DN_NC_073244.2_18124175_2	DN_NC_073244.2_18307855_4	2	4	2	0	0	0	0.0	0.0	0.0	0	2	0	0	0	0	0
DN_NC_073244.2_18124175_2	DN_NC_073244.2_18426035_4	2	4	2	0	0	0	0.0	0.0	0.0	0	2	0	0	0	0	0
DN_NC_073244.2_18124175_2	DN_NC_073244.2_18614963_5	2	5	2	0	0	0	0.0	0.0	0.0	0	2	0	0	0	0	0
DN_NC_073244.2_18124175_2	DN_NC_073244.2_18649721_4	2	4	2	0	0	0	0.0	0.0	0.0	0	1	1	0	0	0	0
DN_NC_073244.2_18124175_2	DN_NC_073244.2_26156853_4	2	4	2	0	0	0	0.0	0.0	0.0	0	2	0	0	0	0	0
DN_NC_073244.2_18124193_3	DN_NC_073244.2_18470484_4	3	4	3	1	1	1	0.3333	0.8413	0.8413	1	3	2	1	1	1	1
DN_NC_073244.2_18201516_4	DN_NC_073244.2_18232282_4	4	4	4	2	2	2	0.5	0.8286	0.8571	0	3	2	2	2	2	2
DN_NC_073244.2_18201516_4	DN_NC_073244.2_18307855_4	4	4	4	2	2	2	0.5	0.7948	0.873	0	4	3	2	2	1	1
DN_NC_073244.2_18201516_4	DN_NC_073244.2_18356684_4	4	4	4	2	2	2	0.5	0.7833	0.8333	0	4	3	2	2	2	1
DN_NC_073244.2_18201516_4	DN_NC_073244.2_18385030_4	4	4	4	2	2	2	0.5	0.7786	0.8571	0	4	2	2	2	1	1
DN_NC_073244.2_18201516_4	DN_NC_073244.2_18426035_4	4	4	4	2	2	2	0.5	0.8083	0.8333	0	4	4	2	2	2	2
DN_NC_073244.2_18201516_4	DN_NC_073244.2_18470484_4	4	4	4	2	2	2	0.5	0.8083	0.8333	0	4	3	2	2	2	2
DN_NC_073244.2_18201516_4	DN_NC_073244.2_18564507_4	4	4	4	2	2	2	0.5	0.8075	0.8651	0	4	4	3	2	2	1
DN_NC_073244.2_18201516_4	DN_NC_073244.2_18649721_4	4	4	4	2	2	2	0.5	0.8202	0.8571	0	4	3	2	2	2	1
DN_NC_073244.2_18201516_4	DN_NC_073244.2_8680135_4	4	4	4	1	1	1	0.25	0.8254	0.8254	1	3	1	1	1	1	1
DN_NC_073244.2_18201516_4	DN_NC_073244.2_8711681_4	4	4	4	1	1	1	0.25	0.7937	0.7937	1	3	2	1	1	1	0
DN_NC_073244.2_18232282_4	DN_NC_073244.2_18307855_4	4	4	4	2	2	2	0.5	0.7829	0.8571	0	3	2	2	2	2	1
DN_NC_073244.2_18232282_4	DN_NC_073244.2_18385030_4	4	4	4	2	2	2	0.5	0.7794	0.8333	0	2	2	2	2	2	1
DN_NC_073244.2_18232282_4	DN_NC_073244.2_18564507_4	4	4	4	2	2	2	0.5	0.8115	0.873	0	4	3	3	2	2	1
DN_NC_073244.2_18232282_4	DN_NC_073244.2_18614963_5	4	5	4	2	2	2	0.5	0.7877	0.8254	0	3	3	2	2	2	1
DN_NC_073244.2_18232282_4	DN_NC_073244.2_18649721_4	4	4	4	2	2	2	0.5	0.8163	0.8492	0	3	3	3	2	2	1
DN_NC_073244.2_18232282_4	DN_NC_073244.2_8619131_4	4	4	4	1	1	1	0.25	0.8492	0.8492	1	2	1	1	1	1	1
DN_NC_073244.2_18232282_4	DN_NC_073244.2_8680135_4	4	4	4	1	1	1	0.25	0.8571	0.8571	1	2	2	1	1	1	1
DN_NC_073244.2_18232282_4	DN_NC_073244.2_8711681_4	4	4	4	1	1	1	0.25	0.8016	0.8016	1	2	2	1	1	1	1
DN_NC_073244.2_18307855_4	DN_NC_073244.2_18356684_4	4	4	4	4	4	4	1.0	0.7915	0.9127	0	4	4	4	4	2	2
DN_NC_073244.2_18307855_4	DN_NC_073244.2_18385030_4	4	4	4	2	2	2	0.5	0.8687	0.9206	0	4	4	4	2	2	2
DN_NC_073244.2_18307855_4	DN_NC_073244.2_18426035_4	4	4	4	2	2	2	0.5	0.8532	0.873	0	4	4	4	2	2	2
DN_NC_073244.2_18307855_4	DN_NC_073244.2_18470484_4	4	4	4	4	4	4	1.0	0.784	0.873	0	4	4	4	4	2	2
DN_NC_073244.2_18307855_4	DN_NC_073244.2_18564507_4	4	4	4	2	2	2	0.5	0.8317	0.8968	0	4	4	2	2	2	1
DN_NC_073244.2_18307855_4	DN_NC_073244.2_18649721_4	4	4	4	2	2	2	0.5	0.7913	0.8492	0	4	3	2	2	1	1
DN_NC_073244.2_18307855_4	DN_NC_073244.2_8680135_4	4	4	4	1	1	1	0.25	0.8095	0.8175	1	3	1	1	1	1	1
DN_NC_073244.2_18307855_4	DN_NC_073244.2_8711681_4	4	4	4	1	1	1	0.25	0.7937	0.7937	1	1	1	1	1	1	0
DN_NC_073244.2_18356684_4	DN_NC_073244.2_18385030_4	4	4	4	3	3	3	0.75	0.8031	0.873	0	4	4	4	3	2	2
DN_NC_073244.2_18356684_4	DN_NC_073244.2_18426035_4	4	4	4	3	3	3	0.75	0.795	0.8413	0	3	3	3	3	2	2
DN_NC_073244.2_18356684_4	DN_NC_073244.2_18470484_4	4	4	4	4	4	4	1.0	0.7832	0.8413	0	4	4	4	4	2	2
DN_NC_073244.2_18356684_4	DN_NC_073244.2_18564507_4	4	4	4	2	2	2	0.5	0.796	0.8254	0	4	3	2	2	2	1
DN_NC_073244.2_18356684_4	DN_NC_073244.2_18614963_5	4	5	4	2	2	2	0.5	0.7758	0.8016	0	3	2	2	2	2	1
DN_NC_073244.2_18356684_4	DN_NC_073244.2_18649721_4	4	4	4	2	2	2	0.5	0.8044	0.8254	0	4	3	2	2	2	1
DN_NC_073244.2_18356684_4	DN_NC_073244.2_26156853_4	4	4	4	2	2	2	0.5	0.7552	0.7937	0	3	2	2	2	1	0
DN_NC_073244.2_18356684_4	DN_NC_073244.2_8680135_4	4	4	4	1	1	1	0.25	0.7857	0.7937	1	3	1	1	1	1	0
DN_NC_073244.2_18356684_4	DN_NC_073244.2_8711681_4	4	4	4	1	1	1	0.25	0.754	0.754	1	3	2	1	1	1	0
DN_NC_073244.2_18385030_4	DN_NC_073244.2_18426035_4	4	4	4	2	2	2	0.5	0.8329	0.8492	0	4	4	4	2	2	2
DN_NC_073244.2_18385030_4	DN_NC_073244.2_18470484_4	4	4	4	3	3	3	0.75	0.7988	0.8492	0	4	4	4	3	2	2
DN_NC_073244.2_18385030_4	DN_NC_073244.2_18564507_4	4	4	4	2	2	2	0.5	0.7996	0.8492	0	4	2	2	2	2	1
DN_NC_073244.2_18385030_4	DN_NC_073244.2_18649721_4	4	4	4	2	2	2	0.5	0.7921	0.8175	0	4	4	2	2	2	1
DN_NC_073244.2_18426035_4	DN_NC_073244.2_18470484_4	4	4	4	4	4	4	1.0	0.951	1.0	0	4	4	4	4	4	4
DN_NC_073244.2_18426035_4	DN_NC_073244.2_18564507_4	4	4	4	2	2	2	0.5	0.7996	0.8492	0	4	3	2	2	2	1
DN_NC_073244.2_18426035_4	DN_NC_073244.2_18614963_5	4	5	4	2	2	2	0.5	0.8004	0.8175	0	4	2	2	2	2	1
DN_NC_073244.2_18426035_4	DN_NC_073244.2_18649721_4	4	4	4	2	2	2	0.5	0.796	0.8254	0	4	3	2	2	2	1
DN_NC_073244.2_18426035_4	DN_NC_073244.2_8711681_4	4	4	4	1	1	1	0.25	0.8016	0.8016	1	1	1	1	1	1	1
DN_NC_073244.2_18470484_4	DN_NC_073244.2_18564507_4	4	4	4	2	2	2	0.5	0.7996	0.8492	0	4	4	2	2	2	1
DN_NC_073244.2_18470484_4	DN_NC_073244.2_18614963_5	4	5	4	2	2	2	0.5	0.8004	0.8175	0	3	2	2	2	2	1
DN_NC_073244.2_18470484_4	DN_NC_073244.2_18649721_4	4	4	4	2	2	2	0.5	0.796	0.8254	0	4	3	2	2	2	1
DN_NC_073244.2_18470484_4	DN_NC_073244.2_26156853_4	4	4	4	2	2	2	0.5	0.7798	0.8095	0	4	3	2	2	2	1
DN_NC_073244.2_18470484_4	DN_NC_073244.2_8680135_4	4	4	4	1	1	1	0.25	0.8095	0.8095	1	3	1	1	1	1	1
DN_NC_073244.2_18564507_4	DN_NC_073244.2_18614963_5	4	5	4	2	2	2	0.5	0.8119	0.8571	0	4	2	2	2	2	1
DN_NC_073244.2_18564507_4	DN_NC_073244.2_18649721_4	4	4	4	2	2	2	0.5	0.779	0.8413	0	4	4	2	2	1	1
DN_NC_073244.2_18564507_4	DN_NC_073244.2_26156853_4	4	4	4	2	2	2	0.5	0.8246	0.8492	0	4	4	2	2	2	2
DN_NC_073244.2_18564507_4	DN_NC_073244.2_8680135_4	4	4	4	1	1	1	0.25	0.8492	0.8492	1	3	1	1	1	1	1
DN_NC_073244.2_18564507_4	DN_NC_073244.2_8711681_4	4	4	4	1	1	1	0.25	0.8095	0.8095	1	3	2	1	1	1	1
DN_NC_073244.2_18614963_5	DN_NC_073244.2_18649721_4	5	4	4	2	2	2	0.5	0.8298	0.85	0	4	2	2	2	2	2
DN_NC_073244.2_18614963_5	DN_NC_073244.2_8680135_4	5	4	4	1	1	1	0.25	0.8254	0.8333	1	2	1	1	1	1	1
DN_NC_073244.2_18614963_5	DN_NC_086017.1_50362387_6	5	6	5	0	0	0	0.0	0.0	0.0	0	2	0	0	0	0	0
DN_NC_073244.2_18649721_4	DN_NC_073244.2_26156853_4	4	4	4	2	2	2	0.5	0.7798	0.8175	0	4	4	2	2	2	1
DN_NC_073244.2_18649721_4	DN_NC_073244.2_8680135_4	4	4	4	1	1	1	0.25	0.8175	0.8175	1	3	1	1	1	1	1
DN_NC_073244.2_18649721_4	DN_NC_073244.2_8711681_4	4	4	4	1	1	1	0.25	0.7698	0.7698	1	3	2	1	1	1	0
