gene_a	gene_b	dn_a	dn_b	cls	in_dna_loose	aln_frac	core_recip	n_exon_a	n_exon_b	n_exon_min	n_matched	exon_match_frac	mean_matched_id	best_exon_id	colinear	colinear_nd	isolated_domain	cut_K1	cut_K2	div_bin	ep_impure	gstm2	mage	colinear_50	colinear_60	colinear_65	colinear_70	colinear_75	colinear_80
LOC101128844	LOC115931576	DN_NC_073230.2_74126483_4	DN_NC_073244.2_29046961_4	truthbar	0	0.3219	0.469	4	4	4	3	0.75	0.8697	0.8842	3	3	0	0	0	0.80-0.90	0	0	0	4	4	4	3	3	3
LOC101128844	LOC115931654	DN_NC_073230.2_74126483_4	DN_NC_073244.2_65266359_4	truthbar	0	0.0	0.3512	4	4	4	1	0.25	0.746	0.746	1	1	1	1	1	0.70-0.80	0	0	0	2	2	1	1	0	0
LOC101128844	LOC115931857	DN_NC_073230.2_74126483_4	DN_NC_073246.2_15789285_3	truthbar	0	0.0	0.1995	4	3	3	1	0.3333	0.8016	0.8016	1	1	1	1	1	0.80-0.90	0	0	0	3	2	2	1	1	1
LOC101128844	ZNF141	DN_NC_073227.2_8907801_4	DN_NC_073230.2_74126483_4	truthbar	0	0.0	0.1937	4	4	4	2	0.5	0.8086	0.8316	2	2	0	0	1	0.80-0.90	0	0	0	4	3	2	2	2	1
LOC101128844	ZNF195	DN_NC_073230.2_74126483_4	DN_NC_073233.2_9788172_5	truthbar	0	0.0	0.1687	4	5	4	2	0.5	0.7691	0.7857	2	2	0	0	1	0.70-0.80	0	0	0	4	4	2	2	2	0
LOC101128844	ZNF254	DN_NC_073230.2_74126483_4	DN_NC_073244.2_30438386_2	truthbar	0	0.0	0.2621	4	2	2	1	0.5	0.8511	0.8511	1	1	1	1	1	0.80-0.90	0	0	0	2	2	2	1	1	1
LOC101128844	ZNF267	DN_NC_073230.2_74126483_4	DN_NC_073242.2_37386128_4	truthbar	0	0.0	0.3053	4	4	4	2	0.5	0.7718	0.7857	2	2	0	0	1	0.70-0.80	0	0	0	4	4	2	2	2	0
LOC101128844	ZNF273	DN_NC_073230.2_74126483_4	DN_NC_073230.2_74299233_4	truthbar	0	0.5642	0.4169	4	4	4	3	0.75	0.8974	0.9053	3	3	0	0	0	0.80-0.90	0	0	0	4	4	4	3	3	3
LOC101128844	ZNF28	DN_NC_073230.2_74126483_4	DN_NC_073244.2_64759228_5	truthbar	0	0.0	0.1408	4	5	4	1	0.25	0.7778	0.7778	1	1	1	1	1	0.70-0.80	0	0	0	2	2	1	1	1	0
LOC101128844	ZNF415	DN_NC_073230.2_74126483_4	DN_NC_073244.2_65046428_4	truthbar	0	0.0	0.1865	4	3	3	1	0.3333	0.7833	0.7833	1	1	1	1	1	0.70-0.80	0	0	0	1	1	1	1	1	0
LOC101128844	ZNF429	DN_NC_073230.2_74126483_4	DN_NC_073244.2_27956158_4	truthbar	0	0.921	0.3026	4	4	4	3	0.75	0.846	0.873	3	3	0	0	0	0.80-0.90	0	0	0	3	3	3	3	3	3
LOC101128844	ZNF430	DN_NC_073230.2_74126483_4	DN_NC_073244.2_27504818_5	truthbar	0	0.5293	0.3937	4	5	4	3	0.75	0.8732	0.8861	3	3	0	0	0	0.80-0.90	0	0	0	4	4	4	3	3	3
LOC101128844	ZNF468	DN_NC_073230.2_74126483_4	DN_NC_073244.2_64797239_5	truthbar	0	0.0	0.1382	4	5	4	1	0.25	0.754	0.754	1	1	1	1	1	0.70-0.80	0	0	0	3	2	1	1	1	0
LOC101128844	ZNF486	DN_NC_073230.2_74126483_4	DN_NC_073244.2_26666712_5	truthbar	0	0.0	0.2185	4	5	4	3	0.75	0.8442	0.873	3	3	0	0	0	0.80-0.90	0	0	0	3	3	3	3	3	3
LOC101128844	ZNF506	DN_NC_073230.2_74126483_4	DN_NC_073244.2_26240035_4	truthbar	0	0.0	0.1879	4	4	4	3	0.75	0.8436	0.873	3	3	0	0	0	0.80-0.90	0	0	0	4	4	4	3	3	3
LOC101128844	ZNF519	DN_NC_073230.2_74126483_4	DN_NC_073241.2_36126198_2	truthbar	0	0.0	0.2269	4	2	2	0	0.0	0.0	0.0	0	0	0	1	1	<0.70	0	0	0	1	1	1	0	0	0
LOC101128844	ZNF578	DN_NC_073230.2_74126483_4	DN_NC_073244.2_64426370_6	truthbar	0	0.0	0.188	4	6	4	1	0.25	0.7381	0.7381	1	1	1	1	1	0.70-0.80	0	0	0	3	1	1	1	0	0
LOC101128844	ZNF595	DN_NC_073227.2_8633416_4	DN_NC_073230.2_74126483_4	truthbar	0	0.0	0.1894	4	4	4	2	0.5	0.7954	0.8211	2	2	0	0	1	0.70-0.80	0	0	0	4	3	3	2	2	1
LOC101128844	ZNF611	DN_NC_073230.2_74126483_4	DN_NC_073244.2_64672255_4	truthbar	0	0.0	0.2486	4	4	4	1	0.25	0.746	0.746	1	1	1	1	1	0.70-0.80	0	0	0	2	2	1	1	0	0
LOC101128844	ZNF675	DN_NC_073230.2_74126483_4	DN_NC_073244.2_29970261_4	truthbar	0	0.8447	0.2357	4	4	4	3	0.75	0.8572	0.875	3	3	0	0	0	0.80-0.90	0	0	0	3	3	3	3	3	3
LOC101128844	ZNF678	DN_NC_073224.2_40627195_4	DN_NC_073230.2_74126483_4	truthbar	0	0.0	0.3191	4	4	4	1	0.25	0.8016	0.8016	1	1	1	1	1	0.80-0.90	0	0	0	3	3	1	1	1	1
LOC101128844	ZNF680	DN_NC_073230.2_73977205_4	DN_NC_073230.2_74126483_4	truthbar	0	0.5558	0.3235	4	4	4	3	0.75	0.8874	0.9048	3	3	0	0	0	0.80-0.90	0	0	0	4	4	4	3	3	3
LOC101128844	ZNF681	DN_NC_073230.2_74126483_4	DN_NC_073244.2_30067652_4	truthbar	0	0.3983	0.281	4	4	4	3	0.75	0.8689	0.8968	3	3	0	0	0	0.80-0.90	0	0	0	4	4	3	3	3	3
LOC101128844	ZNF682	DN_NC_073230.2_74126483_4	DN_NC_073244.2_26470366_4	truthbar	0	0.0	0.1842	4	4	4	2	0.5	0.8021	0.8105	2	2	0	0	1	0.80-0.90	0	0	0	4	4	4	2	2	1
LOC101128844	ZNF695	DN_NC_073224.2_8422960_4	DN_NC_073230.2_74126483_4	truthbar	0	0.0	0.1803	4	4	4	2	0.5	0.7802	0.7826	2	2	0	0	1	0.70-0.80	0	0	0	4	4	3	2	2	0
LOC101128844	ZNF721	DN_NC_073227.2_9010062_2	DN_NC_073230.2_74126483_4	truthbar	0	0.0	0.5053	2	4	2	1	0.5	0.7019	0.7019	1	1	1	1	1	0.70-0.80	0	0	0	1	1	1	1	0	0
LOC101128844	ZNF723	DN_NC_073230.2_74126483_4	DN_NC_073244.2_29232445_4	truthbar	0	0.7293	0.3709	4	4	4	2	0.5	0.8734	0.8737	2	2	0	0	1	0.80-0.90	0	0	0	2	2	2	2	2	2
LOC101128844	ZNF727	DN_NC_073230.2_73508332_4	DN_NC_073230.2_74126483_4	truthbar	0	0.0	0.1607	4	4	4	2	0.5	0.7889	0.8	2	2	0	0	1	0.70-0.80	0	0	0	4	3	2	2	2	1
LOC101128844	ZNF736	DN_NC_073230.2_73776646_4	DN_NC_073230.2_74126483_4	truthbar	0	0.0	0.2698	4	4	4	2	0.5	0.7942	0.8105	2	2	0	0	1	0.70-0.80	0	0	0	4	3	3	2	2	1
LOC101128844	ZNF761	DN_NC_073230.2_74126483_4	DN_NC_073244.2_65362909_5	truthbar	0	0.0	0.1765	4	5	4	1	0.25	0.7381	0.7381	1	1	1	1	1	0.70-0.80	0	0	0	3	2	1	1	0	0
LOC101128844	ZNF808	DN_NC_073230.2_74126483_4	DN_NC_073244.2_64500861_5	truthbar	0	0.0	0.3886	4	5	4	1	0.25	0.7222	0.7222	1	1	1	1	1	0.70-0.80	0	0	0	3	1	1	1	0	0
LOC101128844	ZNF813	DN_NC_073230.2_74126483_4	DN_NC_073244.2_65398487_4	truthbar	0	0.0	0.2374	4	4	4	1	0.25	0.7698	0.7698	1	1	1	1	1	0.70-0.80	0	0	0	2	2	1	1	1	0
LOC101128844	ZNF83	DN_NC_073230.2_74126483_4	DN_NC_073244.2_64585864_4	truthbar	0	0.0	0.2181	4	4	4	1	0.25	0.7619	0.7619	1	1	1	1	1	0.70-0.80	0	0	0	3	2	1	1	1	0
LOC101128844	ZNF836	DN_NC_073230.2_74126483_4	DN_NC_073244.2_64125568_5	truthbar	0	0.0	0.2069	4	5	4	1	0.25	0.7857	0.7857	1	1	1	1	1	0.70-0.80	0	0	0	3	2	1	1	1	0
LOC101128844	ZNF841	DN_NC_073230.2_74126483_4	DN_NC_073244.2_64034715_7	truthbar	0	0.0	0.144	4	7	4	1	0.25	0.746	0.746	1	1	1	1	1	0.70-0.80	0	0	0	4	3	2	1	0	0
LOC101128844	ZNF91	DN_NC_073230.2_74126483_4	DN_NC_073244.2_29680825_4	truthbar	0	0.4613	0.3485	4	4	4	4	1.0	0.8201	0.873	4	4	0	0	0	0.80-0.90	0	0	0	4	4	4	4	3	3
LOC101128844	ZNF92	DN_NC_073230.2_74126483_4	DN_NC_073230.2_74637814_2	truthbar	0	0.0	0.1687	4	2	2	2	1.0	0.777	0.8531	2	2	0	0	1	0.70-0.80	0	0	0	2	2	2	2	1	1
LOC101129171	LOC101133546	DN_NC_073244.2_26314241_4	DN_NC_073244.2_65326089_4	truthbar	0	0.0	0.1741	4	4	4	1	0.25	0.8095	0.8095	1	1	1	1	1	0.80-0.90	0	0	0	2	1	1	1	1	1
LOC101129171	LOC101136009	DN_NC_073244.2_26314241_4	DN_NC_073244.2_26901109_4	truthbar	0	0.7784	0.2177	4	4	4	2	0.5	0.8474	0.9053	2	2	0	0	1	0.80-0.90	0	0	0	3	3	3	2	2	1
LOC101129171	LOC101137462	DN_NC_073244.2_26314241_4	DN_NC_073244.2_27285351_4	truthbar	0	0.5771	0.1727	4	4	4	3	0.75	0.8671	0.9524	3	3	0	0	0	0.80-0.90	0	0	0	4	4	3	3	3	2
LOC101129171	LOC101141027	DN_NC_073244.2_26314241_4	DN_NC_073244.2_27765726_4	truthbar	0	0.6645	0.4252	4	4	4	4	1.0	0.7999	0.8889	4	4	0	0	0	0.70-0.80	0	0	0	4	4	4	4	3	2
LOC101129171	LOC101142646	DN_NC_073244.2_26314241_4	DN_NC_073244.2_27869273_3	truthbar	0	0.0	0.1943	4	3	3	1	0.3333	0.7895	0.7895	1	1	1	1	1	0.70-0.80	0	0	0	3	3	3	1	1	0
LOC101129171	LOC101144838	DN_NC_073244.2_26314241_4	DN_NC_073244.2_28256975_5	truthbar	0	0.0	0.3269	4	5	4	3	0.75	0.829	0.8651	3	3	0	0	0	0.80-0.90	0	0	0	4	4	4	3	3	2
LOC101129171	LOC101145945	DN_NC_073244.2_26314241_4	DN_NC_073244.2_28588105_4	truthbar	0	0.0	0.1766	4	4	4	4	1.0	0.8284	0.9127	4	4	0	0	0	0.80-0.90	0	0	0	4	4	4	4	3	2
LOC101129171	LOC101146634	DN_NC_073244.2_26314241_4	DN_NC_073244.2_28711447_4	truthbar	0	0.0	0.2569	4	5	4	3	0.75	0.8098	0.8968	3	3	0	0	0	0.80-0.90	0	0	0	4	4	4	3	3	1
LOC101129171	LOC101147715	DN_NC_073244.2_26314241_4	DN_NC_073244.2_28820229_4	truthbar	0	0.0	0.194	4	4	4	2	0.5	0.8524	0.9048	2	2	0	0	1	0.80-0.90	0	0	0	4	4	4	2	2	2
LOC101129171	LOC101153126	DN_NC_073244.2_26314241_4	DN_NC_073244.2_29297022_4	truthbar	0	0.0	0.3258	4	4	4	3	0.75	0.7965	0.8889	3	3	0	0	0	0.70-0.80	0	0	0	4	4	4	3	2	1
LOC101129171	LOC101153131	DN_NC_073244.2_26314241_4	DN_NC_073244.2_64908457_4	truthbar	0	0.0	0.1453	4	4	4	1	0.25	0.7698	0.7698	1	1	1	1	1	0.70-0.80	0	0	0	3	1	1	1	1	0
LOC101129171	LOC109024216	DN_NC_073244.2_26314241_4	DN_NC_073244.2_65293743_4	truthbar	0	0.0	0.2616	4	4	4	1	0.25	0.8095	0.8095	1	1	1	1	1	0.80-0.90	0	0	0	2	1	1	1	1	1
LOC101129171	LOC109026610	DN_NC_073227.2_8705656_4	DN_NC_073244.2_26314241_4	truthbar	0	0.0	0.2566	4	4	4	2	0.5	0.7797	0.8016	2	2	0	0	1	0.70-0.80	0	0	0	4	4	2	2	2	1
LOC101129171	LOC115931567	DN_NC_073244.2_26314241_4	DN_NC_073244.2_27626411_5	truthbar	0	0.3883	0.3263	4	5	4	4	1.0	0.7933	0.8651	4	4	0	0	0	0.70-0.80	0	0	0	4	4	4	4	3	2
LOC101129171	LOC115931568	DN_NC_073244.2_26314241_4	DN_NC_073244.2_28072858_4	truthbar	0	0.0	0.3534	4	4	4	2	0.5	0.8089	0.881	2	2	0	0	1	0.80-0.90	0	0	0	4	4	3	2	1	1
LOC101129171	LOC115931576	DN_NC_073244.2_26314241_4	DN_NC_073244.2_29046961_4	truthbar	0	0.4783	0.2438	4	4	4	3	0.75	0.8338	0.881	3	3	0	0	0	0.80-0.90	0	0	0	4	4	4	3	3	2
LOC101129171	LOC115931654	DN_NC_073244.2_26314241_4	DN_NC_073244.2_65266359_4	truthbar	0	0.0	0.1373	4	4	4	1	0.25	0.7857	0.7857	1	1	1	1	1	0.70-0.80	0	0	0	2	1	1	1	1	0
LOC101129171	ZNF141	DN_NC_073227.2_8907801_4	DN_NC_073244.2_26314241_4	truthbar	0	0.0	0.2563	4	4	4	2	0.5	0.7955	0.8016	2	2	0	0	1	0.70-0.80	0	0	0	4	3	3	2	2	1
LOC101129171	ZNF254	DN_NC_073244.2_26314241_4	DN_NC_073244.2_30438340_4	truthbar	0	0.4791	0.24	4	4	4	4	1.0	0.798	0.873	4	4	0	0	0	0.70-0.80	0	0	0	4	4	4	4	3	2
LOC101129171	ZNF273	DN_NC_073230.2_74299233_4	DN_NC_073244.2_26314241_4	truthbar	0	0.4409	0.3258	4	4	4	3	0.75	0.8432	0.8968	3	3	0	0	0	0.80-0.90	0	0	0	4	4	4	3	3	2
LOC101129171	ZNF429	DN_NC_073244.2_26314241_4	DN_NC_073244.2_27956158_2	truthbar	0	0.0	0.5426	4	2	2	2	1.0	0.7447	0.7676	2	2	0	0	1	0.70-0.80	0	0	0	2	2	2	2	1	0
LOC101129171	ZNF43	DN_NC_073244.2_26314241_4	DN_NC_073244.2_28333451_4	truthbar	0	0.4564	0.2516	4	4	4	2	0.5	0.8629	0.9048	2	2	0	0	1	0.80-0.90	0	0	0	4	4	3	2	2	2
LOC101129171	ZNF430	DN_NC_073244.2_26314241_4	DN_NC_073244.2_27504818_5	truthbar	0	0.4487	0.3258	4	5	4	4	1.0	0.793	0.873	4	4	0	0	0	0.70-0.80	0	0	0	4	4	4	4	3	2
LOC101129171	ZNF486	DN_NC_073244.2_26314241_4	DN_NC_073244.2_26666712_5	truthbar	0	0.501	0.1744	4	5	4	3	0.75	0.8864	0.9444	3	3	0	0	0	0.80-0.90	0	0	0	3	3	3	3	3	3
LOC101129171	ZNF506	DN_NC_073244.2_26240039_2	DN_NC_073244.2_26314241_4	truthbar	0	0.9213	0.1785	2	4	2	2	1.0	0.768	0.7888	2	2	0	0	1	0.70-0.80	0	0	0	2	2	2	2	1	0
LOC101129171	ZNF595	DN_NC_073227.2_8633418_2	DN_NC_073244.2_26314241_4	truthbar	0	0.0	0.3328	2	4	2	0	0.0	0.0	0.0	0	0	0	1	1	<0.70	0	0	0	2	2	1	0	0	0
LOC101129171	ZNF611	DN_NC_073244.2_26314241_4	DN_NC_073244.2_64672255_4	truthbar	0	0.0	0.1578	4	4	4	1	0.25	0.746	0.754	1	1	1	1	1	0.70-0.80	0	0	0	2	1	1	1	1	0
LOC101129171	ZNF626	DN_NC_073244.2_26314241_4	DN_NC_073244.2_27131194_2	truthbar	0	0.8446	0.3631	4	2	2	2	1.0	0.7581	0.7965	2	2	0	0	1	0.70-0.80	0	0	0	2	2	2	2	1	0
LOC101129171	ZNF675	DN_NC_073244.2_26314241_4	DN_NC_073244.2_29970261_4	truthbar	0	0.0	0.5005	4	4	4	4	1.0	0.8009	0.873	4	4	0	0	0	0.80-0.90	0	0	0	4	4	4	4	3	2
LOC101129171	ZNF680	DN_NC_073230.2_73977205_4	DN_NC_073244.2_26314241_4	truthbar	0	0.4544	0.3456	4	4	4	3	0.75	0.8268	0.8968	3	3	0	0	0	0.80-0.90	0	0	0	4	4	4	3	3	2
LOC101129171	ZNF681	DN_NC_073244.2_26314241_4	DN_NC_073244.2_30067652_4	truthbar	0	0.2953	0.2175	4	4	4	4	1.0	0.7998	0.9048	4	4	0	0	0	0.70-0.80	0	0	0	4	4	4	4	3	2
LOC101129171	ZNF682	DN_NC_073244.2_26314241_4	DN_NC_073244.2_26470366_4	truthbar	0	0.0	0.3097	4	4	4	2	0.5	0.7771	0.7857	2	2	0	0	1	0.70-0.80	0	0	0	4	4	2	2	2	0
LOC101129171	ZNF695	DN_NC_073224.2_8422960_4	DN_NC_073244.2_26314241_4	truthbar	0	0.0	0.3298	4	4	4	2	0.5	0.7823	0.8254	2	2	0	0	1	0.70-0.80	0	0	0	4	4	2	2	1	1
LOC101129171	ZNF721	DN_NC_073227.2_9010062_2	DN_NC_073244.2_26314241_4	truthbar	0	0.0	0.2665	2	4	2	0	0.0	0.0	0.0	0	0	0	1	1	<0.70	0	0	0	2	1	0	0	0	0
LOC101129171	ZNF723	DN_NC_073244.2_26314241_4	DN_NC_073244.2_29232445_4	truthbar	0	0.6429	0.4836	4	4	4	3	0.75	0.8011	0.8968	3	3	0	0	0	0.80-0.90	0	0	0	3	3	3	3	2	2
LOC101129171	ZNF727	DN_NC_073230.2_73508332_4	DN_NC_073244.2_26314241_4	truthbar	0	0.0	0.2458	4	4	4	2	0.5	0.7665	0.7857	2	2	0	0	1	0.70-0.80	0	0	0	4	3	2	2	1	0
LOC101129171	ZNF736	DN_NC_073230.2_73776646_4	DN_NC_073244.2_26314241_4	truthbar	0	0.0	0.2214	4	4	4	2	0.5	0.7678	0.7857	2	2	0	0	1	0.70-0.80	0	0	0	3	2	2	2	2	0
LOC101129171	ZNF761	DN_NC_073244.2_26314241_4	DN_NC_073244.2_65362909_5	truthbar	0	0.0	0.1365	4	5	4	1	0.25	0.7857	0.7857	1	1	1	1	1	0.70-0.80	0	0	0	3	1	1	1	1	0
LOC101129171	ZNF766	DN_NC_073244.2_26314241_4	DN_NC_073244.2_64231369_4	truthbar	0	0.0	0.2791	4	4	4	1	0.25	0.8254	0.8254	1	1	1	1	1	0.80-0.90	0	0	0	3	1	1	1	1	1
LOC101129171	ZNF808	DN_NC_073244.2_26314241_4	DN_NC_073244.2_64500861_5	truthbar	0	0.0	0.1528	4	5	4	1	0.25	0.7381	0.746	1	1	1	1	1	0.70-0.80	0	0	0	3	1	1	1	0	0
LOC101129171	ZNF813	DN_NC_073244.2_26314241_4	DN_NC_073244.2_65398487_4	truthbar	0	0.0	0.2187	4	4	4	1	0.25	0.8016	0.8016	1	1	1	1	1	0.80-0.90	0	0	0	2	1	1	1	1	1
LOC101129171	ZNF841	DN_NC_073244.2_26314241_4	DN_NC_073244.2_64034715_7	truthbar	0	0.0	0.1794	4	7	4	1	0.25	0.754	0.754	1	1	1	1	1	0.70-0.80	0	0	0	4	2	1	1	1	0
LOC101129171	ZNF91	DN_NC_073244.2_26314241_4	DN_NC_073244.2_29680825_2	truthbar	0	0.0	0.279	4	2	2	1	0.5	0.7959	0.7959	1	1	1	1	1	0.70-0.80	0	0	0	2	2	2	1	1	0
LOC101129171	ZNF92	DN_NC_073230.2_74637814_2	DN_NC_073244.2_26314241_4	truthbar	0	0.0	0.3563	2	4	2	1	0.5	0.7684	0.7684	1	1	1	1	1	0.70-0.80	0	0	0	2	2	2	1	1	0
LOC101129219	LOC101130677	DN_NC_073232.2_80964961_8	DN_NC_073232.2_81033881_5	truthbar	0	0.0	0.2025	8	5	5	2	0.4	0.8062	0.8651	2	2	0	0	1	0.80-0.90	0	0	0	5	3	2	2	1	1
LOC101129219	LOC101138952	DN_NC_073232.2_81033881_5	DN_NC_073244.2_63934684_6	truthbar	0	0.0	0.1964	5	6	5	1	0.2	0.746	0.746	1	1	1	1	1	0.70-0.80	0	0	0	2	2	2	1	0	0
LOC101129219	ZFP37	DN_NC_073232.2_81033881_5	DN_NC_073237.2_109279481_4	truthbar	0	0.0	0.1657	5	4	4	1	0.25	0.7778	0.7778	1	1	1	1	1	0.70-0.80	0	0	0	4	2	2	1	1	0
LOC101129219	ZNF157	DN_NC_073232.2_81033881_5	DN_NC_073247.2_57761829_5	truthbar	0	0.0	0.3651	5	5	5	2	0.4	0.7376	0.7698	2	2	0	0	1	0.70-0.80	0	0	0	2	2	2	2	1	0
LOC101129219	ZNF180	DN_NC_073232.2_81033881_5	DN_NC_073244.2_55989141_5	truthbar	0	0.0	0.2432	5	5	5	1	0.2	0.7143	0.7143	1	1	1	1	1	0.70-0.80	0	0	0	3	1	1	1	0	0
LOC101129219	ZNF182	DN_NC_073232.2_81033881_5	DN_NC_073247.2_58372296_6	truthbar	0	0.0	0.361	5	5	5	1	0.2	0.8016	0.8016	1	1	1	1	1	0.80-0.90	0	0	0	4	2	1	1	1	1
LOC101129219	ZNF268	DN_NC_073232.2_81033881_5	DN_NC_073234.2_148682020_7	truthbar	0	0.0	0.262	5	7	5	1	0.2	0.746	0.746	1	1	1	1	1	0.70-0.80	0	0	0	5	2	2	1	0	0
LOC101129219	ZNF287	DN_NC_073228.2_83600319_6	DN_NC_073232.2_81033881_5	truthbar	0	0.0	0.2302	6	5	5	0	0.0	0.0	0.0	0	0	0	1	1	<0.70	0	0	0	4	1	1	0	0	0
LOC101129219	ZNF334	DN_NC_073232.2_81033881_5	DN_NC_073245.2_58728682_5	truthbar	0	0.0	0.2386	5	5	5	2	0.4	0.7892	0.8175	2	2	0	0	1	0.70-0.80	0	0	0	5	3	2	2	2	1
LOC101129219	ZNF354A	DN_NC_073228.2_182334642_5	DN_NC_073232.2_81033881_5	truthbar	0	0.0	0.1831	5	5	5	1	0.2	0.7143	0.7143	1	1	1	1	1	0.70-0.80	0	0	0	3	2	1	1	0	0
LOC101129219	ZNF354B	DN_NC_073228.2_182827930_5	DN_NC_073232.2_81033881_5	truthbar	0	0.0	0.156	5	5	5	1	0.2	0.7143	0.7143	1	1	1	1	1	0.70-0.80	0	0	0	4	2	2	1	0	0
LOC101129219	ZNF382	DN_NC_073232.2_81033881_5	DN_NC_073244.2_47798559_5	truthbar	0	0.0	0.2371	5	5	5	1	0.2	0.8254	0.8254	1	1	1	1	1	0.80-0.90	0	0	0	4	2	2	1	1	1
LOC101129219	ZNF41	DN_NC_073232.2_81033881_5	DN_NC_073247.2_57840463_5	truthbar	0	0.0	0.1613	5	5	5	2	0.4	0.7508	0.7857	2	2	0	0	1	0.70-0.80	0	0	0	4	2	2	2	1	0
LOC101129219	ZNF567	DN_NC_073232.2_81033881_5	DN_NC_073244.2_47878793_6	truthbar	0	0.0	0.2898	5	6	5	1	0.2	0.8016	0.8016	1	1	1	1	1	0.80-0.90	0	0	0	5	3	2	1	1	1
LOC101129219	ZNF568	DN_NC_073232.2_81033881_5	DN_NC_073244.2_48093173_7	truthbar	0	0.0	0.2205	5	7	5	1	0.2	0.7857	0.7857	1	1	1	1	1	0.70-0.80	0	0	0	4	3	3	1	1	0
LOC101129219	ZNF569	DN_NC_073232.2_81033881_5	DN_NC_073244.2_48919547_6	truthbar	0	0.0	0.2018	5	6	5	1	0.2	0.7063	0.7063	1	1	1	1	1	0.70-0.80	0	0	0	4	3	2	1	0	0
LOC101129219	ZNF605	DN_NC_073232.2_81033881_5	DN_NC_073234.2_148420424_5	truthbar	0	0.0	0.1972	5	5	5	1	0.2	0.7667	0.7667	1	1	1	1	1	0.70-0.80	0	0	0	4	2	2	1	1	0
LOC101129219	ZNF613	DN_NC_073232.2_81033881_5	DN_NC_073244.2_63895938_6	truthbar	0	0.0	0.173	5	6	5	1	0.2	0.754	0.754	1	1	1	1	1	0.70-0.80	0	0	0	3	2	2	1	1	0
LOC101129219	ZNF624	DN_NC_073228.2_83513581_6	DN_NC_073232.2_81033881_5	truthbar	0	0.0	0.2604	6	5	5	1	0.2	0.7143	0.7143	1	1	1	1	1	0.70-0.80	0	0	0	4	2	1	1	0	0
LOC101129219	ZNF674	DN_NC_073232.2_81033881_5	DN_NC_073247.2_56899135_7	truthbar	0	0.0	0.2302	5	7	5	1	0.2	0.746	0.746	1	1	1	1	1	0.70-0.80	0	0	0	4	3	3	1	0	0
LOC101129219	ZNF717	DN_NC_073232.2_81033881_5	DN_NC_086017.1_85766278_5	truthbar	0	0.0	0.3465	5	5	5	2	0.4	0.7401	0.75	2	2	0	0	1	0.70-0.80	0	0	0	4	4	2	2	1	0
LOC101129219	ZNF782	DN_NC_073232.2_81033881_5	DN_NC_073237.2_93275727_4	truthbar	0	0.0	0.1502	5	4	4	1	0.25	0.8413	0.8413	1	1	1	1	1	0.80-0.90	0	0	0	3	3	2	1	1	1
LOC101129219	ZNF84	DN_NC_073232.2_81033881_5	DN_NC_073234.2_148537990_5	truthbar	0	0.0	0.2503	5	5	5	1	0.2	0.754	0.754	1	1	1	1	1	0.70-0.80	0	0	0	4	2	2	1	1	0
LOC101129578	ZNF16	DN_NC_073231.2_150777699_3	DN_NC_073231.2_150817007_4	truthbar	0	0.0	0.2839	3	4	3	0	0.0	0.0	0.0	0	0	0	1	1	<0.70	0	0	0	2	0	0	0	0	0
LOC101129578	ZNF250	DN_NC_073231.2_150726059_5	DN_NC_073231.2_150817007_4	truthbar	0	0.0	0.1468	5	4	4	1	0.25	0.8016	0.8016	1	1	1	1	1	0.80-0.90	0	0	0	4	2	1	1	1	1
LOC101129578	ZNF251	DN_NC_073231.2_150568091_5	DN_NC_073231.2_150817007_4	truthbar	0	0.0	0.1439	5	4	4	0	0.0	0.0	0.0	0	0	0	1	1	<0.70	0	0	0	3	1	1	0	0	0
LOC101129578	ZNF544	DN_NC_073231.2_150817007_4	DN_NC_073244.2_70323040_7	truthbar	0	0.0	0.1557	4	7	4	0	0.0	0.0	0.0	0	0	0	1	1	<0.70	0	0	0	3	2	1	0	0	0
LOC101130023	LOC101133546	DN_NC_073244.2_64618758_7	DN_NC_073244.2_65326089_4	truthbar	0	0.3874	0.1845	7	4	4	3	0.75	0.8075	0.85	3	3	0	0	0	0.80-0.90	0	0	0	3	3	3	3	2	2
LOC101130023	LOC101136009	DN_NC_073244.2_26901109_4	DN_NC_073244.2_64618758_7	truthbar	0	0.0	0.316	4	7	4	1	0.25	0.7143	0.7143	1	1	1	1	1	0.70-0.80	0	0	0	3	2	1	1	0	0
LOC101130023	LOC101142646	DN_NC_073244.2_27869273_3	DN_NC_073244.2_64618758_7	truthbar	0	0.0	0.1432	3	7	3	0	0.0	0.0	0.0	0	0	0	1	1	<0.70	0	0	0	2	1	0	0	0	0
LOC101130023	LOC101144471	DN_NC_073244.2_64340366_4	DN_NC_073244.2_64618758_7	truthbar	0	0.0	0.4157	4	7	4	1	0.25	0.8716	0.8716	1	1	1	1	1	0.80-0.90	0	0	0	3	2	2	1	1	1
LOC101130023	LOC101147715	DN_NC_073244.2_28820229_4	DN_NC_073244.2_64618758_7	truthbar	0	0.0	0.1551	4	7	4	1	0.25	0.7798	0.7798	1	1	1	1	1	0.70-0.80	0	0	0	2	1	1	1	1	0
LOC101130023	LOC101152401	DN_NC_073244.2_64618758_7	DN_NC_073244.2_64836827_4	truthbar	0	0.0	0.2829	7	4	4	2	0.5	0.8233	0.844	2	2	0	0	1	0.80-0.90	0	0	0	2	2	2	2	2	2
