gene_a	gene_b	in_dna_loose	cls	core_recip	aln_frac	fold	residual	up_aln_frac	up_id	down_aln_frac	down_id	max_flank_aln_frac	min_flank_aln_frac	mean_flank_aln_frac	best_flank_id
LOC101153891	LOC109026917	0	genuine	0.1345	0.4073	3	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101153990	TLE2	0	truthbar	0.4067	0.0000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101154200	LOC109024269	0	genuine	0.2207	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101154200	LOC109025073	0	truthbar	0.2393	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101154200	ZNF124	0	truthbar	0.1840	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101154200	ZNF136	0	truthbar	0.2838	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101154200	ZNF426	0	truthbar	0.1321	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101154200	ZNF433	0	truthbar	0.3231	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101154200	ZNF440	0	truthbar	0.2805	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101154200	ZNF443	0	truthbar	0.3451	0.6180	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101154200	ZNF563	0	truthbar	0.4825	0.4814	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101154200	ZNF564	0	truthbar	0.2073	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101154200	ZNF57	0	truthbar	0.1734	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101154200	ZNF669	0	truthbar	0.2368	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101154200	ZNF77	0	truthbar	0.1470	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101154200	ZNF791	0	truthbar	0.1476	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101154200	ZNF799	0	truthbar	0.4324	0.4312	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101154200	ZNF823	0	truthbar	0.6977	0.6744	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101154261	RBM4	0	genuine	0.3674	0.3506	3	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101154433	LOC115930161	1	TP	0.7692	1.0000	2	0	0.948600	0.978170	0.906600	0.992516	0.948600	0.906600	0.927600	0.978170
LOC101154433	LOC129527724	1	TP	0.4590	0.9866	2	0	0.992000	0.977300	0.906600	0.989219	0.992000	0.906600	0.949300	0.977300
LOC101154437	TUBG2	1	TP	0.7854	0.7490	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101154556	TOM1L1	0	genuine	0.4554	0.4554	3	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109023154	LOC109025730	0	genuine	0.2485	0.3569	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109023154	LOC129530131	0	genuine	0.1467	0.2106	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109023154	LOC134756589	0	genuine	0.1467	0.2071	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109023154	NCALD	0	genuine	0.1445	0.2032	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109023154	NCR3LG1	0	genuine	0.1454	0.2093	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109023154	PDCD5	0	genuine	0.2641	0.3699	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109023154	SELENOP	0	genuine	0.1436	0.2053	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109023154	SPC25	0	genuine	0.2449	0.3434	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109023154	TMEM38B	0	genuine	0.1467	0.2097	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109023154	TSPAN8	0	genuine	0.1388	0.2062	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109023154	UCHL1	0	genuine	0.1454	0.2027	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109023261	LOC129532125	0	genuine	0.1483	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109023261	LOC129532854	0	genuine	0.1649	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109023386	LOC115930830	1	TP	0.2988	0.2988	1	0	NA	NA	0.726600	0.992871	0.726600	0.726600	0.726600	0.992871
LOC109023386	LOC134757229	1	TP	0.3211	0.3192	1	0	0.985600	0.988873	NA	NA	0.985600	0.985600	0.985600	0.988873
LOC109023808	LOC115931240	0	genuine	0.7007	0.7017	2	0	0.999000	1.000000	NA	NA	0.999000	0.999000	0.999000	1.000000
LOC109023809	TRIP13	0	genuine	0.3281	0.3274	1	0	0.950200	0.980298	NA	NA	0.950200	0.950200	0.950200	0.980298
LOC109023855	LOC129526123	0	genuine	0.1348	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109023855	LOC129532854	0	genuine	0.2026	0.0000	3	0	0.087000	0.904977	NA	NA	0.087000	0.087000	0.087000	0.904977
LOC109023855	NLGN1	0	genuine	0.1432	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109024129	ZNF264	0	genuine	0.2021	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109024129	ZNF35	0	genuine	0.2238	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109024129	ZNF473	0	genuine	0.9195	0.9195	3	0	NA	NA	0.583400	1.000000	0.583400	0.583400	0.583400	1.000000
LOC109024129	ZNF594	0	genuine	0.1797	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109024129	ZSCAN20	0	genuine	0.1345	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109024193	LOC115930105	0	truthbar	0.1780	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109024193	ZIK1	0	truthbar	0.1886	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109024193	ZNF132	0	truthbar	0.3905	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109024193	ZNF134	0	truthbar	0.1749	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109024193	ZNF154	0	truthbar	0.3083	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109024193	ZNF256	0	truthbar	0.2139	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109024193	ZNF304	0	truthbar	0.3189	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109024193	ZNF416	0	truthbar	0.2238	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109024193	ZNF418	0	truthbar	0.1581	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109024193	ZNF548	0	truthbar	0.1839	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109024193	ZNF551	0	truthbar	0.1573	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109024193	ZNF584	0	truthbar	0.1929	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109024193	ZNF792	0	truthbar	0.2019	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109024207	LOC109027078	0	genuine	0.1835	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109024207	ZNF184	0	genuine	0.1828	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109024207	ZNF30	0	genuine	0.2185	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109024207	ZNF420	0	genuine	0.1575	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109024207	ZNF471	0	genuine	0.1825	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109024207	ZNF546	0	genuine	0.1565	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109024207	ZNF560	0	genuine	0.1902	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109024207	ZNF565	0	genuine	0.1811	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109024207	ZNF571	0	genuine	0.2327	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109024207	ZNF573	0	genuine	0.2136	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109024207	ZNF582	0	genuine	0.1489	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109024207	ZNF607	0	genuine	0.1521	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109024207	ZNF665	0	genuine	0.1948	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109024207	ZNF829	0	genuine	0.1461	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109024216	LOC109026610	0	genuine	0.1417	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109024216	LOC115930172	0	genuine	0.1919	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109024216	LOC115931567	0	truthbar	0.1636	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109024216	LOC115931568	0	truthbar	0.1910	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109024216	LOC115931576	0	truthbar	0.3211	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109024216	LOC115931654	0	truthbar	0.4760	0.3596	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109024216	LOC129527827	0	genuine	0.1570	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109024216	LOC129528947	0	genuine	0.1644	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109024216	OSBPL10	0	genuine	0.1640	0.3737	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109024216	ZNF254	0	truthbar	0.3692	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109024216	ZNF273	0	truthbar	0.3276	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109024216	ZNF28	0	truthbar	0.1933	0.4662	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109024216	ZNF347	0	truthbar	0.3150	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109024216	ZNF415	0	genuine	0.3966	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109024216	ZNF429	0	truthbar	0.1458	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109024216	ZNF43	0	truthbar	0.3045	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109024216	ZNF430	0	truthbar	0.1392	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109024216	ZNF468	0	genuine	0.1694	0.8566	4	0	NA	NA	0.158800	0.844471	0.158800	0.158800	0.158800	0.844471
LOC109024216	ZNF480	0	genuine	0.2179	0.0000	4	0	NA	NA	0.337400	0.604272	0.337400	0.337400	0.337400	0.604272
LOC109024216	ZNF486	0	genuine	0.2080	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109024216	ZNF506	0	genuine	0.1528	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109024216	ZNF578	0	truthbar	0.2522	0.5383	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109024216	ZNF600	0	truthbar	0.2837	0.9057	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109024216	ZNF611	0	truthbar	0.2509	0.4592	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109024216	ZNF626	0	genuine	0.1573	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109024216	ZNF681	0	truthbar	0.1512	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109024216	ZNF682	0	genuine	0.3024	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109024216	ZNF701	0	genuine	0.2184	0.5385	4	0	0.146800	0.820025	NA	NA	0.146800	0.146800	0.146800	0.820025
LOC109024216	ZNF721	0	truthbar	0.1758	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109024216	ZNF761	0	truthbar	0.1678	0.9923	4	0	0.160000	0.846988	NA	NA	0.160000	0.160000	0.160000	0.846988
LOC109024216	ZNF766	0	genuine	0.2202	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109024216	ZNF808	0	truthbar	0.2481	0.2076	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109024216	ZNF813	0	truthbar	0.4378	1.0212	4	0	NA	NA	0.187800	0.864724	0.187800	0.187800	0.187800	0.864724
LOC109024216	ZNF83	0	truthbar	0.2114	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109024216	ZNF836	0	truthbar	0.1369	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109024216	ZNF841	0	truthbar	0.1321	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109024216	ZNF888	0	truthbar	0.4644	0.9072	4	0	0.194800	0.850913	NA	NA	0.194800	0.194800	0.194800	0.850913
LOC109024216	ZNF91	0	truthbar	0.2195	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109024259	ZNF112	0	genuine	0.1621	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109024259	ZNF155	0	genuine	0.4177	0.3711	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109024259	ZNF221	0	genuine	0.4563	0.4693	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109024259	ZNF222	0	genuine	0.4108	0.4251	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109024259	ZNF224	1	TP	0.5993	0.5996	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109024259	ZNF225	0	genuine	0.3758	0.5290	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109024259	ZNF229	0	genuine	0.2250	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109024259	ZNF230	0	genuine	0.1628	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109024259	ZNF233	0	genuine	0.1569	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109024259	ZNF234	0	genuine	0.2555	0.1739	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109024259	ZNF235	0	genuine	0.3748	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109024259	ZNF239	0	genuine	0.2817	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109024259	ZNF284	0	genuine	0.3912	0.3366	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109024259	ZNF45	0	genuine	0.2269	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109024269	LOC109025073	0	genuine	0.3017	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109024269	ZNF124	0	genuine	0.2430	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109024269	ZNF136	0	genuine	0.1927	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109024269	ZNF14	0	genuine	0.3383	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109024269	ZNF433	0	genuine	0.8342	0.8346	4	0	0.996200	1.000000	0.656200	1.000000	0.996200	0.656200	0.826200	1.000000
LOC109024269	ZNF440	0	genuine	0.1741	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109024269	ZNF443	0	genuine	0.1990	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109024269	ZNF563	0	genuine	0.2119	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109024269	ZNF564	0	genuine	0.1639	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109024269	ZNF627	0	genuine	0.1947	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109024269	ZNF669	0	genuine	0.1686	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109024269	ZNF77	0	genuine	0.1909	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109024269	ZNF791	0	genuine	0.2338	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109024269	ZNF799	0	genuine	0.1898	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109024269	ZNF823	0	genuine	0.2751	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109024546	ZNF280B	0	genuine	0.2770	0.2092	1	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109024560	LOC109025730	0	genuine	0.1950	0.3524	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109024560	MMP24OS	0	genuine	0.1419	0.2413	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109024560	PDCD5	0	genuine	0.2084	0.3938	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109024560	SEM1	0	genuine	0.1451	0.2467	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109024560	SPC25	0	genuine	0.1537	0.3522	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109024800	THSD1	0	genuine	0.2479	0.2782	1	0	NA	NA	0.909000	0.875158	0.909000	0.909000	0.909000	0.875158
LOC109024811	LOC129527096	0	genuine	0.2931	0.7727	1	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109024957	RFPL3	0	truthbar	0.6056	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109024957	RFPL4A	1	TP	0.7860	0.9992	0	0	0.591200	0.948218	0.326200	0.960220	0.591200	0.326200	0.458700	0.948218
LOC109025073	ZNF124	0	genuine	0.2370	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109025073	ZNF136	0	truthbar	0.2644	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109025073	ZNF14	0	truthbar	0.2169	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109025073	ZNF426	0	truthbar	0.1425	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109025073	ZNF433	0	truthbar	0.3658	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109025073	ZNF440	0	truthbar	0.2418	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109025073	ZNF441	0	truthbar	0.1390	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109025073	ZNF443	0	truthbar	0.2414	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109025073	ZNF490	0	truthbar	0.2414	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109025073	ZNF563	0	truthbar	0.2539	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109025073	ZNF564	0	truthbar	0.1833	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109025073	ZNF57	0	truthbar	0.2081	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109025073	ZNF627	0	truthbar	0.2680	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109025073	ZNF669	0	genuine	0.2656	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109025073	ZNF77	0	truthbar	0.1971	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109025073	ZNF791	0	truthbar	0.1336	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109025073	ZNF799	0	truthbar	0.2421	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109025073	ZNF823	0	truthbar	0.2914	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109025084	LOC129528550	0	genuine	0.6089	0.6443	1	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109025132	LOC129523505	1	TP	0.7362	0.7330	0	0	NA	NA	0.987400	0.940225	0.987400	0.987400	0.987400	0.940225
LOC109025132	LOC129525643	0	genuine	0.7705	1.0011	0	0	0.925000	0.985997	0.764800	0.983325	0.925000	0.764800	0.844900	0.985997
LOC109025320	LOC129527663	0	genuine	0.1985	1.0079	3	0	0.217600	0.959016	0.880600	0.925221	0.880600	0.217600	0.549100	0.925221
LOC109025447	LOC129531666	1	TP	0.5030	0.5032	3	0	0.996600	0.989187	NA	NA	0.996600	0.996600	0.996600	0.989187
LOC109025447	LOC129531667	1	TP	0.3389	0.6753	3	0	NA	NA	0.997200	0.971240	0.997200	0.997200	0.997200	0.971240
LOC109025447	RGPD8	1	TP	0.5344	0.5344	3	0	0.978600	0.980420	NA	NA	0.978600	0.978600	0.978600	0.980420
LOC109025592	TIMM23B	0	genuine	0.2458	0.3019	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109025592	TOR3A	0	genuine	0.3078	0.3095	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109025592	TRAF5	0	genuine	0.2984	0.3786	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109025730	LOC109028669	0	genuine	0.1762	0.0000	0	0	NA	NA	0.385000	0.933195	0.385000	0.385000	0.385000	0.933195
LOC109025730	LOC129530096	0	genuine	0.3464	0.3464	0	0	NA	NA	0.161000	0.951553	0.161000	0.161000	0.161000	0.951553
LOC109025730	LOC129530131	0	genuine	0.3569	0.3569	0	0	NA	NA	0.386800	0.956050	0.386800	0.386800	0.386800	0.956050
LOC109025730	LOC134756589	0	genuine	0.3539	0.3539	0	0	NA	NA	0.386000	0.960124	0.386000	0.386000	0.386000	0.960124
LOC109025730	LRFN5	0	genuine	0.2447	0.3464	0	0	NA	NA	0.386400	0.952012	0.386400	0.386400	0.386400	0.952012
LOC109025730	MINPP1	0	genuine	0.2161	0.3313	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109025730	MMP24OS	0	genuine	0.1958	0.3456	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109025730	NCALD	0	genuine	0.3464	0.3464	0	0	NA	NA	0.386800	0.961220	0.386800	0.386800	0.386800	0.961220
LOC109025730	NCR3LG1	0	genuine	0.3464	0.3569	0	0	NA	NA	0.107800	0.961039	0.107800	0.107800	0.107800	0.961039
LOC109025730	NFXL1	0	genuine	0.2086	0.3396	0	0	NA	NA	0.303800	0.948601	0.303800	0.303800	0.303800	0.948601
LOC109025730	OXCT1	0	genuine	0.2613	0.3486	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109025730	PDCD5	0	genuine	0.3683	0.3660	0	0	NA	NA	0.385200	0.956634	0.385200	0.385200	0.385200	0.956634
LOC109025730	SELENOP	0	genuine	0.2425	0.3471	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109025730	SEM1	0	genuine	0.2425	0.3471	0	0	NA	NA	0.140600	0.958924	0.140600	0.140600	0.140600	0.958924
LOC109025730	SMYD3	0	genuine	0.2364	0.0000	0	0	NA	NA	0.321400	0.886503	0.321400	0.321400	0.321400	0.886503
LOC109025730	SPATA33	0	genuine	0.3389	0.3569	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109025730	SPC25	0	genuine	0.2470	0.3464	0	0	NA	NA	0.387200	0.955670	0.387200	0.387200	0.387200	0.955670
LOC109025730	THNSL1	0	genuine	0.2681	0.3411	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109025730	TMEM38B	0	genuine	0.3554	0.3569	0	0	NA	NA	0.383200	0.956726	0.383200	0.383200	0.383200	0.956726
LOC109025730	TSPAN8	0	genuine	0.2387	0.3539	0	0	NA	NA	0.387600	0.957172	0.387600	0.387600	0.387600	0.957172
LOC109025730	UCHL1	0	genuine	0.3464	0.3464	0	0	NA	NA	0.387200	0.953560	0.387200	0.387200	0.387200	0.953560
LOC109025772	LRATD1	0	genuine	0.3605	0.3595	3	0	0.626200	1.000000	NA	NA	0.626200	0.626200	0.626200	1.000000
LOC109025815	LOC109025979	0	genuine	0.9773	0.9773	1	0	0.836600	0.787188	0.972200	0.952695	0.972200	0.836600	0.904400	0.952695
LOC109026404	LOC134757399	0	genuine	0.1302	0.2046	1	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109026404	WDR64	0	genuine	0.1379	0.0000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109026610	LOC115930172	0	genuine	0.2956	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109026610	LOC115931567	0	genuine	0.3989	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109026610	LOC115931568	0	truthbar	0.3355	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109026610	LOC115931576	0	truthbar	0.2083	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109026610	LOC115931857	0	truthbar	0.2065	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109026610	LOC129527827	0	genuine	0.1884	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109026610	LOC129528947	0	genuine	0.2934	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109026610	ZNF195	0	truthbar	0.1499	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109026610	ZNF254	0	truthbar	0.2870	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109026610	ZNF273	0	truthbar	0.2989	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109026610	ZNF429	0	truthbar	0.4505	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109026610	ZNF43	0	truthbar	0.2875	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109026610	ZNF430	0	truthbar	0.3047	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109026610	ZNF480	0	truthbar	0.1695	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109026610	ZNF486	0	truthbar	0.1780	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109026610	ZNF506	0	truthbar	0.3103	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109026610	ZNF519	0	truthbar	0.1650	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109026610	ZNF595	0	truthbar	0.2553	0.5200	4	0	0.359200	0.719888	NA	NA	0.359200	0.359200	0.359200	0.719888
LOC109026610	ZNF600	0	truthbar	0.1493	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109026610	ZNF626	0	truthbar	0.2997	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109026610	ZNF675	0	truthbar	0.5082	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109026610	ZNF678	0	truthbar	0.2337	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109026610	ZNF680	0	truthbar	0.3232	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109026610	ZNF682	0	truthbar	0.3426	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109026610	ZNF695	0	truthbar	0.3160	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109026610	ZNF721	0	genuine	0.2328	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC109026610	ZNF723	0	truthbar	0.4853	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
