gene_a	chrom_a	gene_b	chrom_b	core_cov	core_ident	aln_ident	jaccard
LOC101138622	NC_073240.2	LOC101148457	NC_086018.1	0.584	0.967	0.931	0.0934
LOC101145945	NC_073244.2	ZNF735	NC_073230.2	0.584	0.813	0.839	0.0331
LOC115933479	NC_073233.2	LOC129525115	NC_073232.2	0.584	0.928	0.919	0.0343
LOC129530379	NC_073248.2	LOC129530487	NC_073246.2	0.584	0.944	0.896	0.1687
KMT2C	NC_073230.2	LOC129529385	NC_073246.2	0.583	0.981	0.979	0.0422
LOC101125643	NC_073234.2	LOC109023026	NC_073228.2	0.583	0.884	0.893	0.0653
LOC101144812	NC_073241.2	LOC115933574	NC_073236.2	0.583	0.98	0.977	0.3148
LOC129526101	NC_073238.2	LOC129528623	NC_073244.2	0.583	0.974	0.884	0.3833
LOC129526101	NC_073238.2	LOC129528624	NC_073244.2	0.583	0.974	0.884	0.3833
LOC129526101	NC_073238.2	LOC129528625	NC_073244.2	0.583	0.974	0.884	0.3833
LOC129526102	NC_073238.2	LOC129528623	NC_073244.2	0.583	0.974	0.883	0.3816
LOC129526102	NC_073238.2	LOC129528624	NC_073244.2	0.583	0.974	0.883	0.3816
LOC129526102	NC_073238.2	LOC129528625	NC_073244.2	0.583	0.974	0.883	0.3816
LOC129526103	NC_073238.2	LOC129528623	NC_073244.2	0.583	0.974	0.884	0.3833
LOC129526103	NC_073238.2	LOC129528624	NC_073244.2	0.583	0.974	0.884	0.3833
LOC129526103	NC_073238.2	LOC129528625	NC_073244.2	0.583	0.974	0.884	0.3833
LOC129526104	NC_073238.2	LOC129528623	NC_073244.2	0.583	0.974	0.884	0.3833
LOC129526104	NC_073238.2	LOC129528624	NC_073244.2	0.583	0.974	0.884	0.3833
LOC129526104	NC_073238.2	LOC129528625	NC_073244.2	0.583	0.974	0.884	0.3833
LOC129526109	NC_073238.2	LOC129528623	NC_073244.2	0.583	0.974	0.885	0.3833
LOC129526109	NC_073238.2	LOC129528624	NC_073244.2	0.583	0.974	0.885	0.3833
LOC129526109	NC_073238.2	LOC129528625	NC_073244.2	0.583	0.974	0.885	0.3833
LOC129526113	NC_073238.2	LOC129528623	NC_073244.2	0.583	0.974	0.886	0.3833
LOC129526113	NC_073238.2	LOC129528624	NC_073244.2	0.583	0.974	0.886	0.3833
LOC129526113	NC_073238.2	LOC129528625	NC_073244.2	0.583	0.974	0.886	0.3833
LOC129526120	NC_073238.2	LOC129528623	NC_073244.2	0.583	0.974	0.969	0.445
LOC129526120	NC_073238.2	LOC129528624	NC_073244.2	0.583	0.974	0.969	0.445
LOC129526120	NC_073238.2	LOC129528625	NC_073244.2	0.583	0.974	0.969	0.445
LOC129526131	NC_073238.2	LOC129528623	NC_073244.2	0.583	0.974	0.884	0.3833
LOC129526131	NC_073238.2	LOC129528624	NC_073244.2	0.583	0.974	0.884	0.3833
LOC129526131	NC_073238.2	LOC129528625	NC_073244.2	0.583	0.974	0.884	0.3833
LOC129526155	NC_073238.2	LOC129528623	NC_073244.2	0.583	0.974	0.886	0.3833
LOC129526155	NC_073238.2	LOC129528624	NC_073244.2	0.583	0.974	0.886	0.3833
LOC129526155	NC_073238.2	LOC129528625	NC_073244.2	0.583	0.974	0.886	0.3833
LOC129526156	NC_073238.2	LOC129528623	NC_073244.2	0.583	0.974	0.969	0.4429
LOC129526156	NC_073238.2	LOC129528624	NC_073244.2	0.583	0.974	0.969	0.4429
LOC129526156	NC_073238.2	LOC129528625	NC_073244.2	0.583	0.974	0.969	0.4429
LOC129526157	NC_073238.2	LOC129528623	NC_073244.2	0.583	0.974	0.969	0.4429
LOC129526157	NC_073238.2	LOC129528624	NC_073244.2	0.583	0.974	0.969	0.4429
LOC129526157	NC_073238.2	LOC129528625	NC_073244.2	0.583	0.974	0.969	0.4429
LOC129526207	NC_073238.2	LOC129528623	NC_073244.2	0.583	0.974	0.969	0.4429
LOC129526207	NC_073238.2	LOC129528624	NC_073244.2	0.583	0.974	0.969	0.4429
LOC129526207	NC_073238.2	LOC129528625	NC_073244.2	0.583	0.974	0.969	0.4429
LOC129528623	NC_073244.2	LOC134756380	NC_073238.2	0.583	0.974	0.885	0.3833
LOC129528624	NC_073244.2	LOC134756380	NC_073238.2	0.583	0.974	0.885	0.3833
LOC129528625	NC_073244.2	LOC134756380	NC_073238.2	0.583	0.974	0.885	0.3833
LOC101143900	NC_073227.2	LOC115935600	NC_073231.2	0.582	0.966	0.972	0.3667
LOC109024055	NC_073244.2	LOC129526101	NC_073238.2	0.582	0.969	0.881	0.3406
LOC109024055	NC_073244.2	LOC129526102	NC_073238.2	0.582	0.969	0.881	0.3391
LOC109024055	NC_073244.2	LOC129526103	NC_073238.2	0.582	0.969	0.881	0.3406
LOC109024055	NC_073244.2	LOC129526104	NC_073238.2	0.582	0.969	0.881	0.3406
LOC109024055	NC_073244.2	LOC129526109	NC_073238.2	0.582	0.969	0.882	0.3406
LOC109024055	NC_073244.2	LOC129526113	NC_073238.2	0.582	0.969	0.878	0.3406
LOC109024055	NC_073244.2	LOC129526120	NC_073238.2	0.582	0.969	0.965	0.3874
LOC109024055	NC_073244.2	LOC129526131	NC_073238.2	0.582	0.969	0.881	0.3406
LOC109024055	NC_073244.2	LOC129526155	NC_073238.2	0.582	0.969	0.878	0.3406
LOC109024055	NC_073244.2	LOC129526156	NC_073238.2	0.582	0.969	0.965	0.3857
LOC109024055	NC_073244.2	LOC129526157	NC_073238.2	0.582	0.969	0.965	0.3857
LOC109024055	NC_073244.2	LOC129526207	NC_073238.2	0.582	0.969	0.965	0.3857
LOC109024055	NC_073244.2	LOC134756380	NC_073238.2	0.582	0.969	0.878	0.3406
LOC115936058	NC_073229.2	LOC129524559	NC_073237.2	0.582	0.991	0.99	0.5463
LOC129524559	NC_073237.2	LOC129528280	NC_073241.2	0.582	0.993	0.99	0.5779
LOC129524559	NC_073237.2	LOC129534573	NC_073229.2	0.582	0.99	0.987	0.5317
LOC129525411	NC_073233.2	LOC129532895	NC_073227.2	0.582	0.986	0.925	0.2741
LOC129526253	NC_073238.2	LOC129529219	NC_073245.2	0.582	0.978	0.963	0.2812
LOC129524670	NC_073237.2	LOC129530497	NC_073246.2	0.581	0.987	0.988	0.524
LOC101124600	NC_073244.2	LOC134756380	NC_073238.2	0.58	0.976	0.802	0.2851
LOC101144665	NC_073239.2	RPL22	NC_073224.2	0.58	0.954	0.82	0.1784
LOC101147931	NC_073228.2	RPL36A	NC_073247.2	0.58	0.869	0.815	0.0321
LOC109028905	NC_073236.2	LOC129530229	NC_073248.2	0.58	0.973	0.968	0.3276
LOC115930071	NC_073239.2	LOC134758529	NC_073224.2	0.58	0.934	0.931	0.0676
LOC115931858	NC_073246.2	LOC129531486	NC_073236.2	0.58	0.962	0.875	0.1236
LOC129528466	NC_073241.2	LOC129529384	NC_073246.2	0.58	0.989	0.955	0.5696
DLST	NC_073239.2	LOC101140310	NC_073224.2	0.579	0.966	0.968	0.3375
LOC101124600	NC_073244.2	LOC129526113	NC_073238.2	0.579	0.976	0.8	0.2851
LOC101124600	NC_073244.2	LOC129526155	NC_073238.2	0.579	0.976	0.8	0.2851
LOC129528447	NC_073241.2	LOC129530571	NC_073246.2	0.579	0.981	0.927	0.3683
LOC129529294	NC_073246.2	LOC129529434	NC_086018.1	0.579	0.954	0.945	0.1605
ANKRD36C	NC_073236.2	LOC129530340	NC_073248.2	0.578	0.881	0.895	0.0365
DNAJC9	NC_073232.2	LOC129529204	NC_073245.2	0.578	0.969	0.873	0.1528
LOC101125154	NC_073236.2	LOC129530340	NC_073248.2	0.578	0.885	0.894	0.0408
LOC101134578	NC_073244.2	LOC109024358	NC_073224.2	0.578	0.944	0.939	0.1962
LOC101143820	NC_073235.2	SNRNP25	NC_073242.2	0.578	1.0	0.963	0.3108
LOC109024677	NC_073247.2	LOC129523984	NC_073231.2	0.578	0.868	0.846	0.0526
LOC101152176	NC_073230.2	LOC134756550	NC_073234.2	0.577	0.933	0.931	0.0645
LOC129525761	NC_073234.2	OOSP4B	NC_073233.2	0.577	0.904	0.859	0.054
BMS1	NC_073232.2	LOC129527662	NC_073242.2	0.576	0.953	0.949	0.0615
C1QTNF3	NC_073243.2	LOC129523471	NC_073237.2	0.576	0.991	0.991	0.7041
C1QTNF3	NC_073243.2	LOC129530594	NC_073238.2	0.576	0.993	0.992	0.7188
C1QTNF3	NC_073243.2	LOC134757411	NC_073241.2	0.576	0.993	0.992	0.7098
HMGA1	NC_073229.2	LOC101142088	NC_073234.2	0.576	0.963	0.875	0.0816
LOC101124600	NC_073244.2	LOC129526101	NC_073238.2	0.576	0.976	0.803	0.2851
LOC101124600	NC_073244.2	LOC129526103	NC_073238.2	0.576	0.976	0.803	0.2851
LOC101124600	NC_073244.2	LOC129526104	NC_073238.2	0.576	0.976	0.803	0.2851
LOC101124600	NC_073244.2	LOC129526109	NC_073238.2	0.576	0.976	0.799	0.2851
LOC101124600	NC_073244.2	LOC129526131	NC_073238.2	0.576	0.976	0.803	0.2851
LOC101137437	NC_073240.2	LOC134756550	NC_073234.2	0.576	0.94	0.93	0.0826
LOC109023133	NC_073239.2	LOC129532770	NC_073224.2	0.576	0.924	0.935	0.1104
LOC129529231	NC_073224.2	LOC134758127	NC_086017.1	0.576	0.948	0.951	0.1964
ARHGAP23	NC_073228.2	LOC129527200	NC_073240.2	0.575	0.97	0.963	0.1423
LOC101124600	NC_073244.2	LOC129526102	NC_073238.2	0.575	0.976	0.802	0.284
LOC101143702	NC_073240.2	LOC101147931	NC_073228.2	0.575	0.918	0.927	0.1475
LOC101144552	NC_073235.2	LOC129523876	NC_073230.2	0.575	0.9	0.905	0.0474
LOC101144552	NC_073235.2	LOC134758922	NC_073230.2	0.575	0.9	0.906	0.0472
LOC129523876	NC_073230.2	LOC129525556	NC_073233.2	0.575	0.912	0.916	0.1038
LOC129523876	NC_073230.2	LOC134756357	NC_073224.2	0.575	0.903	0.923	0.0484
LOC129523876	NC_073230.2	LOC134756800	NC_073236.2	0.575	0.904	0.911	0.0978
LOC129523876	NC_073230.2	LOC134757481	NC_073242.2	0.575	0.9	0.912	0.0624
LOC129525556	NC_073233.2	LOC134758922	NC_073230.2	0.575	0.914	0.916	0.106
LOC129527200	NC_073240.2	LOC129527345	NC_073242.2	0.575	0.958	0.941	0.2197
LOC134756357	NC_073224.2	LOC134758922	NC_073230.2	0.575	0.904	0.923	0.0497
LOC134756800	NC_073236.2	LOC134758922	NC_073230.2	0.575	0.906	0.911	0.0985
LOC134757481	NC_073242.2	LOC134758922	NC_073230.2	0.575	0.9	0.91	0.062
LOC101129069	NC_073246.2	LOC129524661	NC_073237.2	0.574	0.976	0.94	0.3634
LOC101129069	NC_073246.2	LOC129528453	NC_073241.2	0.574	0.976	0.94	0.3634
LOC101134109	NC_073236.2	UAP1	NC_073224.2	0.574	0.992	0.992	0.5545
LOC101137229	NC_073229.2	LOC101152403	NC_073245.2	0.574	0.949	0.928	0.0975
LOC101139294	NC_073228.2	LOC101147117	NC_073229.2	0.574	0.888	0.892	0.0519
LOC109024695	NC_073247.2	MCRIP2	NC_073242.2	0.574	0.916	0.842	0.0861
LOC115934320	NC_073227.2	LOC129534288	NC_073229.2	0.574	0.976	0.977	0.1611
LOC134756925	NC_073237.2	LOC134757392	NC_073241.2	0.574	0.998	0.997	0.8426
DOC2B	NC_073243.2	LOC115933182	NC_073230.2	0.573	0.979	0.966	0.2293
LETM1	NC_073227.2	LOC115933202	NC_073236.2	0.573	0.988	0.988	0.4201
LETM1	NC_073227.2	LOC129530721	NC_073240.2	0.573	0.989	0.988	0.4253
LOC129528748	NC_073244.2	LOC134758137	NC_086017.1	0.573	0.98	0.965	0.0956
LOC129530498	NC_073246.2	LOC134757054	NC_073238.2	0.573	0.982	0.963	0.2269
HSPB1	NC_073230.2	LOC101133686	NC_073237.2	0.572	0.971	0.964	0.1067
LETM1	NC_073227.2	LOC134757056	NC_073238.2	0.572	0.988	0.987	0.4094
LOC101131021	NC_073224.2	RPL36	NC_073244.2	0.572	0.896	0.87	0.0548
LOC115931421	NC_073241.2	LOC129532627	NC_086017.1	0.572	0.998	0.844	0.3364
LOC129530229	NC_073248.2	LOC129531439	NC_073240.2	0.572	0.973	0.967	0.3156
LOC129532042	NC_073224.2	PLA2G4B	NC_073240.2	0.572	0.989	0.988	0.6138
FTH1	NC_073233.2	LOC101130581	NC_073238.2	0.571	0.961	0.962	0.227
LOC101130581	NC_073238.2	LOC101130706	NC_073235.2	0.571	0.968	0.958	0.2907
LOC101130581	NC_073238.2	LOC115931247	NC_073243.2	0.571	0.963	0.962	0.2974
LOC101148666	NC_073243.2	RPS12	NC_073229.2	0.571	0.952	0.952	0.2887
LOC109028042	NC_073231.2	MYL12B	NC_073241.2	0.571	0.966	0.807	0.2036
LOC129528333	NC_073224.2	SUMO2	NC_073228.2	0.571	0.998	0.987	0.6522
LOC129529598	NC_086018.1	LOC134757612	NC_073243.2	0.571	0.911	0.919	0.065
LOC101147463	NC_073228.2	LOC115931282	NC_073243.2	0.57	0.975	0.974	0.3717
LOC101149650	NC_073228.2	LOC134758397	NC_073227.2	0.57	0.995	0.992	0.2352
LOC101154318	NC_073244.2	LOC129526113	NC_073238.2	0.57	0.984	0.846	0.2267
LOC101154318	NC_073244.2	LOC129526155	NC_073238.2	0.57	0.984	0.846	0.2267
LOC101154318	NC_073244.2	LOC134756380	NC_073238.2	0.57	0.984	0.849	0.2267
LOC101154368	NC_073224.2	TMEM42	NC_086017.1	0.57	0.896	0.905	0.1385
LOC109023877	NC_073243.2	LOC129529598	NC_086018.1	0.57	0.91	0.908	0.1298
LOC115931421	NC_073241.2	LOC129526580	NC_073242.2	0.57	0.995	0.995	0.6488
LOC115933187	NC_073245.2	LOC134758397	NC_073227.2	0.57	0.995	0.992	0.3286
LOC129524028	NC_073231.2	LOC129526580	NC_073242.2	0.57	0.993	0.994	0.5105
LOC129524260	NC_073236.2	LOC134758397	NC_073227.2	0.57	0.997	0.991	0.5761
LOC129524664	NC_073237.2	LOC129528455	NC_073241.2	0.57	0.993	0.985	0.7465
LOC129524670	NC_073237.2	LOC129528455	NC_073241.2	0.57	0.994	0.99	0.6969
LOC129525641	NC_073234.2	LOC129526580	NC_073242.2	0.57	0.997	0.997	0.2617
LOC129526113	NC_073238.2	LOC129528606	NC_073244.2	0.57	0.984	0.894	0.3896
LOC129526113	NC_073238.2	LOC129528610	NC_073244.2	0.57	0.984	0.894	0.3896
LOC129526113	NC_073238.2	LOC129528611	NC_073244.2	0.57	0.984	0.894	0.3896
LOC129526113	NC_073238.2	LOC129528615	NC_073244.2	0.57	0.984	0.894	0.3896
LOC129526113	NC_073238.2	LOC129528616	NC_073244.2	0.57	0.984	0.894	0.3896
LOC129526113	NC_073238.2	LOC129528617	NC_073244.2	0.57	0.984	0.894	0.3896
LOC129526113	NC_073238.2	LOC129528618	NC_073244.2	0.57	0.984	0.894	0.3896
LOC129526113	NC_073238.2	LOC129528619	NC_073244.2	0.57	0.984	0.892	0.3947
LOC129526155	NC_073238.2	LOC129528606	NC_073244.2	0.57	0.984	0.894	0.3896
LOC129526155	NC_073238.2	LOC129528610	NC_073244.2	0.57	0.984	0.894	0.3896
LOC129526155	NC_073238.2	LOC129528611	NC_073244.2	0.57	0.984	0.894	0.3896
LOC129526155	NC_073238.2	LOC129528615	NC_073244.2	0.57	0.984	0.894	0.3896
LOC129526155	NC_073238.2	LOC129528616	NC_073244.2	0.57	0.984	0.894	0.3896
LOC129526155	NC_073238.2	LOC129528617	NC_073244.2	0.57	0.984	0.894	0.3896
LOC129526155	NC_073238.2	LOC129528618	NC_073244.2	0.57	0.984	0.894	0.3896
LOC129526155	NC_073238.2	LOC129528619	NC_073244.2	0.57	0.984	0.892	0.3947
LOC129526580	NC_073242.2	LOC129534553	NC_073229.2	0.57	0.994	0.994	0.4954
LOC129527796	NC_073242.2	LOC134758397	NC_073227.2	0.57	0.996	0.997	0.6462
LOC129528606	NC_073244.2	LOC134756380	NC_073238.2	0.57	0.984	0.895	0.3896
LOC129528610	NC_073244.2	LOC134756380	NC_073238.2	0.57	0.984	0.895	0.3896
LOC129528611	NC_073244.2	LOC134756380	NC_073238.2	0.57	0.984	0.895	0.3896
LOC129528615	NC_073244.2	LOC134756380	NC_073238.2	0.57	0.984	0.895	0.3896
LOC129528616	NC_073244.2	LOC134756380	NC_073238.2	0.57	0.984	0.895	0.3896
LOC129528617	NC_073244.2	LOC134756380	NC_073238.2	0.57	0.984	0.895	0.3896
LOC129528618	NC_073244.2	LOC134756380	NC_073238.2	0.57	0.984	0.895	0.3896
LOC129528619	NC_073244.2	LOC134756380	NC_073238.2	0.57	0.984	0.891	0.3947
LOC129532896	NC_073247.2	LOC134758397	NC_073227.2	0.57	0.996	0.997	0.6725
LOC134758032	NC_073224.2	LOC134758397	NC_073227.2	0.57	0.996	0.996	0.8092
LOC134758397	NC_073227.2	SH3KBP1	NC_073247.2	0.57	0.997	0.995	0.3308
ARL5A	NC_073235.2	LOC134757235	NC_073240.2	0.569	0.993	0.994	0.1911
HIGD2A	NC_073228.2	HIGD2B	NC_073240.2	0.569	0.885	0.904	0.0679
LOC101153131	NC_073244.2	ZNF860	NC_086017.1	0.569	0.764	0.74	0.0736
LOC109024598	NC_086018.1	YES1	NC_073241.2	0.569	0.951	0.944	0.0962
LOC129523703	NC_073230.2	LOC129528141	NC_073231.2	0.569	0.989	0.926	0.298
LOC129523934	NC_073230.2	LOC129523959	NC_073224.2	0.569	0.992	0.917	0.4856
LOC129523934	NC_073230.2	LOC129524833	NC_073239.2	0.569	0.99	0.927	0.4786
LOC129524667	NC_073237.2	LOC129529382	NC_073246.2	0.569	0.988	0.969	0.2559
LOC129524667	NC_073237.2	LOC129530569	NC_073246.2	0.569	0.988	0.969	0.26
LOC129525023	NC_073232.2	LOC129528141	NC_073231.2	0.569	0.988	0.918	0.2627
LOC129526385	NC_073238.2	LOC129528463	NC_073241.2	0.569	0.991	0.896	0.0829
LOC129526398	NC_073238.2	LOC129528463	NC_073241.2	0.569	0.985	0.912	0.0715
LOC129526957	NC_073236.2	LOC129528463	NC_073241.2	0.569	0.994	0.848	0.0733
HMGN2	NC_073224.2	LOC109023133	NC_073239.2	0.568	0.973	0.973	0.1684
LOC101148869	NC_073240.2	LOC109023133	NC_073239.2	0.568	0.964	0.956	0.1971
LOC101150009	NC_073247.2	LOC115935782	NC_073237.2	0.568	0.884	0.876	0.0841
LOC115933023	NC_073231.2	LOC129523876	NC_073230.2	0.568	0.894	0.908	0.0745
LOC129523934	NC_073230.2	LOC129528719	NC_073244.2	0.568	0.99	0.971	0.2779
LOC129528467	NC_073241.2	LOC129530564	NC_073246.2	0.568	0.984	0.988	0.7049
LOC101132384	NC_086017.1	UBQLN4	NC_073224.2	0.567	0.989	0.987	0.52
LOC101141346	NC_073235.2	LOC101146854	NC_073243.2	0.567	0.957	0.945	0.2087
LOC101146854	NC_073243.2	LOC134756773	NC_073236.2	0.567	0.918	0.892	0.0583
LOC101154318	NC_073244.2	LOC129526109	NC_073238.2	0.567	0.984	0.847	0.2267
LOC129523934	NC_073230.2	LOC134759270	NC_073232.2	0.567	0.99	0.957	0.3545
LOC129526109	NC_073238.2	LOC129528606	NC_073244.2	0.567	0.984	0.894	0.3896
LOC129526109	NC_073238.2	LOC129528610	NC_073244.2	0.567	0.984	0.894	0.3896
LOC129526109	NC_073238.2	LOC129528611	NC_073244.2	0.567	0.984	0.894	0.3896
LOC129526109	NC_073238.2	LOC129528615	NC_073244.2	0.567	0.984	0.894	0.3896
LOC129526109	NC_073238.2	LOC129528616	NC_073244.2	0.567	0.984	0.894	0.3896
LOC129526109	NC_073238.2	LOC129528617	NC_073244.2	0.567	0.984	0.894	0.3896
LOC129526109	NC_073238.2	LOC129528618	NC_073244.2	0.567	0.984	0.894	0.3896
LOC129526109	NC_073238.2	LOC129528619	NC_073244.2	0.567	0.984	0.891	0.3947
LOC101140864	NC_073238.2	POTEA	NC_073231.2	0.566	0.885	0.837	0.0411
LOC101147656	NC_073235.2	RHOQ	NC_073236.2	0.566	0.983	0.979	0.2939
LOC101149305	NC_073227.2	LOC129524105	NC_073231.2	0.566	0.993	0.99	0.5297
LOC101154318	NC_073244.2	LOC129526101	NC_073238.2	0.566	0.984	0.846	0.2267
LOC101154318	NC_073244.2	LOC129526102	NC_073238.2	0.566	0.984	0.845	0.2259
LOC101154318	NC_073244.2	LOC129526103	NC_073238.2	0.566	0.984	0.846	0.2267
LOC101154318	NC_073244.2	LOC129526104	NC_073238.2	0.566	0.984	0.846	0.2267
LOC101154318	NC_073244.2	LOC129526131	NC_073238.2	0.566	0.984	0.846	0.2267
LOC109028674	NC_073224.2	RPLP1	NC_073240.2	0.566	0.836	0.841	0.0519
LOC115932812	NC_073236.2	LOC129530229	NC_073248.2	0.566	0.971	0.966	0.3139
LOC115933023	NC_073231.2	LOC134758922	NC_073230.2	0.566	0.895	0.908	0.0768
LOC129526101	NC_073238.2	LOC129528606	NC_073244.2	0.566	0.984	0.894	0.3896
LOC129526101	NC_073238.2	LOC129528610	NC_073244.2	0.566	0.984	0.894	0.3896
LOC129526101	NC_073238.2	LOC129528611	NC_073244.2	0.566	0.984	0.894	0.3896
LOC129526101	NC_073238.2	LOC129528615	NC_073244.2	0.566	0.984	0.894	0.3896
LOC129526101	NC_073238.2	LOC129528616	NC_073244.2	0.566	0.984	0.894	0.3896
LOC129526101	NC_073238.2	LOC129528617	NC_073244.2	0.566	0.984	0.894	0.3896
LOC129526101	NC_073238.2	LOC129528618	NC_073244.2	0.566	0.984	0.894	0.3896
LOC129526101	NC_073238.2	LOC129528619	NC_073244.2	0.566	0.984	0.89	0.3947
LOC129526102	NC_073238.2	LOC129528606	NC_073244.2	0.566	0.984	0.894	0.3879
LOC129526102	NC_073238.2	LOC129528610	NC_073244.2	0.566	0.984	0.894	0.3879
LOC129526102	NC_073238.2	LOC129528611	NC_073244.2	0.566	0.984	0.894	0.3879
LOC129526102	NC_073238.2	LOC129528615	NC_073244.2	0.566	0.984	0.894	0.3879
LOC129526102	NC_073238.2	LOC129528616	NC_073244.2	0.566	0.984	0.894	0.3879
LOC129526102	NC_073238.2	LOC129528617	NC_073244.2	0.566	0.984	0.894	0.3879
LOC129526102	NC_073238.2	LOC129528618	NC_073244.2	0.566	0.984	0.894	0.3879
LOC129526102	NC_073238.2	LOC129528619	NC_073244.2	0.566	0.984	0.889	0.393
LOC129526103	NC_073238.2	LOC129528606	NC_073244.2	0.566	0.984	0.894	0.3896
LOC129526103	NC_073238.2	LOC129528610	NC_073244.2	0.566	0.984	0.894	0.3896
LOC129526103	NC_073238.2	LOC129528611	NC_073244.2	0.566	0.984	0.894	0.3896
LOC129526103	NC_073238.2	LOC129528615	NC_073244.2	0.566	0.984	0.894	0.3896
LOC129526103	NC_073238.2	LOC129528616	NC_073244.2	0.566	0.984	0.894	0.3896
LOC129526103	NC_073238.2	LOC129528617	NC_073244.2	0.566	0.984	0.894	0.3896
LOC129526103	NC_073238.2	LOC129528618	NC_073244.2	0.566	0.984	0.894	0.3896
LOC129526103	NC_073238.2	LOC129528619	NC_073244.2	0.566	0.984	0.89	0.3947
LOC129526104	NC_073238.2	LOC129528606	NC_073244.2	0.566	0.984	0.894	0.3896
LOC129526104	NC_073238.2	LOC129528610	NC_073244.2	0.566	0.984	0.894	0.3896
LOC129526104	NC_073238.2	LOC129528611	NC_073244.2	0.566	0.984	0.894	0.3896
LOC129526104	NC_073238.2	LOC129528615	NC_073244.2	0.566	0.984	0.894	0.3896
LOC129526104	NC_073238.2	LOC129528616	NC_073244.2	0.566	0.984	0.894	0.3896
LOC129526104	NC_073238.2	LOC129528617	NC_073244.2	0.566	0.984	0.894	0.3896
LOC129526104	NC_073238.2	LOC129528618	NC_073244.2	0.566	0.984	0.894	0.3896
LOC129526104	NC_073238.2	LOC129528619	NC_073244.2	0.566	0.984	0.89	0.3947
LOC129526131	NC_073238.2	LOC129528606	NC_073244.2	0.566	0.984	0.894	0.3896
LOC129526131	NC_073238.2	LOC129528610	NC_073244.2	0.566	0.984	0.894	0.3896
LOC129526131	NC_073238.2	LOC129528611	NC_073244.2	0.566	0.984	0.894	0.3896
LOC129526131	NC_073238.2	LOC129528615	NC_073244.2	0.566	0.984	0.894	0.3896
LOC129526131	NC_073238.2	LOC129528616	NC_073244.2	0.566	0.984	0.894	0.3896
LOC129526131	NC_073238.2	LOC129528617	NC_073244.2	0.566	0.984	0.894	0.3896
LOC129526131	NC_073238.2	LOC129528618	NC_073244.2	0.566	0.984	0.894	0.3896
LOC129526131	NC_073238.2	LOC129528619	NC_073244.2	0.566	0.984	0.89	0.3947
LOC134758137	NC_086017.1	LOC134759133	NC_073231.2	0.566	0.977	0.974	0.112
GMCL1	NC_073236.2	GMCL2	NC_073228.2	0.565	0.942	0.943	0.1707
LOC101136021	NC_073230.2	LOC115931567	NC_073244.2	0.565	0.829	0.86	0.0319
LOC101147574	NC_073227.2	RPS12	NC_073229.2	0.565	0.955	0.944	0.1974
LOC109023149	NC_073239.2	LOC115933428	NC_073240.2	0.565	0.882	0.886	0.0938
LOC109023149	NC_073239.2	LOC129526136	NC_073238.2	0.565	0.882	0.886	0.0938
LOC109023149	NC_073239.2	LOC129526436	NC_073238.2	0.565	0.882	0.879	0.086
LOC109023149	NC_073239.2	LOC129527250	NC_073238.2	0.565	0.882	0.883	0.086
LOC115930151	NC_073240.2	LOC129534554	NC_073229.2	0.565	0.964	0.915	0.2613
LOC129525556	NC_073233.2	LOC129534554	NC_073229.2	0.565	0.968	0.976	0.2178
LOC129534554	NC_073229.2	LOC134756357	NC_073224.2	0.565	0.971	0.971	0.0953
LOC129534554	NC_073229.2	LOC134756800	NC_073236.2	0.565	0.97	0.885	0.199
ZNF695	NC_073224.2	ZNF723	NC_073244.2	0.565	0.768	0.723	0.0325
ACP1	NC_073236.2	LOC101146543	NC_073231.2	0.564	0.995	0.991	0.3591
LOC101125151	NC_073236.2	LOC101147117	NC_073229.2	0.564	0.873	0.886	0.0411
LOC101136743	NC_073236.2	LOC129534570	NC_073229.2	0.564	0.994	0.918	0.1236
LOC115931421	NC_073241.2	LOC129534570	NC_073229.2	0.564	0.994	0.936	0.135
LOC115932637	NC_073240.2	LOC129534554	NC_073229.2	0.564	0.984	0.984	0.1103
LOC129523934	NC_073230.2	LOC129534570	NC_073229.2	0.564	0.994	0.921	0.2326
LOC129524028	NC_073231.2	LOC129534570	NC_073229.2	0.564	0.985	0.932	0.1014
LOC129525411	NC_073233.2	LOC129534570	NC_073229.2	0.564	0.989	0.892	0.1334
LOC129525641	NC_073234.2	LOC129534570	NC_073229.2	0.564	0.994	0.956	0.0555
LOC129526120	NC_073238.2	LOC129528619	NC_073244.2	0.564	0.984	0.975	0.4566
LOC129526156	NC_073238.2	LOC129528619	NC_073244.2	0.564	0.984	0.975	0.4545
LOC129526157	NC_073238.2	LOC129528619	NC_073244.2	0.564	0.984	0.975	0.4545
LOC129526207	NC_073238.2	LOC129528619	NC_073244.2	0.564	0.984	0.975	0.4545
LOC129526580	NC_073242.2	LOC129534570	NC_073229.2	0.564	0.996	0.937	0.1928
LOC129532017	NC_073235.2	LOC129534554	NC_073229.2	0.564	0.988	0.99	0.14
LOC129532895	NC_073227.2	LOC129534570	NC_073229.2	0.564	0.985	0.915	0.1807
LOC101123746	NC_073229.2	ZC3H11B	NC_073224.2	0.563	0.975	0.979	0.538
LOC129524653	NC_073237.2	LOC129528469	NC_073241.2	0.563	0.991	0.99	0.5593
LOC129532624	NC_073230.2	LOC129534554	NC_073229.2	0.563	0.991	0.922	0.157
LOC101147574	NC_073227.2	LOC101149210	NC_073233.2	0.562	0.959	0.949	0.2214
