gene_a	gene_b	in_er_raw	in_er_refined	in_dna_loose	in_ep	ep_tier	id	min_cov	class
LOC129531667	ZNF594	1	0	0	0	none			not-er
LOC129531667	ZNF595	1	0	0	0	none			not-er
LOC129531667	ZNF596	1	0	0	0	none			not-er
LOC129531667	ZNF600	1	0	0	0	none			not-er
LOC129531667	ZNF605	1	0	0	0	none			not-er
LOC129531667	ZNF606	1	0	0	0	none			not-er
LOC129531667	ZNF607	1	0	0	0	none			not-er
LOC129531667	ZNF611	1	0	0	0	none			not-er
LOC129531667	ZNF613	1	0	0	0	none			not-er
LOC129531667	ZNF614	1	0	0	0	none			not-er
LOC129531667	ZNF615	1	0	0	0	none			not-er
LOC129531667	ZNF616	1	0	0	0	none			not-er
LOC129531667	ZNF619	1	0	0	0	none			not-er
LOC129531667	ZNF620	1	0	0	0	none			not-er
LOC129531667	ZNF621	1	0	0	0	none			not-er
LOC129531667	ZNF623	1	0	0	0	none			not-er
LOC129531667	ZNF624	1	0	0	0	none			not-er
LOC129531667	ZNF626	1	0	0	0	none			not-er
LOC129531667	ZNF627	1	0	0	0	none			not-er
LOC129531667	ZNF629	1	0	0	0	none			not-er
LOC129531667	ZNF649	1	0	0	0	none			not-er
LOC129531667	ZNF655	1	0	0	0	none			not-er
LOC129531667	ZNF660	1	0	0	0	none			not-er
LOC129531667	ZNF665	1	0	0	0	none			not-er
LOC129531667	ZNF667	1	0	0	0	none			not-er
LOC129531667	ZNF669	1	0	0	0	none			not-er
LOC129531667	ZNF670	1	0	0	0	none			not-er
LOC129531667	ZNF671	1	0	0	0	none			not-er
LOC129531667	ZNF672	1	0	0	0	none			not-er
LOC129531667	ZNF674	1	0	0	0	none			not-er
LOC129531667	ZNF675	1	0	0	0	none			not-er
LOC129531667	ZNF678	1	0	0	0	none			not-er
LOC129531667	ZNF680	1	0	0	0	none			not-er
LOC129531667	ZNF681	1	0	0	0	none			not-er
LOC129531667	ZNF682	1	0	0	0	none			not-er
LOC129531667	ZNF684	1	0	0	0	none			not-er
LOC129531667	ZNF695	1	0	0	0	none			not-er
LOC129531667	ZNF696	1	0	0	0	none			not-er
LOC129531667	ZNF697	1	0	0	0	none			not-er
LOC129531667	ZNF699	1	0	0	0	none			not-er
LOC129531667	ZNF70	1	0	0	0	none			not-er
LOC129531667	ZNF701	1	0	0	0	none			not-er
LOC129531667	ZNF71	1	0	0	0	none			not-er
LOC129531667	ZNF717	1	0	0	0	none			not-er
LOC129531667	ZNF721	1	0	0	0	none			not-er
LOC129531667	ZNF723	1	0	0	0	none			not-er
LOC129531667	ZNF727	1	0	0	0	none			not-er
LOC129531667	ZNF736	1	0	0	0	none			not-er
LOC129531667	ZNF74	1	0	0	0	none			not-er
LOC129531667	ZNF75A	1	0	0	0	none			not-er
LOC129531667	ZNF75D	1	0	0	0	none			not-er
LOC129531667	ZNF761	1	0	0	0	none			not-er
LOC129531667	ZNF766	1	0	0	0	none			not-er
LOC129531667	ZNF768	1	0	0	0	none			not-er
LOC129531667	ZNF77	1	0	0	0	none			not-er
LOC129531667	ZNF771	1	0	0	0	none			not-er
LOC129531667	ZNF774	1	0	0	0	none			not-er
LOC129531667	ZNF776	1	0	0	0	none			not-er
LOC129531667	ZNF778	1	0	0	0	none			not-er
LOC129531667	ZNF780A	1	0	0	0	none			not-er
LOC129531667	ZNF780B	1	0	0	0	none			not-er
LOC129531667	ZNF782	1	0	0	0	none			not-er
LOC129531667	ZNF79	1	0	0	0	none			not-er
LOC129531667	ZNF790	1	0	0	0	none			not-er
LOC129531667	ZNF791	1	0	0	0	none			not-er
LOC129531667	ZNF792	1	0	0	0	none			not-er
LOC129531667	ZNF799	1	0	0	0	none			not-er
LOC129531667	ZNF8	1	0	0	0	none			not-er
LOC129531667	ZNF80	1	0	0	0	none			not-er
LOC129531667	ZNF805	1	0	0	0	none			not-er
LOC129531667	ZNF808	1	0	0	0	none			not-er
LOC129531667	ZNF81	1	0	0	0	none			not-er
LOC129531667	ZNF813	1	0	0	0	none			not-er
LOC129531667	ZNF823	1	0	0	0	none			not-er
LOC129531667	ZNF829	1	0	0	0	none			not-er
LOC129531667	ZNF83	1	0	0	0	none			not-er
LOC129531667	ZNF835	1	0	0	0	none			not-er
LOC129531667	ZNF836	1	0	0	0	none			not-er
LOC129531667	ZNF84	1	0	0	0	none			not-er
LOC129531667	ZNF841	1	0	0	0	none			not-er
LOC129531667	ZNF875	1	0	0	0	none			not-er
LOC129531667	ZNF879	1	0	0	0	none			not-er
LOC129531667	ZNF883	1	0	0	0	none			not-er
LOC129531667	ZNF888	1	0	0	0	none			not-er
LOC129531667	ZNF891	1	0	0	0	none			not-er
LOC129531667	ZNF892	1	0	0	0	none			not-er
LOC129531667	ZNF91	1	0	0	0	none			not-er
LOC129531667	ZNF92	1	0	0	0	none			not-er
LOC129531667	ZSCAN12	1	0	0	0	none			not-er
LOC129531667	ZSCAN16	1	0	0	0	none			not-er
LOC129531667	ZSCAN2	1	0	0	0	none			not-er
LOC129531667	ZSCAN20	1	0	0	0	none			not-er
LOC129531667	ZSCAN21	1	0	0	0	none			not-er
LOC129531667	ZSCAN22	1	0	0	0	none			not-er
LOC129531667	ZSCAN29	1	0	0	0	none			not-er
LOC129531667	ZSCAN30	1	0	0	0	none			not-er
LOC129531667	ZSCAN31	1	0	0	0	none			not-er
LOC129531667	ZSCAN9	1	0	0	0	none			not-er
LOC129531669	LOC129531671	0	0	1	0	none	0.934	0.894	FN
LOC129531669	LOC129531672	0	0	1	0	none	0.9693	0.922	FN
LOC129531669	LOC129531673	0	0	1	0	none	0.9304	0.814	FN
LOC129531669	LOC134756408	0	0	1	0	none	0.9301	0.979	FN
LOC129531669	LOC134756772	0	0	1	0	none	0.9293	0.901	FN
LOC129531670	LOC129531673	0	0	1	0	none	0.9098	0.959	FN
LOC129531670	LOC134757351	0	0	1	0	none	0.9208	0.567	FN
LOC129531671	LOC129531672	0	0	1	0	none	0.9258	0.98	FN
LOC129531671	LOC129531673	0	0	1	0	none	0.9419	0.862	FN
LOC129531671	LOC134756408	0	0	1	0	none	0.9536	0.915	FN
LOC129531671	LOC134756772	0	0	1	0	none	0.9513	0.975	FN
LOC129531672	LOC129531673	0	0	1	0	none	0.9364	0.867	FN
LOC129531672	LOC134756408	0	0	1	0	none	0.9167	0.934	FN
LOC129531672	LOC134756772	0	0	1	0	none	0.9223	0.998	FN
LOC129531673	LOC134756408	0	0	1	0	none	0.9425	0.821	FN
LOC129531673	LOC134756770	0	0	1	0	none	0.9123	1.0	FN
LOC129531673	LOC134756772	0	0	1	0	none	0.956	0.853	FN
LOC129531673	LOC134757351	0	0	1	0	none	0.9251	0.538	FN
LOC129531693	LOC129532034	0	0	1	0	none	0.966	0.199	FN
LOC129531693	LOC129533042	0	0	1	0	none	0.9256	0.271	FN
LOC129531693	LOC129534441	0	0	1	0	none	0.9497	0.361	FN
LOC129531693	LOC134758722	0	0	1	0	none	0.947	0.285	FN
LOC129531693	RHOBTB2	0	0	1	0	none	0.9387	0.0	FN
LOC129531693	WDR47	0	0	1	0	none	0.9379	0.0	FN
LOC129531693	ZNF20	0	0	1	0	none	0.9825	0.0	FN
LOC129531718	UBE2D1	0	0	1	1	tier1	0.9959	0.549	FN
LOC129531742	LOC134756925	0	0	1	1	tier1	0.9819	0.962	FN
LOC129531742	LOC134757073	0	0	1	1	tier1	0.9819	0.71	FN
LOC129531742	LOC134757392	0	0	1	1	tier1	0.9797	0.894	FN
LOC129531742	LOC134757413	0	0	1	1	tier1	0.9819	0.868	FN
LOC129531742	LOC134757414	0	0	1	1	tier1	0.9829	0.894	FN
LOC129531742	LOC134757415	0	0	1	1	tier1	0.9808	0.919	FN
LOC129531744	LOC129532018	0	0	1	0	none	0.9319	0.139	FN
LOC129531744	LOC129532309	0	0	1	0	none	0.9487	0.369	FN
LOC129531744	LOC129533127	0	0	1	0	none	0.9613	0.0	FN
LOC129531744	LOC129533402	0	0	1	0	none	0.9655	0.249	FN
LOC129531744	LOC129534572	0	0	1	0	none	0.9694	0.474	FN
LOC129531744	LOC129534780	0	0	1	0	none	0.9551	0.0	FN
LOC129531744	LOC134756357	0	0	1	0	none	0.9628	0.16	FN
LOC129531744	LOC134756800	0	0	1	0	none	0.9735	0.0	FN
LOC129531744	LOC134757385	0	0	1	0	none	0.9965	0.356	FN
LOC129531744	LOC134757710	0	0	1	0	none	0.9453	0.322	FN
LOC129531744	LOC134757712	0	0	1	0	none	0.9962	0.111	FN
LOC129531744	LOC134757950	0	0	1	0	none	0.9728	0.0	FN
LOC129531744	LOC134758022	0	0	1	0	none	0.9905	0.132	FN
LOC129531744	LOC134758023	0	0	1	0	none	0.9759	0.164	FN
LOC129531744	LOC134758285	0	0	1	0	none	0.9014	0.631	FN
LOC129531744	LOC134758887	0	0	1	0	none	0.9881	0.279	FN
LOC129531744	LOC134759049	0	0	1	0	none	0.9149	0.207	FN
LOC129531748	LOC129532627	0	0	1	0	none	0.9686	0.396	FN
LOC129531748	LOC129532895	0	0	1	0	none	0.9505	0.494	FN
LOC129531748	LOC129533288	0	0	1	0	none	0.9971	0.295	FN
LOC129531748	LOC129534553	0	0	1	0	none	0.9664	0.386	FN
LOC129531748	LOC134759270	0	0	1	0	none	0.9647	0.447	FN
LOC129531748	SLC35F5	0	0	1	0	none	0.9603	0.311	FN
LOC129531750	LOC129532905	0	0	1	0	none	0.9974	0.571	FN
LOC129531751	LOC129532625	1	1	0	0	none			genuine-FP
LOC129531751	LOC129532709	1	1	0	0	none			genuine-FP
LOC129531751	LOC129532808	1	1	0	0	none			genuine-FP
LOC129531751	LOC129533287	1	1	0	0	none			genuine-FP
LOC129531751	LOC129534552	1	1	0	0	none			genuine-FP
LOC129531751	LOC134756415	1	1	0	0	none			genuine-FP
LOC129531751	LOC134757299	1	1	0	0	none			genuine-FP
LOC129531751	LOC134759133	1	1	0	0	none			genuine-FP
LOC129531751	NDUFA8	1	1	0	0	none			genuine-FP
LOC129531752	LOC129532807	1	1	1	1	tier1	0.9989	1.0	TP
LOC129531752	LOC129532980	0	0	1	1	tier1	0.9989	0.986	FN
LOC129531752	LOC134756371	0	0	1	1	tier1	0.9966	1.0	FN
LOC129531752	LOC134757713	0	0	1	0	none	0.9926	0.307	FN
LOC129531752	MORN5	1	1	1	1	tier1	0.9903	0.699	TP
LOC129531754	LOC129532019	0	0	1	0	none	0.9282	0.615	FN
LOC129531754	LOC129532022	0	0	1	0	none	0.9264	0.0	FN
LOC129531754	LOC129534176	0	0	1	0	none	0.9795	0.473	FN
LOC129531754	LOC129534180	0	0	1	0	none	0.9211	0.736	FN
LOC129531754	LOC129534279	0	0	1	0	none	0.9771	0.473	FN
LOC129531754	LOC134756819	0	0	1	0	none	0.9954	0.575	FN
LOC129531754	LOC134757164	0	0	1	0	none	0.9877	0.452	FN
LOC129531754	LOC134757293	0	0	1	0	none	0.992	0.577	FN
LOC129531754	LOC134757360	0	0	1	0	none	0.9908	0.556	FN
LOC129531754	LOC134757748	0	0	1	0	none	0.99	0.462	FN
LOC129531754	LOC134758029	0	0	1	0	none	0.9908	0.487	FN
LOC129531754	LOC134758132	0	0	1	0	none	0.9202	0.746	FN
LOC129531754	LOC134758137	0	0	1	0	none	0.9817	0.476	FN
LOC129531754	LOC134758139	0	0	1	0	none	0.9826	0.446	FN
LOC129531754	LOC134758141	0	0	1	0	none	0.9862	0.479	FN
LOC129531754	LOC134758143	0	0	1	0	none	0.9886	0.578	FN
LOC129531754	LOC134758144	0	0	1	0	none	0.9863	0.527	FN
LOC129531754	LOC134758391	0	0	1	0	none	0.9874	0.502	FN
LOC129531754	LOC134758392	0	0	1	0	none	0.9118	0.391	FN
LOC129531754	LOC134758393	0	0	1	0	none	0.9093	0.547	FN
LOC129531754	LOC134758553	0	0	1	0	none	0.9897	0.4	FN
LOC129531754	LOC134759133	0	0	1	0	none	0.989	0.0	FN
LOC129531754	LOC134759134	0	0	1	0	none	0.9897	0.0	FN
LOC129531754	LOC134759135	0	0	1	0	none	0.9897	0.0	FN
LOC129531754	LOC134759136	0	0	1	0	none	0.9897	0.224	FN
LOC129531754	LOC134759260	0	0	1	0	none	0.9851	0.365	FN
LOC129531754	LOC134759262	0	0	1	0	none	0.9897	0.463	FN
LOC129531754	LOC134759264	0	0	1	0	none	0.9897	0.463	FN
LOC129531754	LOC134759266	0	0	1	0	none	0.9886	0.463	FN
LOC129531754	LOC134759309	0	0	1	0	none	0.9955	0.297	FN
LOC129531768	MRPS17	0	0	1	1	tier1	0.9441	0.208	FN
LOC129531789	LOC129532202	0	0	1	0	none	0.9278	0.0	FN
LOC129531789	LOC134756612	0	0	1	0	none	0.9256	0.0	FN
LOC129531789	LOC134759285	0	0	1	0	none	0.9254	0.0	FN
LOC129531824	LOC129534685	0	0	1	0	none	0.9224	0.0	FN
LOC129531824	LOC134756456	0	0	1	0	none	0.9214	0.0	FN
LOC129531824	LOC134756558	0	0	1	0	none	0.9033	0.0	FN
LOC129531824	LOC134756677	0	0	1	0	none	0.9145	0.0	FN
LOC129531824	LOC134757626	0	0	1	0	none	0.9207	0.0	FN
LOC129531824	LOC134758700	0	0	1	0	none	0.9574	0.0	FN
LOC129531833	LOC129533256	0	0	1	0	none	0.9306	0.0	FN
LOC129531833	LOC129534406	0	0	1	0	none	0.921	0.0	FN
LOC129531833	LOC134756439	0	0	1	0	none	0.9243	0.0	FN
LOC129531833	LOC134756683	0	0	1	0	none	0.9072	0.0	FN
LOC129531833	LOC134757111	0	0	1	0	none	0.917	0.231	FN
LOC129531833	LOC134757115	0	0	1	0	none	0.9257	0.0	FN
LOC129531833	LOC134757259	0	0	1	0	none	0.9309	0.41	FN
LOC129531833	LOC134757970	0	0	1	0	none	0.9272	0.421	FN
LOC129531833	MAB21L3	0	0	1	0	none	0.9216	0.0	FN
LOC129531833	MCF2L2	0	0	1	0	none	0.9132	0.0	FN
LOC129531833	ODF2L	0	0	1	0	none	0.9039	0.0	FN
LOC129531833	PARP15	0	0	1	0	none	0.9307	0.0	FN
LOC129531833	SH3BGRL2	0	0	1	0	none	0.9224	0.0	FN
LOC129531833	SNUPN	0	0	1	0	none	0.9417	0.0	FN
LOC129531833	TMEM212	0	0	1	0	none	0.9298	0.391	FN
LOC129531833	TMEM254	0	0	1	0	none	0.9132	0.0	FN
LOC129531833	TMPRSS5	0	0	1	0	none	0.9046	0.0	FN
LOC129531833	TTL	0	0	1	0	none	0.9211	0.0	FN
LOC129531833	XK	0	0	1	0	none	0.926	0.0	FN
LOC129531864	LOC129531867	1	1	0	0	none			genuine-FP
LOC129531953	TMEM220	0	0	1	0	none	0.9563	0.0	FN
LOC129531953	ZNF680	0	0	1	0	none	0.9464	0.0	FN
LOC129531960	LOC129534176	0	0	1	0	none	0.9061	0.0	FN
LOC129531960	LOC129534279	0	0	1	0	none	0.9039	0.0	FN
LOC129531960	LOC129534572	0	0	1	0	none	0.9857	0.357	FN
LOC129531960	LOC134756819	0	0	1	0	none	0.9137	0.687	FN
LOC129531960	LOC134757164	0	0	1	0	none	0.905	0.511	FN
LOC129531960	LOC134757293	0	0	1	0	none	0.9104	0.682	FN
LOC129531960	LOC134757360	0	0	1	0	none	0.9082	0.0	FN
LOC129531960	LOC134757748	0	0	1	0	none	0.9094	0.672	FN
LOC129531960	LOC134758137	0	0	1	0	none	0.9144	0.0	FN
LOC129531960	LOC134758139	0	0	1	0	none	0.9039	0.0	FN
LOC129531960	LOC134758141	0	0	1	0	none	0.9194	0.916	FN
LOC129531960	LOC134758390	0	0	1	0	none	0.9882	0.343	FN
LOC129531960	LOC134758391	0	0	1	0	none	0.9094	0.527	FN
LOC129531960	LOC134758392	0	0	1	0	none	0.9882	0.412	FN
LOC129531960	LOC134758393	0	0	1	0	none	0.9882	0.729	FN
LOC129531960	LOC134759260	0	0	1	0	none	0.9083	0.0	FN
LOC129531977	LOC129532032	0	0	1	1	tier1	0.9653	0.813	FN
LOC129531977	LOC129532055	0	0	1	1	tier1	0.9624	0.642	FN
LOC129531977	LOC134758715	0	0	1	1	tier1	0.9695	0.632	FN
LOC129531977	LOC134758759	0	0	1	1	tier1	0.9651	0.816	FN
LOC129531977	MAPKBP1	0	0	1	1	tier1	0.9716	0.478	FN
LOC129531982	LOC129532042	0	0	1	1	tier1	0.9936	0.859	FN
LOC129531982	LOC129534588	0	0	1	1	tier1	0.9851	0.881	FN
LOC129531982	LOC134756437	1	1	0	0	none			genuine-FP
LOC129531982	LOC134758712	1	1	0	0	none			genuine-FP
LOC129531982	LOC134758744	0	0	1	1	tier1	0.9423	0.998	FN
LOC129531982	LOC134758754	1	1	0	0	none	0.0	0.0	genuine-FP
LOC129531982	PLA2G4B	0	0	1	1	tier1	0.9791	0.999	FN
LOC129531983	LOC134756437	0	0	1	1	tier1	0.9905	0.362	FN
LOC129531983	LOC134758712	0	0	1	1	tier1	0.983	0.494	FN
LOC129531983	LOC134758754	0	0	1	1	tier1	0.9947	0.231	FN
LOC129531989	PGM5	0	0	1	0	none	0.9806	0.0	FN
LOC129531995	LOC129532372	0	0	1	0	none	0.9868	0.638	FN
LOC129531995	LOC129532896	0	0	1	0	none	0.9927	0.859	FN
LOC129531995	LOC129533142	0	0	1	0	none	0.9901	0.849	FN
LOC129531995	LOC134758032	0	0	1	0	none	0.9921	0.904	FN
LOC129531995	LOC134758397	0	0	1	0	none	0.9459	0.904	FN
LOC129531995	SH3KBP1	0	0	1	0	none	0.9934	0.432	FN
LOC129531996	LOC129532857	0	0	1	0	none	0.9716	0.368	FN
LOC129532017	LOC129532019	0	0	1	0	none	0.9492	0.0	FN
LOC129532017	LOC129532022	0	0	1	0	none	0.9268	0.0	FN
LOC129532017	LOC129532190	0	0	1	0	none	0.9072	0.0	FN
LOC129532017	LOC129532618	0	0	1	0	none	0.9067	0.296	FN
LOC129532017	LOC129532624	0	0	1	0	none	0.95	0.318	FN
LOC129532017	LOC129532901	0	0	1	0	none	0.9853	0.0	FN
LOC129532017	LOC134756357	0	0	1	0	none	0.911	0.0	FN
LOC129532017	LOC134756800	0	0	1	0	none	0.9361	0.0	FN
LOC129532017	LOC134757240	0	0	1	0	none	0.9476	0.323	FN
LOC129532017	LOC134757241	0	0	1	0	none	0.9715	0.323	FN
LOC129532017	LOC134757297	0	0	1	0	none	0.9988	0.0	FN
LOC129532017	LOC134757480	0	0	1	0	none	0.9662	0.0	FN
LOC129532017	LOC134757481	0	0	1	1	tier1	0.9413	0.392	FN
LOC129532017	LOC134757482	0	0	1	0	none	0.9308	0.296	FN
LOC129532017	LOC134757483	0	0	1	0	none	0.9521	0.514	FN
LOC129532017	LOC134757484	0	0	1	0	none	0.9414	0.347	FN
LOC129532017	LOC134757485	0	0	1	0	none	0.9372	0.323	FN
LOC129532017	LOC134757571	0	0	1	0	none	0.9765	0.0	FN
LOC129532017	LOC134757645	0	0	1	0	none	0.9582	0.263	FN
LOC129532017	LOC134757743	0	0	1	0	none	0.987	0.0	FN
LOC129532017	LOC134757744	0	0	1	0	none	0.9352	0.263	FN
LOC129532017	LOC134757747	0	0	1	0	none	0.935	0.263	FN
LOC129532017	LOC134758030	0	0	1	0	none	0.9315	0.0	FN
LOC129532017	LOC134758129	0	0	1	0	none	0.979	0.0	FN
LOC129532017	LOC134758131	0	0	1	0	none	0.979	0.0	FN
LOC129532017	LOC134758802	0	0	1	0	none	0.9026	0.0	FN
LOC129532017	LOC134759262	0	0	1	0	none	0.9962	0.0	FN
LOC129532017	LOC134759264	0	0	1	0	none	0.9962	0.0	FN
LOC129532017	LOC134759266	0	0	1	0	none	0.9962	0.0	FN
LOC129532017	LOC134759269	0	0	1	0	none	0.9874	0.0	FN
LOC129532018	LOC129532309	0	0	1	0	none	0.969	0.156	FN
LOC129532018	LOC134757385	0	0	1	0	none	0.9922	0.182	FN
LOC129532018	LOC134757710	0	0	1	0	none	0.9691	0.127	FN
LOC129532018	LOC134758285	0	0	1	0	none	0.9756	0.139	FN
LOC129532018	LOC134758887	0	0	1	0	none	0.9295	0.127	FN
LOC129532018	LOC134759049	0	0	1	0	none	0.9609	0.0	FN
LOC129532019	LOC129532022	0	0	1	0	none	0.9725	0.0	FN
LOC129532019	LOC129534176	0	0	1	0	none	0.9819	0.473	FN
LOC129532019	LOC129534180	0	0	1	0	none	0.9742	0.693	FN
LOC129532019	LOC129534279	0	0	1	0	none	0.9795	0.473	FN
LOC129532019	LOC134756819	0	0	1	0	none	0.9908	0.501	FN
LOC129532019	LOC134757164	0	0	1	0	none	0.984	0.452	FN
LOC129532019	LOC134757293	0	0	1	0	none	0.9897	0.503	FN
LOC129532019	LOC134757360	0	0	1	0	none	0.9885	0.503	FN
LOC129532019	LOC134757748	0	0	1	0	none	0.99	0.402	FN
LOC129532019	LOC134758029	0	0	1	0	none	0.9886	0.488	FN
LOC129532019	LOC134758132	0	0	1	0	none	0.9743	0.645	FN
LOC129532019	LOC134758137	0	0	1	0	none	0.9817	0.476	FN
LOC129532019	LOC134758139	0	0	1	0	none	0.9826	0.446	FN
LOC129532019	LOC134758141	0	0	1	0	none	0.9848	0.418	FN
LOC129532019	LOC134758143	0	0	1	0	none	0.9863	0.505	FN
LOC129532019	LOC134758144	0	0	1	0	none	0.9863	0.504	FN
LOC129532019	LOC134758391	0	0	1	0	none	0.9874	0.502	FN
LOC129532019	LOC134758392	0	0	1	0	none	0.9129	0.391	FN
LOC129532019	LOC134758393	0	0	1	0	none	0.9105	0.477	FN
LOC129532019	LOC134758553	0	0	1	0	none	0.9874	0.401	FN
LOC129532019	LOC134759133	0	0	1	0	none	0.9914	0.0	FN
LOC129532019	LOC134759134	0	0	1	0	none	0.992	0.201	FN
LOC129532019	LOC134759135	0	0	1	0	none	0.992	0.0	FN
LOC129532019	LOC134759136	0	0	1	0	none	0.992	0.224	FN
LOC129532019	LOC134759260	0	0	1	0	none	0.9851	0.365	FN
LOC129532019	LOC134759262	0	0	1	0	none	0.9909	0.463	FN
LOC129532019	LOC134759264	0	0	1	0	none	0.9909	0.463	FN
LOC129532019	LOC134759266	0	0	1	0	none	0.9897	0.463	FN
LOC129532019	LOC134759309	0	0	1	0	none	0.9933	0.0	FN
LOC129532022	LOC129532618	0	0	1	0	none	0.9747	0.0	FN
LOC129532022	LOC129532624	0	0	1	0	none	0.9062	0.0	FN
LOC129532022	LOC129532901	0	0	1	0	none	0.991	0.0	FN
LOC129532022	LOC129532902	0	0	1	0	none	0.9597	0.0	FN
LOC129532022	LOC129534176	0	0	1	0	none	0.9795	0.0	FN
LOC129532022	LOC129534177	0	0	1	0	none	0.9878	0.0	FN
LOC129532022	LOC129534180	0	0	1	0	none	0.9688	0.0	FN
LOC129532022	LOC129534279	0	0	1	0	none	0.9819	0.0	FN
LOC129532022	LOC129534554	0	0	1	0	none	0.9914	0.0	FN
LOC129532022	LOC134756491	0	0	1	0	none	0.991	0.0	FN
LOC129532022	LOC134756492	0	0	1	0	none	0.992	0.0	FN
LOC129532022	LOC134756493	0	0	1	0	none	0.992	0.0	FN
LOC129532022	LOC134756494	0	0	1	0	none	0.992	0.0	FN
LOC129532022	LOC134756495	0	0	1	0	none	0.99	0.0	FN
LOC129532022	LOC134756496	0	0	1	0	none	0.991	0.0	FN
LOC129532022	LOC134756800	0	0	1	0	none	0.9433	0.0	FN
LOC129532022	LOC134756818	0	0	1	0	none	0.9884	0.0	FN
LOC129532022	LOC134756819	0	0	1	0	none	0.9874	0.0	FN
LOC129532022	LOC134756820	0	0	1	0	none	0.9891	0.0	FN
LOC129532022	LOC134756821	0	0	1	0	none	0.9915	0.0	FN
LOC129532022	LOC134756823	0	0	1	0	none	0.9884	0.0	FN
LOC129532022	LOC134756824	0	0	1	0	none	0.9876	0.0	FN
LOC129532022	LOC134757164	0	0	1	0	none	0.9852	0.0	FN
LOC129532022	LOC134757165	0	0	1	0	none	0.9884	0.0	FN
LOC129532022	LOC134757166	0	0	1	0	none	0.987	0.0	FN
LOC129532022	LOC134757240	0	0	1	0	none	0.9513	0.0	FN
LOC129532022	LOC134757241	0	0	1	0	none	0.9202	0.0	FN
LOC129532022	LOC134757293	0	0	1	0	none	0.9885	0.0	FN
LOC129532022	LOC134757294	0	0	1	0	none	0.9951	0.0	FN
LOC129532022	LOC134757297	0	0	1	0	none	0.9951	0.0	FN
LOC129532022	LOC134757360	0	0	1	0	none	0.9874	0.0	FN
LOC129532022	LOC134757571	0	0	1	0	none	0.9737	0.0	FN
LOC129532022	LOC134757645	0	0	1	0	none	0.9013	0.0	FN
LOC129532022	LOC134757710	0	0	1	0	none	0.9664	0.0	FN
LOC129532022	LOC134757748	0	0	1	0	none	0.99	0.0	FN
LOC129532022	LOC134758029	0	0	1	0	none	0.9852	0.0	FN
LOC129532022	LOC134758030	0	0	1	0	none	0.9654	0.0	FN
LOC129532022	LOC134758127	0	0	1	0	none	0.9902	0.0	FN
LOC129532022	LOC134758128	0	0	1	0	none	0.9901	0.0	FN
LOC129532022	LOC134758132	0	0	1	0	none	0.9801	0.0	FN
LOC129532022	LOC134758136	0	0	1	0	none	0.9919	0.0	FN
LOC129532022	LOC134758137	0	0	1	0	none	0.9817	0.0	FN
LOC129532022	LOC134758139	0	0	1	0	none	0.9849	0.0	FN
LOC129532022	LOC134758141	0	0	1	0	none	0.989	0.0	FN
LOC129532022	LOC134758143	0	0	1	0	none	0.9829	0.0	FN
LOC129532022	LOC134758144	0	0	1	0	none	0.9879	0.0	FN
LOC129532022	LOC134758145	0	0	1	0	none	0.9893	0.0	FN
LOC129532022	LOC134758286	0	0	1	0	none	0.9906	0.0	FN
LOC129532022	LOC134758391	0	0	1	0	none	0.9888	0.0	FN
LOC129532022	LOC134758392	0	0	1	0	none	0.9202	0.0	FN
LOC129532022	LOC134758393	0	0	1	0	none	0.9067	0.0	FN
LOC129532022	LOC134758553	0	0	1	0	none	0.984	0.0	FN
LOC129532022	LOC134758802	0	0	1	0	none	0.9062	0.0	FN
LOC129532022	LOC134758887	0	0	1	0	none	0.9268	0.0	FN
LOC129532022	LOC134759049	0	0	1	0	none	0.9572	0.0	FN
LOC129532022	LOC134759260	0	0	1	0	none	0.9853	0.0	FN
LOC129532022	LOC134759261	0	0	1	0	none	0.9185	0.0	FN
LOC129532022	LOC134759262	0	0	1	0	none	1.0	0.0	FN
LOC129532022	LOC134759263	0	0	1	0	none	0.9185	0.0	FN
LOC129532022	LOC134759264	0	0	1	0	none	1.0	0.0	FN
LOC129532022	LOC134759265	0	0	1	0	none	0.9185	0.0	FN
LOC129532022	LOC134759266	0	0	1	0	none	1.0	0.0	FN
LOC129532022	LOC134759267	0	0	1	0	none	0.9476	0.0	FN
LOC129532022	LOC134759268	0	0	1	0	none	0.9709	0.0	FN
LOC129532022	LOC134759309	0	0	1	0	none	0.9911	0.0	FN
LOC129532032	LOC129532055	0	0	1	1	tier1	0.9911	0.77	FN
LOC129532032	LOC134758715	0	0	1	1	tier1	0.9831	0.78	FN
LOC129532032	LOC134758759	0	0	1	1	tier1	0.9941	0.978	FN
LOC129532032	MAPKBP1	0	0	1	1	tier1	0.9794	0.571	FN
LOC129532034	LOC129533042	0	0	1	0	none	0.92	0.0	FN
LOC129532034	LOC129534441	0	0	1	0	none	0.954	0.269	FN
LOC129532034	LOC134758722	0	0	1	0	none	0.9595	0.382	FN
LOC129532034	RHOBTB2	0	0	1	0	none	0.9433	0.0	FN
LOC129532034	TMEM220	0	0	1	0	none	0.9644	0.0	FN
LOC129532034	TOR3A	0	0	1	0	none	0.9193	0.0	FN
LOC129532034	WDR47	0	0	1	0	none	0.9379	0.0	FN
LOC129532034	ZNF20	0	0	1	0	none	0.968	0.0	FN
LOC129532034	ZNF680	0	0	1	0	none	0.9469	0.0	FN
