pair	label	qname	de_a	nmr_a	ms_a	s1_a	s2_a	cm_a	rl_a	ts_a	mapq_a	nintron_a	alnlen_a	de_b	nmr_b	ms_b	s1_b	s2_b	cm_b	rl_b	ts_b	mapq_b	nintron_b	alnlen_b
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/119276860/ccs	0.0015999999595806003	0.00274	1744	1768	1684	584	0	+	60	6	1826	0.017000000923871994	0.01699	953	1547		439	0	+	0	0	1707
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/158205675/ccs	0.0	0.0	888	870	869	299	0	+	60	2	888	0.01810000091791153	0.0181	468	791		231	0	+	0	0	884
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/88672193/ccs	0.0019000000320374966	0.00188	1521	1539	1562	494	0	+	37	6	1599	0.01810000091791153	0.01814	845	1428		403	0	+	0	0	1599
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/142279213/ccs	0.0008999999845400453	0.00091	1072	1063	1074	354	0	+	46	4	1098	0.019999999552965164	0.02004	526	961		272	0	+	0	0	1098
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/43254781/ccs	0.0010999999940395355	0.00115	1692	1682	1714	548	0	+	31	7	1744	0.018300000578165054	0.01835	912	1562		440	0	+	0	0	1744
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/136709217/ccs	0.0010999999940395355	0.00115	1692	1682	1714	548	0	+	31	7	1744	0.018300000578165054	0.01835	912	1562		440	0	+	0	0	1744
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/80151517/ccs	0.0010000000474974513	0.00103	1923	1871	1714	606	0	+	60	7	1933	0.018300000578165054	0.01835	1584	1562		440	0	+	0	0	1744
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/147980750/ccs	0.002300000051036477	0.0023	1637	1673	1705	534	0	+	32	7	1741	0.019500000402331352	0.01953	857	1545		427	0	+	0	0	1741
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/152371251/ccs	0.0010999999940395355	0.00115	1692	1685	1713	549	0	+	32	7	1744	0.018300000578165054	0.01835	912	1569		439	0	+	0	0	1744
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/36571305/ccs	0.0010999999940395355	0.00115	1691	1679	1711	547	0	+	31	7	1743	0.018400000408291817	0.01836	911	1562		440	0	+	0	0	1743
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/80216944/ccs	0.001500000013038516	0.30328	1301	1515		509	0	+	0	5	1952	0.01730000041425228	0.18596	881	1421		415	0	+	0	0	1952
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/94175447/ccs	0.0012000000569969416	0.00124	1564	1559	1582	509	0	+	36	6	1616	0.016699999570846558	0.01671	914	1465		415	0	+	0	0	1616
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/36701115/ccs	0.0020000000949949026	0.00265	1429	1459	1478	472	0	+	31	5	1510	0.017899999395012856	0.01854	805	1355		378	0	+	0	0	1510
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/79562537/ccs	0.0017000000225380063	0.00172	1664	1684	1716	544	0	+	31	7	1742	0.01889999955892563	0.01894	884	1562		437	0	+	0	0	1742
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/22414705/ccs	0.001500000013038516	0.00154	1250	1261	1276	416	0	+	25	4	1302	0.018400000408291817	0.01843	678	1161		330	0	+	0	0	1302
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/13239155/ccs	0.0005000000237487257	0.00054	1809	1790	1690	599	0	+	60	6	1835	0.01640000008046627	0.0164	979	1557		443	0	+	0	0	1707
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/39585408/ccs	0.0	0.0	1115	1088	1099	366	0	+	45	4	1115	0.018799999728798866	0.01883	569	999		281	0	+	0	0	1115
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/173148872/ccs	0.001500000013038516	0.00154	1924	1883	1718	607	0	+	60	7	1945	0.018300000578165054	0.01834	1582	1570		440	0	+	0	0	1745
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/83362415/ccs	0.0017000000225380063	0.00172	1663	1681	1713	544	0	+	31	7	1741	0.018400000408291817	0.01843	904	1561		436	0	+	0	0	1736
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/76220241/ccs	0.0010999999940395355	0.00115	1691	1682	1714	548	0	+	31	7	1743	0.018400000408291817	0.01836	911	1562		440	0	+	0	0	1743
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/67504664/ccs	0.0026000000070780516	0.00262	1877	1817	1679	589	0	+	60	7	1905	0.017500000074505806	0.01752	1562	1547		439	0	+	0	0	1712
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/19203904/ccs	0.0010999999940395355	0.00115	1690	1681	1707	549	0	+	33	7	1742	0.017799999564886093	0.01785	931	1555		439	0	+	0	0	1737
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/21430665/ccs	0.0007999999797903001	0.00075	1307	1300	1315	431	0	+	24	4	1333	0.016499999910593033	0.0165	761	1210		341	0	+	0	0	1333
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/122159622/ccs	0.0007999999797903001	0.00077	1276	1267	1282	422	0	+	24	4	1302	0.01769999973475933	0.01767	704	1171		334	0	+	0	0	1302
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/69404336/ccs	0.0010999999940395355	0.0011	1764	1756	1720	574	0	+	60	7	1817	0.018300000578165054	0.01834	912	1572		440	0	+	0	0	1745
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/162793955/ccs	0.0006000000284984708	0.00057	1718	1688	1720	554	0	+	30	7	1744	0.017799999564886093	0.01778	938	1572		444	0	+	0	0	1744
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/147195745/ccs	0.001500000013038516	0.00153	1259	1273	1288	419	0	+	25	4	1311	0.018300000578165054	0.01831	687	1161		330	0	+	0	0	1311
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/7211249/ccs	0.04619999974966049	0.05252	815	1304		320	0	+	0	7	1961	0.05119999870657921	0.05726	620	1124		257	0	+	0	0	1729
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/152438646/ccs	0.0010999999940395355	0.00115	1691	1679	1711	547	0	+	31	7	1743	0.018400000408291817	0.01836	911	1562		440	0	+	0	0	1743
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/150472870/ccs	0.0017000000225380063	0.00172	1664	1679	1711	543	0	+	31	7	1743	0.01889999955892563	0.01893	884	1562		436	0	+	0	0	1743
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/11468863/ccs	0.0008999999845400453	0.00094	1034	1032	1037	346	0	+	49	3	1060	0.01979999989271164	0.01976	517	937		264	0	+	0	0	1063
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/9046421/ccs	0.0017999999690800905	0.00181	1576	1600	1623	520	0	+	36	6	1655	0.017500000074505806	0.01752	900	1493		426	0	+	0	0	1655
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/141164994/ccs	0.0034000000450760126	0.00345	1584	1665	1699	527	15	+	32	7	1741	0.020600000396370888	0.02068	804	1540		423	15	+	0	0	1741
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/139069002/ccs	0.0006000000284984708	0.00055	1786	1757	1685	576	0	+	60	7	1812	0.016899999231100082	0.01694	958	1557		443	0	+	0	0	1712
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/102040469/ccs	0.001500000013038516	0.00146	1320	1328	1349	433	0	+	21	5	1372	0.017500000074505806	0.01749	748	1235		348	0	+	0	0	1372
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/6424349/ccs	0.0006000000284984708	0.00057	1719	1692	1724	555	0	+	30	7	1745	0.017799999564886093	0.01777	939	1572		444	0	+	0	0	1745
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/7143561/ccs	0.0026000000070780516	0.00264	705	727	728	244	0	+	54	2	758	0.018400000408291817	0.01847	393	685		194	0	+	0	0	758
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/117965915/ccs	0.0006000000284984708	0.00057	1718	1688	1720	554	0	+	30	7	1744	0.017799999564886093	0.01778	938	1572		444	0	+	0	0	1744
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/134152231/ccs	0.0012000000569969416	0.00122	1589	1584	1607	519	0	+	35	6	1641	0.017100000753998756	0.01706	913	1485		424	0	+	0	0	1641
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/54921611/ccs	0.0010999999940395355	0.00115	1690	1687	1711	550	0	+	33	7	1742	0.017799999564886093	0.0178	936	1569		443	0	+	0	0	1742
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/99025381/ccs	0.03959999978542328	0.04737	723	1303	1317	293	0	+	38	6	1731	0.05469999834895134	0.06297	368	1137		228	0	+	0	0	1731
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/71042692/ccs	0.0012000000569969416	0.00116	1676	1666	1698	543	0	+	31	7	1728	0.017899999395012856	0.01794	922	1551		436	0	+	0	0	1728
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/42142007/ccs	0.002400000113993883	0.00241	1164	1203	1218	391	0	+	27	4	1244	0.019300000742077827	0.01929	618	1106		310	0	+	0	0	1244
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/127599326/ccs	0.0006000000284984708	0.00061	1606	1581	1604	520	0	+	35	6	1632	0.016499999910593033	0.01654	930	1486		423	0	+	0	0	1632
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/12583984/ccs	0.0015999999595806003	0.0016	1195	1206	1221	396	0	+	26	4	1247	0.018400000408291817	0.01844	649	1100		312	0	+	0	0	1247
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/93587300/ccs	0.000699999975040555	0.00067	1474	1460	1479	480	0	+	30	5	1500	0.01600000075995922	0.016	876	1365		385	0	+	0	0	1500
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/95289869/ccs	0.0010999999940395355	0.00111	1754	1744	1714	570	0	+	60	7	1806	0.018300000578165054	0.01835	912	1562		440	0	+	0	0	1744
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/128846677/ccs	0.0203000009059906	0.02096	844	1570	1535	426	0	+	60	7	1813	0.03579999879002571	0.03653	119	1370		336	0	+	0	0	1752
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/55642296/ccs	0.002099999925121665	0.00207	1372	1404	1425	450	0	+	21	5	1452	0.01860000006854534	0.0186	748	1309		359	0	+	0	0	1452
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/21628984/ccs	0.0010999999940395355	0.00115	1692	1682	1714	548	0	+	31	7	1744	0.018300000578165054	0.01835	912	1562		440	0	+	0	0	1744
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/96010528/ccs	0.0006000000284984708	0.00057	1717	1688	1720	554	0	+	30	7	1743	0.017799999564886093	0.01779	937	1572		444	0	+	0	0	1743
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/120980244/ccs	0.0006000000284984708	0.00058	1702	1672	1704	549	0	+	30	7	1728	0.017400000244379044	0.01736	948	1561		440	0	+	0	0	1728
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/64946807/ccs	0.000699999975040555	0.00066	1482	1466	1485	481	0	+	29	5	1508	0.016599999740719795	0.01658	858	1366		385	0	+	0	0	1508
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/179964097/ccs	0.0010999999940395355	0.00115	1691	1682	1714	548	0	+	31	7	1743	0.018400000408291817	0.01836	911	1562		440	0	+	0	0	1743
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/165545060/ccs	0.0015999999595806003	0.00159	1203	1216	1231	399	0	+	26	4	1255	0.01759999990463257	0.0176	678	1120		315	0	+	0	0	1250
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/83757429/ccs	0.0010999999940395355	0.00115	1692	1682	1714	548	0	+	31	7	1744	0.018300000578165054	0.01835	912	1562		440	0	+	0	0	1744
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/39649304/ccs	0.0017000000225380063	0.00172	1666	1682	1714	544	0	+	31	7	1745	0.01889999955892563	0.01891	886	1562		436	0	+	0	0	1745
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/104464460/ccs	0.0010999999940395355	0.00115	1692	1682	1714	548	0	+	31	7	1744	0.018300000578165054	0.01835	912	1562		440	0	+	0	0	1744
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/167053752/ccs	0.0008999999845400453	0.00088	1106	1094	1105	365	0	+	45	4	1132	0.01940000057220459	0.01943	560	1001		282	0	+	0	0	1132
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/155650244/ccs	0.0010000000474974513	0.00103	1933	1879	1714	608	0	+	60	7	1943	0.018300000578165054	0.01835	1584	1562		440	0	+	0	0	1744
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/174719381/ccs	0.0006000000284984708	0.00057	1718	1688	1720	554	0	+	30	7	1744	0.017799999564886093	0.01778	938	1572		444	0	+	0	0	1744
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/71237904/ccs	0.0008999999845400453	0.00087	1122	1110	1121	370	0	+	45	4	1148	0.019200000911951065	0.01916	576	1017		287	0	+	0	0	1148
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/65735313/ccs	0.0430000014603138	0.04882	748	1253	1288	290	0	+	20	7	1823	0.05820000171661377	0.06762	397	1078		244	0	+	0	0	1819
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/149620398/ccs	0.0013000000035390258	0.00133	1449	1457	1476	473	0	+	30	5	1501	0.01730000041425228	0.01732	825	1353		379	0	+	0	0	1501
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/5308830/ccs	0.0	0.0	1116	1088	1099	366	0	+	45	4	1116	0.017999999225139618	0.01799	592	999		281	0	+	0	0	1112
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/39847359/ccs	0.0010999999940395355	0.00115	1692	1682	1714	548	0	+	31	7	1744	0.018300000578165054	0.01835	912	1562		440	0	+	0	0	1744
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/124259160/ccs	0.03060000017285347	0.03519	785	1396	1441	369	0	+	36	7	1762	0.0471000000834465	0.05165	283	1245		299	0	+	0	0	1762
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/83101513/ccs	0.0012000000569969416	0.00116	1676	1666	1698	543	0	+	31	7	1728	0.017899999395012856	0.01794	922	1551		436	0	+	0	0	1728
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/86771753/ccs	0.0015999999595806003	0.0016	1800	1818	1716	588	0	+	60	7	1880	0.01889999955892563	0.0189	886	1568		436	0	+	0	0	1746
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/11994146/ccs	0.0006000000284984708	0.00057	1718	1688	1720	554	0	+	30	7	1744	0.017799999564886093	0.01778	938	1572		444	0	+	0	0	1744
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/114098248/ccs	0.005499999970197678	0.0073	1398	1569	1594	492	0	+	40	6	1643	0.021299999207258224	0.02313	722	1465		404	0	+	0	0	1643
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/59705800/ccs	0.0015999999595806003	0.00162	1775	1795	1718	582	0	+	60	7	1854	0.01889999955892563	0.01892	885	1559		436	0	+	0	0	1744
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/73269799/ccs	0.0006000000284984708	0.00057	1716	1685	1717	553	0	+	30	7	1742	0.017799999564886093	0.0178	936	1572		444	0	+	0	0	1742
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/27461598/ccs	0.0010999999940395355	0.00115	1692	1682	1714	548	0	+	31	7	1744	0.018300000578165054	0.01835	912	1562		440	0	+	0	0	1744
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/112789206/ccs	0.013100000098347664	0.01697	1141	1615	1657	476	0	+	45	7	1768	0.03009999915957451	0.03394	361	1485		377	0	+	0	0	1768
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/121965215/ccs	0.0006000000284984708	0.00057	1717	1688	1720	554	0	+	30	7	1743	0.017799999564886093	0.01779	937	1572		444	0	+	0	0	1743
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/9110333/ccs	0.0006000000284984708	0.00057	1718	1688	1720	554	0	+	30	7	1744	0.017799999564886093	0.01778	938	1572		444	0	+	0	0	1744
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/75628990/ccs	0.0006000000284984708	0.00056	1765	1735	1720	570	0	+	60	7	1791	0.017799999564886093	0.01778	938	1572		444	0	+	0	0	1744
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/112528180/ccs	0.0010999999940395355	0.00115	1690	1682	1714	548	0	+	31	7	1742	0.017799999564886093	0.01785	931	1562		440	0	+	0	0	1737
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/119539303/ccs	0.0017000000225380063	0.00167	1721	1740	1681	565	0	+	60	7	1799	0.01810000091791153	0.01812	905	1551		440	0	+	0	0	1711
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/85000942/ccs	0.0012000000569969416	0.00122	1589	1585	1608	518	0	+	35	6	1641	0.017100000753998756	0.01706	913	1488		425	0	+	0	0	1641
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/47253364/ccs	0.0012000000569969416	0.00122	1589	1586	1609	523	0	+	35	6	1641	0.016499999910593033	0.01649	935	1493		426	0	+	0	0	1637
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/55182341/ccs	0.0	0.0	910	894	901	307	0	+	48	2	910	0.019500000402331352	0.01952	454	809		233	0	+	0	0	922
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/140509709/ccs	0.0010999999940395355	0.00115	1692	1682	1714	548	0	+	31	7	1744	0.018300000578165054	0.01835	912	1562		440	0	+	0	0	1744
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/68225387/ccs	0.0006000000284984708	0.00057	1718	1688	1720	554	0	+	30	7	1744	0.017799999564886093	0.01778	938	1572		444	0	+	0	0	1744
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/72156175/ccs	0.0010999999940395355	0.00115	1692	1682	1714	549	0	+	31	7	1744	0.018300000578165054	0.01835	912	1566		439	0	+	0	0	1744
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/15140537/ccs	0.0364999994635582	0.04348	714	1260	1294	341	0	+	34	6	1633	0.05180000141263008	0.0589	344	1083		261	0	+	0	0	1630
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/127205667/ccs	0.002199999988079071	0.00223	1687	1728	1713	555	0	+	60	7	1793	0.019500000402331352	0.01947	860	1561		431	0	+	0	0	1746
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/13697647/ccs	0.0017000000225380063	0.00172	1665	1681	1713	542	0	+	31	7	1743	0.01889999955892563	0.01893	885	1551		436	0	+	0	0	1743
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/100862457/ccs	0.002300000051036477	0.00229	1643	1685	1697	540	0	+	45	7	1748	0.019099999219179153	0.01911	868	1545		425	0	+	0	0	1727
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/24774464/ccs	0.0010999999940395355	0.00112	1733	1726	1683	561	0	+	60	7	1785	0.017500000074505806	0.01751	933	1547		439	0	+	0	0	1713
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/80348522/ccs	0.0006000000284984708	0.00058	1702	1672	1704	549	0	+	30	7	1728	0.017400000244379044	0.01736	948	1561		440	0	+	0	0	1728
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/134153791/ccs	0.0006000000284984708	0.00057	1718	1688	1720	554	0	+	30	7	1744	0.017799999564886093	0.01778	938	1572		444	0	+	0	0	1744
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/140116470/ccs	0.0008999999845400453	0.00089	1093	1082	1093	360	0	+	46	4	1119	0.019700000062584877	0.01966	547	989		277	0	+	0	0	1119
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/14813735/ccs	0.0013000000035390258	0.00128	1515	1510	1538	492	0	+	26	6	1567	0.01600000075995922	0.01595	917	1420		402	0	+	0	0	1567
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/8456595/ccs	0.02710000053048134	0.02946	799	1469	1508	375	0	+	45	7	1765	0.04259999841451645	0.04496	267	1352		299	0	+	0	0	1757
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/147458148/ccs	0.0	0.0	752	732	733	253	0	+	51	2	752	0.01600000075995922	0.01596	440	690		203	0	+	0	0	752
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/68355605/ccs	0.0006000000284984708	0.00056	1759	1729	1720	568	0	+	57	7	1785	0.017799999564886093	0.01778	938	1572		444	0	+	0	0	1744
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/11274267/ccs	0.0006000000284984708	0.00063	1554	1532	1544	502	0	+	40	6	1580	0.016499999910593033	0.01646	904	1435		407	0	+	0	0	1580
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/40176375/ccs	0.0017000000225380063	0.00172	1663	1686	1713	545	0	+	33	7	1741	0.01889999955892563	0.01895	883	1551		437	0	+	0	0	1741
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/15665627/ccs	0.0010999999940395355	0.00115	1692	1688	1712	550	0	+	33	7	1745	0.018300000578165054	0.01834	912	1564		440	0	+	0	0	1745
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/66192842/ccs	0.002300000051036477	0.00229	1640	1680	1710	542	0	+	32	7	1746	0.019500000402331352	0.01947	860	1562		440	0	+	0	0	1746
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/124454152/ccs	0.0034000000450760126	0.00344	1585	1668	1695	530	0	+	35	7	1742	0.020600000396370888	0.02067	805	1523		428	0	+	0	0	1742
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/35652835/ccs	0.0006000000284984708	0.0006	1651	1630	1653	536	0	+	34	6	1677	0.016699999570846558	0.0167	949	1532		435	0	+	0	0	1677
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/168167240/ccs	0.0031999999191612005	0.00317	1446	1523	1535	481	0	+	43	6	1576	0.01899999938905239	0.01904	796	1420		395	0	+	0	0	1576
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/120915261/ccs	0.0006000000284984708	0.00057	1718	1688	1720	554	0	+	30	7	1744	0.017799999564886093	0.01778	938	1572		444	0	+	0	0	1744
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/146474497/ccs	0.0006000000284984708	0.00057	1718	1688	1720	554	0	+	30	7	1744	0.017799999564886093	0.01778	938	1572		444	0	+	0	0	1744
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/146539809/ccs	0.0010999999940395355	0.00115	1692	1682	1714	548	0	+	31	7	1744	0.018300000578165054	0.01835	912	1562		440	0	+	0	0	1744
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/155518967/ccs	0.0010999999940395355	0.00115	1692	1682	1714	548	0	+	31	7	1744	0.018300000578165054	0.01835	912	1562		440	0	+	0	0	1744
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/22610117/ccs	0.0012000000569969416	0.00119	1624	1624	1647	530	0	+	35	6	1676	0.01730000041425228	0.0173	922	1522		431	0	+	0	0	1676
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/56558549/ccs	0.0015999999595806003	0.00158	1211	1221	1236	400	0	+	26	4	1263	0.018200000748038292	0.01821	665	1125		316	0	+	0	0	1263
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/22349806/ccs	0.0006000000284984708	0.00061	1601	1579	1602	519	0	+	35	6	1627	0.016599999740719795	0.01659	925	1484		422	0	+	0	0	1627
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/146606874/ccs	0.0006000000284984708	0.00057	1718	1688	1720	554	0	+	30	7	1744	0.017799999564886093	0.01778	938	1572		444	0	+	0	0	1744
