chrom	chromStart	chromEnd	size	Gene Name	Gene ID	ENSEMBL	Biotype	Family ID	Family status	Gene Coords	SD98_v1.0	SD98_v2.0	Genomic disorders	Median parCN	parCN>0.5	parCN>0.5%	parCN<1.5	parCN=2	parCN>=2.5	parCN=2 %	parCN class	Neanderthal Mezmaiskaya	Neanderthal  Vindija	Neanderthal Altai	Denisova	parCN<0.5	parCN<1.5	parCN=2	Lifted over to hg19	Association	Duplications	Deletions	Median Probands	Median Siblings	p-value	q-value	Median Probands Rounded CN	Median Siblings Rounded CN	p-value Rounded CN	q-value Rounded CN
chr8	1.1876681E7	1.1879692E7	3011.0	FAM90A13P	LOFF_G0002524	ENSG00000223885.4	unprocessed_pseudogene	ID_356	Human duplicated gene family	chr8:11876681-11879692	chr8:11876681-11879692	chr8:11876685-11879696	8p23.1	0.18	262.0	10.46	2498.0	5.0	1.0	0.2	Polymorphic	0.38	0.17	0.19	0.12	4	4.0	0.0	Yes	Yes	brain volume measurement;negative(8:7363898-7752282,8:7213713-7752282,8:7154979-7752282,8:7272926-7697061,8:6985646-7752282,8:7537775-7752282,8:7253865-7752282,8:7280040-7752282,8:7298548-7752282,8:7213713-7723357);brain volume measurement;positive(8:7154979-7752282,8:7213713-7723357,8:7280040-7752282,8:7242715-7752282,8:7537775-7752282,8:7262216-7752282,8:7262216-7697061,8:7213713-7752282,8:6985646-7752282,8:7272926-7752282);caudate nucleus volume;negative(8:7242715-7752282);caudate nucleus volume;positive(8:7272926-7697061);grey matter volume measurement;negative(8:7262216-7752282,8:7242715-7752282,8:6985646-7752282,8:7537775-7752282,8:7213713-7723357,8:7272926-7697061,8:7262216-7697061,8:7154979-7752282,8:7363898-7752282);grey matter volume measurement;positive(8:7253865-7752282,8:7272926-7752282,8:7213713-7752282,8:7298548-7752282,8:7363898-7752282,8:7280040-7752282,8:7272926-7697061,8:7537775-7752282);grey matter volume measurement,white matter volume measurement;negative(8:7262216-7752282);grey matter volume measurement,white matter volume measurement;positive(8:7272926-7697061);hippocampal volume;positive(8:7272926-7752282);nucleus accumbens volume;positive(8:7253865-7752282,8:7280040-7752282);pallidum volume;negative(8:7242715-7752282);putamen volume;negative(8:7262216-7697061);superior frontal gyrus grey matter volume measurement;positive(8:7280040-7752282);thalamus volume;positive(8:7253865-7752282);white matter volume measurement;positive(8:7272926-7697061)	brain volume measurement;negative(8:7280040-7752282,8:7280040-7678891,8:7272926-7678891,8:7253865-7752282,8:7308355-7752282,8:7537775-7752282,8:7213713-7752282,8:7262216-7752282,8:7272926-7752282,8:7298548-7752282,8:7272926-7670420);brain volume measurement;positive(8:7242715-7752282,8:7298548-7752282,8:7320265-7752282,8:7213713-7752282,8:7272926-7752282,8:7280040-7752282,8:7272926-7678891,8:7253865-7752282);caudate nucleus volume;negative(8:7280040-7752282);cerebrospinal fluid volume measurement;negative(8:7308355-7752282);grey matter volume measurement;negative(8:7280040-7752282,8:7242715-7752282,8:7262216-7752282,8:7272926-7752282,8:7308355-7752282,8:7537775-7752282,8:7213713-7752282,8:7253865-7752282);grey matter volume measurement;positive(8:7537775-7752282,8:7320265-7752282,8:7308355-7752282,8:7280040-7678891,8:7242715-7752282);grey matter volume measurement,white matter volume measurement;negative(8:7272926-7752282);hippocampal volume;negative(8:7272926-7752282);pallidum volume;negative(8:7537775-7752282);putamen volume;negative(8:7253865-7752282,8:7280040-7752282);putamen volume;positive(8:7280040-7678891)	1.009016	0.973672	0.531080880070791	0.966635075779227	1.0	1.0	0.770057184251924	1.0
chr8	1.1891981E7	1.1894992E7	3011.0	FAM90A13P	LOFF_G0002526	ENSG00000223885.4	unprocessed_pseudogene	ID_356	Human duplicated gene family	chr8:11891981-11894992	chr8:11891981-11894992	chr8:11891985-11894996	8p23.1	0.18	1275.0	50.92	2114.0	330.0	60.0	13.18	Polymorphic	3.41	0.59	2.46	0.47	1	2.0	1.0	Yes	Yes	brain volume measurement;negative(8:7363898-7752282,8:7213713-7752282,8:7154979-7752282,8:7272926-7697061,8:6985646-7752282,8:7537775-7752282,8:7253865-7752282,8:7280040-7752282,8:7298548-7752282,8:7213713-7723357);brain volume measurement;positive(8:7154979-7752282,8:7213713-7723357,8:7280040-7752282,8:7242715-7752282,8:7537775-7752282,8:7262216-7752282,8:7262216-7697061,8:7213713-7752282,8:6985646-7752282,8:7272926-7752282);caudate nucleus volume;negative(8:7242715-7752282);caudate nucleus volume;positive(8:7272926-7697061);grey matter volume measurement;negative(8:7262216-7752282,8:7242715-7752282,8:6985646-7752282,8:7537775-7752282,8:7213713-7723357,8:7272926-7697061,8:7262216-7697061,8:7154979-7752282,8:7363898-7752282);grey matter volume measurement;positive(8:7253865-7752282,8:7272926-7752282,8:7213713-7752282,8:7298548-7752282,8:7363898-7752282,8:7280040-7752282,8:7272926-7697061,8:7537775-7752282);grey matter volume measurement,white matter volume measurement;negative(8:7262216-7752282);grey matter volume measurement,white matter volume measurement;positive(8:7272926-7697061);hippocampal volume;positive(8:7272926-7752282);nucleus accumbens volume;positive(8:7253865-7752282,8:7280040-7752282);pallidum volume;negative(8:7242715-7752282);putamen volume;negative(8:7262216-7697061);superior frontal gyrus grey matter volume measurement;positive(8:7280040-7752282);thalamus volume;positive(8:7253865-7752282);white matter volume measurement;positive(8:7272926-7697061)	brain volume measurement;negative(8:7280040-7752282,8:7280040-7678891,8:7272926-7678891,8:7253865-7752282,8:7308355-7752282,8:7537775-7752282,8:7213713-7752282,8:7262216-7752282,8:7272926-7752282,8:7298548-7752282,8:7272926-7670420);brain volume measurement;positive(8:7242715-7752282,8:7298548-7752282,8:7320265-7752282,8:7213713-7752282,8:7272926-7752282,8:7280040-7752282,8:7272926-7678891,8:7253865-7752282);caudate nucleus volume;negative(8:7280040-7752282);cerebrospinal fluid volume measurement;negative(8:7308355-7752282);grey matter volume measurement;negative(8:7280040-7752282,8:7242715-7752282,8:7262216-7752282,8:7272926-7752282,8:7308355-7752282,8:7537775-7752282,8:7213713-7752282,8:7253865-7752282);grey matter volume measurement;positive(8:7537775-7752282,8:7320265-7752282,8:7308355-7752282,8:7280040-7678891,8:7242715-7752282);grey matter volume measurement,white matter volume measurement;negative(8:7272926-7752282);hippocampal volume;negative(8:7272926-7752282);pallidum volume;negative(8:7537775-7752282);putamen volume;negative(8:7253865-7752282,8:7280040-7752282);putamen volume;positive(8:7280040-7678891)	1.009016	0.973672	0.531080880070791	0.966635075779227	1.0	1.0	0.770057184251924	1.0
chr8	1.1899629E7	1.190264E7	3011.0	FAM90A13P	LOFF_G0002527	ENSG00000223885.4	unprocessed_pseudogene	ID_356	Human duplicated gene family	chr8:11899629-11902640	chr8:11899629-11902640	chr8:11899633-11902644	8p23.1	0.18	1275.0	50.92	2114.0	330.0	60.0	13.18	Polymorphic	3.41	0.59	2.46	0.47	1	2.0	1.0	Yes	Yes	brain volume measurement;negative(8:7363898-7752282,8:7213713-7752282,8:7154979-7752282,8:7272926-7697061,8:6985646-7752282,8:7537775-7752282,8:7253865-7752282,8:7280040-7752282,8:7298548-7752282,8:7213713-7723357);brain volume measurement;positive(8:7154979-7752282,8:7213713-7723357,8:7280040-7752282,8:7242715-7752282,8:7537775-7752282,8:7262216-7752282,8:7262216-7697061,8:7213713-7752282,8:6985646-7752282,8:7272926-7752282);caudate nucleus volume;negative(8:7242715-7752282);caudate nucleus volume;positive(8:7272926-7697061);grey matter volume measurement;negative(8:7262216-7752282,8:7242715-7752282,8:6985646-7752282,8:7537775-7752282,8:7213713-7723357,8:7272926-7697061,8:7262216-7697061,8:7154979-7752282,8:7363898-7752282);grey matter volume measurement;positive(8:7253865-7752282,8:7272926-7752282,8:7213713-7752282,8:7298548-7752282,8:7363898-7752282,8:7280040-7752282,8:7272926-7697061,8:7537775-7752282);grey matter volume measurement,white matter volume measurement;negative(8:7262216-7752282);grey matter volume measurement,white matter volume measurement;positive(8:7272926-7697061);hippocampal volume;positive(8:7272926-7752282);nucleus accumbens volume;positive(8:7253865-7752282,8:7280040-7752282);pallidum volume;negative(8:7242715-7752282);putamen volume;negative(8:7262216-7697061);superior frontal gyrus grey matter volume measurement;positive(8:7280040-7752282);thalamus volume;positive(8:7253865-7752282);white matter volume measurement;positive(8:7272926-7697061)	brain volume measurement;negative(8:7280040-7752282,8:7280040-7678891,8:7272926-7678891,8:7253865-7752282,8:7308355-7752282,8:7537775-7752282,8:7213713-7752282,8:7262216-7752282,8:7272926-7752282,8:7298548-7752282,8:7272926-7670420);brain volume measurement;positive(8:7242715-7752282,8:7298548-7752282,8:7320265-7752282,8:7213713-7752282,8:7272926-7752282,8:7280040-7752282,8:7272926-7678891,8:7253865-7752282);caudate nucleus volume;negative(8:7280040-7752282);cerebrospinal fluid volume measurement;negative(8:7308355-7752282);grey matter volume measurement;negative(8:7280040-7752282,8:7242715-7752282,8:7262216-7752282,8:7272926-7752282,8:7308355-7752282,8:7537775-7752282,8:7213713-7752282,8:7253865-7752282);grey matter volume measurement;positive(8:7537775-7752282,8:7320265-7752282,8:7308355-7752282,8:7280040-7678891,8:7242715-7752282);grey matter volume measurement,white matter volume measurement;negative(8:7272926-7752282);hippocampal volume;negative(8:7272926-7752282);pallidum volume;negative(8:7537775-7752282);putamen volume;negative(8:7253865-7752282,8:7280040-7752282);putamen volume;positive(8:7280040-7678891)	1.009016	0.973672	0.531080880070791	0.966635075779227	1.0	1.0	0.770057184251924	1.0
chr8	1.1907277E7	1.1910288E7	3011.0	FAM90A15P	LOFF_G0002528	ENSG00000230045.4	unprocessed_pseudogene	ID_356	Human duplicated gene family	chr8:11907277-11910288	chr8:11907277-11910288	chr8:11907281-11910292	8p23.1	1.4	1275.0	50.92	2114.0	330.0	60.0	13.18	Polymorphic	3.41	0.59	2.46	0.47	1	2.0	1.0	Yes	Yes	brain volume measurement;negative(8:7363898-7752282,8:7213713-7752282,8:7154979-7752282,8:7272926-7697061,8:6985646-7752282,8:7537775-7752282,8:7253865-7752282,8:7280040-7752282,8:7298548-7752282,8:7213713-7723357);brain volume measurement;positive(8:7154979-7752282,8:7213713-7723357,8:7280040-7752282,8:7242715-7752282,8:7537775-7752282,8:7262216-7752282,8:7262216-7697061,8:7213713-7752282,8:6985646-7752282,8:7272926-7752282);caudate nucleus volume;negative(8:7242715-7752282);caudate nucleus volume;positive(8:7272926-7697061);grey matter volume measurement;negative(8:7262216-7752282,8:7242715-7752282,8:6985646-7752282,8:7537775-7752282,8:7213713-7723357,8:7272926-7697061,8:7262216-7697061,8:7154979-7752282,8:7363898-7752282);grey matter volume measurement;positive(8:7253865-7752282,8:7272926-7752282,8:7213713-7752282,8:7298548-7752282,8:7363898-7752282,8:7280040-7752282,8:7272926-7697061,8:7537775-7752282);grey matter volume measurement,white matter volume measurement;negative(8:7262216-7752282);grey matter volume measurement,white matter volume measurement;positive(8:7272926-7697061);hippocampal volume;positive(8:7272926-7752282);nucleus accumbens volume;positive(8:7253865-7752282,8:7280040-7752282);pallidum volume;negative(8:7242715-7752282);putamen volume;negative(8:7262216-7697061);superior frontal gyrus grey matter volume measurement;positive(8:7280040-7752282);thalamus volume;positive(8:7253865-7752282);white matter volume measurement;positive(8:7272926-7697061)	brain volume measurement;negative(8:7280040-7752282,8:7280040-7678891,8:7272926-7678891,8:7253865-7752282,8:7308355-7752282,8:7537775-7752282,8:7213713-7752282,8:7262216-7752282,8:7272926-7752282,8:7298548-7752282,8:7272926-7670420);brain volume measurement;positive(8:7242715-7752282,8:7298548-7752282,8:7320265-7752282,8:7213713-7752282,8:7272926-7752282,8:7280040-7752282,8:7272926-7678891,8:7253865-7752282);caudate nucleus volume;negative(8:7280040-7752282);cerebrospinal fluid volume measurement;negative(8:7308355-7752282);grey matter volume measurement;negative(8:7280040-7752282,8:7242715-7752282,8:7262216-7752282,8:7272926-7752282,8:7308355-7752282,8:7537775-7752282,8:7213713-7752282,8:7253865-7752282);grey matter volume measurement;positive(8:7537775-7752282,8:7320265-7752282,8:7308355-7752282,8:7280040-7678891,8:7242715-7752282);grey matter volume measurement,white matter volume measurement;negative(8:7272926-7752282);hippocampal volume;negative(8:7272926-7752282);pallidum volume;negative(8:7537775-7752282);putamen volume;negative(8:7253865-7752282,8:7280040-7752282);putamen volume;positive(8:7280040-7678891)	1.009016	0.973672	0.531080880070791	0.966635075779227	1.0	1.0	0.770057184251924	1.0
chr8	1.1921686E7	1.1922311E7	625.0	AC084121.4	CHM13_G0053001	ENSG00000285862.1	unprocessed_pseudogene	ID_105	Human duplicated gene family	chr8:11921686-11922311	chr8:11921686-11922311	chr8:11921690-11922315	8p23.1	0.32	1046.0	41.77	2304.0	188.0	12.0	7.51	Polymorphic	0.27	0.6	0.79	0.64	1	4.0	0.0	Yes	Yes	brain volume measurement;negative(8:7363898-7752282,8:7213713-7752282,8:7154979-7752282,8:7272926-7697061,8:6985646-7752282,8:7537775-7752282,8:7253865-7752282,8:7280040-7752282,8:7623084-7752282,8:7298548-7752282,8:7213713-7723357);brain volume measurement;positive(8:7154979-7752282,8:7213713-7723357,8:7280040-7752282,8:7242715-7752282,8:7537775-7752282,8:7623084-7752282,8:7262216-7752282,8:7262216-7697061,8:7213713-7752282,8:6985646-7752282,8:7272926-7752282);caudate nucleus volume;negative(8:7242715-7752282);caudate nucleus volume;positive(8:7272926-7697061);grey matter volume measurement;negative(8:7262216-7752282,8:7242715-7752282,8:6985646-7752282,8:7537775-7752282,8:7623084-7752282,8:7213713-7723357,8:7272926-7697061,8:7262216-7697061,8:7154979-7752282,8:7363898-7752282);grey matter volume measurement;positive(8:7253865-7752282,8:7272926-7752282,8:7213713-7752282,8:7298548-7752282,8:7363898-7752282,8:7280040-7752282,8:7272926-7697061,8:7537775-7752282);grey matter volume measurement,white matter volume measurement;negative(8:7262216-7752282);grey matter volume measurement,white matter volume measurement;positive(8:7272926-7697061);hippocampal volume;positive(8:7272926-7752282);nucleus accumbens volume;positive(8:7253865-7752282,8:7280040-7752282);pallidum volume;negative(8:7242715-7752282);putamen volume;negative(8:7262216-7697061);superior frontal gyrus grey matter volume measurement;positive(8:7280040-7752282);thalamus volume;positive(8:7253865-7752282);white matter volume measurement;positive(8:7272926-7697061)	brain volume measurement;negative(8:7280040-7752282,8:7280040-7678891,8:7272926-7678891,8:7253865-7752282,8:7308355-7752282,8:7537775-7752282,8:7213713-7752282,8:7262216-7752282,8:7272926-7752282,8:7298548-7752282,8:7623084-7752282,8:7272926-7670420);brain volume measurement;positive(8:7242715-7752282,8:7298548-7752282,8:7320265-7752282,8:7213713-7752282,8:7272926-7752282,8:7280040-7752282,8:7272926-7678891,8:7253865-7752282);caudate nucleus volume;negative(8:7280040-7752282);cerebrospinal fluid volume measurement;negative(8:7308355-7752282);grey matter volume measurement;negative(8:7280040-7752282,8:7242715-7752282,8:7262216-7752282,8:7623084-7752282,8:7272926-7752282,8:7308355-7752282,8:7537775-7752282,8:7213713-7752282,8:7253865-7752282);grey matter volume measurement;positive(8:7537775-7752282,8:7320265-7752282,8:7308355-7752282,8:7280040-7678891,8:7242715-7752282);grey matter volume measurement,white matter volume measurement;negative(8:7272926-7752282);hippocampal volume;negative(8:7272926-7752282);pallidum volume;negative(8:7537775-7752282);putamen volume;negative(8:7253865-7752282,8:7280040-7752282);putamen volume;positive(8:7280040-7678891)	1.034584	1.031593	0.971485306305864	0.999080869297755	1.0	1.0	0.770261347380233	1.0
chr8	1.1939688E7	1.1941843E7	2155.0	PRR23D3P	CHM13_G0053003	ENSG00000254776.1	unprocessed_pseudogene	ID_173	Human duplicated gene family	chr8:11939688-11941843	chr8:11939688-11941843	chr8:11939692-11941847	8p23.1	1.11	2070.0	82.67	1717.0	651.0	136.0	26.0	Polymorphic	1.25	0.66	2.07	1.33	0	3.0	1.0	Yes	Yes	brain volume measurement;negative(8:7363898-7752282,8:7213713-7752282,8:7154979-7752282,8:7272926-7697061,8:6985646-7752282,8:7537775-7752282,8:7253865-7752282,8:7280040-7752282,8:7623084-7752282,8:7298548-7752282,8:7213713-7723357);brain volume measurement;positive(8:7154979-7752282,8:7213713-7723357,8:7280040-7752282,8:7242715-7752282,8:7537775-7752282,8:7623084-7752282,8:7262216-7752282,8:7262216-7697061,8:7213713-7752282,8:6985646-7752282,8:7272926-7752282);caudate nucleus volume;negative(8:7242715-7752282);caudate nucleus volume;positive(8:7272926-7697061);grey matter volume measurement;negative(8:7262216-7752282,8:7242715-7752282,8:6985646-7752282,8:7537775-7752282,8:7623084-7752282,8:7213713-7723357,8:7272926-7697061,8:7262216-7697061,8:7154979-7752282,8:7363898-7752282);grey matter volume measurement;positive(8:7253865-7752282,8:7272926-7752282,8:7213713-7752282,8:7298548-7752282,8:7363898-7752282,8:7280040-7752282,8:7272926-7697061,8:7537775-7752282);grey matter volume measurement,white matter volume measurement;negative(8:7262216-7752282);grey matter volume measurement,white matter volume measurement;positive(8:7272926-7697061);hippocampal volume;positive(8:7272926-7752282);nucleus accumbens volume;positive(8:7253865-7752282,8:7280040-7752282);pallidum volume;negative(8:7242715-7752282);putamen volume;negative(8:7262216-7697061);superior frontal gyrus grey matter volume measurement;positive(8:7280040-7752282);thalamus volume;positive(8:7253865-7752282);white matter volume measurement;positive(8:7272926-7697061)	brain volume measurement;negative(8:7280040-7752282,8:7280040-7678891,8:7272926-7678891,8:7253865-7752282,8:7308355-7752282,8:7537775-7752282,8:7213713-7752282,8:7262216-7752282,8:7272926-7752282,8:7298548-7752282,8:7623084-7752282,8:7272926-7670420);brain volume measurement;positive(8:7242715-7752282,8:7298548-7752282,8:7320265-7752282,8:7213713-7752282,8:7272926-7752282,8:7280040-7752282,8:7272926-7678891,8:7253865-7752282);caudate nucleus volume;negative(8:7280040-7752282);cerebrospinal fluid volume measurement;negative(8:7308355-7752282);grey matter volume measurement;negative(8:7280040-7752282,8:7242715-7752282,8:7262216-7752282,8:7623084-7752282,8:7272926-7752282,8:7308355-7752282,8:7537775-7752282,8:7213713-7752282,8:7253865-7752282);grey matter volume measurement;positive(8:7537775-7752282,8:7320265-7752282,8:7308355-7752282,8:7280040-7678891,8:7242715-7752282);grey matter volume measurement,white matter volume measurement;negative(8:7272926-7752282);hippocampal volume;negative(8:7272926-7752282);pallidum volume;negative(8:7537775-7752282);putamen volume;negative(8:7253865-7752282,8:7280040-7752282);putamen volume;positive(8:7280040-7678891)	1.034584	1.031593	0.971485306305864	0.999080869297755	1.0	1.0	0.770261347380233	1.0
chr8	1.2080368E7	1.2084731E7	4363.0	DEFB108A	CHM13_G0053012	ENSG00000229907.3	unprocessed_pseudogene	ID_338	Human duplicated gene family	chr8:12080368-12084731	chr8:12080368-12084731	chr8:12080372-12084735	-	0.71	1434.0	57.27	2191.0	263.0	50.0	10.5	Polymorphic	0.46	0.24	0.74	0.35	3	4.0	0.0	Yes	No	-	-	0.473961	0.404201	0.145643363325091	0.879628233943621	0.0	0.0	0.428817255110872	1.0
chr8	1.2095087E7	1.209835E7	3263.0	ZNF705CP	LOFF_G0002534	ENSG00000215339.3	unprocessed_pseudogene	ID_490	Human duplicated gene family	chr8:12095087-12098350	chr8:12095087-12098350	chr8:12095091-12098354	-	0.59	1873.0	74.8	2056.0	390.0	58.0	15.58	Polymorphic	0.74	1.18	1.46	0.42	1	4.0	0.0	Yes	No	-	-	0.5565655	0.5428585	0.244367060083629	0.919829816109652	1.0	1.0	0.309123793458163	1.0
chr8	1.2113301E7	1.2114501E7	1200.0	AC130365.1	LOFF_G0002535	ENSG00000255211.1	unprocessed_pseudogene	ID_159	Human duplicated gene family	chr8:12113301-12114501	chr8:12113301-12114501	chr8:12113305-12114505	-	0.9	1873.0	74.8	2056.0	390.0	58.0	15.58	Polymorphic	0.74	1.18	1.46	0.42	1	4.0	0.0	Yes	No	-	-	0.701376	0.686951	0.232954723216722	0.919829816109652	1.0	1.0	0.580114591985156	1.0
chr8	1.2136076E7	1.2143213E7	7137.0	DEFB109B	LOFF_G0002537	ENSG00000206034.1	unprocessed_pseudogene	ID_339	Undetermined	chr8:12136076-12143213	chr8:12136076-12143213	chr8:12136080-12143217	-	0.47	1200.0	47.92	2322.0	163.0	19.0	6.51	Polymorphic	0.33	0.24	0.58	0.13	3	4.0	0.0	Yes	Yes	brain volume measurement;negative(8:11994795-12235431,8:11994795-12042921);brain volume measurement;positive(8:11994795-12042921,8:11994795-12235431);caudate nucleus volume;positive(8:11994795-12235431);grey matter volume measurement;negative(8:11994795-12042921);grey matter volume measurement;positive(8:11994795-12235431)	brain volume measurement;negative(8:11994795-12235431,8:11994795-12042921);brain volume measurement;positive(8:11994795-12235431);caudate nucleus volume;positive(8:11994795-12235431);grey matter volume measurement;negative(8:11994795-12042921);grey matter volume measurement;positive(8:11994795-12235431);grey matter volume measurement,white matter volume measurement;positive(8:11994795-12235431);putamen volume;positive(8:11994795-12235431);white matter volume measurement;positive(8:11994795-12235431)	0.5696845	0.5494705	0.2270724951361	0.919829816109652	1.0	1.0	0.710055901851712	1.0
chr8	1.2157933E7	1.2160944E7	3011.0	FAM90A25P	CHM13_G0053016	ENSG00000251402.3	unprocessed_pseudogene	ID_356	Human duplicated gene family	chr8:12157933-12160944	chr8:12157933-12160944	chr8:12157937-12160948	-	0.55	1403.0	56.03	2257.0	212.0	35.0	8.47	Polymorphic	0.77	0.51	0.75	0.4	1	4.0	0.0	Yes	Yes	brain volume measurement;negative(8:11994795-12235431,8:11994795-12042921);brain volume measurement;positive(8:11994795-12042921,8:11994795-12235431);caudate nucleus volume;positive(8:11994795-12235431);grey matter volume measurement;negative(8:11994795-12042921);grey matter volume measurement;positive(8:11994795-12235431)	brain volume measurement;negative(8:11994795-12235431,8:11994795-12042921);brain volume measurement;positive(8:11994795-12235431);caudate nucleus volume;positive(8:11994795-12235431);grey matter volume measurement;negative(8:11994795-12042921);grey matter volume measurement;positive(8:11994795-12235431);grey matter volume measurement,white matter volume measurement;positive(8:11994795-12235431);putamen volume;positive(8:11994795-12235431);white matter volume measurement;positive(8:11994795-12235431)	0.449304	0.433648	0.181586143669118	0.902062706257881	0.0	0.0	0.722095330326874	1.0
